config_id,train_horizon,evaluation_horizon,policy,year,evaluation_scope,cohort,rows,dates,signals,hits,base_hit,hit_rate,lift,forward_delta_bps,forward_signal_bps,regret_bps,brier,raw_brier,auc,log_loss,week_cells,weeks_with_1_2,week_coverage,mean_cell_week_coverage,signals_per_corridor_week,silent_weeks,max_week_signals,max_silent_week_run,min_year_corridor_coverage
tabm_kzt,5,5,cadence90,2024,KZT,common_H5_dates_frozen_contacts,243,243,43,20,0.2674897119341564,0.46511627906976744,1.7388193202146687,82.56847450159677,81.40187193042348,68.84060355508687,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,36,0.7058823529411765,0.7058823529411765,0.8431372549019608,15,2,4,0.7058823529411765
tabm_kzt,5,3,cadence90,2025,KZT,common_H5_dates_frozen_contacts,242,242,68,24,0.2644628099173554,0.35294117647058826,1.334558823529412,19.518710732828286,0.8109531149588947,81.77358195631739,,,,,51,48,0.9411764705882353,0.9411764705882353,1.3333333333333333,3,2,1,0.9411764705882353
tabm_kzt,5,5,cadence90,2025,KZT,common_H5_dates_frozen_contacts,242,242,68,20,0.19834710743801653,0.29411764705882354,1.4828431372549022,15.845381115831321,-12.40091777188879,140.48051465047428,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,48,0.9411764705882353,0.9411764705882353,1.3333333333333333,3,2,1,0.9411764705882353
tabm_kzt,5,3,cadence90,2026,KZT,common_H5_dates_frozen_contacts,156,156,42,25,0.4230769230769231,0.5952380952380952,1.406926406926407,49.07297137679953,73.29593593097877,54.66941007154302,,,,,33,31,0.9393939393939394,0.9393939393939394,1.2727272727272727,2,2,1,0.9393939393939394
tabm_kzt,5,5,cadence90,2026,KZT,common_H5_dates_frozen_contacts,156,156,42,22,0.36538461538461536,0.5238095238095238,1.4335839598997495,49.01023871527963,86.17481500699876,90.33457697373002,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,31,0.9393939393939394,0.9393939393939394,1.2727272727272727,2,2,1,0.9393939393939394
tabm_kzt,5,3,rank80,2024,KZT,common_H5_dates_frozen_contacts,243,243,48,26,0.3333333333333333,0.5416666666666666,1.6250000000000002,68.39298319596975,66.96278779876275,39.17070893798947,,,,,51,38,0.7450980392156863,0.7450980392156863,0.9411764705882353,13,2,3,0.7450980392156863
tabm_kzt,5,5,rank80,2024,KZT,common_H5_dates_frozen_contacts,243,243,48,22,0.2674897119341564,0.4583333333333333,1.7134615384615384,73.74734651998806,72.58074394881478,73.37444768330852,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,38,0.7450980392156863,0.7450980392156863,0.9411764705882353,13,2,3,0.7450980392156863
tabm_kzt,5,3,rank80,2025,KZT,common_H5_dates_frozen_contacts,242,242,55,20,0.2644628099173554,0.36363636363636365,1.3750000000000004,52.063388978203484,33.3556313603341,59.72612581152938,,,,,51,42,0.8235294117647058,0.8235294117647058,1.0784313725490196,9,2,3,0.8235294117647058
tabm_kzt,5,5,rank80,2025,KZT,common_H5_dates_frozen_contacts,242,242,55,17,0.19834710743801653,0.3090909090909091,1.558333333333334,44.357998153225154,16.11169926550504,120.21440751642086,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,42,0.8235294117647058,0.8235294117647058,1.0784313725490196,9,2,3,0.8235294117647058
tabm_kzt,5,3,rank80,2026,KZT,common_H5_dates_frozen_contacts,156,156,35,23,0.4230769230769231,0.6571428571428571,1.553246753246753,72.4691506176008,96.69211517178005,44.25862025972168,,,,,33,28,0.8484848484848485,0.8484848484848485,1.0606060606060606,5,2,3,0.8484848484848485
tabm_kzt,5,5,rank80,2026,KZT,common_H5_dates_frozen_contacts,156,156,35,20,0.36538461538461536,0.5714285714285714,1.5639097744360904,73.56370316752516,110.72827945924426,68.18188878015866,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,28,0.8484848484848485,0.8484848484848485,1.0606060606060606,5,2,3,0.8484848484848485
tabm_kzt,5,3,rank90,2024,KZT,common_H5_dates_frozen_contacts,243,243,56,27,0.3333333333333333,0.48214285714285715,1.4464285714285716,57.54410510031464,56.113909703107645,42.278620052845056,,,,,51,42,0.8235294117647058,0.8235294117647058,1.0980392156862746,9,2,3,0.8235294117647058
tabm_kzt,5,5,rank90,2024,KZT,common_H5_dates_frozen_contacts,243,243,56,22,0.2674897119341564,0.39285714285714285,1.4686813186813186,61.16705399047085,60.00045141929757,75.7625063478696,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,42,0.8235294117647058,0.8235294117647058,1.0980392156862746,9,2,3,0.8235294117647058
tabm_kzt,5,3,rank90,2025,KZT,common_H5_dates_frozen_contacts,242,242,73,23,0.2644628099173554,0.3150684931506849,1.1913527397260275,10.865542277845947,-7.842215340023443,91.8106498886707,,,,,51,49,0.9607843137254902,0.9607843137254902,1.4313725490196079,2,2,1,0.9607843137254902
tabm_kzt,5,5,rank90,2025,KZT,common_H5_dates_frozen_contacts,242,242,73,21,0.19834710743801653,0.2876712328767123,1.4503424657534247,12.632923289096176,-15.613375598623936,133.28489343871448,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,49,0.9607843137254902,0.9607843137254902,1.4313725490196079,2,2,1,0.9607843137254902
tabm_kzt,5,3,rank90,2026,KZT,common_H5_dates_frozen_contacts,156,156,44,23,0.4230769230769231,0.5227272727272727,1.2355371900826446,34.56512711463824,58.788091668817486,64.63032205942237,,,,,33,31,0.9393939393939394,0.9393939393939394,1.3333333333333333,2,2,1,0.9393939393939394
tabm_kzt,5,5,rank90,2026,KZT,common_H5_dates_frozen_contacts,156,156,44,22,0.36538461538461536,0.5,1.368421052631579,33.609313138031965,70.7738894297511,98.46647881852633,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,31,0.9393939393939394,0.9393939393939394,1.3333333333333333,2,2,1,0.9393939393939394
tabm_kzt,5,3,rank90_shared,2024,KZT,common_H5_dates_frozen_contacts,243,243,56,27,0.3333333333333333,0.48214285714285715,1.4464285714285716,57.54410510031464,56.113909703107645,42.278620052845056,,,,,51,42,0.8235294117647058,0.8235294117647058,1.0980392156862746,9,2,3,0.8235294117647058
