date,unique_authors,category:bank_blocks_compliance,category:benchmark_reference,category:cash_atm,category:crossborder_howto,category:crypto,category:exchange_intent,category:family_support,category:fees_cost,category:partial_fill,category:rate_information,category:rent_study_medical,category:salary_income,category:successful_close,category:timing_forecast,category:trust_safety,category:urgency,category:willing_to_wait,direction:kzt_to_rub,direction:need_eur,direction:need_kzt_offer_unknown,direction:need_rub_offer_unknown,direction:rub_to_kzt,direction:unclassified,events,explicit_rates,messages,probable_listings,strict_listings,text_messages,kzt_per_rub,market_return_1d,market_abs_return_1d,market_90d_percentile,strict_listing_share,rate_information_share,timing_forecast_share,urgency_share_in_strict,rub_to_kzt_share_classified,direction_net
2025-07-21,69,5,0,9,4,2,0,0,3,0,3,4,2,0,0,5,1,0,0,0,0,0,0,1,290,0,290,1,1,289,6.77118385431928,-0.001019322007978385,0.001019322007978385,0.9555555555555556,0.0034482758620689655,0.010344827586206896,0.0,1.0,,
2025-07-22,65,3,0,8,4,1,0,1,12,1,12,0,0,1,0,4,2,0,0,0,0,0,1,1,269,0,269,2,2,265,6.796870584384128,0.0037935360518179806,0.0037935360518179806,0.9888888888888889,0.007434944237918215,0.04460966542750929,0.0,1.0,1.0,1.0
2025-07-23,73,5,1,23,6,1,0,1,4,0,10,4,6,0,0,5,0,0,0,0,0,0,0,3,276,1,276,3,3,274,6.864584859327338,0.009962566463864064,0.009962566463864064,1.0,0.010869565217391304,0.036231884057971016,0.0,0.0,,
2025-07-24,74,4,0,19,7,2,0,0,4,1,3,1,0,0,1,3,1,1,0,0,0,0,0,1,320,0,320,1,1,317,6.849821698807032,-0.002150626851126547,0.002150626851126547,0.9888888888888889,0.003125,0.009375,0.003125,1.0,,
2025-07-25,57,7,0,3,2,1,0,1,4,1,7,0,0,0,0,3,0,0,0,0,0,0,0,0,181,0,181,0,0,177,6.85290556670431,0.0004502114117532763,0.0004502114117532763,0.9888888888888889,0.0,0.03867403314917127,0.0,,,
2025-07-26,45,5,0,10,5,3,1,1,4,1,6,1,2,1,2,3,1,0,0,1,0,0,0,1,217,0,217,3,2,217,6.852904876061983,-1.0078094914156566e-07,1.0078094914156566e-07,0.9777777777777777,0.009216589861751152,0.027649769585253458,0.009216589861751152,0.5,,
2025-07-27,50,6,0,5,6,4,0,0,6,0,10,3,2,0,2,5,0,0,0,0,0,0,0,2,170,0,170,2,2,168,6.873025034308006,0.002936004309107787,0.002936004309107787,1.0,0.011764705882352941,0.058823529411764705,0.011764705882352941,0.0,,
2025-07-28,59,9,0,8,9,0,0,0,4,0,6,1,0,0,1,6,0,1,0,0,0,0,0,2,289,0,289,2,2,282,6.686279657407685,-0.027170769198154643,0.027170769198154643,0.8444444444444444,0.006920415224913495,0.020761245674740483,0.0034602076124567475,0.0,,
2025-07-29,84,4,0,17,5,4,0,2,12,2,15,2,3,2,0,4,1,0,0,0,0,0,0,1,414,0,414,2,1,410,6.691372724695769,0.0007617191546036572,0.0007617191546036572,0.8444444444444444,0.0024154589371980675,0.036231884057971016,0.0,1.0,,
2025-07-30,70,7,0,6,8,2,0,2,4,0,6,4,3,2,1,18,0,1,0,0,0,0,0,2,240,0,240,2,2,237,6.693496303567842,0.0003173607209527862,0.0003173607209527862,0.8444444444444444,0.008333333333333333,0.025,0.004166666666666667,0.0,,
2025-07-31,58,2,0,10,4,0,0,1,2,0,11,1,1,1,1,6,1,0,0,0,1,0,0,0,219,0,219,1,1,215,6.705581306393721,0.001805484350448916,0.001805484350448916,0.8444444444444444,0.0045662100456621,0.0502283105022831,0.0045662100456621,1.0,1.0,1.0
2025-08-01,68,12,0,15,3,3,0,3,2,1,13,3,1,1,2,6,0,0,0,0,0,0,0,2,265,0,265,2,2,263,6.791293342578491,0.012782193260865382,0.012782193260865382,0.9222222222222223,0.007547169811320755,0.04905660377358491,0.007547169811320755,0.0,,
2025-08-02,46,0,0,8,3,0,0,0,1,1,10,0,2,0,0,2,0,0,0,0,0,0,0,0,138,0,138,0,0,135,6.791293342578491,0.0,0.0,0.9222222222222223,0.0,0.07246376811594203,0.0,,,
2025-08-03,40,3,0,4,0,3,0,3,0,0,4,3,3,0,0,3,0,1,0,0,0,0,0,1,117,0,117,1,1,117,6.752451193447807,-0.0057194038265379055,0.0057194038265379055,0.8555555555555555,0.008547008547008548,0.03418803418803419,0.0,0.0,,
2025-08-04,54,5,0,7,3,1,1,0,1,0,9,11,5,0,3,8,1,2,0,0,0,0,0,2,256,0,256,2,2,254,6.763614838240026,0.001653272933398231,0.001653272933398231,0.8555555555555555,0.0078125,0.03515625,0.01171875,0.5,,
2025-08-05,89,4,0,18,5,9,1,1,4,0,12,5,3,3,0,14,0,1,0,0,0,0,0,3,363,0,363,3,3,359,6.723810643437966,-0.005885047530651111,0.005885047530651111,0.8111111111111111,0.008264462809917356,0.03305785123966942,0.0,0.0,,
2025-08-06,64,3,0,21,5,3,1,0,4,0,8,1,1,0,1,9,1,0,0,0,0,0,0,1,203,0,203,1,1,200,6.716121695041923,-0.0011435402934119043,0.0011435402934119043,0.7888888888888889,0.0049261083743842365,0.03940886699507389,0.0049261083743842365,1.0,,
2025-08-07,54,1,1,18,2,5,0,0,4,0,9,2,0,1,5,6,0,1,0,0,0,0,0,2,159,0,159,2,2,157,6.8070371367496,0.013536896118900632,0.013536896118900632,0.9333333333333333,0.012578616352201259,0.05660377358490566,0.031446540880503145,0.0,,
2025-08-08,58,2,0,8,1,0,0,0,11,0,20,2,0,1,2,2,0,0,0,0,0,0,0,0,202,0,202,1,0,201,6.75037220897025,-0.008324462852337011,0.008324462852337011,0.8222222222222222,0.0,0.09900990099009901,0.009900990099009901,,,
2025-08-09,46,1,0,3,2,0,0,0,0,0,6,2,0,0,0,5,1,2,0,0,0,0,0,0,112,0,112,0,0,111,6.746927026665828,-0.0005103692356168699,0.0005103692356168699,0.8111111111111111,0.0,0.05357142857142857,0.0,,,
2025-08-10,48,1,0,13,5,3,0,0,2,0,7,2,1,0,0,3,0,0,0,0,0,0,0,2,163,0,163,2,2,161,6.766638285096198,0.002921516470011376,0.002921516470011376,0.8444444444444444,0.012269938650306749,0.04294478527607362,0.0,0.0,,
2025-08-11,46,3,0,4,4,1,0,0,9,0,2,5,3,0,0,3,0,0,0,0,0,0,0,0,155,0,155,0,0,154,6.837208860894677,0.010429192876160398,0.010429192876160398,0.9444444444444444,0.0,0.012903225806451613,0.0,,,
2025-08-12,76,1,0,6,1,2,0,1,0,0,13,1,0,2,0,1,0,0,0,0,0,0,0,0,236,0,236,0,0,232,6.809044637088983,-0.004119257489233363,0.004119257489233363,0.9222222222222223,0.0,0.05508474576271186,0.0,,,
2025-08-13,60,7,0,6,6,10,0,1,4,0,12,3,3,0,1,6,0,0,0,0,0,0,0,1,215,0,215,1,1,214,6.777485201303716,-0.004634928608539646,0.004634928608539646,0.8333333333333334,0.004651162790697674,0.05581395348837209,0.004651162790697674,0.0,,
2025-08-14,64,2,0,7,4,0,1,1,11,1,7,0,2,2,1,5,0,0,0,0,0,0,0,1,295,0,295,1,1,287,6.752371675938684,-0.003705434186739631,0.003705434186739631,0.7777777777777778,0.003389830508474576,0.023728813559322035,0.003389830508474576,0.0,,
2025-08-15,76,5,0,21,8,7,1,2,3,0,12,3,0,0,1,17,0,1,0,0,0,0,0,0,328,0,328,0,0,325,6.76022574717037,0.0011631574221060426,0.0011631574221060426,0.7888888888888889,0.0,0.036585365853658534,0.003048780487804878,,,
2025-08-16,47,8,0,17,5,2,0,0,3,0,7,1,0,0,0,2,2,0,0,0,0,0,0,0,154,0,154,0,0,153,6.76022574717037,0.0,0.0,0.7888888888888889,0.0,0.045454545454545456,0.0,,,
2025-08-17,44,4,0,17,6,2,0,0,15,0,7,1,0,0,2,7,1,0,0,0,0,0,0,1,224,0,224,1,1,224,6.786532077988419,0.003891339106398828,0.003891339106398828,0.8666666666666667,0.004464285714285714,0.03125,0.008928571428571428,1.0,,
2025-08-18,66,8,0,12,2,5,0,0,6,3,7,4,1,1,0,15,1,1,0,0,0,0,0,2,337,0,337,2,2,332,6.692330690676928,-0.01388063685973362,0.01388063685973362,0.6333333333333333,0.005934718100890208,0.020771513353115726,0.0,0.5,,
2025-08-19,57,3,2,13,5,0,1,1,10,1,18,2,0,1,1,13,1,0,0,0,0,0,0,0,363,0,363,0,0,360,6.665254590124664,-0.004045840201827411,0.004045840201827411,0.5666666666666667,0.0,0.049586776859504134,0.0027548209366391185,,,
2025-08-20,54,4,0,6,4,5,0,0,8,1,7,3,2,1,0,3,2,0,0,0,0,0,0,0,179,0,179,1,0,177,6.680402488876733,0.0022726661896024236,0.0022726661896024236,0.6,0.0,0.03910614525139665,0.0,,,
2025-08-21,64,3,0,20,9,1,0,0,7,1,21,5,1,2,1,11,0,2,0,0,0,0,0,1,350,0,350,2,1,343,6.668875455703294,-0.0017254998022397938,0.0017254998022397938,0.5777777777777777,0.002857142857142857,0.06,0.002857142857142857,0.0,,
2025-08-22,62,0,0,7,3,1,0,3,14,1,16,3,3,0,0,5,3,0,0,0,0,0,0,0,289,0,289,0,0,287,6.6703665321602985,0.00022358738994432414,0.00022358738994432414,0.5777777777777777,0.0,0.05536332179930796,0.0,,,
2025-08-23,64,4,0,5,4,15,0,3,5,1,10,2,0,1,0,9,0,0,0,0,0,0,0,0,271,0,271,0,0,269,6.6703665321602985,0.0,0.0,0.5777777777777777,0.0,0.03690036900369004,0.0,,,
2025-08-24,51,2,0,5,3,0,0,0,3,1,3,0,1,0,0,4,0,1,0,0,0,0,0,0,192,0,192,0,0,190,6.650767871785961,-0.0029381684319512713,0.0029381684319512713,0.4888888888888889,0.0,0.015625,0.0,,,
2025-08-25,57,3,0,15,4,1,0,0,4,1,7,1,1,0,2,5,0,1,0,0,0,0,0,1,234,0,234,1,1,234,6.630652805331045,-0.003024472789111887,0.003024472789111887,0.4111111111111111,0.004273504273504274,0.029914529914529916,0.008547008547008548,0.0,,
2025-08-26,52,4,0,6,4,0,0,0,8,1,8,2,4,2,2,13,0,0,0,0,0,0,0,1,210,0,210,1,1,204,6.637908880361327,0.0010943228733750754,0.0010943228733750754,0.43333333333333335,0.004761904761904762,0.0380952380952381,0.009523809523809525,0.0,,
2025-08-27,35,5,0,2,2,1,0,2,1,1,2,1,0,1,0,5,1,0,0,0,0,0,0,0,204,0,204,0,0,203,6.708598972908226,0.010649452082121869,0.010649452082121869,0.6555555555555556,0.0,0.00980392156862745,0.0,,,
2025-08-28,66,5,0,5,3,4,0,0,6,2,10,1,3,0,3,10,1,0,0,0,0,0,1,0,209,0,209,1,1,208,6.676744800026166,-0.004748260107765967,0.004748260107765967,0.5777777777777777,0.004784688995215311,0.04784688995215311,0.014354066985645933,1.0,1.0,1.0
2025-08-29,80,8,0,9,5,7,1,1,6,0,6,3,6,0,0,11,1,0,0,0,0,0,0,0,337,0,337,0,0,333,6.744220317706129,0.010106050133846356,0.010106050133846356,0.7111111111111111,0.0,0.017804154302670624,0.0,,,
2025-08-30,43,2,0,6,4,2,0,0,1,0,6,1,0,0,1,6,0,1,0,0,0,0,0,0,116,0,116,0,0,114,6.730949407269672,-0.0019677456861271203,0.0019677456861271203,0.6777777777777778,0.0,0.05172413793103448,0.008620689655172414,,,
2025-08-31,48,7,0,10,9,5,0,0,0,0,3,2,2,1,1,11,0,0,0,0,0,0,0,0,160,0,160,0,0,157,6.8165787874932615,0.01272173879826033,0.01272173879826033,0.9222222222222223,0.0,0.01875,0.00625,,,
2025-09-01,45,1,0,7,0,0,1,1,3,0,3,1,1,0,2,5,0,2,0,0,0,0,0,0,112,0,112,0,0,110,6.680320079893384,-0.019989310158033846,0.019989310158033846,0.5444444444444444,0.0,0.026785714285714284,0.017857142857142856,,,
2025-09-02,68,3,3,8,7,0,0,0,2,1,11,2,4,5,4,6,1,2,0,0,0,0,0,1,309,0,309,1,1,302,6.703822648383141,0.003518179998664328,0.003518179998664328,0.6,0.003236245954692557,0.03559870550161812,0.012944983818770227,1.0,,
2025-09-03,56,5,0,8,2,1,0,1,2,2,9,7,4,1,0,7,1,0,0,0,1,0,0,0,240,0,240,1,1,239,6.666241956735464,-0.0056058600620558785,0.0056058600620558785,0.4444444444444444,0.004166666666666667,0.0375,0.0,1.0,1.0,1.0
2025-09-04,90,7,0,30,7,2,1,1,8,1,4,1,3,3,0,6,1,0,0,0,0,0,0,0,356,0,356,0,0,354,6.64366398784641,-0.003386911101575185,0.003386911101575185,0.34444444444444444,0.0,0.011235955056179775,0.0,,,
2025-09-05,81,10,0,33,9,11,0,2,7,0,10,2,3,3,3,9,0,2,0,0,0,0,0,2,450,0,450,3,2,444,6.653083410907486,0.0014178054576974297,0.0014178054576974297,0.4111111111111111,0.0044444444444444444,0.022222222222222223,0.006666666666666667,0.0,,
2025-09-06,50,2,0,7,5,4,0,0,5,1,2,1,0,0,0,4,1,0,0,0,0,0,0,1,159,0,159,1,1,157,6.653083574816125,2.4636492401697296e-08,2.4636492401697296e-08,0.4111111111111111,0.006289308176100629,0.012578616352201259,0.0,1.0,,
2025-09-07,62,7,0,5,1,7,0,1,3,0,3,2,0,1,0,12,1,1,0,0,0,0,0,0,199,0,199,0,0,194,6.596853052309356,-0.008451798609537708,0.008451798609537708,0.13333333333333333,0.0,0.01507537688442211,0.0,,,
2025-09-08,58,4,0,7,3,2,0,0,2,1,8,3,0,1,2,6,0,0,0,0,0,0,0,2,178,1,178,2,2,172,6.462919117083614,-0.02030270102482512,0.02030270102482512,0.06666666666666667,0.011235955056179775,0.0449438202247191,0.011235955056179775,0.0,,
2025-09-09,55,7,0,15,3,2,0,0,10,0,13,2,0,0,4,7,1,0,0,0,0,0,0,0,237,0,237,0,0,235,6.411439368794351,-0.00796540191152717,0.00796540191152717,0.022222222222222223,0.0,0.05485232067510549,0.016877637130801686,,,
2025-09-10,51,5,0,6,1,4,0,1,3,0,5,0,2,3,1,11,0,1,0,0,1,0,0,0,262,0,262,1,1,258,6.373340063088497,-0.0059423950714234675,0.0059423950714234675,0.011111111111111112,0.003816793893129771,0.019083969465648856,0.003816793893129771,0.0,1.0,1.0
2025-09-11,68,10,0,20,9,9,0,2,7,1,17,1,1,1,3,15,0,1,0,0,0,0,0,3,297,0,297,5,3,294,6.377858244752907,0.0007089189686546593,0.0007089189686546593,0.022222222222222223,0.010101010101010102,0.05723905723905724,0.010101010101010102,0.0,,
2025-09-12,54,5,0,2,4,6,0,1,1,0,8,4,4,2,1,8,2,0,0,0,0,0,0,1,201,0,201,1,1,199,6.45821876143933,0.012599922043193157,0.012599922043193157,0.05555555555555555,0.004975124378109453,0.03980099502487562,0.004975124378109453,2.0,,
2025-09-13,44,1,0,2,2,0,0,2,4,0,3,0,1,2,0,3,0,0,0,0,0,0,0,0,106,0,106,0,0,103,6.454949571491346,-0.0005062061334161205,0.0005062061334161205,0.044444444444444446,0.0,0.02830188679245283,0.0,,,
2025-09-14,54,3,1,3,3,2,0,3,7,0,8,3,2,0,2,10,0,2,0,0,0,0,0,1,176,0,176,1,1,174,6.487325216181431,0.00501563092499957,0.00501563092499957,0.07777777777777778,0.005681818181818182,0.045454545454545456,0.011363636363636364,0.0,,
2025-09-15,67,5,0,10,4,1,0,1,5,0,7,3,0,1,2,17,0,0,0,0,0,0,0,1,250,0,250,1,1,247,6.508983774675952,0.0033385960735399234,0.0033385960735399234,0.08888888888888889,0.004,0.028,0.008,0.0,,
2025-09-16,50,5,0,6,4,3,0,0,6,0,3,0,1,2,1,8,0,2,0,0,0,0,0,1,187,0,187,1,1,184,6.502257516250158,-0.0010333807332509881,0.0010333807332509881,0.08888888888888889,0.0053475935828877,0.016042780748663103,0.0053475935828877,0.0,,
2025-09-17,61,3,0,9,6,3,1,2,8,0,6,1,0,0,2,6,1,1,0,0,0,0,0,2,244,0,244,2,2,242,6.4497799082013945,-0.008070675133615368,0.008070675133615368,0.044444444444444446,0.00819672131147541,0.02459016393442623,0.00819672131147541,0.5,,
2025-09-18,59,7,0,3,3,3,0,0,12,0,3,6,0,0,1,6,0,0,0,0,0,0,0,0,256,0,256,0,0,252,6.502825402710321,0.008224388314626907,0.008224388314626907,0.1111111111111111,0.0,0.01171875,0.00390625,,,
2025-09-19,74,10,0,11,7,4,0,0,8,1,7,1,1,1,1,16,1,3,0,0,0,0,0,1,302,0,302,1,1,297,6.484584574361263,-0.0028050619875868987,0.0028050619875868987,0.08888888888888889,0.0033112582781456954,0.023178807947019868,0.0033112582781456954,1.0,,
2025-09-20,38,0,0,4,2,0,0,1,1,0,4,0,1,0,1,8,0,0,0,0,0,0,0,1,92,0,92,1,1,85,6.490405046393678,0.0008975859541453524,0.0008975859541453524,0.1111111111111111,0.010869565217391304,0.043478260869565216,0.010869565217391304,0.0,,
2025-09-21,49,3,0,8,3,4,1,1,3,0,1,3,1,0,1,6,1,1,0,0,0,0,0,0,190,0,190,0,0,182,6.478472799023612,-0.0018384441779479843,0.0018384441779479843,0.08888888888888889,0.0,0.005263157894736842,0.005263157894736842,,,
2025-09-22,68,7,0,14,8,9,0,0,1,0,22,3,1,1,1,4,1,0,0,0,0,0,0,0,277,0,277,0,0,276,6.507136051734931,0.004424384202962095,0.004424384202962095,0.15555555555555556,0.0,0.07942238267148015,0.0036101083032490976,,,
2025-09-23,79,13,0,12,4,31,1,0,6,1,10,7,4,1,1,18,1,1,0,0,0,0,0,0,446,0,446,0,0,439,6.515538417641415,0.001291254069329506,0.001291254069329506,0.17777777777777778,0.0,0.02242152466367713,0.002242152466367713,,,
2025-09-24,67,5,2,9,9,27,4,2,14,1,16,4,7,2,2,9,1,2,0,0,1,0,0,0,374,0,374,2,1,368,6.474793957135471,-0.006253429554743173,0.006253429554743173,0.08888888888888889,0.00267379679144385,0.0427807486631016,0.0053475935828877,1.0,1.0,1.0
2025-09-25,58,2,0,9,3,2,1,1,5,0,7,1,1,0,0,4,2,0,0,0,0,0,0,0,241,0,241,0,0,238,6.463361098706809,-0.0017657486098168196,0.0017657486098168196,0.08888888888888889,0.0,0.029045643153526972,0.0,,,
2025-09-26,57,6,0,11,7,0,0,0,14,0,11,1,1,1,0,2,2,0,0,0,0,0,0,0,239,0,239,0,0,237,6.487972256964146,0.003807795647107204,0.003807795647107204,0.14444444444444443,0.0,0.04602510460251046,0.0,,,
2025-09-27,51,8,0,4,3,2,0,1,7,0,3,3,0,1,0,4,0,0,0,0,0,0,0,1,176,0,176,1,1,173,6.484847292899691,-0.0004816549671741166,0.0004816549671741166,0.13333333333333333,0.005681818181818182,0.017045454545454544,0.0,0.0,,
2025-09-28,48,5,0,5,4,0,0,1,2,0,8,1,4,0,0,3,1,0,0,0,0,0,0,1,132,0,132,2,1,126,6.517531423373114,0.00504007712089205,0.00504007712089205,0.23333333333333334,0.007575757575757576,0.06060606060606061,0.0,1.0,,
2025-09-29,57,7,0,15,4,3,0,2,13,0,8,1,2,1,3,7,0,2,0,0,0,0,0,0,205,0,205,0,0,204,6.606542404011479,0.013657161716037702,0.013657161716037702,0.32222222222222224,0.0,0.03902439024390244,0.014634146341463415,,,
2025-09-30,82,6,0,9,6,0,0,2,6,0,2,1,3,2,1,11,0,0,0,0,1,0,1,0,306,0,306,2,2,303,6.628239864896365,0.0032842384954210324,0.0032842384954210324,0.3333333333333333,0.006535947712418301,0.006535947712418301,0.0032679738562091504,0.0,1.0,1.0
2025-10-01,60,6,1,7,5,3,1,1,0,2,5,2,0,0,0,17,0,0,0,0,1,0,0,0,172,0,172,1,1,170,6.6458043944410665,0.0026499538192219507,0.0026499538192219507,0.37777777777777777,0.005813953488372093,0.029069767441860465,0.0,0.0,1.0,1.0
2025-10-02,76,12,0,10,5,15,1,0,5,0,4,1,6,3,4,20,1,3,0,0,1,0,0,0,376,0,376,1,1,373,6.625795263735721,-0.0030107913982665435,0.0030107913982665435,0.3111111111111111,0.0026595744680851063,0.010638297872340425,0.010638297872340425,1.0,1.0,1.0
2025-10-03,54,3,1,7,7,2,0,1,5,0,9,3,0,0,3,6,0,1,0,0,0,0,0,1,192,0,192,1,1,189,6.6634884823729905,0.005688859546199909,0.005688859546199909,0.4444444444444444,0.005208333333333333,0.046875,0.015625,0.0,,
2025-10-04,56,2,0,23,0,7,0,0,8,0,9,0,0,2,1,7,1,0,0,0,0,0,0,0,201,0,201,0,0,200,6.658594724811672,-0.0007344137495343128,0.0007344137495343128,0.43333333333333335,0.0,0.04477611940298507,0.004975124378109453,,,
2025-10-05,52,6,0,0,1,5,0,0,4,1,2,1,1,3,0,10,1,0,0,0,0,0,0,2,202,0,202,2,2,201,6.642223976425654,-0.002458589096137165,0.002458589096137165,0.3333333333333333,0.009900990099009901,0.009900990099009901,0.0,0.5,,
2025-10-06,81,11,0,3,3,4,0,1,3,2,5,0,6,0,3,14,4,5,0,0,0,0,0,1,404,0,404,2,1,399,6.55371286105222,-0.013325524054529692,0.013325524054529692,0.24444444444444444,0.0024752475247524753,0.012376237623762377,0.007425742574257425,4.0,,
2025-10-07,89,9,2,10,5,8,3,0,10,0,13,10,1,3,2,9,1,2,0,0,0,0,0,2,572,0,572,3,2,566,6.594505009112856,0.00622428063686753,0.00622428063686753,0.25555555555555554,0.0034965034965034965,0.022727272727272728,0.0034965034965034965,0.5,,
2025-10-08,100,4,0,10,1,1,0,2,5,2,4,1,4,3,4,18,0,4,0,0,0,0,0,0,600,0,600,1,0,590,6.634950876347188,0.006133268104041134,0.006133268104041134,0.32222222222222224,0.0,0.006666666666666667,0.006666666666666667,,,
2025-10-09,123,13,0,12,5,5,0,3,9,1,7,4,2,2,6,10,2,4,0,0,0,0,1,0,513,0,513,1,1,506,6.7039235468096035,0.0103953551047824,0.0103953551047824,0.6,0.001949317738791423,0.01364522417153996,0.011695906432748537,2.0,1.0,1.0
2025-10-10,101,4,0,9,12,0,0,1,4,1,3,6,4,2,4,14,2,3,0,0,0,0,0,1,403,0,403,2,1,400,6.601870713130061,-0.015222851657983094,0.015222851657983094,0.2777777777777778,0.0024813895781637717,0.007444168734491315,0.009925558312655087,2.0,,
2025-10-11,87,3,0,4,1,5,0,0,5,0,4,4,6,0,3,8,0,3,0,0,0,0,0,0,294,0,294,0,0,287,6.593773607616227,-0.0012264865317234142,0.0012264865317234142,0.25555555555555554,0.0,0.013605442176870748,0.01020408163265306,,,
2025-10-12,80,11,0,3,4,1,2,3,0,0,0,5,6,2,1,23,1,3,0,0,0,0,0,0,446,0,446,0,0,440,6.629267584102147,0.005382953464602158,0.005382953464602158,0.3333333333333333,0.0,0.0,0.002242152466367713,,,
2025-10-13,110,8,0,13,8,1,0,3,4,2,4,3,6,3,3,9,1,3,0,0,0,0,0,0,576,0,576,0,0,565,6.625908139819664,-0.0005067594933924058,0.0005067594933924058,0.32222222222222224,0.0,0.006944444444444444,0.005208333333333333,,,
2025-10-14,106,11,0,13,8,7,0,0,7,1,4,2,3,0,1,9,2,1,0,0,0,0,1,0,402,0,402,1,1,396,6.795209891470211,0.025551478843042874,0.025551478843042874,0.8777777777777778,0.0024875621890547263,0.009950248756218905,0.0024875621890547263,2.0,1.0,1.0
2025-10-15,90,5,0,6,4,0,0,1,12,2,5,7,1,4,1,9,0,0,0,0,0,0,0,0,344,0,344,0,0,336,6.850840099452199,0.00818667986279853,0.00818667986279853,0.9555555555555556,0.0,0.014534883720930232,0.0029069767441860465,,,
2025-10-16,119,11,0,16,12,10,1,2,7,0,14,3,5,5,1,13,1,2,0,0,0,0,0,1,531,0,531,1,1,526,6.67360949463803,-0.025869908250864104,0.025869908250864104,0.5333333333333333,0.0018832391713747645,0.026365348399246705,0.0018832391713747645,1.0,,
2025-10-17,101,7,0,9,2,2,1,8,10,1,8,4,0,3,0,8,0,0,0,0,0,0,0,1,504,0,504,1,1,490,6.655015974853937,-0.002786126428139468,0.002786126428139468,0.45555555555555555,0.001984126984126984,0.015873015873015872,0.0,0.0,,
2025-10-18,53,3,0,2,3,1,0,1,12,0,3,2,0,0,1,4,0,1,0,0,0,0,0,0,158,0,158,0,0,158,6.656471151224975,0.00021865858422231987,0.00021865858422231987,0.4666666666666667,0.0,0.0189873417721519,0.006329113924050633,,,
2025-10-19,61,5,0,12,5,1,0,0,2,1,6,0,0,0,1,4,0,1,0,0,0,0,0,1,195,0,195,1,1,192,6.625780374068513,-0.004610667793672252,0.004610667793672252,0.3111111111111111,0.005128205128205128,0.03076923076923077,0.005128205128205128,0.0,,
2025-10-20,69,13,1,18,7,7,0,1,5,0,13,4,1,2,1,10,2,0,0,0,0,0,0,3,289,0,289,3,3,286,6.659490403455027,0.005087707029717725,0.005087707029717725,0.5,0.010380622837370242,0.04498269896193772,0.0034602076124567475,0.6666666666666666,,
2025-10-21,86,7,1,22,14,7,1,2,12,1,21,2,2,3,5,10,1,3,0,0,0,0,0,1,473,0,473,1,1,468,6.616605282485715,-0.0064397000928273496,0.0064397000928273496,0.3111111111111111,0.0021141649048625794,0.04439746300211417,0.010570824524312896,1.0,,
2025-10-22,79,1,0,8,4,1,0,0,14,0,4,3,2,1,5,6,1,4,0,0,0,0,0,0,352,0,352,0,0,345,6.595520630009568,-0.0031866269145536252,0.0031866269145536252,0.2777777777777778,0.0,0.011363636363636364,0.014204545454545454,,,
2025-10-23,82,10,0,5,6,9,0,4,2,1,4,3,4,1,0,11,1,1,0,0,0,0,0,0,350,0,350,0,0,349,6.597830432375254,0.0003502077387456115,0.0003502077387456115,0.3,0.0,0.011428571428571429,0.0,,,
2025-10-24,56,1,0,7,1,4,0,0,1,0,2,1,1,1,0,6,0,0,0,0,0,0,0,0,142,0,142,0,0,141,6.762813896458371,0.025005714495715203,0.025005714495715203,0.8555555555555555,0.0,0.014084507042253521,0.0,,,
2025-10-25,64,5,0,12,6,4,0,1,1,0,11,0,1,0,2,5,0,3,0,0,0,0,0,1,165,0,165,1,1,164,6.762813896458371,0.0,0.0,0.8666666666666667,0.006060606060606061,0.06666666666666667,0.012121212121212121,0.0,,
2025-10-26,50,2,0,6,4,9,0,0,3,0,3,2,0,0,1,4,1,2,0,0,0,0,0,0,152,0,152,0,0,150,6.663592193981212,-0.0146716594595514,0.0146716594595514,0.5555555555555556,0.0,0.019736842105263157,0.006578947368421052,,,
2025-10-27,70,8,0,14,10,1,0,4,4,2,12,7,2,4,1,12,0,1,0,0,0,0,0,0,447,0,447,0,0,439,6.786962154183512,0.01851403216327263,0.01851403216327263,0.9111111111111111,0.0,0.026845637583892617,0.0022371364653243847,,,
2025-10-28,71,3,1,14,9,1,0,2,4,0,13,0,1,1,7,9,0,2,0,0,0,0,0,0,272,0,272,0,0,268,6.732824139634875,-0.007976766824206671,0.007976766824206671,0.7555555555555555,0.0,0.04779411764705882,0.025735294117647058,,,
2025-10-29,69,3,0,9,4,5,0,0,18,0,16,2,6,2,2,10,0,2,0,0,0,0,0,2,231,0,231,2,2,230,6.607266806858694,-0.018648538885346677,0.018648538885346677,0.3333333333333333,0.008658008658008658,0.06926406926406926,0.008658008658008658,0.0,,
2025-10-30,71,8,1,10,6,0,0,0,14,0,13,4,0,0,3,8,1,2,0,0,0,0,0,3,207,0,207,3,3,206,6.636912894742876,0.004486891289664285,0.004486891289664285,0.43333333333333335,0.014492753623188406,0.06280193236714976,0.014492753623188406,0.3333333333333333,,
2025-10-31,63,4,0,3,1,16,0,0,1,0,2,3,0,0,0,17,1,0,0,0,0,0,0,3,221,0,221,3,3,218,6.592964996518346,-0.006621737985945342,0.006621737985945342,0.25555555555555554,0.013574660633484163,0.00904977375565611,0.0,0.3333333333333333,,
2025-11-01,47,9,0,2,6,0,0,0,1,0,2,4,0,2,0,4,1,0,0,0,0,0,0,0,268,0,268,0,0,260,6.568040789137615,-0.0037804246486814463,0.0037804246486814463,0.25555555555555554,0.0,0.007462686567164179,0.0,,,
