stage,scope,config_id,benchmark,delta_brier,delta_brier_ci95_low,delta_brier_ci95_high,repetitions,lift_delta,lift_delta_ci95_low,lift_delta_ci95_high,forward_delta_bps_delta,forward_delta_bps_delta_ci95_low,forward_delta_bps_delta_ci95_high,symmetric_delta_bps_delta,symmetric_delta_bps_delta_ci95_low,symmetric_delta_bps_delta_ci95_high,regret_bps_delta,regret_bps_delta_ci95_low,regret_bps_delta_ci95_high,signals_delta,signals_delta_ci95_low,signals_delta_ci95_high
march2026_retrospective,KZT,synth_basis2018_D2,v3_long,0.0029244023562223415,0.001524604811254605,0.004669594764445448,10000,0.0,0.0,0.0,-3.225916618817017,-7.152872281734005,0.0,-4.12937576067414,-9.037362629014913,0.0,7.186504676756428,0.0,16.571343843018113,0.0,0.0,0.0
march2026_retrospective,KZT,synth_full2010_D2,synth_no_oxr,0.0004813023795536123,-0.0013051525380693822,0.003200858626119362,10000,-0.09413580246913567,-0.27079601433049705,0.0,2.7435409322700473,-8.361838502157589,18.779117836757667,4.965909179402159,-0.3136377990511616,9.991497426665905,-7.752384231210911,-25.04324849195251,1.84848175184419,0.0,-3.0,3.0
march2026_retrospective,KZT,synth_full2010_D2,v3_long,0.0005023415488632532,-0.0008959835446889587,0.0022905168628546725,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
march2026_retrospective,KZT,synth_full2010_D2,synth_basis2010_D2,-0.0008806106636828872,-0.0022641240091499783,0.00030535042584428325,10000,-0.09413580246913567,-0.27079601433049705,0.0,2.7435409322700473,-8.361838502157589,18.779117836757667,4.965909179402159,-0.3136377990511616,9.991497426665905,-7.752384231210911,-25.04324849195251,1.84848175184419,0.0,-3.0,3.0
march2026_retrospective,KZT,synth_full2010_D2,synth_availability2010_D2,-0.0007844565485093371,-0.002108141975061649,0.0007073208225674026,10000,0.0,0.0,0.0,-0.6241194388977185,-2.022146982028609,0.0,-1.6632990133293006,-5.389088803186937,0.0,-0.883691035323352,-2.863158954447698,0.0,0.0,0.0,0.0
march2026_retrospective,KZT,synth_full2010_D3,synth_no_oxr,-0.00020661278278558609,-0.0032967530457223074,0.002835196870168993,10000,-0.13447971781305101,-0.2944851616003844,-0.034760845383759564,-0.30326711018758346,-18.95949617319406,15.105109194468461,1.0831023686678005,-16.43528696803004,10.806110806457625,-4.961912976443827,-22.459735167217246,8.394350985186136,1.0,-2.0,4.0
march2026_retrospective,KZT,synth_full2010_D3,v3_long,-0.00018557361347594498,-0.004320437195405957,0.003927379743341658,10000,-0.04034391534391535,-0.13475028058361405,0.0,-3.0468080424576307,-19.164003555111524,1.8723583166931554,-3.8828068107343583,-18.470004854266577,4.989897039987902,2.790471254767084,0.0,11.40080976924014,1.0,0.0,3.0
march2026_retrospective,KZT,synth_full2010_D3,synth_full2010_D2,-0.0006879151623391985,-0.004530761706486457,0.0032973351014938617,10000,-0.04034391534391535,-0.13475028058361405,0.0,-3.0468080424576307,-19.164003555111524,1.8723583166931554,-3.8828068107343583,-18.470004854266577,4.989897039987902,2.790471254767084,0.0,11.40080976924014,1.0,0.0,3.0
march2026_retrospective,KZT,synth_kzt_basis2010_D2,synth_kzt_no_oxr,0.0008767322680912824,-0.0006733123156435686,0.0028411441624988276,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
march2026_retrospective,KZT,synth_kzt_basis2010_D2,synth_no_oxr,0.00542780481459392,-0.00029118387801254844,0.012182181848765922,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
march2026_retrospective,KZT,synth_kzt_basis2010_D2,v3_long,0.005448843983903559,-0.0005402967622742257,0.011949877101549534,10000,0.09413580246913567,0.0,0.27079601433049705,-2.7435409322700473,-18.77911783675768,8.361838502157589,-4.965909179402159,-9.991497426665905,0.31363779905113887,7.752384231210911,-1.84848175184419,25.04324849195251,0.0,-3.0,3.0
march2026_retrospective,KZT,synth_kzt_basis2010_halyk_D2,synth_kzt_no_oxr,-0.003044412406530009,-0.007762468193566859,0.0008054045442358152,10000,-0.13447971781305101,-0.2944851616003844,-0.034760845383759564,-3.4139724211897047,-19.90595759659842,9.959606251068902,-2.8987956862679756,-18.445386428941752,5.515761874566756,1.9679308189999034,-8.77487460433484,11.646742913381495,1.0,-2.0,4.0
march2026_retrospective,KZT,synth_kzt_basis2010_halyk_D2,synth_no_oxr,0.0015066601399726272,-0.0018051697855948655,0.004556484941550074,10000,-0.13447971781305101,-0.2944851616003844,-0.034760845383759564,-3.4139724211897047,-19.90595759659842,9.959606251068902,-2.8987956862679756,-18.445386428941752,5.515761874566756,1.9679308189999034,-8.77487460433484,11.646742913381495,1.0,-2.0,4.0
march2026_retrospective,KZT,synth_kzt_basis2010_halyk_D2,v3_long,0.0015276993092822688,-0.001702999014237159,0.00460150688404592,10000,-0.04034391534391535,-0.13475028058361405,0.0,-6.157513353459752,-21.144659598466202,-0.5942973244290304,-7.864704865670134,-20.944242606328842,-0.42453057702394226,9.720315050210814,1.3541147843570798,20.399751646254728,1.0,0.0,3.0
march2026_retrospective,KZT,synth_kzt_basis2010_halyk_D2,synth_kzt_basis2010_D2,-0.0039211446746212925,-0.010188214898982023,0.0006625485725803748,10000,-0.13447971781305101,-0.2944851616003844,-0.034760845383759564,-3.4139724211897047,-19.90595759659842,9.959606251068902,-2.8987956862679756,-18.445386428941752,5.515761874566756,1.9679308189999034,-8.77487460433484,11.646742913381495,1.0,-2.0,4.0
march2026_retrospective,KZT,synth_kzt_basis2010_halyk_D2,synth_kzt_halyk_D2,-0.0008208972653406476,-0.002460520674114571,0.0007251652073363711,10000,-0.09077380952380931,-0.26890756302521024,0.0,0.13668147548108678,-9.252639272631377,12.523496960124582,2.41055270234099,-0.8937025254693207,5.90939985822099,0.30646107083788365,-10.525929103517967,8.393874263796903,0.0,-3.0,3.0
