config_id,cutoff,corridor,signals,hit_rate,lift,forward_delta_bps,symmetric_delta_bps,regret_bps,brier,logloss,auc,ece10,rows,dates,mean_signals_per_corridor_week,min_cell_week_coverage,mean_cell_week_coverage
small_basis2010_D2,2026-01-01,KZT,32.0,0.40625,1.111842105263158,38.927020927366975,29.19594148148051,93.83009402102363,0.24771234581873294,0.7195929820296507,0.5982633351054404,0.14810069910805992,156,156,0.9955555555555554,0.8709677419354839,0.8709677419354839
small_basis2010_D2,2026-01-01,TJS,37.0,0.2972972972972973,0.9275675675675675,-2.1503869903429718,-3.354252476680448,109.96745343953842,0.21130523358943848,0.6212830281746412,0.6354716981132075,0.0865119210526623,156,156,1.151111111111111,0.967741935483871,0.967741935483871
small_basis2010_D2,2026-01-01,UZS,34.0,0.6176470588235294,1.6058823529411763,40.64645107819837,35.74397708591209,82.1527699518444,0.22347476651854015,0.6486638031999917,0.70703125,0.12796358087751641,156,156,1.0577777777777777,0.967741935483871,0.967741935483871
small_basis2010_D2,2026-03-01,AMD,29.0,0.3793103448275862,1.0283524904214558,15.013331193033764,14.270972611502533,92.34128718344175,0.23234490528402305,0.6738618942669058,0.6481962481962481,0.13536750879666662,122,122,1.1534090909090908,1.0,1.0
small_basis2010_D2,2026-03-01,KGS,29.0,0.3448275862068966,1.0016420361247946,14.62429378543171,13.261632503581883,99.5323440741407,0.22480145359304113,0.6512552035549157,0.6422619047619048,0.10532520514315691,122,122,1.1534090909090908,1.0,1.0
small_basis2010_D2,2026-03-01,KZT,30.0,0.36666666666666664,0.9319444444444446,2.870370277126305,3.3586482767557864,132.3451848707823,0.25902640318126613,0.7452871299551468,0.6024774774774775,0.1713587754541014,122,122,1.1931818181818181,1.0,1.0
small_basis2010_D2,2026-03-01,TJS,28.0,0.42857142857142855,1.1366459627329193,12.104365890347273,10.875013422953288,96.39504435190668,0.2501401932429398,0.7162736402654705,0.5872425629290617,0.141012321633532,122,122,1.1136363636363638,1.0,1.0
small_basis2010_D2,2026-03-01,UZS,27.0,0.5925925925925926,1.3903133903133904,29.82868896460182,28.025269613012863,98.79067448677405,0.2577370142147247,0.733931252882786,0.6532967032967033,0.18216183461281435,122,122,1.0738636363636365,0.9583333333333334,0.9583333333333334
small_no_oxr,2023-01-01,AMD,59.0,0.4067796610169492,1.0362176628010704,20.08224845882918,15.743137602508956,87.61932627078345,0.2071832968569396,0.599124262276338,0.7424633011099177,0.1027264697350721,242,242,1.1867816091954022,0.9791666666666666,0.9791666666666666
small_no_oxr,2023-01-01,KGS,57.0,0.47368421052631576,1.2194848824188131,25.78647903408314,21.442289131862,64.64804521084935,0.21005967611293833,0.6062764997480642,0.7155692926969522,0.05953892759247905,242,242,1.146551724137931,1.0,1.0
small_no_oxr,2023-01-01,KZT,56.0,0.42857142857142855,1.1653290529695024,17.84384535123707,16.393424978761775,104.08042119409187,0.2085298872144331,0.6021948802168102,0.6977674965117132,0.07971413530109282,242,242,1.1264367816091954,1.0,1.0
small_no_oxr,2023-01-01,TJS,58.0,0.4482758620689655,1.1540719002201028,26.816564355334396,19.68090976695571,62.57465192014476,0.19786634973041692,0.5791650461284822,0.7779614721104082,0.09681253820396281,242,242,1.1666666666666667,0.9791666666666666,0.9791666666666666
small_no_oxr,2023-01-01,UZS,55.0,0.43636363636363634,1.111578947368421,27.72868240439551,21.824652729105264,74.61266691681148,0.20659902799697907,0.5966695016129759,0.7373791621911923,0.07604571988077632,242,242,1.1063218390804597,1.0,1.0
small_no_oxr,2024-01-01,AMD,53.0,0.4716981132075472,1.3485016648168702,19.39696959562313,16.94409530260999,82.84329834329378,0.18909523617615112,0.5592495847947362,0.7485852568875652,0.07227428246345638,243,243,1.06,0.9387755102040817,0.9387755102040817
small_no_oxr,2024-01-01,KGS,51.0,0.49019607843137253,1.3235294117647058,31.45167464907149,25.959624985033233,65.40899720460764,0.1949838361101385,0.5727672994668204,0.7437182280319535,0.07566667030191902,243,243,1.02,0.9387755102040817,0.9387755102040817
small_no_oxr,2024-01-01,KZT,51.0,0.4117647058823529,1.5393665158371042,23.951852168562535,21.20977670451276,100.82819576466002,0.18528312016375098,0.5545063069165643,0.700561797752809,0.09666230325934697,243,243,1.02,0.9183673469387755,0.9183673469387755
small_no_oxr,2024-01-01,TJS,48.0,0.4375,1.250735294117647,24.384521035037903,18.76576072913979,76.9125292031515,0.19110546731279182,0.5640641646880444,0.7428145941921072,0.05576895017654786,243,243,0.96,0.9183673469387755,0.9183673469387755
small_no_oxr,2024-01-01,UZS,45.0,0.4,1.215,28.521585588115467,17.91528551306294,79.61979856814233,0.17984153737977582,0.537559266997685,0.7748466257668711,0.06679384355708412,243,243,0.9,0.8163265306122449,0.8163265306122449
small_no_oxr,2025-01-01,AMD,43.0,0.37209302325581395,1.6989907854322073,64.8587503404455,51.24538943743487,81.21478331359712,0.1631091467321936,0.49822387687214786,0.6668663272436858,0.06398462715307589,242,242,0.8624641833810889,0.8367346938775511,0.8367346938775511
small_no_oxr,2025-01-01,KGS,44.0,0.4090909090909091,2.0204081632653064,63.90230126814568,39.33864535378421,75.52450159548438,0.15432028851178423,0.4764265962509766,0.69414190546685,0.09527539989498025,242,242,0.8825214899713467,0.7755102040816326,0.7755102040816326
