cutoff,rule,delay,rows,first_date,last_date,brier,log_loss,raw_brier,candidate_frequency_per_week,weeks_1_to_2_share,threshold,candidate_count,candidate_quality,candidate_lift,candidate_lift_standardized,candidate_lift_unstandardized,forward_delta_bps,forward_bps_absolute,forward_bps_per_candidate,regret_bps_per_candidate
2025-01-01,halyk_l2_retrained,1,242,2025-01-10,2025-12-24,0.15199520962969668,0.47110604687470464,0.15507912930382461,0.9025787965616046,0.803921568627451,0.23290274941437744,45,0.4,2.0166666666666675,2.0166666666666675,2.0166666666666666,55.38573076043974,27.139431872719634,27.139431872719634,109.11303796472538
2025-01-01,lag_augmentation,0,242,2025-01-10,2025-12-24,0.14685022865751124,0.4576760482969966,0.14787663448588154,0.8825214899713467,0.803921568627451,0.22207295418859907,44,0.4090909090909091,2.0625000000000004,2.0625000000000004,2.0625,61.03805792555136,32.79175903783124,32.79175903783124,102.04840876753521
2025-01-01,lag_augmentation,1,242,2025-01-10,2025-12-24,0.15176757210940622,0.46897237411567066,0.15367371528869414,0.8825214899713467,0.8235294117647058,0.22207295418859907,44,0.3409090909090909,1.7187500000000004,1.7187500000000004,1.7187499999999998,53.126216934779215,24.879918047059107,24.879918047059107,110.9676217119186
2025-01-01,lag_ensemble,0,242,2025-01-10,2025-12-24,0.14792548065906502,0.45994663287799703,0.14885056302389943,0.8624641833810889,0.7843137254901961,0.21941096203443383,43,0.4418604651162791,2.2277131782945743,2.2277131782945743,2.227713178294574,62.00073407900311,33.75443519128301,33.75443519128301,103.39298815622939
2025-01-01,lag_ensemble,1,242,2025-01-10,2025-12-24,0.15092355241589103,0.4677247816424112,0.15219309532980904,0.8624641833810889,0.7843137254901961,0.21941096203443383,43,0.4186046511627907,2.1104651162790704,2.1104651162790704,2.11046511627907,62.46734889804784,34.22105001032772,34.22105001032772,103.92169193798092
2025-01-01,minimax_shrink_v3,0,242,2025-01-10,2025-12-24,0.14715128882025255,0.45780141478818037,0.14715128882025255,0.9828080229226361,0.8823529411764706,0.19276459090546902,49,0.3673469387755102,1.8520408163265307,1.8520408163265307,1.8520408163265307,49.74759049460157,21.501291606881466,21.501291606881466,115.79194970042452
2025-01-01,minimax_shrink_v3,1,242,2025-01-10,2025-12-24,0.15083998098127896,0.4670477253005785,0.15083998098127896,0.9828080229226361,0.8823529411764706,0.19276459090546902,49,0.3877551020408163,1.9549319727891157,1.9549319727891157,1.9549319727891155,44.65155940118866,16.405260513468548,16.405260513468548,117.43132529247943
2025-01-01,v3_long_globalcal,0,242,2025-01-10,2025-12-24,0.15646926295095248,0.48143826396281686,0.15267347802843348,0.8825214899713467,0.803921568627451,0.2762581842277309,44,0.4318181818181818,2.177083333333334,2.177083333333334,2.1770833333333335,56.462709323278204,28.21641043555809,28.21641043555809,106.80488656303332
2025-01-01,v3_long_globalcal,1,242,2025-01-10,2025-12-24,0.15646926295095248,0.48143826396281686,0.15267347802843348,0.8825214899713467,0.803921568627451,0.2762581842277309,44,0.4318181818181818,2.177083333333334,2.177083333333334,2.1770833333333335,56.462709323278204,28.21641043555809,28.21641043555809,106.80488656303332
2025-01-01,v3_long_localcal,0,242,2025-01-10,2025-12-24,0.15083300134533928,0.4692651684676393,0.15267347802843348,0.8825214899713467,0.803921568627451,0.2366893898513614,44,0.4318181818181818,2.177083333333334,2.177083333333334,2.1770833333333335,56.462709323278204,28.21641043555809,28.21641043555809,106.80488656303332
2025-01-01,v3_long_localcal,1,242,2025-01-10,2025-12-24,0.15083300134533928,0.4692651684676393,0.15267347802843348,0.8825214899713467,0.803921568627451,0.2366893898513614,44,0.4318181818181818,2.177083333333334,2.177083333333334,2.1770833333333335,56.462709323278204,28.21641043555809,28.21641043555809,106.80488656303332
