config_id,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,rows,probability_kind,mean_probability,event_rate,quantile_ece,calibration_intercept,calibration_slope
hgb_all_contract_market,10,2023,TJS,237,probability,0.23869768930407567,0.2911392405063291,0.08662809912485882,0.005222817964743817,0.7496619667371694
hgb_all_contract_market,10,2023,UZS,237,probability,0.23892421064055633,0.31645569620253167,0.09540038258832591,0.20235149612769784,0.8132193328851006
hgb_all_contract_market,10,2024,__ALL__,1190,probability,0.39742859369294464,0.27647058823529413,0.14744884418348764,-0.8560231242870933,0.24257390064182946
hgb_all_contract_market,10,2024,AMD,238,probability,0.3945945360540263,0.29831932773109243,0.14472339550739127,-0.7144991358686774,0.3154977131764227
hgb_all_contract_market,10,2024,KGS,238,probability,0.39323750865290663,0.3025210084033613,0.1379401853647123,-0.7809834896182959,0.1149386873769502
hgb_all_contract_market,10,2024,KZT,238,probability,0.399823885809828,0.21008403361344538,0.209853634621503,-1.308845922893764,0.03537636921420149
hgb_all_contract_market,10,2024,TJS,238,probability,0.39629921895052045,0.3025210084033613,0.11463164636702572,-0.7008583956218962,0.3053134129872727
hgb_all_contract_market,10,2024,UZS,238,probability,0.40318781899744205,0.2689075630252101,0.157599255318259,-0.8331550699950949,0.42826669971181586
hgb_all_contract_market,10,2025,__ALL__,1185,probability,0.28478273734468446,0.15274261603375527,0.13204012131092918,-0.7714928489961693,1.0951272441209805
hgb_all_contract_market,10,2025,AMD,237,probability,0.29256866162862505,0.1518987341772152,0.14066992745140985,-0.720067125009761,1.2530566610936813
hgb_all_contract_market,10,2025,KGS,237,probability,0.3033563858275877,0.13924050632911392,0.16411587949847384,-0.8859329813881555,1.2893847071390614
hgb_all_contract_market,10,2025,KZT,237,probability,0.2820610773832887,0.1308016877637131,0.1512593896195757,-1.0648235180235737,0.9397826314562643
hgb_all_contract_market,10,2025,TJS,237,probability,0.2650766537861559,0.21518987341772153,0.10572297360478691,-0.2965198629371761,0.9926054829558664
hgb_all_contract_market,10,2025,UZS,237,probability,0.2808509080977648,0.12658227848101267,0.15426862961675217,-0.7004052711331012,1.471440193849875
hgb_all_contract_market,20,2023,__ALL__,1135,probability,0.12673423152566868,0.2669603524229075,0.15849320686164411,-0.3393627539968978,0.33921450550966603
hgb_all_contract_market,20,2023,AMD,227,probability,0.12821382552600563,0.31718061674008813,0.20852924899309552,0.1251419671791038,0.45416171101643166
hgb_all_contract_market,20,2023,KGS,227,probability,0.12700817910003448,0.28193832599118945,0.1714482880225167,0.18037648452940772,0.5672682662070873
hgb_all_contract_market,20,2023,KZT,227,probability,0.12021010182153155,0.2422907488986784,0.1385061690935745,-0.6015932878906418,0.2639541844669506
hgb_all_contract_market,20,2023,TJS,227,probability,0.1290560610307999,0.2511013215859031,0.13188733851747633,-0.6920607113553665,0.2045268291954653
hgb_all_contract_market,20,2023,UZS,227,probability,0.1291829901499717,0.2422907488986784,0.1508328690396569,-0.84719290546909,0.14935467023935137
hgb_all_contract_market,20,2024,__ALL__,1140,probability,0.34359214579291414,0.20350877192982456,0.15280580638898508,-1.313504327216416,0.07430931886750848
hgb_all_contract_market,20,2024,AMD,228,probability,0.3398195881466272,0.22807017543859648,0.15535691030298113,-1.3203921240823553,-0.13920293056360597
hgb_all_contract_market,20,2024,KGS,228,probability,0.3414239891776503,0.22807017543859648,0.17064046124852192,-1.2134170603923689,0.008224253980274166
hgb_all_contract_market,20,2024,KZT,228,probability,0.3429647152764218,0.16228070175438597,0.18099945258226718,-1.7189417426564702,-0.10951098704740617
hgb_all_contract_market,20,2024,TJS,228,probability,0.3438526239956013,0.20175438596491227,0.14969283140069098,-1.2689978252653151,0.15678285873084224
hgb_all_contract_market,20,2024,UZS,228,probability,0.34989981236827006,0.19736842105263158,0.15866683048712465,-1.0876875530029693,0.5102880887696434
hgb_all_contract_market,20,2025,__ALL__,1135,probability,0.20023230640438833,0.0960352422907489,0.10419706411363942,8.892412077302842,8.085244204773407
hgb_all_contract_market,20,2025,AMD,227,probability,0.20059486739494323,0.0881057268722467,0.11262785943757654,9.127861307172417,8.345090282013658
hgb_all_contract_market,20,2025,KGS,227,probability,0.20112886820838405,0.0881057268722467,0.11302314133613736,7.211312210647071,6.961440295275218
hgb_all_contract_market,20,2025,KZT,227,probability,0.20064259912926535,0.07048458149779736,0.130158017631468,-4.916561556257867,-1.6874516149831522
hgb_all_contract_market,20,2025,TJS,227,probability,0.19939405131751556,0.14977973568281938,0.10769150371453015,16.252116685781882,13.023503941427364
hgb_all_contract_market,20,2025,UZS,227,probability,0.1994011459718334,0.08370044052863436,0.11640273080309546,19.64607111994052,16.01727479146361
hgb_all_public_fast,1,2023,__ALL__,1230,probability,0.5303798924532384,0.5642276422764227,0.19558691793129784,0.29608528550052815,-0.2865892841166915
hgb_all_public_fast,1,2023,AMD,246,probability,0.5314473767916096,0.5691056910569106,0.21791490337213795,0.33292253242685604,-0.38617720029673147
hgb_all_public_fast,1,2023,KGS,246,probability,0.5308884325298536,0.5650406504065041,0.1790252914024825,0.2925363340146598,-0.2366547721294065
hgb_all_public_fast,1,2023,KZT,246,probability,0.5266964306668861,0.556910569105691,0.20637742960684646,0.2729429740930466,-0.37905159464379984
hgb_all_public_fast,1,2023,TJS,246,probability,0.5315329486012066,0.5691056910569106,0.1749041571176666,0.29836390746232144,-0.15445505208723756
hgb_all_public_fast,1,2023,UZS,246,probability,0.5313342736766357,0.5609756097560976,0.19152674169497078,0.28140392397310904,-0.2711588792135194
hgb_all_public_fast,1,2024,__ALL__,1235,probability,0.5430823377510018,0.5425101214574899,0.0780054286576089,0.16516146477196028,0.030257226600600706
hgb_all_public_fast,1,2024,AMD,247,probability,0.5439780643868823,0.5587044534412956,0.10538995696306212,0.17458488499209468,0.3464061876536925
hgb_all_public_fast,1,2024,KGS,247,probability,0.5443180532772119,0.562753036437247,0.07769802820565343,0.19397601139891757,0.32683721790865555
hgb_all_public_fast,1,2024,KZT,247,probability,0.5399041674846072,0.5060728744939271,0.09063358001700869,0.13068353105762787,-0.6572530479824801
hgb_all_public_fast,1,2024,TJS,247,probability,0.544495526860975,0.5465587044534413,0.08741899000724981,0.11347966959567266,0.4084200816410624
hgb_all_public_fast,1,2024,UZS,247,probability,0.5427158767453326,0.5384615384615384,0.08015540837049524,0.19937341616389062,-0.26037525677659046
hgb_all_public_fast,1,2025,__ALL__,1230,probability,0.4879953860769519,0.4634146341463415,0.0806649921186932,-0.12145403678268747,0.5340310268340682
hgb_all_public_fast,1,2025,AMD,246,probability,0.4950441993514807,0.45934959349593496,0.08656692541752051,-0.1518879355254541,0.6900811205014701
hgb_all_public_fast,1,2025,KGS,246,probability,0.494902038624663,0.4268292682926829,0.10313541720539869,-0.2865716803515006,0.6543482329770264
hgb_all_public_fast,1,2025,KZT,246,probability,0.48693002249095063,0.46747967479674796,0.12252953201850103,-0.12202757306354568,0.1523629979904817
hgb_all_public_fast,1,2025,TJS,246,probability,0.4849478775252831,0.5040650406504065,0.09256511056803399,0.042713861690752634,0.4164273451103791
hgb_all_public_fast,1,2025,UZS,246,probability,0.47815279239238173,0.45934959349593496,0.09846740226364054,-0.0923308327787805,0.8239659783280203
hgb_all_public_fast,3,2023,__ALL__,1220,probability,0.3420202086056673,0.44508196721311477,0.10462251719871486,-0.4586670618668264,-0.3635192592154635
hgb_all_public_fast,3,2023,AMD,244,probability,0.34242414890425277,0.45901639344262296,0.12264741758930243,-1.770065093638324,-2.4566655001787496
hgb_all_public_fast,3,2023,KGS,244,probability,0.3426271453019961,0.45491803278688525,0.1122908874848891,0.2394377592455292,0.6445023173324299
hgb_all_public_fast,3,2023,KZT,244,probability,0.33962871382416143,0.4098360655737705,0.08091159700595532,-2.374960192001936,-3.014954782039921
hgb_all_public_fast,3,2023,TJS,244,probability,0.34272795918720206,0.45081967213114754,0.11415129218898895,0.9537513807191377,1.7669458933249924
hgb_all_public_fast,3,2023,UZS,244,probability,0.34269307581072395,0.45081967213114754,0.11867879951325812,0.3936218034923608,0.9066992163786975
hgb_all_public_fast,3,2024,__ALL__,1225,probability,0.4005899946252369,0.38612244897959186,0.11333272488478291,-0.5548095981268865,-0.2175008168990898
hgb_all_public_fast,3,2024,AMD,245,probability,0.40055237277781147,0.4,0.09391299245199843,-0.4572508879298558,-0.12402410327381001
hgb_all_public_fast,3,2024,KGS,245,probability,0.401100133697015,0.4122448979591837,0.10039320420801087,-0.3244844820626527,0.07391719235993215
hgb_all_public_fast,3,2024,KZT,245,probability,0.3961977047033482,0.3346938775510204,0.13173960764466552,-0.902409947627974,-0.4817802533064587
hgb_all_public_fast,3,2024,TJS,245,probability,0.40264627201391,0.4,0.11323916490047954,-0.4537932483905122,-0.1182343893085323
hgb_all_public_fast,3,2024,UZS,245,probability,0.40245348993410013,0.3836734693877551,0.13582928315084136,-0.6773111517011469,-0.49048818115238446
