config_id,model_kind,feature_set,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,prediction_rows,brier,log_loss,average_precision,roc_auc
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2025,KZT,242,0.17239811018149595,0.5307907186954304,0.2447171537406559,0.5357603092783505
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2025,TJS,242,0.20476050919161023,0.5990386361752998,0.35414120026139634,0.5838870431893687
logit_plus_direct_corridor_basis,logistic,plus_direct_corridor_basis,5,2025,UZS,242,0.16727437162953115,0.5180991330317253,0.2929029665370798,0.5964347079037802
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2023,AMD,242,0.2505115070445627,0.6977377657225232,0.383320780277585,0.5022556390977444
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2023,KGS,242,0.25020599125635373,0.6977612688032434,0.45374253891300165,0.5155261644623347
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2023,KZT,242,0.23957760238279932,0.6742641490299798,0.41795336671794997,0.559153998678123
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2023,TJS,242,0.24908813274891664,0.6948162270008011,0.4450105108535124,0.5536946520989074
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2023,UZS,242,0.25119662701297624,0.6994463704499586,0.42757237824810307,0.5213748657357681
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2024,AMD,243,0.22699199461941744,0.646336405649759,0.4183162977804465,0.587788533134773
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2024,KGS,243,0.2329676227054915,0.6584264454016445,0.3690000514698436,0.481118373275236
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2024,KZT,243,0.2103381348617854,0.6124859034695033,0.2954318395168122,0.5147796024200518
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2024,TJS,243,0.22681855340866217,0.6460034427800186,0.4240484062879427,0.5542814594192108
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2024,UZS,243,0.22060179375774586,0.6328405162959572,0.3524531895051026,0.5173312883435582
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2025,AMD,242,0.17553570492952358,0.5372975463626104,0.3935303169114315,0.6039732454826794
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2025,KGS,242,0.1651022499652031,0.5135761364938989,0.4148741124006847,0.6735751295336788
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2025,KZT,242,0.17138147681992102,0.5283840062391398,0.24649756154653196,0.5396262886597938
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2025,TJS,242,0.20490747869717207,0.599403496293192,0.3547763719825108,0.5838870431893688
logit_plus_direct_corridor_market,logistic,plus_direct_corridor_market,5,2025,UZS,242,0.17275900959568183,0.5309086104427647,0.28007201727905134,0.5769974226804123
logit_plus_global_market,logistic,plus_global_market,5,2023,AMD,242,0.2502957164177721,0.6972046321793519,0.39587969908589243,0.5410669530970282
logit_plus_global_market,logistic,plus_global_market,5,2023,KGS,242,0.2485365662455483,0.6934492623228306,0.43105328560220113,0.5944508338125359
