stage,scope,config_id,benchmark,delta_brier,delta_brier_ci95_low,delta_brier_ci95_high,repetitions,lift_delta,lift_delta_ci95_low,lift_delta_ci95_high,forward_delta_bps_delta,forward_delta_bps_delta_ci95_low,forward_delta_bps_delta_ci95_high,symmetric_delta_bps_delta,symmetric_delta_bps_delta_ci95_low,symmetric_delta_bps_delta_ci95_high,regret_bps_delta,regret_bps_delta_ci95_low,regret_bps_delta_ci95_high,signals_delta,signals_delta_ci95_low,signals_delta_ci95_high
development_2023_2025,KZT,chronos2_synth_ft_head10y,base_control_head10y,0.0033507239238018023,-0.0030739657930210695,0.009912277427336056,10000,-0.14131664729313753,-0.40995289845154087,0.13080582097014096,0.5622223745666375,-17.927780499350455,20.811223026214304,3.9460359860209984,-9.500972241379198,18.509815706177232,1.09674358820034,-19.367894717900707,19.549545743417774,-1.0,-11.0,9.0
development_2023_2025,KZT,chronos2_synth_ft_head2y,baseline_reproduction,0.0006892160868067401,-0.005250869853740348,0.006794900504205464,10000,-0.31654159999312204,-0.5891210762415282,-0.05258410110628879,-17.857674487701683,-40.05221073704545,4.219105554588522,-4.365832892254733,-18.509168957352625,10.6441352687212,16.817712261445877,-4.178869953115188,39.05662718470011,24.0,14.0,35.0
development_2023_2025,KZT,chronos2_synth_ft_head2y,basis_train_120m,0.0072665416375080625,0.0016542325304850644,0.012966602474331143,10000,-0.20687078349894072,-0.4470450184137204,0.02058376873356261,-5.791866525785203,-23.950839396765055,11.833761866996243,-2.262910461219228,-13.27084812770545,8.927536613404904,10.537892357120668,-9.17154303727535,34.0867265019067,8.0,0.0,16.0
development_2023_2025,KZT,chronos2_synth_ft_head2y,base_control_head2y,0.0006892160868067401,-0.005250869853740348,0.006794900504205464,10000,-0.31654159999312204,-0.5891210762415282,-0.05258410110628879,-17.857674487701683,-40.05221073704545,4.219105554588522,-4.365832892254733,-18.509168957352625,10.6441352687212,16.817712261445877,-4.178869953115188,39.05662718470011,24.0,14.0,35.0
development_2023_2025,KZT,chronos2_synth_ft_kzt_head10y,baseline_reproduction,-0.006520999499249598,-0.016787966843936183,0.003947055102762039,10000,-0.25627011443330794,-0.5623175203258971,0.04484647095772577,-9.821822755850285,-32.44822627088444,11.98297271255726,4.804605427607221,-9.683221853446558,19.023678871153173,4.553714318085454,-19.393426188956767,27.061138073544452,9.0,-4.0,22.0
development_2023_2025,KZT,chronos2_synth_ft_kzt_head10y,basis_train_120m,5.63260514517233e-05,-0.0068076358961561695,0.007224221580652099,10000,-0.14659929793912663,-0.4110303883319158,0.09222664532146886,2.2439852060661956,-18.525462357683168,23.101842375883844,6.907527858642727,-6.501147999580983,20.918000438228894,-1.726105586239754,-27.279270953375462,22.937748811641836,-7.0,-17.0,2.0
development_2023_2025,KZT,chronos2_synth_ft_kzt_head10y,chronos2_synth_ft_kzt_head2y,-0.002201928840747789,-0.006977437091735152,0.0029629095066691855,10000,-0.008094663123746626,-0.2533682016220729,0.2193471236335983,1.9733153162174908,-14.905841185827652,20.307711109913168,4.77116842973351,-7.289853530290839,17.420108023494606,-3.037484126517242,-23.11890090625951,15.05577606966569,-8.0,-16.0,0.0
development_2023_2025,KZT,chronos2_synth_ft_kzt_head10y,base_control_head10y,-0.0006502771545938129,-0.007497367503561039,0.006338979070457826,10000,-0.13738413309780806,-0.39733578643122375,0.10061066409289247,4.049324073294429,-14.506305723604973,24.01552770714843,7.171061232689887,-6.136920739981389,21.104723892115118,-4.2754656648525895,-27.885436858917068,16.99100353370231,-8.0,-17.0,1.0
development_2023_2025,KZT,chronos2_synth_ft_kzt_head10y,chronos2_synth_ft_head10y,-0.0040010010783956135,-0.009741199696294297,0.0018732330661006187,10000,0.003932514195329473,-0.29018925037779914,0.2705418865372098,3.487101698727791,-12.507409658644649,19.97303727169616,3.2250252466688885,-9.467405658110241,15.890204943366195,-5.3722092530529295,-22.818890938357285,9.43606230039591,-7.0,-15.0,1.0
development_2023_2025,KZT,chronos2_synth_ft_kzt_head2y,baseline_reproduction,-0.00431907065850181,-0.011884672134546723,0.0036937830872138203,10000,-0.2481754513095613,-0.5681192157124683,0.08565953686464277,-11.795138072067775,-31.53693423573866,7.469150537524956,0.033436997873710794,-14.077034064027394,15.792000964307274,7.591198444602696,-8.932192754924085,23.81349177530421,17.0,6.0,29.0
