track,scope,config_id,rows,dates,brier,signals,lift,forward_delta_bps,branch,source_contract,source_table,hit_rate,symmetric_delta_bps,regret_bps,logloss,auc,ece10,mean_signals_per_corridor_week,min_cell_week_coverage,mean_cell_week_coverage,cutoff,first_date,last_date,delay,raw_brier,candidate_quality,candidate_lift,candidate_lift_unstandardized,forward_bps_absolute,forward_bps_per_candidate,regret_bps_per_candidate,log_loss,candidate_frequency_per_week,weeks_1_to_2_share,threshold
test2026_common_march_freeze,all,oxr_basis_120m_since2020,610,122.0,0.2323808335662781,142.0,1.1075805719473446,16.63776010188906,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_basis_120m_since2022,610,122.0,0.2296722559738515,138.0,1.2534246575342467,27.05993995379111,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_basis_24m_delay24h,610,122.0,0.2340823003082144,142.0,1.144673123486683,18.244039113813383,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_basis_24m_delay48h,610,122.0,0.2336534765600801,142.0,1.2353030074051683,22.54929296887158,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_coverage_120m,610,122.0,0.2328239507831512,142.0,1.1267221801665406,18.71241182940962,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_full_120m_delay24h,610,122.0,0.2343338268185126,141.0,1.172182400488028,18.571046657868795,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_full_120m_delay48h,610,122.0,0.2329153174947473,142.0,1.163663890991673,17.446944508275166,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_full_120m_since2020,610,122.0,0.2338594651964863,140.0,1.1410610242256978,19.908998375620648,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_full_120m_since2022,610,122.0,0.2296504362253289,138.0,1.2724159402241595,26.40104988117133,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_full_24m_delay24h,610,122.0,0.23051514827451,145.0,1.1927121907865503,16.22705183170164,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_full_24m_delay48h,610,122.0,0.2331795880843156,146.0,1.1121893839141304,14.912324458974842,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_returns_120m_delay24h,610,122.0,0.2347539508011736,141.0,1.1163641909409792,18.959278798750702,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_returns_120m_delay48h,610,122.0,0.2332441067380858,141.0,1.1535763306390117,19.46793380161155,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_returns_24m_delay24h,610,122.0,0.2313177304236307,145.0,1.1565693971263518,15.514660957181077,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,oxr_returns_24m_delay48h,610,122.0,0.2313686190534926,144.0,1.1645041014168531,17.74050087075555,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,v3_120m,610,122.0,0.2323592389856406,141.0,1.1146642302421197,17.952508252989944,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,all,v3_24m,610,122.0,0.2345858005069804,144.0,1.1463087248322148,16.158194714241915,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_basis_120m_delay24h,122,122.0,0.2440024071379031,27.0,1.1296296296296295,22.58109050056737,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_basis_120m_delay48h,122,122.0,0.2411551198155815,27.0,1.2237654320987652,23.06346618711436,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_basis_120m_since2020,122,122.0,0.2430614754981603,27.0,1.1296296296296295,25.807007119384387,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_basis_120m_since2022,122,122.0,0.2420413879257924,27.0,1.1296296296296295,25.807007119384387,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_basis_24m_delay24h,122,122.0,0.2500278278647501,29.0,1.0517241379310345,12.032491978557946,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_basis_24m_delay48h,122,122.0,0.2479190945963487,29.0,1.0517241379310345,16.237658674830975,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_coverage_120m,122,122.0,0.2426713986312681,28.0,1.1800595238095235,24.91230665092625,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_full_120m_delay24h,122,122.0,0.2452889753691757,27.0,1.2237654320987652,23.06346618711436,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_full_120m_delay48h,122,122.0,0.2413411612455274,28.0,1.1800595238095235,19.512812290443566,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_full_120m_since2020,122,122.0,0.2431932605163383,27.0,1.2237654320987652,22.43934674821664,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_full_120m_since2022,122,122.0,0.2414890430992398,27.0,1.2237654320987652,22.43934674821664,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_full_24m_delay24h,122,122.0,0.2530990742128121,29.0,1.0517241379310345,12.032491978557946,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_full_24m_delay48h,122,122.0,0.2502588331277702,31.0,0.9018817204301072,9.042934342295876,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_returns_120m_delay24h,122,122.0,0.244963298636736,27.0,1.1296296296296295,26.431126558282106,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_returns_120m_delay48h,122,122.0,0.2424727158003206,27.0,1.2237654320987652,23.06346618711436,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_returns_24m_delay24h,122,122.0,0.255159200521055,29.0,1.0517241379310345,12.032491978557946,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,oxr_returns_24m_delay48h,122,122.0,0.2502106678198418,29.0,1.1393678160919538,23.115840642665574,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,v3_120m,122,122.0,0.2422858871035243,27.0,1.1296296296296295,25.807007119384387,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
test2026_common_march_freeze,KZT,v3_24m,122,122.0,0.2529532275160379,29.0,1.0517241379310345,12.032491978557946,oxr,primary_and_depth_controls,oxr/summary.csv,,,,,,,,,,,,,,,,,,,,,,,,
development_2023_2025,all,base_control_head10y,3635,727.0,0.1862460656727403,716.0,1.3609937366840024,37.92872459228535,foundation,V2_warmup_preserved,foundation/summary.csv,0.4371508379888268,26.623145827814028,86.49451393431235,0.5518114444787263,0.7331295925183701,0.0505799459224999,0.9574021012416426,0.7346938775510204,0.8787698412698414,,,,,,,,,,,,,,,
development_2023_2025,all,base_control_head2y,3635,727.0,0.1906165831119161,663.0,1.4351906688933174,47.6856460151741,foundation,V2_warmup_preserved,foundation/summary.csv,0.4524886877828054,26.79780839525267,80.32875466661568,0.5611614972587021,0.7226837886298914,0.0536862467354869,0.8865329512893981,0.6666666666666666,0.8340702947845805,,,,,,,,,,,,,,,
development_2023_2025,all,baseline_reproduction,3635,727.0,0.1906165831119161,663.0,1.4351906688933174,47.6856460151741,foundation,V2_warmup_preserved,foundation/summary.csv,0.4524886877828054,26.79780839525267,80.32875466661568,0.5611614972587021,0.7226837886298914,0.0536862467354869,0.8865329512893981,0.6666666666666666,0.8340702947845805,,,,,,,,,,,,,,,
development_2023_2025,all,basis_train_120m,3635,727.0,0.1848504009986283,723.0,1.3709701913909238,40.078411599802024,foundation,V2_warmup_preserved,foundation/summary.csv,0.4412171507607192,26.40696876898918,80.96092783122008,0.5484652229971574,0.7374039306683542,0.0478510980116032,0.9667621776504296,0.7346938775510204,0.8828798185941042,,,,,,,,,,,,,,,
development_2023_2025,all,chronos2_small_ft_head10y,3635,727.0,0.1862447674269458,739.0,1.2982231478266355,36.67932858330538,foundation,V2_warmup_preserved,foundation/summary.csv,0.4140730717185386,26.915595429538858,83.64033577379985,0.5519977557881396,0.7282489540484478,0.0245621111788471,0.9881566380133714,0.7959183673469388,0.8964569160997731,,,,,,,,,,,,,,,
development_2023_2025,all,chronos2_small_ft_head2y,3635,727.0,0.1879903459552399,758.0,1.291275538668052,34.96215598825072,foundation,V2_warmup_preserved,foundation/summary.csv,0.4116094986807387,25.252878931890592,88.16268025066574,0.5549632259831435,0.732930070667651,0.0502660260187862,1.0135625596943647,0.7346938775510204,0.8989795918367347,,,,,,,,,,,,,,,
development_2023_2025,all,chronos2_synth_ft_head10y,3635,727.0,0.1900373836514812,731.0,1.2874629621588312,32.92252688210405,foundation,V2_warmup_preserved,foundation/summary.csv,0.4117647058823529,25.76551107718168,86.88576652124746,0.5607027366382056,0.7182907921105367,0.0296462740648011,0.9774594078319004,0.7551020408163265,0.8867913832199547,,,,,,,,,,,,,,,
development_2023_2025,all,chronos2_synth_ft_head2y,3635,727.0,0.1917892255832954,752.0,1.3406180355230533,34.57687441322799,foundation,V2_warmup_preserved,foundation/summary.csv,0.4242021276595745,22.93592524774959,92.12218324205296,0.56421577655117,0.7179406180782618,0.0497504370537619,1.0055396370582614,0.7959183673469388,0.9043367346938777,,,,,,,,,,,,,,,
development_2023_2025,all,chronos2_synth_zs_head10y,3635,727.0,0.1858497510432023,729.0,1.3705107534285756,40.28446898014066,foundation,V2_warmup_preserved,foundation/summary.csv,0.4375857338820302,28.407258598913632,82.74247269135225,0.5511153975679365,0.7318559926871286,0.0505829186792568,0.9747851002865328,0.7755102040816326,0.8869897959183674,,,,,,,,,,,,,,,
development_2023_2025,all,chronos2_synth_zs_head2y,3635,727.0,0.1905188749977796,650.0,1.4363125456874413,50.3134853178289,foundation,V2_warmup_preserved,foundation/summary.csv,0.4538461538461538,28.988635393745064,78.70119739723707,0.5607016307132004,0.7256667721407728,0.0438382061465207,0.869149952244508,0.5833333333333334,0.8229591836734694,,,,,,,,,,,,,,,
development_2023_2025,KZT,base_control_head10y,727,727.0,0.1834113849570906,150.0,1.468621933845023,28.166081780703937,foundation,V2_warmup_preserved,foundation/summary.csv,0.42,18.985516094179307,105.89390243620946,0.5472212431110577,0.7027534181989628,0.0450844475171144,1.002865329512894,0.8367346938775511,0.91156462585034,,,,,,,,,,,,,,,
development_2023_2025,KZT,base_control_head2y,727,727.0,0.1892821073017463,133.0,1.587507915180523,42.03722860984865,foundation,V2_warmup_preserved,foundation/summary.csv,0.4285714285714285,21.351971899261972,97.0647224532714,0.5593945484216133,0.6927722772277228,0.0653631732339919,0.8892072588347659,0.6666666666666666,0.8208616780045351,,,,,,,,,,,,,,,
development_2023_2025,KZT,baseline_reproduction,727,727.0,0.1892821073017463,133.0,1.587507915180523,42.03722860984865,foundation,V2_warmup_preserved,foundation/summary.csv,0.4285714285714285,21.351971899261972,97.0647224532714,0.5593945484216133,0.6927722772277228,0.0653631732339919,0.8892072588347659,0.6666666666666666,0.8208616780045351,,,,,,,,,,,,,,,
development_2023_2025,KZT,basis_train_120m,727,727.0,0.182704781751045,149.0,1.4778370986863416,29.971420647932167,foundation,V2_warmup_preserved,foundation/summary.csv,0.4228187919463087,19.249049468226467,103.34454235759662,0.5450990978745659,0.7056388495992456,0.0349684552527458,0.9961795606494748,0.8367346938775511,0.9047619047619048,,,,,,,,,,,,,,,
development_2023_2025,KZT,chronos2_small_ft_head10y,727,727.0,0.1861182404070596,150.0,1.380324211971302,28.211661119592556,foundation,V2_warmup_preserved,foundation/summary.csv,0.3866666666666666,20.1334960806618,110.01382108099727,0.5521319980395623,0.691928335690712,0.0482554285478035,1.002865329512894,0.8979591836734694,0.9180839002267572,,,,,,,,,,,,,,,
development_2023_2025,KZT,chronos2_small_ft_head2y,727,727.0,0.1881627671338606,160.0,1.2055107997842207,25.546597061989424,foundation,V2_warmup_preserved,foundation/summary.csv,0.3375,19.649679223956532,113.59186666108194,0.5562331036763875,0.6978312116925979,0.0567818818786274,1.069723018147087,0.8571428571428571,0.9386337868480726,,,,,,,,,,,,,,,
development_2023_2025,KZT,chronos2_synth_ft_head10y,727,727.0,0.1867621088808923,149.0,1.3273052865518855,28.72830415527057,foundation,V2_warmup_preserved,foundation/summary.csv,0.3758389261744966,22.931552080200305,106.9906460244098,0.5545592512382062,0.6901320132013201,0.0480372516598648,0.9961795606494748,0.8775510204081632,0.9111394557823128,,,,,,,,,,,,,,,
development_2023_2025,KZT,chronos2_synth_ft_head2y,727,727.0,0.1899713233885531,157.0,1.2709663151874009,24.179554122146964,foundation,V2_warmup_preserved,foundation/summary.csv,0.3566878980891719,16.98613900700724,113.88243471471728,0.5600717699128207,0.6893682225365394,0.0636004674725141,1.0496657115568289,0.8775510204081632,0.9247448979591836,,,,,,,,,,,,,,,
development_2023_2025,KZT,chronos2_synth_ft_kzt_head10y,727,727.0,0.1827611078024968,142.0,1.331237800747215,32.21540585399836,foundation,V2_warmup_preserved,foundation/summary.csv,0.380281690140845,26.156577326869193,101.61843677135688,0.5441448493689983,0.7105704856199906,0.0498736209014697,0.9493791786055396,0.7142857142857143,0.8431122448979592,,,,,,,,,,,,,,,
development_2023_2025,KZT,chronos2_synth_ft_kzt_head2y,727,727.0,0.1849630366432445,150.0,1.3393324638709616,30.24209053778087,foundation,V2_warmup_preserved,foundation/summary.csv,0.38,21.385408897135683,104.65592089787413,0.550031945142508,0.7056199905704855,0.051122315660854,1.002865329512894,0.8571428571428571,0.8975340136054423,,,,,,,,,,,,,,,
development_2023_2025,KZT,chronos2_synth_zs_head10y,727,727.0,0.1822752250010808,151.0,1.415454293635367,29.395541531455628,foundation,V2_warmup_preserved,foundation/summary.csv,0.4039735099337748,21.462058897387468,105.98120388356531,0.5447941300242061,0.7047949080622349,0.0406255965507894,1.0095510983763132,0.8367346938775511,0.91156462585034,,,,,,,,,,,,,,,
development_2023_2025,KZT,chronos2_synth_zs_head2y,727,727.0,0.1881498251978978,127.0,1.58971178150001,50.01441306242608,foundation,V2_warmup_preserved,foundation/summary.csv,0.4251968503937008,28.16212166648883,96.4751588405216,0.5565169859883817,0.6962894860914663,0.0636683070768732,0.8490926456542501,0.5833333333333334,0.7794784580498867,,,,,,,,,,,,,,,
inspected_retrospective_2026,all,base_control_head10y,780,156.0,0.2084364137529014,174.0,1.3451174822159948,29.185433724051745,foundation,V2_warmup_preserved,foundation/summary.csv,0.4597701149425287,23.17632554757907,87.61751658281808,0.6078775331145793,0.6970526607822094,0.0954915959155884,1.0826666666666669,0.935483870967742,0.9483870967741936,,,,,,,,,,,,,,,
inspected_retrospective_2026,all,base_control_head2y,780,156.0,0.2066268660247649,168.0,1.3752929360562436,37.770423127129746,foundation,V2_warmup_preserved,foundation/summary.csv,0.4702380952380952,25.91671848474864,80.82230456741553,0.6058275047333948,0.7058975987617817,0.0851862115606101,1.0453333333333332,0.8709677419354839,0.9096774193548386,,,,,,,,,,,,,,,
inspected_retrospective_2026,all,baseline_reproduction,780,156.0,0.2066268660247649,168.0,1.3752929360562436,37.770423127129746,foundation,V2_warmup_preserved,foundation/summary.csv,0.4702380952380952,25.91671848474864,80.82230456741553,0.6058275047333948,0.7058975987617817,0.0851862115606101,1.0453333333333332,0.8709677419354839,0.9096774193548386,,,,,,,,,,,,,,,
inspected_retrospective_2026,all,basis_train_120m,780,156.0,0.2084060246673179,173.0,1.3369494467346497,29.640444412858635,foundation,V2_warmup_preserved,foundation/summary.csv,0.4566473988439306,23.796709359608936,86.8337922503792,0.6083517625447268,0.6983960108344102,0.0954561775845923,1.0764444444444443,0.935483870967742,0.9483870967741936,,,,,,,,,,,,,,,
inspected_retrospective_2026,all,chronos2_small_ft_head10y,780,156.0,0.2162786571094414,177.0,1.223788826460299,22.05207890008766,foundation,V2_warmup_preserved,foundation/summary.csv,0.4180790960451977,18.886757265351537,93.43249509619004,0.634994568212807,0.6635930233407071,0.0870770648003697,1.1013333333333333,0.8709677419354839,0.9548387096774194,,,,,,,,,,,,,,,
inspected_retrospective_2026,all,chronos2_small_ft_head2y,780,156.0,0.209437938072645,173.0,1.3356453885336512,31.698999678745004,foundation,V2_warmup_preserved,foundation/summary.csv,0.4566473988439306,22.90760406480643,84.85248824344464,0.6163721658659647,0.6943696110855583,0.0906878338799036,1.0764444444444443,0.9032258064516128,0.935483870967742,,,,,,,,,,,,,,,
inspected_retrospective_2026,all,chronos2_synth_ft_head10y,780,156.0,0.2128924766742658,175.0,1.2522744300545865,23.794753638434383,foundation,V2_warmup_preserved,foundation/summary.csv,0.4285714285714285,22.122976753031935,92.78914252112206,0.624928563533851,0.6845536646443408,0.0982330525987476,1.0888888888888888,0.967741935483871,0.9935483870967742,,,,,,,,,,,,,,,
inspected_retrospective_2026,all,chronos2_synth_ft_head2y,780,156.0,0.2116679716425341,170.0,1.3436395759717314,32.70198025905915,foundation,V2_warmup_preserved,foundation/summary.csv,0.4588235294117647,25.1508099725181,83.00011145174948,0.6206809717828655,0.6949573267333962,0.1004157170138845,1.0577777777777777,0.8387096774193549,0.9096774193548388,,,,,,,,,,,,,,,
inspected_retrospective_2026,all,chronos2_synth_zs_head10y,780,156.0,0.2087427881674044,175.0,1.3030627543371172,26.2329165070502,foundation,V2_warmup_preserved,foundation/summary.csv,0.4457142857142857,20.393610102854097,90.2848232445947,0.6084191497003428,0.697016156704704,0.0967976393521973,1.0888888888888888,0.935483870967742,0.9419354838709676,,,,,,,,,,,,,,,
inspected_retrospective_2026,all,chronos2_synth_zs_head2y,780,156.0,0.2065988560269353,171.0,1.3523537803138372,34.92037793055551,foundation,V2_warmup_preserved,foundation/summary.csv,0.4619883040935672,25.904292919390887,84.98347075768449,0.6045758591512981,0.7084054288864067,0.0864965724945071,1.064,0.8709677419354839,0.9225806451612903,,,,,,,,,,,,,,,
inspected_retrospective_2026,KZT,base_control_head10y,156,156.0,0.2342280544659515,34.0,1.2074303405572755,32.09992321684652,foundation,V2_warmup_preserved,foundation/summary.csv,0.4411764705882353,26.234021854222203,97.54501536265548,0.6798172221499795,0.6368066631224526,0.1338368557055445,1.0577777777777777,0.967741935483871,0.967741935483871,,,,,,,,,,,,,,,
inspected_retrospective_2026,KZT,base_control_head2y,156,156.0,0.2369881464779988,33.0,0.9952153110047848,31.50893421802111,foundation,V2_warmup_preserved,foundation/summary.csv,0.3636363636363636,18.15124320504932,95.08950750790376,0.6915462211749547,0.6384015594541911,0.1459098270653862,1.0266666666666666,0.8709677419354839,0.8709677419354839,,,,,,,,,,,,,,,
inspected_retrospective_2026,KZT,baseline_reproduction,156,156.0,0.2369881464779988,33.0,0.9952153110047848,31.50893421802111,foundation,V2_warmup_preserved,foundation/summary.csv,0.3636363636363636,18.15124320504932,95.08950750790376,0.6915462211749547,0.6384015594541911,0.1459098270653862,1.0266666666666666,0.8709677419354839,0.8709677419354839,,,,,,,,,,,,,,,
inspected_retrospective_2026,KZT,basis_train_120m,156,156.0,0.2349803479118283,34.0,1.2074303405572755,31.60429895654539,foundation,V2_warmup_preserved,foundation/summary.csv,0.4411764705882353,24.91316675540188,96.84326071695752,0.6823821056094926,0.633351054403686,0.1326470819416798,1.0577777777777777,0.967741935483871,0.967741935483871,,,,,,,,,,,,,,,
inspected_retrospective_2026,KZT,chronos2_small_ft_head10y,156,156.0,0.2460872600131235,33.0,1.244019138755981,47.964217029689536,foundation,V2_warmup_preserved,foundation/summary.csv,0.4545454545454545,33.10729349344047,87.51224843154364,0.7153806820551768,0.6025163919900762,0.1461298116165629,1.0266666666666666,0.8709677419354839,0.8709677419354839,,,,,,,,,,,,,,,
inspected_retrospective_2026,KZT,chronos2_small_ft_head2y,156,156.0,0.2413095012351982,35.0,1.0165413533834586,21.61297949387598,foundation,V2_warmup_preserved,foundation/summary.csv,0.3714285714285714,16.13118049759899,102.81703879738268,0.7056663129207043,0.6356547935495304,0.156556004950912,1.0888888888888888,0.967741935483871,0.967741935483871,,,,,,,,,,,,,,,
inspected_retrospective_2026,KZT,chronos2_synth_ft_head10y,156,156.0,0.2463552258387864,35.0,1.0947368421052632,12.27217157724238,foundation,V2_warmup_preserved,foundation/summary.csv,0.4,13.663012630058988,116.17900195043708,0.7122466455872011,0.6236930710614922,0.1503330255179296,1.0888888888888888,1.0,1.0,,,,,,,,,,,,,,,
inspected_retrospective_2026,KZT,chronos2_synth_ft_head2y,156,156.0,0.2426507438908122,32.0,0.9407894736842106,31.110724768950256,foundation,V2_warmup_preserved,foundation/summary.csv,0.34375,24.620844787206952,87.64550350648076,0.7067250546276923,0.6383129541024278,0.1649487180839524,0.9955555555555554,0.8387096774193549,0.8387096774193549,,,,,,,,,,,,,,,
inspected_retrospective_2026,KZT,chronos2_synth_ft_kzt_head10y,156,156.0,0.2474033196521177,33.0,1.3269537480063798,21.08955729734559,foundation,V2_warmup_preserved,foundation/summary.csv,0.4848484848484848,15.802183357108603,117.27972846645504,0.7156516243300582,0.6099592415381888,0.1500185654965503,1.0266666666666666,0.9032258064516128,0.9032258064516128,,,,,,,,,,,,,,,
inspected_retrospective_2026,KZT,chronos2_synth_ft_kzt_head2y,156,156.0,0.2390261333463824,33.0,1.0781499202551834,39.23932807396513,foundation,V2_warmup_preserved,foundation/summary.csv,0.3939393939393939,30.541665744479538,85.02747858044415,0.6972862848144459,0.6393762183235866,0.1439056192972555,1.0266666666666666,0.8709677419354839,0.8709677419354839,,,,,,,,,,,,,,,
inspected_retrospective_2026,KZT,chronos2_synth_zs_head10y,156,156.0,0.2350850374740775,34.0,1.2879256965944277,28.929980426500393,foundation,V2_warmup_preserved,foundation/summary.csv,0.4705882352941176,19.648795543526894,102.29781119604472,0.6820726098401196,0.6370724791777423,0.1305469057366879,1.0577777777777777,0.935483870967742,0.935483870967742,,,,,,,,,,,,,,,
inspected_retrospective_2026,KZT,chronos2_synth_zs_head2y,156,156.0,0.2368782119629463,33.0,0.9952153110047848,36.01658619093608,foundation,V2_warmup_preserved,foundation/summary.csv,0.3636363636363636,25.174165386649097,87.78991193360271,0.6915003200960306,0.6371610845295055,0.1367215571009312,1.0266666666666666,0.8709677419354839,0.8709677419354839,,,,,,,,,,,,,,,
development_2023_2025,all,base_control_head10y,3635,727.0,0.1848504009986283,723.0,1.3709701913909238,40.078411599802024,foundation,exact_V3_extended,foundation/extended_contract/summary.csv,0.4412171507607192,26.40696876898918,80.96092783122008,0.5484652229971574,0.7374039306683542,0.0478510980116032,0.9667621776504296,0.7346938775510204,0.8828798185941042,,,,,,,,,,,,,,,
development_2023_2025,all,baseline_reproduction,3635,727.0,0.1906165831119161,663.0,1.4351906688933174,47.6856460151741,foundation,exact_V3_extended,foundation/extended_contract/summary.csv,0.4524886877828054,26.79780839525267,80.32875466661568,0.5611614972587021,0.7226837886298914,0.0536862467354869,0.8865329512893981,0.6666666666666666,0.8340702947845805,,,,,,,,,,,,,,,
development_2023_2025,all,basis_train_120m,3635,727.0,0.1848504009986283,723.0,1.3709701913909238,40.078411599802024,foundation,exact_V3_extended,foundation/extended_contract/summary.csv,0.4412171507607192,26.40696876898918,80.96092783122008,0.5484652229971574,0.7374039306683542,0.0478510980116032,0.9667621776504296,0.7346938775510204,0.8828798185941042,,,,,,,,,,,,,,,
development_2023_2025,all,chronos2_small_ft_head10y,3635,727.0,0.1865554387548786,754.0,1.3125996384586338,36.41685579166825,foundation,exact_V3_extended,foundation/extended_contract/summary.csv,0.4204244031830239,27.75279038165139,82.44145718032966,0.5528744444191632,0.7270243996765461,0.0269802568823717,1.0082139446036291,0.7755102040816326,0.906065759637188,,,,,,,,,,,,,,,
development_2023_2025,all,chronos2_synth_ft_head10y,3635,727.0,0.1910187757191007,744.0,1.2700008152302165,31.079041528773413,foundation,exact_V3_extended,foundation/extended_contract/summary.csv,0.4059139784946236,25.042386616376227,87.79206528176489,0.563196496132113,0.7134177126182188,0.0275618527621573,0.9948424068767906,0.7959183673469388,0.9017857142857144,,,,,,,,,,,,,,,
development_2023_2025,all,chronos2_synth_zs_head10y,3635,727.0,0.1848616253975138,731.0,1.3724127296200077,41.90335685307917,foundation,exact_V3_extended,foundation/extended_contract/summary.csv,0.4391244870041039,29.169244176609393,79.84410762832702,0.548472410608805,0.7360366346728545,0.0486786506440567,0.9774594078319004,0.7551020408163265,0.8883219954648526,,,,,,,,,,,,,,,
development_2023_2025,KZT,base_control_head10y,727,727.0,0.182704781751045,149.0,1.4778370986863416,29.971420647932167,foundation,exact_V3_extended,foundation/extended_contract/summary.csv,0.4228187919463087,19.249049468226467,103.34454235759662,0.5450990978745659,0.7056388495992456,0.0349684552527458,0.9961795606494748,0.8367346938775511,0.9047619047619048,,,,,,,,,,,,,,,
development_2023_2025,KZT,baseline_reproduction,727,727.0,0.1892821073017463,133.0,1.587507915180523,42.03722860984865,foundation,exact_V3_extended,foundation/extended_contract/summary.csv,0.4285714285714285,21.351971899261972,97.0647224532714,0.5593945484216133,0.6927722772277228,0.0653631732339919,0.8892072588347659,0.6666666666666666,0.8208616780045351,,,,,,,,,,,,,,,
development_2023_2025,KZT,basis_train_120m,727,727.0,0.182704781751045,149.0,1.4778370986863416,29.971420647932167,foundation,exact_V3_extended,foundation/extended_contract/summary.csv,0.4228187919463087,19.249049468226467,103.34454235759662,0.5450990978745659,0.7056388495992456,0.0349684552527458,0.9961795606494748,0.8367346938775511,0.9047619047619048,,,,,,,,,,,,,,,
development_2023_2025,KZT,chronos2_small_ft_head10y,727,727.0,0.1862250593578732,154.0,1.4003888270773557,28.012830973254353,foundation,exact_V3_extended,foundation/extended_contract/summary.csv,0.3961038961038961,22.568296912361028,108.3120081863661,0.5525749904502516,0.6895803866100897,0.0421793105219647,1.029608404966571,0.8775510204081632,0.9319727891156462,,,,,,,,,,,,,,,
