config_id,horizon_cbr_rows_pub_proxy,fold_test_year,feature,standardized_coefficient,coefficient_mean,coefficient_std,sign_agreement_folds
logit_core10,10,2024,numeric__pr60,-0.48711526316488213,0.04468731153793287,0.6170743646757438,2
logit_core10,10,2025,numeric__pr60,0.12728141769671317,0.04468731153793287,0.6170743646757438,2
logit_core10,10,2026,numeric__pr60,0.8824034547145846,0.04468731153793287,0.6170743646757438,2
logit_core10,10,2023,numeric__ret1,-0.015623739658151573,0.09982483205636075,0.10434233654704085,3
logit_core10,10,2024,numeric__ret1,0.05594175910705992,0.09982483205636075,0.10434233654704085,3
logit_core10,10,2025,numeric__ret1,0.1309386910383911,0.09982483205636075,0.10434233654704085,3
logit_core10,10,2026,numeric__ret1,0.22804261773814355,0.09982483205636075,0.10434233654704085,3
logit_core10,10,2023,numeric__ret10,-0.09679058489036746,-0.24177118507698522,0.1192460141149802,4
logit_core10,10,2024,numeric__ret10,-0.23764375554183603,-0.24177118507698522,0.1192460141149802,4
logit_core10,10,2025,numeric__ret10,-0.38880217310223647,-0.24177118507698522,0.1192460141149802,4
logit_core10,10,2026,numeric__ret10,-0.2438482267735009,-0.24177118507698522,0.1192460141149802,4
logit_core10,10,2023,numeric__ret20,0.10841030389487617,-0.06635426209810488,0.22781152408621183,2
logit_core10,10,2024,numeric__ret20,0.08267460474436424,-0.06635426209810488,0.22781152408621183,2
logit_core10,10,2025,numeric__ret20,-0.06931558084322213,-0.06635426209810488,0.22781152408621183,2
logit_core10,10,2026,numeric__ret20,-0.3871863761884378,-0.06635426209810488,0.22781152408621183,2
logit_core10,10,2023,numeric__ret3,0.04820834313598418,0.011890795884982541,0.15661028471701424,3
logit_core10,10,2024,numeric__ret3,0.11150346292294983,0.011890795884982541,0.15661028471701424,3
logit_core10,10,2025,numeric__ret3,0.10686767931745866,0.011890795884982541,0.15661028471701424,3
