config_id,fold_test_year,corridor,brier,signals,mean_per_corridor_week,hit_rate,lift,forward_delta_bps,symmetric_bps,regret_bps,min_cell_week_coverage,mean_cell_week_coverage
objective_utility_mean,2025,TJS,0.1918089243140334,40,0.8022922636103151,0.475,1.6421428571428573,71.68644214208864,46.86293983278359,85.8177475152178,0.7346938775510204,0.7346938775510204
objective_utility_mean,2025,UZS,0.15861867210455638,46,0.9226361031518624,0.32608695652173914,1.6440217391304355,59.299166406778575,42.78100765713145,109.63065503048472,0.7959183673469388,0.7959183673469388
objective_utility_mean,2026,AMD,0.2109519383894198,36,1.1199999999999999,0.5,1.4999999999999998,24.30843148496296,19.757886917190863,73.65575598402,0.967741935483871,0.967741935483871
objective_utility_mean,2026,KGS,0.19858027667444753,35,1.0888888888888888,0.37142857142857144,1.2071428571428569,15.056639278588912,16.31346499401525,97.9080375635295,0.967741935483871,0.967741935483871
objective_utility_mean,2026,KZT,0.24565040020877568,38,1.182222222222222,0.39473684210526316,1.0803324099722995,-4.387979757737829,3.0237017644313986,124.24644131032773,1.0,1.0
objective_utility_mean,2026,TJS,0.20543003586202502,35,1.0888888888888888,0.5428571428571428,1.6937142857142853,29.04493507058727,27.85313949087603,82.90225508122128,0.967741935483871,0.967741935483871
objective_utility_mean,2026,UZS,0.22433778007074684,35,1.0888888888888888,0.5714285714285714,1.4857142857142855,33.3562200564722,34.74914186356063,83.11490187419926,0.967741935483871,0.967741935483871
official_train_120m,2023,AMD,0.2432762979371807,60,1.206896551724138,0.4166666666666667,1.0614035087719293,-9.596669284686682,-3.964150616942312,110.80241229324821,0.9791666666666666,0.9791666666666666
official_train_120m,2023,KGS,0.2429788094212188,58,1.1666666666666667,0.41379310344827586,1.0652971386647103,2.15095677231068,8.671603696708445,88.18933010144798,0.9791666666666666,0.9791666666666666
official_train_120m,2023,KZT,0.238029044373807,57,1.146551724137931,0.3508771929824561,0.9540705696826335,-1.596465515971468,8.114336749570278,119.89955239237554,0.9791666666666666,0.9791666666666666
official_train_120m,2023,TJS,0.24664927383741486,60,1.206896551724138,0.4166666666666667,1.072695035460993,3.224645779545219,7.2706078545647,93.07640896991668,1.0,1.0
official_train_120m,2023,UZS,0.24967250976130267,58,1.1666666666666667,0.41379310344827586,1.0540834845735023,2.086337505553179,10.117156409351932,92.58418706888295,0.9791666666666666,0.9791666666666666
official_train_120m,2024,AMD,0.22697801189711153,57,1.14,0.3684210526315789,1.053250773993808,8.49265889581081,7.909579019471141,93.89068651593593,0.9591836734693877,0.9591836734693877
official_train_120m,2024,KGS,0.2362153672381426,56,1.12,0.32142857142857145,0.867857142857143,-5.519344200414693,3.388072235580673,100.0578312810989,0.9387755102040817,0.9387755102040817
official_train_120m,2024,KZT,0.2108774924292759,58,1.16,0.2413793103448276,0.9023872679045092,-4.446865130656159,0.4212201085403851,128.35429251152925,0.9591836734693877,0.9591836734693877
official_train_120m,2024,TJS,0.22577488202434706,60,1.2,0.31666666666666665,0.9052941176470588,-5.312204712124046,-1.5671047546685721,101.08164560276148,0.9795918367346939,0.9795918367346939
official_train_120m,2024,UZS,0.22095328278061224,57,1.14,0.2982456140350877,0.9059210526315788,-4.419152637259261,-0.11187990995868465,99.3219945895311,1.0,1.0
official_train_120m,2025,AMD,0.17814764333450891,21,0.42120343839541546,0.09523809523809523,0.43486073674752934,9.669597199538256,-17.460189757843445,104.38933321508016,0.3673469387755102,0.3673469387755102
