scenario,year,segment,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
execution_drag_50bps,2023,occasional,weekly_fixed,22500,1933,523,1901,1901,186728220.4132034,186728220.4132034,77565.86377108916,-197900.22046671956,252966.08423780874,50593216.84756175,3106,215,7650.0,378180.8992921908,450,22371.428571428572,50.0,1.0057471264367817,0.0859111111111111,0.023244444444444446,0.2751183587585481,172.36858615797593,-439.77826770382126,4.153944358246802,15.331277314268526,0.34,16.808039968541813,0.0
execution_drag_50bps,2024,frequent,frequency_gate,7326,1509,473,17357,17357,325905070.49749804,325905070.49749804,26730.855430494314,-26381.786827369906,45786.64225786422,9157328.451572845,749,121,3219.0,309910.97558138205,450,22500.0,16.28,0.3256,0.205978705978706,0.06456456456456457,0.027251253096733305,59.40190095665403,-58.626192949710905,0.8202037295611676,29.190670152169844,0.4393939393939394,42.30289046974912,0.0
execution_drag_50bps,2024,frequent,market_only,22320,3905,1118,17357,17357,325905070.49749804,325905070.49749804,61142.97772248246,-67541.32103336214,106364.2987558446,21272859.75116892,1793,265,9900.0,955749.5476599063,450,22500.0,49.6,0.992,0.17495519713261648,0.05008960573476703,0.06441205277409691,135.8732838277388,-150.09182451858254,1.876097773782622,28.742246429337133,0.4435483870967742,42.82032023565888,0.0
execution_drag_50bps,2024,frequent,matched_calendar,4204,756,245,17357,17357,325905070.49749804,325905070.49749804,-6836.669560477375,-34511.425155045814,23470.755594568436,4694151.118913687,391,98,1089.0,-154020.97086237487,450,22500.0,9.342222222222222,0.18684444444444445,0.17982873453853473,0.05827783063748811,0.014115342513107103,-15.192599023283055,-76.6920559001018,-0.20977487555014457,-14.564229798506158,0.25903901046622263,-36.636767569546834,0.0
execution_drag_50bps,2024,frequent,matched_random_market,4204,874,270,17357,17357,325905070.49749804,325905070.49749804,8127.4213797601415,-22066.709811153385,25990.131190913526,5198026.238182705,436,79,1858.0,172507.18996747164,450,22500.0,9.342222222222222,0.18684444444444445,0.20789724072312082,0.06422454804947669,0.015555683585873135,18.060936399466982,-49.03713291367419,0.24938002245112464,15.635591294363282,0.4419600380589914,41.03406041091143,0.0
execution_drag_50bps,2024,frequent,user_aware,4204,2794,932,17357,17357,325905070.49749804,325905070.49749804,52625.85457135235,-40003.18004497126,88425.03461632361,17685006.923264723,1481,227,1849.0,181139.23131074634,450,22500.0,9.342222222222222,0.18684444444444445,0.6646051379638439,0.22169362511893434,0.05369591519271764,116.94634349189411,-88.89595565549169,1.6147602272961985,29.757327661615303,0.43981921979067556,43.087352833193705,0.0
execution_drag_50bps,2024,frequent,weekly_fixed,22950,3792,1089,17357,17357,325905070.49749804,325905070.49749804,-5879.206972034735,-133858.38392710642,105029.1769550717,21005835.39101434,1757,526,6480.0,119019.26355998935,450,22500.0,51.0,1.02,0.16522875816993465,0.04745098039215686,0.06274125712968831,-13.064904382299412,-297.46307539356985,-0.18039630261229303,-2.798844636547843,0.2823529411764706,5.186024555990821,0.0
execution_drag_50bps,2024,monthly,frequency_gate,5522,1365,462,5164,5164,242765930.2014239,242765930.2014239,81635.49177378659,-33221.21923435895,109334.71100814555,21866942.20162911,1493,136,2375.0,230941.46782470937,450,22500.0,12.27111111111111,0.24542222222222224,0.24719304599782688,0.08366533864541832,0.08946553059643687,181.41220394174798,-73.82493163190877,3.362724403134051,37.33283374559094,0.4300977906555596,41.822069508277686,0.0
execution_drag_50bps,2024,monthly,market_only,22320,2846,805,5164,5164,242765930.2014239,242765930.2014239,157009.97236764108,-55469.20470111867,190159.17706875977,38031835.41375195,2602,238,9900.0,955749.5476599063,450,22500.0,49.6,0.992,0.12750896057347672,0.0360663082437276,0.1558869093725794,348.91104970586906,-123.26489933581928,6.467545599885835,41.28382726195427,0.4435483870967742,42.82032023565888,0.0
execution_drag_50bps,2024,monthly,matched_calendar,3760,434,159,5164,5164,242765930.2014239,242765930.2014239,-8107.04537732581,-51973.63204547102,40106.58666814522,8021317.333629043,492,75,975.0,-134863.21641493696,450,22500.0,8.355555555555556,0.1671111111111111,0.11542553191489362,0.04228723404255319,0.030790085205267236,-18.015656394057356,-115.49696010104671,-0.3339449390859483,-10.106875267653798,0.25930851063829785,-35.867876706100255,0.0
execution_drag_50bps,2024,monthly,matched_random_market,3760,500,155,5164,5164,242765930.2014239,242765930.2014239,16904.581322646933,-22679.185116950674,35823.76643959761,7164753.287919521,483,52,1731.0,166784.05441299954,450,22500.0,8.355555555555556,0.1671111111111111,0.13297872340425532,0.041223404255319146,0.030015491866769946,37.56573627254874,-50.398189148779274,0.6963325252691401,23.594087114136535,0.46037234042553193,44.357461280053066,0.0
execution_drag_50bps,2024,monthly,user_aware,3760,2158,719,5164,5164,242765930.2014239,242765930.2014239,133346.82533681052,-40704.95033979153,170291.77567660206,34058355.13532041,2285,214,1586.0,161455.5311478903,450,22500.0,8.355555555555556,0.1671111111111111,0.573936170212766,0.19122340425531914,0.1392331525948877,296.32627852624563,-90.45544519953674,5.492814631203484,39.15245607340633,0.4218085106382979,42.940300837204866,0.0
execution_drag_50bps,2024,monthly,weekly_fixed,22950,2938,841,5164,5164,242765930.2014239,242765930.2014239,34170.407572707,-183922.85159869608,195143.25917140307,39028651.83428062,2813,400,6480.0,119019.26355998935,450,22500.0,51.0,1.02,0.12801742919389977,0.03664488017429194,0.162858249419055,75.93423905046001,-408.7174479971024,1.4075454304628197,8.755210842997554,0.2823529411764706,5.186024555990821,0.0
execution_drag_50bps,2024,occasional,frequency_gate,2724,651,210,1931,1931,187486489.66332862,187486489.66332862,21015.91747358968,-83281.13969261153,101573.05716620121,20314611.433240242,1213,81,1220.0,113859.74424140612,450,22500.0,6.053333333333334,0.12106666666666667,0.23898678414096916,0.07709251101321586,0.10875194199896426,46.70203883019929,-185.0691993169145,1.1209297006588677,10.345222473318842,0.447870778267254,41.79873136615496,0.0
execution_drag_50bps,2024,occasional,market_only,22320,1967,559,1931,1931,187486489.66332862,187486489.66332862,233855.30219417298,-64933.175413693614,276468.4776078666,55293695.52157332,3446,174,9900.0,955749.5476599063,450,22500.0,49.6,0.992,0.08812724014336917,0.025044802867383514,0.28948731227343344,519.6784493203844,-144.2959453637636,12.473181540393089,42.29330305892329,0.4435483870967742,42.82032023565888,0.0
execution_drag_50bps,2024,occasional,matched_calendar,2493,218,68,1931,1931,187486489.66332862,187486489.66332862,-38301.18700479596,-77014.1190323279,36219.93202753193,7243986.405506387,431,37,575.0,-144507.89170902674,450,22500.0,5.54,0.1108,0.08744484556758925,0.02727637384677096,0.03521491455204557,-85.11374889954658,-171.14248673850645,-2.0428771733672004,-52.873079628755235,0.23064580826313677,-57.96545997153098,0.0
execution_drag_50bps,2024,occasional,matched_random_market,2493,274,83,1931,1931,187486489.66332862,187486489.66332862,51484.23381660131,8403.224090448799,40588.00972615251,8117601.945230502,459,29,1065.0,106697.03373285758,450,22500.0,5.54,0.1108,0.10990774167669475,0.033293221018852785,0.04298291040911445,114.40940848133624,18.673831312108444,2.7460236686415147,63.42295934681901,0.42719614921780985,42.79864971233758,0.0
execution_drag_50bps,2024,occasional,user_aware,2493,1398,478,1931,1931,187486489.66332862,187486489.66332862,175602.38893271328,-59830.39211227075,232939.78104498403,46587956.20899681,2955,160,1131.0,105081.67085072918,450,22500.0,5.54,0.1108,0.5607701564380265,0.1917368632170076,0.24754013464526153,390.22753096158505,-132.95642691615723,9.366135621187652,37.69265776436913,0.4536702767749699,42.15069027305623,0.0
execution_drag_50bps,2024,occasional,weekly_fixed,22950,2016,590,1931,1931,187486489.66332862,187486489.66332862,46969.96765156396,-263438.37891709513,287458.34656865906,57491669.31373182,3610,261,6480.0,119019.26355998935,450,22500.0,51.0,1.02,0.08784313725490196,0.02570806100217865,0.30554117037804246,104.37770589236435,-585.418619815767,2.5052454572011245,8.169873689916539,0.2823529411764706,5.186024555990821,0.0
execution_drag_50bps,2025,frequent,frequency_gate,6066,1235,439,17299,17299,324914721.68344456,324914721.68344456,40199.79489889607,-7958.40515641966,42092.20005531573,8418440.011063145,721,109,2311.0,258139.49389944892,450,22435.714285714283,13.48,0.27037249283667625,0.20359380151665019,0.07237059017474448,0.025377189432915198,89.33287755310238,-17.68534479204369,1.237241411857651,47.752071459875296,0.38097593142103525,42.55514241665825,0.0
execution_drag_50bps,2025,frequent,market_only,18180,3122,960,17299,17299,324914721.68344456,324914721.68344456,91039.80014727636,-18924.929268110587,91784.72941538694,18356945.883077387,1570,219,6930.0,748758.3869724876,450,22435.714285714283,40.4,0.8103151862464184,0.17172717271727173,0.052805280528052806,0.05549453725648881,202.31066699394745,-42.05539837357908,2.8019598396644496,49.59419760081261,0.3811881188118812,41.18582986647346,0.0
execution_drag_50bps,2025,frequent,matched_calendar,3306,573,207,17299,17299,324914721.68344456,324914721.68344456,115.61949494903291,-23678.882677585447,20488.502172534478,4097700.434506896,338,108,650.0,-42050.84716313447,450,22435.714285714283,7.346666666666667,0.14735434574976125,0.1733212341197822,0.06261343012704174,0.0119660095959304,0.2569322109978509,-52.61973928352322,0.003558456642099393,0.2821570214733039,0.19661222020568664,-12.719554495805951,0.0
execution_drag_50bps,2025,frequent,matched_random_market,3306,658,217,17299,17299,324914721.68344456,324914721.68344456,21225.157130039675,-4034.7852094150844,21953.942339454763,4390788.467890953,341,50,1258.0,136704.88555060467,450,22435.714285714283,7.346666666666667,0.14735434574976125,0.19903206291591047,0.06563823351482154,0.012544077692352159,47.167015844532614,-8.966189354255743,0.6532531680949427,48.340195127265716,0.38052026618269813,41.35054009395181,0.0
execution_drag_50bps,2025,frequent,user_aware,3306,2203,757,17299,17299,324914721.68344456,324914721.68344456,67878.59899290824,-6466.182393268402,71038.78138617663,14207756.277235327,1223,176,1255.0,142746.23286194797,450,22435.714285714283,7.346666666666667,0.14735434574976125,0.6663641863278887,0.22897761645493042,0.04375975489912712,150.84133109535165,-14.369294207263115,2.0891204510899475,47.77573437240624,0.3796128251663642,43.17792887536236,0.0
execution_drag_50bps,2025,frequent,weekly_fixed,22950,3952,1164,17299,17299,324914721.68344456,324914721.68344456,-57554.0842287653,-188395.47903336977,107891.39480460448,21578278.960920896,1840,694,4500.0,-772264.0712017276,450,22435.714285714283,51.0,1.022922636103152,0.1722004357298475,0.05071895424836601,0.06728712642349269,-127.89796495281178,-418.65662007415506,-1.7713596949552397,-26.67223105837031,0.19607843137254902,-33.64985059702517,0.0
execution_drag_50bps,2025,monthly,frequency_gate,4449,1168,404,5140,5140,242889266.8012412,242889266.8012412,90419.59336642515,-4319.181878449988,90289.77524487514,18057955.048975028,1314,132,1710.0,193914.39316161603,450,22435.714285714283,9.886666666666667,0.19829990448901627,0.26253090582153293,0.09080692290402338,0.07859922178988327,200.932429703167,-9.598181952111085,3.7226673107962585,50.07188971353507,0.38435603506405935,43.58606274704788,0.0
execution_drag_50bps,2025,monthly,market_only,18180,2347,712,5140,5140,242889266.8012412,242889266.8012412,141408.25804784655,-40717.79632844376,163946.0543762903,32789210.875258062,2270,242,6930.0,748758.3869724876,450,22435.714285714283,40.4,0.8103151862464184,0.1290979097909791,0.039163916391639166,0.13852140077821012,314.240573439659,-90.48399184098612,5.821922883219142,43.12645967169334,0.3811881188118812,41.18582986647346,0.0
execution_drag_50bps,2025,monthly,matched_calendar,2971,303,120,5140,5140,242889266.8012412,242889266.8012412,22509.628333742887,-9885.117301319024,29423.74563506191,5884749.127012381,414,48,680.0,8256.080703860389,450,22435.714285714283,6.602222222222222,0.1324227952881248,0.10198586334567486,0.04039044092898014,0.023346303501945526,50.021396297206415,-21.966927336264497,0.9267444638532648,38.25078664852237,0.2288791652642208,2.7788894997847153,0.0
execution_drag_50bps,2025,monthly,matched_random_market,2971,419,143,5140,5140,242889266.8012412,242889266.8012412,17564.34555602339,-19262.025590270845,33855.37114629424,6771074.2292588465,448,47,1114.0,119391.14123640668,450,22435.714285714283,6.602222222222222,0.1324227952881248,0.141029956243689,0.04813194210703467,0.02782101167315175,39.03187901338531,-42.80450131171299,0.7231421045210893,25.940264367690975,0.3749579266240323,40.18550697960507,0.0
execution_drag_50bps,2025,monthly,user_aware,2971,1784,612,5140,5140,242889266.8012412,242889266.8012412,144277.57132036574,1901.858518064278,139404.71280230148,27880942.560460296,1953,195,1128.0,126848.85031513798,450,22435.714285714283,6.602222222222222,0.1324227952881248,0.6004712218108381,0.20599124873779873,0.11906614785992217,320.6168251563683,4.2263522623650625,5.940055450800532,51.7477380857901,0.37967014473241334,42.69567496302187,0.0
execution_drag_50bps,2025,monthly,weekly_fixed,22950,2932,857,5140,5140,242889266.8012412,242889266.8012412,-176662.111636085,-401120.9337777724,201508.82214168741,40301764.428337485,2786,514,4500.0,-772264.0712017276,450,22435.714285714283,51.0,1.022922636103152,0.12775599128540305,0.03734204793028322,0.16673151750972762,-392.5824703024111,-891.3798528394942,-7.273360159658658,-43.834833075414465,0.19607843137254902,-33.64985059702517,0.0
execution_drag_50bps,2025,occasional,frequency_gate,2251,505,174,1918,1918,188488960.9159697,188488960.9159697,76849.01739542006,-9703.781060877282,84301.79845629734,16860359.69125947,1010,57,838.0,92166.06764070365,450,22435.714285714283,5.002222222222223,0.10033110474371221,0.2243447356730342,0.07729897823189694,0.09071949947862357,170.77559421204458,-21.563957913060626,4.077109716238509,45.579702214335995,0.37227898711683693,40.944499174013174,0.0
execution_drag_50bps,2025,occasional,market_only,18180,1642,502,1918,1918,188488960.9159697,188488960.9159697,203909.4681085971,-68960.74043220206,254690.20854079915,50938041.70815983,3094,185,6930.0,748758.3869724876,450,22435.714285714283,40.4,0.8103151862464184,0.09031903190319032,0.027612761276127613,0.26173096976016685,453.132151352438,-153.24608984933792,10.818111952959516,40.03088090367883,0.3811881188118812,41.18582986647346,0.0
execution_drag_50bps,2025,occasional,matched_calendar,2099,188,55,1918,1918,188488960.9159697,188488960.9159697,8594.60449142135,-22829.1381450381,29324.74263645945,5864948.52729189,376,25,408.0,-883.3972543762103,450,22435.714285714283,4.664444444444444,0.09355619229544733,0.08956646021915197,0.026202953787517864,0.02867570385818561,19.099121092047447,-50.73141810008467,0.4559738909724752,14.654185712674728,0.19437827536922345,-0.42086577149890914,0.0
execution_drag_50bps,2025,occasional,matched_random_market,2099,215,67,1918,1918,188488960.9159697,188488960.9159697,67864.60418129546,27684.515347381337,38081.088833914124,7616217.766782826,434,24,788.0,78830.32677772825,450,22435.714285714283,4.664444444444444,0.09355619229544733,0.10242972844211529,0.031919961886612676,0.034932221063607924,150.81023151398992,61.52114521640297,3.6004551063099233,89.10538834285751,0.37541686517389233,37.55613472021355,0.0
execution_drag_50bps,2025,occasional,user_aware,2099,1185,409,1918,1918,188488960.9159697,188488960.9159697,168771.18313482142,-35799.36053151321,202471.54366633462,40494308.73326692,2505,139,797.0,91856.19323843108,450,22435.714285714283,4.664444444444444,0.09355619229544733,0.5645545497856121,0.19485469271081468,0.2132429614181439,375.0470736329365,-79.5541345144738,8.953902781079117,41.67775384104097,0.3797046212482134,43.761883391344014,0.0
execution_drag_50bps,2025,occasional,weekly_fixed,22950,1996,532,1918,1918,188488960.9159697,188488960.9159697,-150745.44788630758,-442337.38032114983,268641.9324348423,53728386.48696845,3228,285,4500.0,-772264.0712017276,450,22435.714285714283,51.0,1.022922636103152,0.08697167755991285,0.02318082788671024,0.2773722627737226,-334.9898841917946,-982.9719562692219,-7.99757434885067,-28.0569467543698,0.19607843137254902,-33.64985059702517,0.0
execution_drag_50bps,2026,frequent,frequency_gate,4992,1010,301,11156,11156,207880384.38956743,207880384.38956743,18394.366319595752,-14322.261921439072,27724.628241034825,5544925.648206965,507,74,2368.0,304425.20988070156,450,14464.285714285716,11.093333333333334,0.3451259259259259,0.20232371794871795,0.06029647435897436,0.02698099677303693,40.87636959910167,-31.82724871430905,0.8848533917045652,33.17333267677601,0.47435897435897434,60.982614158794384,0.0
execution_drag_50bps,2026,frequent,market_only,15120,2705,733,11156,11156,207880384.38956743,207880384.38956743,52630.095518699694,-28949.985414258976,66460.08093295868,13292016.186591735,1209,177,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.1789021164021164,0.048478835978835975,0.0657045536034421,116.95576781933265,-64.3333009205755,2.5317489994664912,39.595268904193844,0.47023809523809523,61.07041746047376,0.0
execution_drag_50bps,2026,frequent,matched_calendar,2857,510,158,11156,11156,207880384.38956743,207880384.38956743,2512.894507673563,-14217.909492295208,13873.803999968772,2774760.7999937544,245,53,1192.0,140112.57760063536,450,14464.285714285716,6.348888888888889,0.19752098765432097,0.1785089254462723,0.05530276513825691,0.014162782359268555,5.584210017052363,-31.595354427322686,0.12088175202545343,9.05625633632715,0.41722086104305217,49.04185425293502,0.0
execution_drag_50bps,2026,frequent,matched_random_market,2857,615,202,11156,11156,207880384.38956743,207880384.38956743,13257.450522897763,-7474.013065527382,17874.463588425144,3574892.717685029,338,50,1333.0,170517.44542308443,450,14464.285714285716,6.348888888888889,0.19752098765432097,0.21526076303815192,0.07070353517675884,0.018106848332735747,29.46100116199503,-16.608917923394184,0.6377441797516271,37.08489056836035,0.4665733286664333,59.684090102584676,0.0
execution_drag_50bps,2026,frequent,user_aware,2857,1922,592,11156,11156,207880384.38956743,207880384.38956743,44133.68395414523,-12554.24055324588,53830.92450739111,10766184.901478222,963,135,1327.0,174065.20699986612,450,14464.285714285716,6.348888888888889,0.19752098765432097,0.6727336366818341,0.2072103605180259,0.05306561491574041,98.07485323143383,-27.8983123405464,2.1230326316618116,40.99287199506073,0.46447322366118304,60.92586874339031,0.0
execution_drag_50bps,2026,frequent,weekly_fixed,14850,2489,666,11156,11156,207880384.38956743,207880384.38956743,14098.167310727971,-63092.941840276275,62341.109151004246,12468221.83020085,1100,304,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.1676094276094276,0.044848484848484846,0.05969881678020796,31.3292606905066,-140.20653742283616,0.6781865134667076,11.307279821232429,0.30303030303030304,26.436343066319136,0.0
execution_drag_50bps,2026,monthly,frequency_gate,3749,1024,343,3301,3301,155811539.33382714,155811539.33382714,65539.98008033773,-18837.33470981789,80628.31479015562,16125662.958031125,1116,109,1802.0,232509.3933301273,450,14464.285714285716,8.331111111111111,0.2591901234567901,0.27313950386769803,0.09149106428380901,0.10390790669494093,145.6444001785283,-41.86074379959531,4.2063624016907974,40.64327789245812,0.4806615097359296,62.0190432995805,0.0
execution_drag_50bps,2026,monthly,market_only,15120,1885,532,3301,3301,155811539.33382714,155811539.33382714,118062.30113505984,-20991.631652235064,123933.9327872949,24786786.557458982,1692,169,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.12466931216931217,0.03518518518518519,0.16116328385337778,262.36066918902185,-46.648070338300144,7.57725016002253,47.63114446536913,0.47023809523809523,61.07041746047376,0.0
execution_drag_50bps,2026,monthly,matched_calendar,2479,284,109,3301,3301,155811539.33382714,155811539.33382714,19286.03948371058,-6895.957879164229,23702.997362874812,4740599.472574962,350,43,1035.0,127179.60749208338,450,14464.285714285716,5.5088888888888885,0.17138765432098763,0.1145623235175474,0.043969342476805166,0.033020296879733416,42.85786551935685,-15.324350842587176,1.237779920933207,40.682701829764454,0.41750705929810406,51.30278640261532,0.0
execution_drag_50bps,2026,monthly,matched_random_market,2479,324,107,3301,3301,155811539.33382714,155811539.33382714,12688.969745411323,-14414.712256649722,24624.682002061043,4924936.400412209,351,38,1163.0,158287.30518455728,450,14464.285714285716,5.5088888888888885,0.17138765432098763,0.1306978620411456,0.043162565550625254,0.03241441987276583,28.197710545358497,-32.03269390366605,0.8143793328570569,25.76473829052752,0.4691407825736184,63.85127276504932,0.0
execution_drag_50bps,2026,monthly,user_aware,2479,1437,474,3301,3301,155811539.33382714,155811539.33382714,103973.45489545983,-8803.30726399774,110297.76215945758,22059552.431891516,1530,149,1164.0,148541.76696065243,450,14464.285714285716,5.5088888888888885,0.17138765432098763,0.5796692214602662,0.19120613150463897,0.14359285065131777,231.05212198991072,-19.562905031106087,6.673026615358449,47.133075440436095,0.46954417103670837,59.92003507892393,0.0
execution_drag_50bps,2026,monthly,weekly_fixed,14850,1899,559,3301,3301,155811539.33382714,155811539.33382714,65538.16810388722,-86624.16458960544,137312.33269349264,27462466.53869853,1808,250,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.12787878787878787,0.037643097643097645,0.16934262344744017,145.64037356419382,-192.49814353245654,4.2062461088630485,23.864632847721307,0.30303030303030304,26.436343066319136,0.0
execution_drag_50bps,2026,occasional,frequency_gate,1892,415,140,1242,1242,122330554.91845416,122330554.91845416,136096.117626992,66252.2013641301,67951.91626286191,13590383.252572382,843,42,908.0,123693.56256812195,450,14464.285714285716,4.204444444444444,0.13080493827160491,0.21934460887949261,0.07399577167019028,0.11272141706924316,302.4358169488711,147.22711414251134,11.125275914730706,100.14148615068068,0.4799154334038055,65.37714723473677,0.0
execution_drag_50bps,2026,occasional,market_only,15120,1284,378,1242,1242,122330554.91845416,122330554.91845416,318848.07951179787,120441.54517820214,183286.53433359571,36657306.86671914,2338,118,7110.0,923384.7120023633,450,14464.285714285716,33.6,1.0453333333333332,0.08492063492063492,0.025,0.30434782608695654,708.5512878039953,267.64787817378254,26.064467681385306,86.9807704835178,0.47023809523809523,61.07041746047376,0.0
execution_drag_50bps,2026,occasional,matched_calendar,1714,140,52,1242,1242,122330554.91845416,122330554.91845416,6082.812426933839,-19796.841096658693,24165.653523592533,4833130.704718506,302,26,717.0,84138.48673080474,450,14464.285714285716,3.8088888888888888,0.11849876543209875,0.08168028004667445,0.030338389731621937,0.04186795491143317,13.517360948741864,-43.99298021479709,0.49724391677849056,12.585656789698008,0.41831971995332556,49.08896542053952,0.0
execution_drag_50bps,2026,occasional,matched_random_market,1714,200,63,1242,1242,122330554.91845416,122330554.91845416,32529.472839299946,3010.6008775009795,27804.871961798966,5560974.392359793,355,17,779.0,94660.33504493385,450,14464.285714285716,3.8088888888888888,0.11849876543209875,0.11668611435239207,0.0367561260210035,0.050724637681159424,72.28771742066655,6.690224172224399,2.659145367319242,58.49599466595656,0.4544924154025671,55.227733398444485,0.0
execution_drag_50bps,2026,occasional,user_aware,1714,940,326,1242,1242,122330554.91845416,122330554.91845416,291813.2489092368,130121.40175594467,159977.84715329212,31995569.430658426,2038,104,794.0,105384.0838919515,450,14464.285714285716,3.8088888888888888,0.11849876543209875,0.5484247374562428,0.19019836639439908,0.26247987117552335,648.4738864649706,289.1586705687659,23.854485831749905,91.20426799768686,0.4632438739789965,61.48429631969165,0.0
execution_drag_50bps,2026,occasional,weekly_fixed,14850,1268,380,1242,1242,122330554.91845416,122330554.91845416,193928.20662215725,868.0996163977902,178210.10700575946,35642021.401151896,2360,172,4500.0,392579.6945348392,450,14464.285714285716,33.0,1.0266666666666666,0.08538720538720539,0.02558922558922559,0.3059581320450886,430.9515702714605,1.9291102586617561,15.852802004489414,54.40999107191204,0.30303030303030304,26.436343066319136,0.0
high_contact_cost,2023,frequent,frequency_gate,6392,1368,480,17253,17253,321088032.6718425,321088032.6718425,37688.18218236375,-26231.817817636245,0.0,8890836.116396124,788,98,3386.0,513079.6357674789,450,22371.428571428572,14.204444444444444,0.2857215836526181,0.21401752190237797,0.07509386733416772,0.027821248478525473,83.75151596080833,-58.2929284836361,1.1737647731294214,42.38991888834922,0.5297246558197747,80.26902937538782,0.0
high_contact_cost,2023,frequent,market_only,19170,3445,1061,17253,17253,321088032.6718425,321088032.6718425,84570.70878692878,-107129.29121307122,0.0,19592957.33055497,1684,231,10170.0,1546814.314715404,450,22371.428571428572,42.6,0.8568965517241379,0.17970787689097548,0.055346896191966616,0.06149655132440735,187.93490841539727,-238.06509158460273,2.633879191422917,43.163830431581566,0.5305164319248826,80.68932262469505,0.0
high_contact_cost,2023,frequent,matched_calendar,3747,673,236,17253,17253,321088032.6718425,321088032.6718425,1307.8739397108143,-36162.126060289185,0.0,4391071.336985442,399,83,1136.0,-19809.058942726366,450,22371.428571428572,8.326666666666666,0.16749042145593868,0.17961035495062716,0.06298372030958099,0.013678780501941691,2.9063865326906986,-80.36028013397596,0.04073256573369347,2.9784848373898107,0.30317587403255936,-5.286645034087634,0.0
high_contact_cost,2023,frequent,matched_random_market,3747,853,289,17253,17253,321088032.6718425,321088032.6718425,29349.44761539295,-8120.552384607051,0.0,5382835.934819205,464,54,1987.0,306300.93398750306,450,22371.428571428572,8.326666666666666,0.16749042145593868,0.22764878569522284,0.07712836936215639,0.016750710021445545,65.22099470087322,-18.045671965793446,0.9140623327244521,54.524135550081034,0.5302908993861756,81.74564557979798,0.0
high_contact_cost,2023,frequent,user_aware,3747,2515,868,17253,17253,321088032.6718425,321088032.6718425,69560.78044869658,32090.780448696572,0.0,15719942.138993463,1364,182,1953.0,297539.7094631473,450,22371.428571428572,8.326666666666666,0.16749042145593868,0.671203629570323,0.23165198825727248,0.0503100909986669,154.5795121082146,71.31284544154794,2.1664083793427733,44.2500232085145,0.5212169735788631,79.40744848229177,0.0
high_contact_cost,2023,frequent,weekly_fixed,22500,3911,1174,17253,17253,321088032.6718425,321088032.6718425,-1001.2306160935509,-226001.23061609355,0.0,22087904.691207644,1940,506,7650.0,378180.8992921908,450,22371.428571428572,50.0,1.0057471264367817,0.1738222222222222,0.052177777777777774,0.06804613690372689,-2.2249569246523353,-502.22495692465236,-0.031182433296005955,-0.4532936148045328,0.34,16.808039968541813,0.0
high_contact_cost,2023,monthly,frequency_gate,4720,1187,388,5132,5132,241907132.97726396,241907132.97726396,139442.12414517335,92242.12414517334,0.0,18981071.223771643,1279,78,2512.0,378486.6936593761,450,22371.428571428572,10.488888888888889,0.21098339719029374,0.25148305084745765,0.08220338983050847,0.07560405300077942,309.87138698927413,204.9824981003852,5.764283278008138,73.46378004763919,0.5322033898305085,80.187858826139,0.0
high_contact_cost,2023,monthly,market_only,19170,2447,703,5132,5132,241907132.97726396,241907132.97726396,192460.9316997849,760.9316997849137,0.0,33541357.05790253,2291,175,10170.0,1546814.314715404,450,22371.428571428572,42.6,0.8568965517241379,0.1276473656755347,0.03667188315075639,0.13698363211223694,427.69095933285536,1.6909593328553638,7.955984155203628,57.38018630776897,0.5305164319248826,80.68932262469505,0.0
high_contact_cost,2023,monthly,matched_calendar,3242,362,135,5132,5132,241907132.97726396,241907132.97726396,-7190.32109284962,-39610.32109284962,0.0,6729492.540018154,444,62,901.0,-39216.544190171735,450,22371.428571428572,7.204444444444444,0.1449169859514687,0.11165946946329426,0.04164096236890808,0.026305533904910368,-15.9784913174436,-88.02293576188804,-0.2972347695727275,-10.684789454912186,0.27791486736582355,-12.096404747122682,0.0
high_contact_cost,2023,monthly,matched_random_market,3242,441,154,5132,5132,241907132.97726396,241907132.97726396,48127.51197666571,15707.511976665706,0.0,7138031.77966243,486,39,1726.0,268700.78311348,450,22371.428571428572,7.204444444444444,0.1449169859514687,0.13602714373843305,0.047501542257865514,0.030007794232268122,106.95002661481269,34.905582170368234,1.9895036324203408,67.4240651516709,0.5323874151758174,82.88117924536706,0.0
