scenario,year,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
no_behavioral_response,2024,weekly_fixed,68850,8958,0,24452,24452,756157490.3622506,756157490.3622506,0.0,-68850.0,0.0,0.0,0,0,19440.0,357057.7906799681,1350,67500.0,51.0,1.02,0.13010893246187363,0.0,0.0,0.0,-51.0,0.0,,0.2823529411764706,5.186024555990822,0.0
no_behavioral_response,2025,frequency_gate,12766,2932,0,24357,24357,756292949.4006555,756292949.4006555,0.0,-12766.0,0.0,0.0,0,0,4859.0,544219.9547017686,1350,67307.14285714286,9.456296296296296,0.1896678340231349,0.22967256775810746,0.0,0.0,0.0,-9.456296296296296,0.0,,0.3806203979320069,42.63042101690181,0.0
no_behavioral_response,2025,market_only,54540,7276,0,24357,24357,756292949.4006555,756292949.4006555,0.0,-54540.0,0.0,0.0,0,0,20790.0,2246275.160917463,1350,67307.14285714286,40.4,0.8103151862464184,0.13340667400073342,0.0,0.0,0.0,-40.4,0.0,,0.3811881188118812,41.18582986647346,0.0
no_behavioral_response,2025,matched_calendar,8351,1064,0,24357,24357,756292949.4006555,756292949.4006555,0.0,-8351.0,0.0,0.0,0,0,1735.0,-31691.593175726903,1350,67307.14285714286,6.185925925925926,0.12407301284092115,0.12740989103101424,0.0,0.0,0.0,-6.185925925925926,0.0,,0.2077595497545204,-3.794945895788157,0.0
no_behavioral_response,2025,matched_random_market,8351,1292,0,24357,24357,756292949.4006555,756292949.4006555,0.0,-8351.0,0.0,0.0,0,0,3147.0,333634.53725270263,1350,67307.14285714286,6.185925925925926,0.12407301284092115,0.15471201053766015,0.0,0.0,0.0,-6.185925925925926,0.0,,0.3768410968746258,39.95144740183243,0.0
no_behavioral_response,2025,user_aware,8351,5282,0,24357,24357,756292949.4006555,756292949.4006555,0.0,-8351.0,0.0,0.0,0,0,3171.0,360817.5267411286,1350,67307.14285714286,6.185925925925926,0.12407301284092115,0.6324991019039636,0.0,0.0,0.0,-6.185925925925926,0.0,,0.3797150041911148,43.20650541745044,0.0
no_behavioral_response,2025,weekly_fixed,68850,9082,0,24357,24357,756292949.4006555,756292949.4006555,0.0,-68850.0,0.0,0.0,0,0,13500.0,-2316792.2136051827,1350,67307.14285714286,51.0,1.0229226361031518,0.13190994916485113,0.0,0.0,0.0,-51.0,0.0,,0.19607843137254902,-33.649850597025164,0.0
no_behavioral_response,2026,frequency_gate,10633,2476,0,15699,15699,486022478.6418487,486022478.6418487,0.0,-10633.0,0.0,0.0,0,0,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.23285996426220257,0.0,0.0,0.0,-7.876296296296296,0.0,,0.47756982977522805,62.12998831740344,0.0
no_behavioral_response,2026,market_only,45360,6070,0,15699,15699,486022478.6418487,486022478.6418487,0.0,-45360.0,0.0,0.0,0,0,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.13381834215167548,0.0,0.0,0.0,-33.6,0.0,,0.47023809523809523,61.070417460473756,0.0
no_behavioral_response,2026,matched_calendar,7009,936,0,15699,15699,486022478.6418487,486022478.6418487,0.0,-7009.0,0.0,0.0,0,0,2929.0,349851.6450162873,1350,43392.857142857145,5.191851851851852,0.16152427983539094,0.133542588101013,0.0,0.0,0.0,-5.191851851851852,0.0,,0.4178912826366101,49.9146304774272,0.0
no_behavioral_response,2026,matched_random_market,7009,1129,0,15699,15699,486022478.6418487,486022478.6418487,0.0,-7009.0,0.0,0.0,0,0,3254.0,420992.399652689,1350,43392.857142857145,5.191851851851852,0.16152427983539094,0.1610786132115851,0.0,0.0,0.0,-5.191851851851852,0.0,,0.4642602368383507,60.06454553469668,0.0
no_behavioral_response,2026,user_aware,7009,4426,0,15699,15699,486022478.6418487,486022478.6418487,0.0,-7009.0,0.0,0.0,0,0,3264.0,425502.5478236383,1350,43392.857142857145,5.191851851851852,0.16152427983539094,0.6314738193750892,0.0,0.0,0.0,-5.191851851851852,0.0,,0.46568697389071195,60.70802508540994,0.0
no_behavioral_response,2026,weekly_fixed,44550,5799,0,15699,15699,486022478.6418487,486022478.6418487,0.0,-44550.0,0.0,0.0,0,0,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.13016835016835016,0.0,0.0,0.0,-33.0,0.0,,0.30303030303030304,26.436343066319132,0.0
no_fatigue,2023,frequency_gate,13446,3055,1084,24286,24286,749723386.0623099,749723386.0623099,316556.9611022279,303110.9611022279,0.0,45179878.27327218,3206,235,7141.0,1087157.6182679865,1350,67114.28571428571,9.96,0.20034482758620692,0.2272051167633497,0.08061877138182359,0.044634769002717616,234.48663785350215,224.52663785350217,4.2223167502463195,70.06591721817428,0.5310873122118102,80.85360837929395,0.0
no_fatigue,2023,market_only,57510,7475,2584,24286,24286,749723386.0623099,749723386.0623099,883215.7066741248,825705.7066741248,0.0,115753805.03400482,7992,618,30510.0,4640442.944146212,1350,67114.28571428571,42.6,0.856896551724138,0.1299773952356112,0.04493131629281864,0.10639874825002059,654.233856795648,611.6338567956481,11.780554309676026,76.3012245182492,0.5305164319248826,80.68932262469505,0.0
no_fatigue,2023,matched_calendar,9097,1205,438,24286,24286,749723386.0623099,749723386.0623099,-34600.97436255936,-43697.97436255936,0.0,17613904.524264008,1212,182,2505.0,-140163.27085013728,1350,67114.28571428571,6.738518518518519,0.13554491272882077,0.13246125096185557,0.04814774101352094,0.01803508194021247,-25.630351379673602,-32.36886989819212,-0.4615165407109717,-19.644125080214238,0.27536550511157526,-15.40763667694155,0.0
no_fatigue,2023,matched_random_market,9097,1513,541,24286,24286,749723386.0623099,749723386.0623099,171924.78427931247,162827.78427931247,0.0,20645297.273919456,1478,119,4819.0,741742.5438847983,1350,67114.28571428571,6.738518518518519,0.13554491272882077,0.16631856656040453,0.059470154996152574,0.02227620851519394,127.35169205874998,120.61317354023146,2.293176223064005,83.27551887397598,0.5297350774980762,81.53705000382526,0.0
no_fatigue,2023,user_aware,9097,5529,1889,24286,24286,749723386.0623099,749723386.0623099,618843.1536587724,609746.1536587724,0.0,83733197.59508987,5739,445,4794.0,730587.4493889746,1350,67114.28571428571,6.738518518518519,0.13554491272882077,0.6077827855336925,0.2076508739144773,0.07778143786543688,458.40233604353506,451.66381752501655,8.254286382995929,73.90654739489626,0.5269869187644278,80.31081118929038,0.0
no_fatigue,2023,weekly_fixed,67500,8701,3074,24286,24286,749723386.0623099,749723386.0623099,163442.702742813,95942.70274281301,0.0,136959152.9236253,9371,1305,22950.0,1134542.6978765724,1350,67114.28571428571,50.0,1.0057471264367817,0.12890370370370371,0.04554074074074074,0.12657498147080623,121.06866869838001,71.06866869838001,2.180040075863783,11.933682361043527,0.34,16.808039968541813,0.0
no_fatigue,2024,frequency_gate,15572,3525,1203,24452,24452,756157490.3622506,756157490.3622506,138811.4032776432,123239.40327764321,0.0,52860986.649854265,3568,350,6814.0,654712.1876474975,1350,67500.0,11.534814814814816,0.2306962962962963,0.22636783971230415,0.07725404572309273,0.04919842957631278,102.82326168714312,91.28844687232831,1.8357472490438884,26.259707219828424,0.4375802722835859,42.044193915200196,0.0
no_fatigue,2024,market_only,66960,8663,2954,24452,24452,756157490.3622506,756157490.3622506,528764.3087464127,461804.30874641275,0.0,133428256.87855081,9284,810,29700.0,2867248.642979719,1350,67500.0,49.6,0.992,0.1293757467144564,0.044115890083632016,0.12080811385571733,391.6772657380835,342.0772657380835,6.992780148128915,39.62911013876956,0.4435483870967742,42.82032023565889,0.0
no_fatigue,2024,matched_calendar,10459,1405,478,24452,24452,756157490.3622506,756157490.3622506,-53168.944334824446,-63627.94433482445,0.0,20086705.619578555,1325,212,2641.0,-433819.2288070849,1350,67500.0,7.747407407407407,0.15494814814814814,0.13433406635433598,0.04570226599101253,0.019548503189923114,-39.38440321098107,-47.131810618388485,-0.703146434605216,-26.469718500280383,0.25250980017210056,-41.47807905221196,0.0
no_fatigue,2024,matched_random_market,10459,1648,529,24452,24452,756157490.3622506,756157490.3622506,77701.23669686736,67242.23669686736,0.0,21210925.06516641,1424,166,4655.0,445876.19856346946,1350,67500.0,7.747407407407407,0.15494814814814814,0.15756764509035281,0.05057844918252223,0.02163422214951742,57.55647162730916,49.80906421990175,1.0275800701206201,36.632648721423294,0.4450712305191701,42.63086323391045,0.0
no_fatigue,2024,user_aware,10459,6348,2182,24452,24452,756157490.3622506,756157490.3622506,371704.81893938425,361245.81893938425,0.0,99950686.62038906,6845,612,4566.0,447626.1716875318,1350,67500.0,7.747407407407407,0.15494814814814814,0.6069413901902667,0.20862415144851323,0.08923605431048585,275.3369029180624,267.589495510655,4.915706366425234,37.18882095839047,0.43656181279281003,42.79818067573686,0.0
no_fatigue,2024,weekly_fixed,68850,8706,3053,24452,24452,756157490.3622506,756157490.3622506,77602.60804249748,8752.608042497483,0.0,139997638.6766788,9903,1433,19440.0,357057.7906799681,1350,67500.0,51.0,1.02,0.1264488017429194,0.04434277414669571,0.12485686242434156,57.48341336481295,6.48341336481295,1.0262757300112253,5.543136925453354,0.2823529411764706,5.186024555990822,0.0
no_fatigue,2025,frequency_gate,12766,2907,1050,24357,24357,756292949.4006555,756292949.4006555,209381.4686164774,196615.4686164774,0.0,44486591.55951559,3129,310,4859.0,544219.9547017686,1350,67307.14285714286,9.456296296296296,0.1896678340231349,0.22771424095253015,0.08224972583424722,0.04310875723611282,155.0973841603536,145.6410878640573,2.768523345119207,47.06619708915217,0.3806203979320069,42.63042101690181,0.0
no_fatigue,2025,market_only,54540,7079,2497,24357,24357,756292949.4006555,756292949.4006555,507111.9975841164,452571.9975841164,0.0,116323471.5768762,7969,738,20790.0,2246275.160917463,1350,67307.14285714286,40.4,0.8103151862464184,0.1297946461312798,0.045782911624495784,0.10251673030340354,375.6385167289751,335.2385167289751,6.705232383641694,43.59498480484868,0.3811881188118812,41.18582986647346,0.0
no_fatigue,2025,matched_calendar,8376,1064,384,24357,24357,756292949.4006555,756292949.4006555,31197.04387867591,22821.04387867591,0.0,15870879.380357236,1131,182,1738.0,-34678.1637136503,1350,67307.14285714286,6.204444444444444,0.12444444444444445,0.12702960840496658,0.045845272206303724,0.015765488360635547,23.108921391611787,16.904476947167343,0.41249946734792176,19.656783427695423,0.20749761222540591,-4.140181914237141,0.0
no_fatigue,2025,matched_random_market,8376,1292,445,24357,24357,756292949.4006555,756292949.4006555,110935.63455259251,102559.63455259251,0.0,19362480.32032812,1270,124,3160.0,334926.3535647396,1350,67307.14285714286,6.204444444444444,0.12444444444444445,0.15425023877745941,0.0531279847182426,0.01826990187625734,82.17454411303149,75.97009966858705,1.4668341763665311,57.29412385050914,0.3772683858643744,39.98643189645888,0.0
no_fatigue,2025,user_aware,8376,5170,1818,24357,24357,756292949.4006555,756292949.4006555,389869.0925537649,381493.0925537649,0.0,84489076.56895137,5790,516,3180.0,361451.27641551703,1350,67307.14285714286,6.204444444444444,0.12444444444444445,0.6172397325692455,0.2170487106017192,0.07463973395738391,288.7919204101962,282.58747596575176,5.155001019945075,46.144319287901496,0.37965616045845274,43.15320874110757,0.0
no_fatigue,2025,weekly_fixed,68850,8847,3071,24357,24357,756292949.4006555,756292949.4006555,-445356.92165177374,-514206.92165177374,0.0,138919108.385527,9466,1799,13500.0,-2316792.2136051827,1350,67307.14285714286,51.0,1.0229226361031518,0.12849673202614378,0.044604212055192445,0.12608285092581187,-329.8940160383509,-380.8940160383509,-5.888682712230872,-32.05872300992772,0.19607843137254902,-33.649850597025164,0.0
no_fatigue,2026,frequency_gate,10633,2449,829,15699,15699,486022478.6418487,486022478.6418487,225615.5697487592,214982.5697487592,0.0,36403143.98742914,2543,234,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.2303206997084548,0.07796482648358882,0.05280591120453532,167.12264425834016,159.24634796204387,4.642080966691583,61.976946229333805,0.47756982977522805,62.12998831740344,0.0
no_fatigue,2026,market_only,45360,5837,1971,15699,15699,486022478.6418487,486022478.6418487,575260.743959155,529900.743959155,0.0,88249803.71143386,6276,549,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.12868165784832453,0.04345238095238095,0.12554939805083126,426.1190695993741,392.5190695993741,11.83609337507754,65.18549841087328,0.47023809523809523,61.070417460473756,0.0
no_fatigue,2026,matched_calendar,7050,934,323,15699,15699,486022478.6418487,486022478.6418487,24672.037650162023,17622.037650162023,0.0,12495059.796312645,910,123,2944.0,351430.6718235235,1350,43392.857142857145,5.222222222222222,0.16246913580246913,0.1324822695035461,0.04581560283687943,0.020574558889101216,18.27558344456446,13.05336122234224,0.50763161652741,19.74543383733375,0.4175886524822695,49.84832224447141,0.0
no_fatigue,2026,matched_random_market,7050,1138,390,15699,15699,486022478.6418487,486022478.6418487,62336.51135130225,55286.51135130225,0.0,14720395.255044146,1079,107,3275.0,423465.08565257554,1350,43392.857142857145,5.222222222222222,0.16246913580246913,0.16141843971631206,0.05531914893617021,0.024842346646283202,46.175193593557225,40.952971371335,1.282584943920633,42.34703638813081,0.4645390070921986,60.06596959611001,0.0
no_fatigue,2026,user_aware,7050,4297,1435,15699,15699,486022478.6418487,486022478.6418487,450723.65758049866,443673.65758049866,0.0,66439617.09889293,4637,396,3285.0,427991.05785247,1350,43392.857142857145,5.222222222222222,0.16246913580246913,0.6095035460992908,0.20354609929078013,0.09140709599337538,333.86937598555454,328.64715376333237,9.273720401575051,67.83959289073161,0.46595744680851064,60.70795146843547,0.0
no_fatigue,2026,weekly_fixed,44550,5632,1940,15699,15699,486022478.6418487,486022478.6418487,350400.8699664186,305850.8699664186,0.0,89960833.95310043,6297,860,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.12641975308641976,0.04354657687991021,0.12357474998407542,259.5561999751249,226.55619997512488,7.20956098461919,38.95038035653318,0.30303030303030304,26.436343066319132,0.0
urgent_majority,2023,frequency_gate,13446,995,345,24286,24286,749723386.0623099,749723386.0623099,98893.99420456537,85447.99420456537,0.0,13526135.508662192,978,84,7141.0,1087157.6182679865,1350,67114.28571428571,9.96,0.20034482758620692,0.07399970251375874,0.025658188308790717,0.014205715226879684,73.25481052190028,63.294810521900274,1.3190730880621915,73.11326590010373,0.5310873122118102,80.85360837929395,0.0
urgent_majority,2023,market_only,57510,2416,713,24286,24286,749723386.0623099,749723386.0623099,207688.22630021273,150178.22630021273,0.0,29855665.2519016,2109,173,30510.0,4640442.944146212,1350,67114.28571428571,42.6,0.856896551724138,0.04201008520257347,0.012397843853242914,0.029358478135551345,153.84313059275016,111.24313059275018,2.7701980511909987,69.56409262626778,0.5305164319248826,80.68932262469505,0.0
urgent_majority,2023,matched_calendar,6085,238,85,24286,24286,749723386.0623099,749723386.0623099,-6902.889149784425,-12987.889149784427,0.0,3266845.6555755856,223,40,1315.0,-252626.82497482965,1350,67114.28571428571,4.507407407407407,0.09066624095359728,0.039112571898110106,0.013968775677896467,0.003499958824013835,-5.113251222062537,-9.620658629469945,-0.0920724800388009,-21.13013554222599,0.2161051766639277,-41.516322921089504,0.0
urgent_majority,2023,matched_random_market,6085,364,132,24286,24286,749723386.0623099,749723386.0623099,34919.38748567094,28834.387485670937,0.0,4918516.857292071,342,27,3206.0,494563.05466661515,1350,67114.28571428571,4.507407407407407,0.09066624095359728,0.05981922760887428,0.02169268693508628,0.0054352301737626615,25.866212952348842,21.358805544941436,0.46576361541920436,70.99576660777389,0.5268693508627773,81.27576904956699,0.0
urgent_majority,2023,user_aware,6085,1763,595,24286,24286,749723386.0623099,749723386.0623099,159866.71425103492,153781.71425103492,0.0,25155263.41600804,1746,148,3209.0,487428.79431317386,1350,67114.28571428571,4.507407407407407,0.09066624095359728,0.2897288414133114,0.09778142974527526,0.024499711768096847,118.41978833409995,113.91238092669253,2.1323426376051224,63.55199371488221,0.5273623664749384,80.10333513774427,0.0
urgent_majority,2023,weekly_fixed,67500,2692,814,24286,24286,749723386.0623099,749723386.0623099,88168.57812758247,20668.578127582463,0.0,35467718.366684414,2385,333,22950.0,1134542.6978765724,1350,67114.28571428571,50.0,1.0057471264367817,0.03988148148148148,0.01205925925925926,0.03351725273820308,65.31005787228331,15.310057872283306,1.176014777805727,24.85882435854715,0.34,16.808039968541813,0.0
urgent_majority,2024,frequency_gate,15572,1098,360,24452,24452,756157490.3622506,756157490.3622506,61188.043722171635,45616.043722171635,0.0,16574180.925073184,1082,109,6814.0,654712.1876474975,1350,67500.0,11.534814814814816,0.2306962962962963,0.07051117390187515,0.023118417672745955,0.014722722067724521,45.32447683123825,33.789662016423435,0.8091970852905052,36.917687817445774,0.4375802722835859,42.044193915200196,0.0
urgent_majority,2024,market_only,66960,2753,799,24452,24452,756157490.3622506,756157490.3622506,155301.23749428542,88341.23749428544,0.0,36699688.50992008,2540,229,29700.0,2867248.642979719,1350,67500.0,49.6,0.992,0.041114097968936676,0.011932497013142175,0.03267626370031081,115.03795369947068,65.4379536994707,2.0538213199460027,42.31677264844001,0.4435483870967742,42.82032023565889,0.0
urgent_majority,2024,matched_calendar,6906,284,83,24452,24452,756157490.3622506,756157490.3622506,-26889.627523006715,-33795.62752300671,0.0,4836095.813578002,249,44,1473.0,-451574.32683948084,1350,67500.0,5.115555555555556,0.10231111111111112,0.04112366058499855,0.012018534607587604,0.0033944053656142646,-19.918242609634603,-25.033798165190156,-0.355608823105419,-55.60193296317744,0.21329278887923545,-65.38869487973948,0.0
urgent_majority,2024,matched_random_market,6906,357,99,24452,24452,756157490.3622506,756157490.3622506,11900.720325381797,4994.720325381798,0.0,3611456.828387607,249,32,3092.0,300228.82345705485,1350,67500.0,5.115555555555556,0.10231111111111112,0.051694178974804515,0.014335360556038228,0.004048748568624244,8.815348389171701,3.6997928336161467,0.15738414916290186,32.9526861067174,0.4477266145380828,43.4736205411316,0.0
urgent_majority,2024,user_aware,6906,1998,701,24452,24452,756157490.3622506,756157490.3622506,128278.45573921865,121372.45573921865,0.0,32747401.307255175,2218,210,2984.0,292674.31867146713,1350,67500.0,5.115555555555556,0.10231111111111112,0.2893136403127715,0.10150593686649291,0.028668411581874692,95.02107832534715,89.9055227697916,1.6964515643132043,39.17210240154189,0.4320880393860411,42.3797159964476,0.0
urgent_majority,2024,weekly_fixed,68850,2700,774,24452,24452,756157490.3622506,756157490.3622506,21104.121441910534,-47745.87855808946,0.0,35811920.61506385,2527,375,19440.0,357057.7906799681,1350,67500.0,51.0,1.02,0.0392156862745098,0.011241830065359478,0.03165385244560772,15.63268254956336,-35.36731745043664,0.279096903897629,5.893043735005193,0.2823529411764706,5.186024555990822,0.0
urgent_majority,2025,frequency_gate,12766,914,335,24357,24357,756292949.4006555,756292949.4006555,52960.28800509729,40194.28800509729,0.0,14479519.484507523,1008,98,4859.0,544219.9547017686,1350,67307.14285714286,9.456296296296296,0.1896678340231349,0.07159642801190663,0.026241579194736016,0.013753746356283614,39.22984296673873,29.773546670442435,0.7002615593212534,36.57599830005586,0.3806203979320069,42.63042101690181,0.0
urgent_majority,2025,market_only,54540,2181,684,24357,24357,756292949.4006555,756292949.4006555,141681.24069286275,87141.24069286275,0.0,32358016.603132084,2230,201,20790.0,2246275.160917463,1350,67307.14285714286,40.4,0.8103151862464184,0.03998899889988999,0.012541254125412541,0.028082276142382068,104.94906717989834,64.54906717989833,1.8733645580742466,43.78551455442073,0.3811881188118812,41.18582986647346,0.0
urgent_majority,2025,matched_calendar,5536,174,63,24357,24357,756292949.4006555,756292949.4006555,-962.0164888895011,-6498.016488889502,0.0,2717984.239624293,179,27,986.0,-4170.162457947823,1350,67307.14285714286,4.100740740740741,0.08224981428419824,0.03143063583815029,0.011380057803468208,0.0025865254341667695,-0.7126048065848156,-4.813345547325557,-0.012720156781203324,-3.5394483708355886,0.17810693641618497,-0.7532807908142743,0.0
urgent_majority,2025,matched_random_market,5536,266,93,24357,24357,756292949.4006555,756292949.4006555,29673.5663517251,24137.5663517251,0.0,4115143.9923395193,248,32,2095.0,217326.1972732389,1350,67307.14285714286,4.100740740740741,0.08224981428419824,0.04804913294797688,0.01679913294797688,0.0038182042123414213,21.98041951979637,17.87967877905563,0.39235545399756416,72.10820910996907,0.3784320809248555,39.25689979646657,0.0
urgent_majority,2025,user_aware,5536,1619,580,24357,24357,756292949.4006555,756292949.4006555,114889.8601686829,109353.8601686829,0.0,26110547.837284233,1844,164,2125.0,241325.27533658678,1350,67307.14285714286,4.100740740740741,0.08224981428419824,0.2924494219653179,0.10476878612716763,0.023812456378043273,85.1036001249503,81.00285938420956,1.5191184878786776,44.001321184317455,0.38385115606936415,43.591993377273624,0.0
urgent_majority,2025,weekly_fixed,68850,2731,808,24357,24357,756292949.4006555,756292949.4006555,-145257.0895118614,-214107.0895118614,0.0,36907739.523343325,2512,495,13500.0,-2316792.2136051827,1350,67307.14285714286,51.0,1.0229226361031518,0.03966594045025418,0.011735657225853305,0.03317321509217063,-107.5978440828603,-158.59784408286032,-1.9206458241740092,-39.356810085860054,0.19607843137254902,-33.649850597025164,0.0
urgent_majority,2026,frequency_gate,10633,762,255,15699,15699,486022478.6418487,486022478.6418487,65341.33173411289,54708.331734112886,0.0,12160972.039135559,858,77,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.0716636885168814,0.023981943007617794,0.01624307280718517,48.40098646971325,40.52469017341695,1.3444096642752836,53.730352741406,0.47756982977522805,62.12998831740344,0.0
urgent_majority,2026,market_only,45360,1868,529,15699,15699,486022478.6418487,486022478.6418487,153611.67808605166,108251.67808605166,0.0,25438848.522100504,1763,144,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.04118165784832452,0.01166225749559083,0.033696413784317474,113.78642821189011,80.18642821189012,3.160587932379328,60.38468209463115,0.47023809523809523,61.070417460473756,0.0
urgent_majority,2026,matched_calendar,4738,177,57,15699,15699,486022478.6418487,486022478.6418487,-10022.15932854472,-14760.15932854472,0.0,2611563.3673545187,152,28,1976.0,240992.30142790684,1350,43392.857142857145,3.5096296296296297,0.10918847736625514,0.0373575348248206,0.012030392570704939,0.003630804509841391,-7.42382172484794,-10.93345135447757,-0.20620773254255337,-38.376090941637926,0.41705360911777123,50.86371917009431,0.0
urgent_majority,2026,matched_random_market,4738,247,77,15699,15699,486022478.6418487,486022478.6418487,13169.441500858526,8431.441500858526,0.0,2901081.981374531,216,18,2215.0,285093.9254799423,1350,43392.857142857145,3.5096296296296297,0.10918847736625514,0.052131701139721404,0.016251582946390883,0.004904771004522581,9.755141852487796,6.245512222858167,0.2709636298645998,45.39493053077684,0.46749683410721826,60.171786720122896,0.0
urgent_majority,2026,user_aware,4738,1389,462,15699,15699,486022478.6418487,486022478.6418487,153645.25874740252,148907.25874740252,0.0,22707077.160902552,1565,119,2249.0,297843.3541272035,1350,43392.857142857145,3.5096296296296297,0.10918847736625514,0.2931616715913888,0.0975094976783453,0.029428626027135488,113.81130277585372,110.30167314622409,3.1612788605323776,67.66404044812586,0.47467285774588436,62.862674995188584,0.0
urgent_majority,2026,weekly_fixed,44550,1783,516,15699,15699,486022478.6418487,486022478.6418487,96805.26848187365,52255.268481873645,0.0,25665714.60352497,1763,225,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.04002244668911335,0.011582491582491583,0.0328683355627747,71.70760628286936,38.707606282869364,1.991785827527737,37.717737447520065,0.30303030303030304,26.436343066319132,0.0
weak_intent,2023,frequency_gate,13541,2500,878,24286,24286,749723386.0623099,749723386.0623099,284207.17320897745,270666.17320897745,0.0,35077301.19375762,2477,195,7239.0,1102862.1789644633,1350,67114.28571428571,10.03037037037037,0.20176032354193274,0.1846244738202496,0.06484011520567166,0.036152515852754676,210.52383200664997,200.4934616362796,3.790827103602673,81.0231014179492,0.5345986263939148,81.4461397950272,0.0
weak_intent,2023,market_only,57510,7499,2235,24286,24286,749723386.0623099,749723386.0623099,751540.0860426856,694030.0860426856,0.0,100116991.65043914,6915,542,30510.0,4640442.944146212,1350,67114.28571428571,42.6,0.856896551724138,0.1303947139627891,0.03886280646844027,0.09202832907848144,556.696360031619,514.0963600316189,10.024231603470678,75.06618743266932,0.5305164319248826,80.68932262469505,0.0
weak_intent,2023,matched_calendar,8294,1024,357,24286,24286,749723386.0623099,749723386.0623099,-29686.018719425447,-37980.01871942545,0.0,14474033.098158896,1025,143,2054.0,-189046.87955387603,1350,67114.28571428571,6.143703703703704,0.12358024691358026,0.12346274415239933,0.043043163732818905,0.014699827060858107,-21.989643495870702,-28.133347199574406,-0.3959596201919494,-20.509845817059464,0.2476489028213166,-22.79320949528286,0.0
weak_intent,2023,matched_random_market,8294,1241,452,24286,24286,749723386.0623099,749723386.0623099,155982.17638252198,147688.17638252198,0.0,19116485.91010405,1289,99,4418.0,682836.6598875853,1350,67114.28571428571,6.143703703703704,0.12358024691358026,0.1496262358331324,0.05449722691102001,0.01861154574652063,115.54235287594221,109.3986491722385,2.080529689780255,81.59563275176916,0.5326742223293948,82.32899202888659,0.0
weak_intent,2023,user_aware,8294,2983,1032,24286,24286,749723386.0623099,749723386.0623099,340035.83799609035,331741.83799609035,0.0,44447252.05753804,3037,243,4427.0,682362.7144743153,1350,67114.28571428571,6.143703703703704,0.12358024691358026,0.3596575837955148,0.12442729684108994,0.042493617722144446,251.87839851562248,245.73469481191879,4.535483944045328,76.50323074099289,0.5337593441041717,82.27184886355381,0.0
weak_intent,2023,weekly_fixed,67500,8744,2542,24286,24286,749723386.0623099,749723386.0623099,118238.10337472722,50738.10337472721,0.0,112374153.23039205,7705,1077,22950.0,1134542.6978765724,1350,67114.28571428571,50.0,1.0057471264367817,0.12954074074074073,0.03765925925925926,0.1046693568310961,87.58378027757571,37.58378027757571,1.5770897049875459,10.521823744674878,0.34,16.808039968541813,0.0
weak_intent,2024,frequency_gate,15679,2869,930,24452,24452,756157490.3622506,756157490.3622506,116942.19463195287,101263.19463195287,0.0,40729168.545590006,2733,257,6921.0,654829.4128039647,1350,67500.0,11.614074074074074,0.23228148148148148,0.18298360864851074,0.05931500733465144,0.03803369867495501,86.62384787552064,75.00977380144657,1.5465322518451763,28.71214876411095,0.4414184578098093,41.76474346603512,0.0
weak_intent,2024,market_only,66960,8718,2482,24452,24452,756157490.3622506,756157490.3622506,452008.25228429656,385048.25228429656,0.0,114598390.68649419,7841,677,29700.0,2867248.642979719,1350,67500.0,49.6,0.992,0.13019713261648747,0.03706690561529271,0.10150498936692295,334.8209276179974,285.22092761799746,5.977699858104348,39.4428097616878,0.4435483870967742,42.82032023565889,0.0
weak_intent,2024,matched_calendar,9610,1231,433,24452,24452,756157490.3622506,756157490.3622506,-40609.24775810058,-50219.24775810058,0.0,19646093.97857709,1327,198,2378.0,-438740.5310115947,1350,67500.0,7.118518518518519,0.14237037037037037,0.12809573361082205,0.04505723204994797,0.01770816293145755,-30.08092426525969,-37.19944278377821,-0.537047483833639,-20.670392701156057,0.24745057232049947,-45.654581791008816,0.0
weak_intent,2024,matched_random_market,9610,1380,427,24452,24452,756157490.3622506,756157490.3622506,59059.755679362504,49449.755679362504,0.0,17402612.2408595,1189,134,4311.0,406569.89228124195,1350,67500.0,7.118518518518519,0.14237037037037037,0.14360041623309053,0.04443288241415193,0.017462784230328807,43.74796716989815,36.62944865137963,0.7810509904632286,33.93729335685387,0.4485952133194589,42.306960695238494,0.0
