effective_date,available_at,source,symbol,field,raw_nominal,raw_value,normalized_value,normalized_unit,is_observation
2024-08-30,2024-08-30T00:00:00+00:00,NBK,USD,close,1.0,481.63,481.63,KZT_per_USD,1
2024-08-31,2024-08-31T00:00:00+00:00,CBR,CNY,close,1.0,12.0151,12.0151,RUB_per_CNY,1
2024-08-31,2024-08-31T00:00:00+00:00,CBR,KZT,close,100.0,18.933,0.18933,RUB_per_KZT,1
2024-08-31,2024-08-31T00:00:00+00:00,CBR,USD,close,1.0,91.1868,91.1868,RUB_per_USD,1
2024-08-31,2024-08-31T00:00:00+00:00,NBK,CNY,close,1.0,67.92,67.92,KZT_per_CNY,1
2024-08-31,2024-08-31T00:00:00+00:00,NBK,RUB,close,1.0,5.28,0.1893939393939394,RUB_per_KZT,1
2024-08-31,2024-08-31T00:00:00+00:00,NBK,USD,close,1.0,481.63,481.63,KZT_per_USD,1
2024-09-01,2024-09-01T00:00:00+00:00,NBK,CNY,close,1.0,67.92,67.92,KZT_per_CNY,1
2024-09-01,2024-09-01T00:00:00+00:00,NBK,RUB,close,1.0,5.28,0.1893939393939394,RUB_per_KZT,1
2024-09-01,2024-09-01T00:00:00+00:00,NBK,USD,close,1.0,481.63,481.63,KZT_per_USD,1
2024-09-02,2024-09-02T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,18.5625,0.185625,RUB_per_KZT,1
2024-09-02,2024-09-02T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.1975,0.191975,RUB_per_KZT,1
2024-09-02,2024-09-02T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,18.54,0.18539999999999998,RUB_per_KZT,1
2024-09-02,2024-09-02T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.1975,0.191975,RUB_per_KZT,1
2024-09-02,2024-09-02T00:00:00+00:00,NBK,CNY,close,1.0,67.92,67.92,KZT_per_CNY,1
2024-09-02,2024-09-02T00:00:00+00:00,NBK,RUB,close,1.0,5.28,0.1893939393939394,RUB_per_KZT,1
2024-09-02,2024-09-02T00:00:00+00:00,NBK,USD,close,1.0,481.63,481.63,KZT_per_USD,1
2024-09-03,2024-09-03T00:00:00+00:00,CBR,CNY,close,1.0,12.0532,12.0532,RUB_per_CNY,1
2024-09-03,2024-09-03T00:00:00+00:00,CBR,KZT,close,100.0,18.6868,0.186868,RUB_per_KZT,1
2024-09-03,2024-09-03T00:00:00+00:00,CBR,USD,close,1.0,90.0013,90.0013,RUB_per_USD,1
2024-09-03,2024-09-03T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,18.2,0.182,RUB_per_KZT,1
2024-09-03,2024-09-03T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,18.61,0.1861,RUB_per_KZT,1
2024-09-03,2024-09-03T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,18.2,0.182,RUB_per_KZT,1
2024-09-03,2024-09-03T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,18.61,0.1861,RUB_per_KZT,1
2024-09-03,2024-09-03T00:00:00+00:00,NBK,CNY,close,1.0,67.84,67.84,KZT_per_CNY,1
2024-09-03,2024-09-03T00:00:00+00:00,NBK,RUB,close,1.0,5.41,0.18484288354898337,RUB_per_KZT,1
2024-09-03,2024-09-03T00:00:00+00:00,NBK,USD,close,1.0,482.53,482.53,KZT_per_USD,1
2024-09-04,2024-09-04T00:00:00+00:00,CBR,CNY,close,1.0,12.1106,12.1106,RUB_per_CNY,1
2024-09-04,2024-09-04T00:00:00+00:00,CBR,KZT,close,100.0,18.364,0.18364,RUB_per_KZT,1
2024-09-04,2024-09-04T00:00:00+00:00,CBR,USD,close,1.0,88.6118,88.6118,RUB_per_USD,1
2024-09-04,2024-09-04T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,18.61,0.1861,RUB_per_KZT,1
2024-09-04,2024-09-04T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,18.7875,0.18787500000000001,RUB_per_KZT,1
2024-09-04,2024-09-04T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,18.2,0.182,RUB_per_KZT,1
2024-09-04,2024-09-04T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,18.4625,0.18462499999999998,RUB_per_KZT,1
2024-09-04,2024-09-04T00:00:00+00:00,NBK,CNY,close,1.0,67.79,67.79,KZT_per_CNY,1
2024-09-04,2024-09-04T00:00:00+00:00,NBK,RUB,close,1.0,5.44,0.1838235294117647,RUB_per_KZT,1
2024-09-04,2024-09-04T00:00:00+00:00,NBK,USD,close,1.0,482.74,482.74,KZT_per_USD,1
2024-09-05,2024-09-05T00:00:00+00:00,CBR,CNY,close,1.0,12.5086,12.5086,RUB_per_CNY,1
2024-09-05,2024-09-05T00:00:00+00:00,CBR,KZT,close,100.0,18.4217,0.18421700000000002,RUB_per_KZT,1
2024-09-05,2024-09-05T00:00:00+00:00,CBR,USD,close,1.0,88.9288,88.9288,RUB_per_USD,1
2024-09-05,2024-09-05T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,18.82,0.1882,RUB_per_KZT,1
2024-09-05,2024-09-05T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,18.9,0.18899999999999997,RUB_per_KZT,1
2024-09-05,2024-09-05T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,18.295,0.18295000000000003,RUB_per_KZT,1
2024-09-05,2024-09-05T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,18.6475,0.186475,RUB_per_KZT,1
2024-09-05,2024-09-05T00:00:00+00:00,NBK,CNY,close,1.0,67.95,67.95,KZT_per_CNY,1
2024-09-05,2024-09-05T00:00:00+00:00,NBK,RUB,close,1.0,5.41,0.18484288354898337,RUB_per_KZT,1
2024-09-05,2024-09-05T00:00:00+00:00,NBK,USD,close,1.0,483.57,483.57,KZT_per_USD,1
2024-09-06,2024-09-06T00:00:00+00:00,CBR,CNY,close,1.0,12.5054,12.5054,RUB_per_CNY,1
2024-09-06,2024-09-06T00:00:00+00:00,CBR,KZT,close,100.0,18.5504,0.185504,RUB_per_KZT,1
2024-09-06,2024-09-06T00:00:00+00:00,CBR,USD,close,1.0,89.7044,89.7044,RUB_per_USD,1
2024-09-06,2024-09-06T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,18.8525,0.188525,RUB_per_KZT,1
2024-09-06,2024-09-06T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,18.95,0.1895,RUB_per_KZT,1
2024-09-06,2024-09-06T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,18.7275,0.187275,RUB_per_KZT,1
2024-09-06,2024-09-06T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,18.95,0.1895,RUB_per_KZT,1
2024-09-06,2024-09-06T00:00:00+00:00,NBK,CNY,close,1.0,68.06,68.06,KZT_per_CNY,1
2024-09-06,2024-09-06T00:00:00+00:00,NBK,RUB,close,1.0,5.35,0.1869158878504673,RUB_per_KZT,1
2024-09-06,2024-09-06T00:00:00+00:00,NBK,USD,close,1.0,482.94,482.94,KZT_per_USD,1
2024-09-07,2024-09-07T00:00:00+00:00,CBR,CNY,close,1.0,12.5387,12.5387,RUB_per_CNY,1
2024-09-07,2024-09-07T00:00:00+00:00,CBR,KZT,close,100.0,18.5991,0.185991,RUB_per_KZT,1
2024-09-07,2024-09-07T00:00:00+00:00,CBR,USD,close,1.0,89.8225,89.8225,RUB_per_USD,1
2024-09-07,2024-09-07T00:00:00+00:00,NBK,CNY,close,1.0,67.85,67.85,KZT_per_CNY,1
2024-09-07,2024-09-07T00:00:00+00:00,NBK,RUB,close,1.0,5.36,0.18656716417910446,RUB_per_KZT,1
2024-09-07,2024-09-07T00:00:00+00:00,NBK,USD,close,1.0,480.55,480.55,KZT_per_USD,1
2024-09-08,2024-09-08T00:00:00+00:00,NBK,CNY,close,1.0,67.85,67.85,KZT_per_CNY,1
2024-09-08,2024-09-08T00:00:00+00:00,NBK,RUB,close,1.0,5.36,0.18656716417910446,RUB_per_KZT,1
2024-09-08,2024-09-08T00:00:00+00:00,NBK,USD,close,1.0,480.55,480.55,KZT_per_USD,1
2024-09-09,2024-09-09T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.08,0.19079999999999997,RUB_per_KZT,1
2024-09-09,2024-09-09T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.1,0.191,RUB_per_KZT,1
2024-09-09,2024-09-09T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,18.825,0.18825,RUB_per_KZT,1
2024-09-09,2024-09-09T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.0325,0.190325,RUB_per_KZT,1
2024-09-09,2024-09-09T00:00:00+00:00,NBK,CNY,close,1.0,67.85,67.85,KZT_per_CNY,1
2024-09-09,2024-09-09T00:00:00+00:00,NBK,RUB,close,1.0,5.36,0.18656716417910446,RUB_per_KZT,1
2024-09-09,2024-09-09T00:00:00+00:00,NBK,USD,close,1.0,480.55,480.55,KZT_per_USD,1
2024-09-10,2024-09-10T00:00:00+00:00,CBR,CNY,close,1.0,12.6262,12.6262,RUB_per_CNY,1
2024-09-10,2024-09-10T00:00:00+00:00,CBR,KZT,close,100.0,18.8087,0.188087,RUB_per_KZT,1
2024-09-10,2024-09-10T00:00:00+00:00,CBR,USD,close,1.0,90.3853,90.3853,RUB_per_USD,1
2024-09-10,2024-09-10T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.17,0.1917,RUB_per_KZT,1
2024-09-10,2024-09-10T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.19,0.19190000000000002,RUB_per_KZT,1
2024-09-10,2024-09-10T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,18.99,0.18989999999999999,RUB_per_KZT,1
2024-09-10,2024-09-10T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.035,0.19035,RUB_per_KZT,1
2024-09-10,2024-09-10T00:00:00+00:00,NBK,CNY,close,1.0,67.29,67.29,KZT_per_CNY,1
2024-09-10,2024-09-10T00:00:00+00:00,NBK,RUB,close,1.0,5.29,0.1890359168241966,RUB_per_KZT,1
2024-09-10,2024-09-10T00:00:00+00:00,NBK,USD,close,1.0,478.89,478.89,KZT_per_USD,1
2024-09-11,2024-09-11T00:00:00+00:00,CBR,CNY,close,1.0,12.6952,12.6952,RUB_per_CNY,1
2024-09-11,2024-09-11T00:00:00+00:00,CBR,KZT,close,100.0,19.0258,0.190258,RUB_per_KZT,1
2024-09-11,2024-09-11T00:00:00+00:00,CBR,USD,close,1.0,91.1127,91.1127,RUB_per_USD,1
2024-09-11,2024-09-11T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.04,0.19039999999999999,RUB_per_KZT,1
2024-09-11,2024-09-11T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.22,0.19219999999999998,RUB_per_KZT,1
2024-09-11,2024-09-11T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,19.04,0.19039999999999999,RUB_per_KZT,1
2024-09-11,2024-09-11T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.0825,0.190825,RUB_per_KZT,1
2024-09-11,2024-09-11T00:00:00+00:00,NBK,CNY,close,1.0,67.07,67.07,KZT_per_CNY,1
2024-09-11,2024-09-11T00:00:00+00:00,NBK,RUB,close,1.0,5.24,0.19083969465648853,RUB_per_KZT,1
2024-09-11,2024-09-11T00:00:00+00:00,NBK,USD,close,1.0,477.45,477.45,KZT_per_USD,1
2024-09-12,2024-09-12T00:00:00+00:00,CBR,CNY,close,1.0,12.7173,12.7173,RUB_per_CNY,1
2024-09-12,2024-09-12T00:00:00+00:00,CBR,KZT,close,100.0,19.1152,0.19115200000000002,RUB_per_KZT,1
2024-09-12,2024-09-12T00:00:00+00:00,CBR,USD,close,1.0,91.2653,91.2653,RUB_per_USD,1
2024-09-12,2024-09-12T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.03,0.19030000000000002,RUB_per_KZT,1
2024-09-12,2024-09-12T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.1525,0.191525,RUB_per_KZT,1
2024-09-12,2024-09-12T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,18.91,0.1891,RUB_per_KZT,1
2024-09-12,2024-09-12T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,18.91,0.1891,RUB_per_KZT,1
2024-09-12,2024-09-12T00:00:00+00:00,NBK,CNY,close,1.0,67.16,67.16,KZT_per_CNY,1
2024-09-12,2024-09-12T00:00:00+00:00,NBK,RUB,close,1.0,5.25,0.19047619047619047,RUB_per_KZT,1
2024-09-12,2024-09-12T00:00:00+00:00,NBK,USD,close,1.0,477.62,477.62,KZT_per_USD,1
2024-09-13,2024-09-13T00:00:00+00:00,CBR,CNY,close,1.0,12.7362,12.7362,RUB_per_CNY,1
2024-09-13,2024-09-13T00:00:00+00:00,CBR,KZT,close,100.0,19.0758,0.190758,RUB_per_KZT,1
2024-09-13,2024-09-13T00:00:00+00:00,CBR,USD,close,1.0,91.1096,91.1096,RUB_per_USD,1
2024-09-13,2024-09-13T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.0075,0.190075,RUB_per_KZT,1
2024-09-13,2024-09-13T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.35,0.1935,RUB_per_KZT,1
2024-09-13,2024-09-13T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,18.8475,0.188475,RUB_per_KZT,1
2024-09-13,2024-09-13T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.0875,0.190875,RUB_per_KZT,1
2024-09-13,2024-09-13T00:00:00+00:00,NBK,CNY,close,1.0,67.0,67.0,KZT_per_CNY,1
2024-09-13,2024-09-13T00:00:00+00:00,NBK,RUB,close,1.0,5.24,0.19083969465648853,RUB_per_KZT,1
2024-09-13,2024-09-13T00:00:00+00:00,NBK,USD,close,1.0,477.13,477.13,KZT_per_USD,1
2024-09-14,2024-09-14T00:00:00+00:00,CBR,CNY,close,1.0,12.7178,12.7178,RUB_per_CNY,1
2024-09-14,2024-09-14T00:00:00+00:00,CBR,KZT,close,100.0,19.0586,0.19058599999999998,RUB_per_KZT,1
2024-09-14,2024-09-14T00:00:00+00:00,CBR,USD,close,1.0,90.9345,90.9345,RUB_per_USD,1
2024-09-14,2024-09-14T00:00:00+00:00,NBK,CNY,close,1.0,67.58,67.58,KZT_per_CNY,1
2024-09-14,2024-09-14T00:00:00+00:00,NBK,RUB,close,1.0,5.27,0.18975332068311196,RUB_per_KZT,1
2024-09-14,2024-09-14T00:00:00+00:00,NBK,USD,close,1.0,479.38,479.38,KZT_per_USD,1
2024-09-15,2024-09-15T00:00:00+00:00,NBK,CNY,close,1.0,67.58,67.58,KZT_per_CNY,1
2024-09-15,2024-09-15T00:00:00+00:00,NBK,RUB,close,1.0,5.27,0.18975332068311196,RUB_per_KZT,1
2024-09-15,2024-09-15T00:00:00+00:00,NBK,USD,close,1.0,479.38,479.38,KZT_per_USD,1
2024-09-16,2024-09-16T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.0175,0.19017499999999998,RUB_per_KZT,1
2024-09-16,2024-09-16T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.1025,0.191025,RUB_per_KZT,1
2024-09-16,2024-09-16T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,18.9125,0.18912500000000002,RUB_per_KZT,1
2024-09-16,2024-09-16T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.1025,0.191025,RUB_per_KZT,1
2024-09-16,2024-09-16T00:00:00+00:00,NBK,CNY,close,1.0,67.58,67.58,KZT_per_CNY,1
2024-09-16,2024-09-16T00:00:00+00:00,NBK,RUB,close,1.0,5.27,0.18975332068311196,RUB_per_KZT,1
2024-09-16,2024-09-16T00:00:00+00:00,NBK,USD,close,1.0,479.38,479.38,KZT_per_USD,1
2024-09-17,2024-09-17T00:00:00+00:00,CBR,CNY,close,1.0,12.7762,12.7762,RUB_per_CNY,1
2024-09-17,2024-09-17T00:00:00+00:00,CBR,KZT,close,100.0,19.0125,0.190125,RUB_per_KZT,1
2024-09-17,2024-09-17T00:00:00+00:00,CBR,USD,close,1.0,91.1423,91.1423,RUB_per_USD,1
2024-09-17,2024-09-17T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.1025,0.191025,RUB_per_KZT,1
2024-09-17,2024-09-17T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.14,0.19140000000000001,RUB_per_KZT,1
2024-09-17,2024-09-17T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,18.965,0.18964999999999999,RUB_per_KZT,1
2024-09-17,2024-09-17T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.07,0.1907,RUB_per_KZT,1
2024-09-17,2024-09-17T00:00:00+00:00,NBK,CNY,close,1.0,67.76,67.76,KZT_per_CNY,1
2024-09-17,2024-09-17T00:00:00+00:00,NBK,RUB,close,1.0,5.28,0.1893939393939394,RUB_per_KZT,1
2024-09-17,2024-09-17T00:00:00+00:00,NBK,USD,close,1.0,480.61,480.61,KZT_per_USD,1
2024-09-18,2024-09-18T00:00:00+00:00,CBR,CNY,close,1.0,12.9226,12.9226,RUB_per_CNY,1
2024-09-18,2024-09-18T00:00:00+00:00,CBR,KZT,close,100.0,19.0236,0.190236,RUB_per_KZT,1
2024-09-18,2024-09-18T00:00:00+00:00,CBR,USD,close,1.0,91.4292,91.4292,RUB_per_USD,1
2024-09-18,2024-09-18T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.1125,0.19112500000000002,RUB_per_KZT,1
2024-09-18,2024-09-18T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.175,0.19175,RUB_per_KZT,1
2024-09-18,2024-09-18T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,19.045,0.19045,RUB_per_KZT,1
2024-09-18,2024-09-18T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.12,0.1912,RUB_per_KZT,1
2024-09-18,2024-09-18T00:00:00+00:00,NBK,CNY,close,1.0,67.76,67.76,KZT_per_CNY,1
2024-09-18,2024-09-18T00:00:00+00:00,NBK,RUB,close,1.0,5.27,0.18975332068311196,RUB_per_KZT,1
2024-09-18,2024-09-18T00:00:00+00:00,NBK,USD,close,1.0,480.63,480.63,KZT_per_USD,1
2024-09-19,2024-09-19T00:00:00+00:00,CBR,CNY,close,1.0,12.9451,12.9451,RUB_per_CNY,1
2024-09-19,2024-09-19T00:00:00+00:00,CBR,KZT,close,100.0,19.0731,0.190731,RUB_per_KZT,1
2024-09-19,2024-09-19T00:00:00+00:00,CBR,USD,close,1.0,91.6712,91.6712,RUB_per_USD,1
2024-09-19,2024-09-19T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.5,0.195,RUB_per_KZT,1
2024-09-19,2024-09-19T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.9975,0.19997499999999999,RUB_per_KZT,1
2024-09-19,2024-09-19T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,19.115,0.19115,RUB_per_KZT,1
2024-09-19,2024-09-19T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.1275,0.191275,RUB_per_KZT,1
2024-09-19,2024-09-19T00:00:00+00:00,NBK,CNY,close,1.0,67.62,67.62,KZT_per_CNY,1
2024-09-19,2024-09-19T00:00:00+00:00,NBK,RUB,close,1.0,5.22,0.19157088122605365,RUB_per_KZT,1
2024-09-19,2024-09-19T00:00:00+00:00,NBK,USD,close,1.0,478.96,478.96,KZT_per_USD,1
2024-09-20,2024-09-20T00:00:00+00:00,CBR,CNY,close,1.0,13.1028,13.1028,RUB_per_CNY,1
2024-09-20,2024-09-20T00:00:00+00:00,CBR,KZT,close,100.0,19.3536,0.193536,RUB_per_KZT,1
2024-09-20,2024-09-20T00:00:00+00:00,CBR,USD,close,1.0,92.6962,92.6962,RUB_per_USD,1
2024-09-20,2024-09-20T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.6475,0.196475,RUB_per_KZT,1
2024-09-20,2024-09-20T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.7725,0.197725,RUB_per_KZT,1
2024-09-20,2024-09-20T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,19.3275,0.193275,RUB_per_KZT,1
2024-09-20,2024-09-20T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.4975,0.19497499999999998,RUB_per_KZT,1
2024-09-20,2024-09-20T00:00:00+00:00,NBK,CNY,close,1.0,67.8,67.8,KZT_per_CNY,1
2024-09-20,2024-09-20T00:00:00+00:00,NBK,RUB,close,1.0,5.16,0.19379844961240308,RUB_per_KZT,1
2024-09-20,2024-09-20T00:00:00+00:00,NBK,USD,close,1.0,478.93,478.93,KZT_per_USD,1
2024-09-21,2024-09-21T00:00:00+00:00,CBR,CNY,close,1.0,13.0425,13.0425,RUB_per_CNY,1
2024-09-21,2024-09-21T00:00:00+00:00,CBR,KZT,close,100.0,19.3316,0.19331600000000002,RUB_per_KZT,1
2024-09-21,2024-09-21T00:00:00+00:00,CBR,USD,close,1.0,92.5848,92.5848,RUB_per_USD,1
2024-09-21,2024-09-21T00:00:00+00:00,NBK,CNY,close,1.0,67.92,67.92,KZT_per_CNY,1
2024-09-21,2024-09-21T00:00:00+00:00,NBK,RUB,close,1.0,5.17,0.19342359767891684,RUB_per_KZT,1
2024-09-21,2024-09-21T00:00:00+00:00,NBK,USD,close,1.0,479.05,479.05,KZT_per_USD,1
2024-09-22,2024-09-22T00:00:00+00:00,NBK,CNY,close,1.0,67.92,67.92,KZT_per_CNY,1
2024-09-22,2024-09-22T00:00:00+00:00,NBK,RUB,close,1.0,5.17,0.19342359767891684,RUB_per_KZT,1
2024-09-22,2024-09-22T00:00:00+00:00,NBK,USD,close,1.0,479.05,479.05,KZT_per_USD,1
2024-09-23,2024-09-23T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.6225,0.19622499999999998,RUB_per_KZT,1
2024-09-23,2024-09-23T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.8175,0.198175,RUB_per_KZT,1
2024-09-23,2024-09-23T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,19.37,0.1937,RUB_per_KZT,1
2024-09-23,2024-09-23T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.5,0.195,RUB_per_KZT,1
2024-09-23,2024-09-23T00:00:00+00:00,NBK,CNY,close,1.0,67.92,67.92,KZT_per_CNY,1
2024-09-23,2024-09-23T00:00:00+00:00,NBK,RUB,close,1.0,5.17,0.19342359767891684,RUB_per_KZT,1
2024-09-23,2024-09-23T00:00:00+00:00,NBK,USD,close,1.0,479.05,479.05,KZT_per_USD,1
2024-09-24,2024-09-24T00:00:00+00:00,CBR,CNY,close,1.0,13.1134,13.1134,RUB_per_CNY,1
2024-09-24,2024-09-24T00:00:00+00:00,CBR,KZT,close,100.0,19.3967,0.193967,RUB_per_KZT,1
2024-09-24,2024-09-24T00:00:00+00:00,CBR,USD,close,1.0,92.92,92.92,RUB_per_USD,1
2024-09-24,2024-09-24T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.67,0.1967,RUB_per_KZT,1
2024-09-24,2024-09-24T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.8325,0.198325,RUB_per_KZT,1
2024-09-24,2024-09-24T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,19.4025,0.194025,RUB_per_KZT,1
2024-09-24,2024-09-24T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.62,0.1962,RUB_per_KZT,1
2024-09-24,2024-09-24T00:00:00+00:00,NBK,CNY,close,1.0,68.12,68.12,KZT_per_CNY,1
2024-09-24,2024-09-24T00:00:00+00:00,NBK,RUB,close,1.0,5.18,0.19305019305019305,RUB_per_KZT,1
2024-09-24,2024-09-24T00:00:00+00:00,NBK,USD,close,1.0,480.5,480.5,KZT_per_USD,1
2024-09-25,2024-09-25T00:00:00+00:00,CBR,CNY,close,1.0,13.216,13.216,RUB_per_CNY,1
2024-09-25,2024-09-25T00:00:00+00:00,CBR,KZT,close,100.0,19.3262,0.193262,RUB_per_KZT,1
2024-09-25,2024-09-25T00:00:00+00:00,CBR,USD,close,1.0,92.8622,92.8622,RUB_per_USD,1
2024-09-25,2024-09-25T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.4625,0.194625,RUB_per_KZT,1
2024-09-25,2024-09-25T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.7,0.19699999999999998,RUB_per_KZT,1
2024-09-25,2024-09-25T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,19.425,0.19425,RUB_per_KZT,1
2024-09-25,2024-09-25T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.6275,0.196275,RUB_per_KZT,1
2024-09-25,2024-09-25T00:00:00+00:00,NBK,CNY,close,1.0,68.22,68.22,KZT_per_CNY,1
2024-09-25,2024-09-25T00:00:00+00:00,NBK,RUB,close,1.0,5.16,0.19379844961240308,RUB_per_KZT,1
2024-09-25,2024-09-25T00:00:00+00:00,NBK,USD,close,1.0,479.71,479.71,KZT_per_USD,1
2024-09-26,2024-09-26T00:00:00+00:00,CBR,CNY,close,1.0,13.0939,13.0939,RUB_per_CNY,1
2024-09-26,2024-09-26T00:00:00+00:00,CBR,KZT,close,100.0,19.2591,0.192591,RUB_per_KZT,1
2024-09-26,2024-09-26T00:00:00+00:00,CBR,USD,close,1.0,92.388,92.388,RUB_per_USD,1
2024-09-26,2024-09-26T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.56,0.1956,RUB_per_KZT,1
2024-09-26,2024-09-26T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.68,0.1968,RUB_per_KZT,1
2024-09-26,2024-09-26T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,19.3725,0.19372499999999998,RUB_per_KZT,1
2024-09-26,2024-09-26T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.4925,0.194925,RUB_per_KZT,1
2024-09-26,2024-09-26T00:00:00+00:00,NBK,CNY,close,1.0,68.07,68.07,KZT_per_CNY,1
2024-09-26,2024-09-26T00:00:00+00:00,NBK,RUB,close,1.0,5.18,0.19305019305019305,RUB_per_KZT,1
2024-09-26,2024-09-26T00:00:00+00:00,NBK,USD,close,1.0,478.16,478.16,KZT_per_USD,1
2024-09-27,2024-09-27T00:00:00+00:00,CBR,CNY,close,1.0,13.1451,13.1451,RUB_per_CNY,1
2024-09-27,2024-09-27T00:00:00+00:00,CBR,KZT,close,100.0,19.3256,0.193256,RUB_per_KZT,1
2024-09-27,2024-09-27T00:00:00+00:00,CBR,USD,close,1.0,92.4074,92.4074,RUB_per_USD,1
2024-09-27,2024-09-27T20:00:00+00:00,MOEX,KZTRUB_TOM,close,100.0,19.47,0.19469999999999998,RUB_per_KZT,1
2024-09-27,2024-09-27T20:00:00+00:00,MOEX,KZTRUB_TOM,high,100.0,19.6475,0.196475,RUB_per_KZT,1
2024-09-27,2024-09-27T20:00:00+00:00,MOEX,KZTRUB_TOM,low,100.0,19.42,0.1942,RUB_per_KZT,1
2024-09-27,2024-09-27T20:00:00+00:00,MOEX,KZTRUB_TOM,open,100.0,19.56,0.1956,RUB_per_KZT,1
2024-09-27,2024-09-27T00:00:00+00:00,NBK,CNY,close,1.0,68.25,68.25,KZT_per_CNY,1
