date,client,currency,bank_side,value
2024-01-08,legal,RUB,sell,5.39
2024-01-09,legal,RUB,sell,5.46
2024-01-10,legal,RUB,sell,5.48
2024-01-11,legal,RUB,sell,5.5
2024-01-12,legal,RUB,sell,5.53
2024-01-15,legal,RUB,sell,5.57
2024-01-16,legal,RUB,sell,5.56
2024-01-17,legal,RUB,sell,5.53
2024-01-18,legal,RUB,sell,5.49
2024-01-19,legal,RUB,sell,5.49
2024-01-22,legal,RUB,sell,5.5
2024-01-23,legal,RUB,sell,5.44
2024-01-24,legal,RUB,sell,5.46
2024-01-25,legal,RUB,sell,5.46
2024-01-26,legal,RUB,sell,5.42
2024-01-29,legal,RUB,sell,5.42
2024-01-30,legal,RUB,sell,5.43
2024-01-31,legal,RUB,sell,5.41
2024-02-01,legal,RUB,sell,5.39
2024-02-02,legal,RUB,sell,5.38
2024-02-05,legal,RUB,sell,5.39
2024-02-06,legal,RUB,sell,5.41
2024-02-07,legal,RUB,sell,5.37
2024-02-08,legal,RUB,sell,5.33
2024-02-09,legal,RUB,sell,5.31
2024-02-12,legal,RUB,sell,5.32
2024-02-13,legal,RUB,sell,5.31
2024-02-14,legal,RUB,sell,5.3
2024-02-15,legal,RUB,sell,5.27
2024-02-16,legal,RUB,sell,5.26
2024-02-19,legal,RUB,sell,5.28
2024-02-20,legal,RUB,sell,5.3
2024-02-21,legal,RUB,sell,5.27
2024-02-22,legal,RUB,sell,5.25
2024-02-23,legal,RUB,sell,5.22
2024-02-26,legal,RUB,sell,5.26
2024-02-27,legal,RUB,sell,5.29
2024-02-28,legal,RUB,sell,5.32
2024-02-29,legal,RUB,sell,5.36
2024-03-01,legal,RUB,sell,5.35
2024-03-04,legal,RUB,sell,5.35
2024-03-05,legal,RUB,sell,5.33
2024-03-06,legal,RUB,sell,5.34
2024-03-07,legal,RUB,sell,5.32
2024-03-11,legal,RUB,sell,5.47
2024-03-12,legal,RUB,sell,5.43
2024-03-13,legal,RUB,sell,5.42
2024-03-14,legal,RUB,sell,5.4
2024-03-15,legal,RUB,sell,5.39
2024-03-18,legal,RUB,sell,5.39
2024-03-19,legal,RUB,sell,5.28
2024-03-20,legal,RUB,sell,5.26
2024-03-26,legal,RUB,sell,5.28
2024-03-27,legal,RUB,sell,5.27
2024-03-28,legal,RUB,sell,5.25
2024-03-29,legal,RUB,sell,5.24
2024-04-01,legal,RUB,sell,5.25
2024-04-02,legal,RUB,sell,5.24
2024-04-03,legal,RUB,sell,5.24
2024-04-04,legal,RUB,sell,5.25
2024-04-05,legal,RUB,sell,5.24
2024-04-08,legal,RUB,sell,5.22
2024-04-09,legal,RUB,sell,5.22
2024-04-10,legal,RUB,sell,5.2
2024-04-11,legal,RUB,sell,5.18
2024-04-12,legal,RUB,sell,5.21
2024-04-15,legal,RUB,sell,5.2
2024-04-16,legal,RUB,sell,5.16
2024-04-17,legal,RUB,sell,5.16
2024-04-18,legal,RUB,sell,5.15
2024-04-19,legal,RUB,sell,5.19
2024-04-22,legal,RUB,sell,5.18
2024-04-23,legal,RUB,sell,5.15
2024-04-24,legal,RUB,sell,5.19
2024-04-25,legal,RUB,sell,5.23
2024-04-26,legal,RUB,sell,5.24
2024-04-29,legal,RUB,sell,5.15
2024-04-30,legal,RUB,sell,5.15
2024-05-02,legal,RUB,sell,5.21
2024-05-03,legal,RUB,sell,5.24
2024-05-04,legal,RUB,sell,5.21
2024-05-06,legal,RUB,sell,5.23
2024-05-10,legal,RUB,sell,5.17
2024-05-13,legal,RUB,sell,5.23
2024-05-14,legal,RUB,sell,5.24
2024-05-15,legal,RUB,sell,5.25
2024-05-16,legal,RUB,sell,5.28
2024-05-17,legal,RUB,sell,5.28
2024-05-20,legal,RUB,sell,5.28
2024-05-21,legal,RUB,sell,5.29
2024-05-22,legal,RUB,sell,5.31
2024-05-23,legal,RUB,sell,5.31
2024-05-24,legal,RUB,sell,5.35
2024-05-27,legal,RUB,sell,5.37
2024-05-28,legal,RUB,sell,5.4
2024-05-29,legal,RUB,sell,5.36
2024-05-30,legal,RUB,sell,5.37
2024-05-31,legal,RUB,sell,5.36
2024-06-03,legal,RUB,sell,5.41
2024-06-04,legal,RUB,sell,5.44
2024-06-05,legal,RUB,sell,5.45
2024-06-06,legal,RUB,sell,5.43
2024-06-07,legal,RUB,sell,5.45
2024-06-10,legal,RUB,sell,5.45
2024-06-11,legal,RUB,sell,5.47
2024-06-12,legal,RUB,sell,5.45
2024-06-13,legal,RUB,sell,5.62
2024-06-14,legal,RUB,sell,5.53
2024-06-17,legal,RUB,sell,5.55
2024-06-18,legal,RUB,sell,5.71
2024-06-19,legal,RUB,sell,6.05
2024-06-20,legal,RUB,sell,5.81
2024-06-21,legal,RUB,sell,5.74
2024-06-24,legal,RUB,sell,5.75
2024-06-25,legal,RUB,sell,5.83
2024-06-26,legal,RUB,sell,5.78
2024-06-27,legal,RUB,sell,5.85
2024-06-28,legal,RUB,sell,6.01
2024-07-01,legal,RUB,sell,5.9
2024-07-02,legal,RUB,sell,5.82
2024-07-03,legal,RUB,sell,5.87
2024-07-04,legal,RUB,sell,5.85
2024-07-05,legal,RUB,sell,5.88
2024-07-09,legal,RUB,sell,5.93
2024-07-10,legal,RUB,sell,5.88
2024-07-11,legal,RUB,sell,5.86
2024-07-12,legal,RUB,sell,5.86
2024-07-15,legal,RUB,sell,5.85
2024-07-16,legal,RUB,sell,5.84
2024-07-17,legal,RUB,sell,5.85
2024-07-18,legal,RUB,sell,5.9
2024-07-19,legal,RUB,sell,5.87
2024-07-22,legal,RUB,sell,5.85
2024-07-23,legal,RUB,sell,5.88
2024-07-24,legal,RUB,sell,5.93
2024-07-25,legal,RUB,sell,6.03
2024-07-26,legal,RUB,sell,5.97
2024-07-29,legal,RUB,sell,5.96
2024-07-30,legal,RUB,sell,5.95
2024-07-31,legal,RUB,sell,5.96
2024-08-01,legal,RUB,sell,6.0
2024-08-02,legal,RUB,sell,5.99
2024-08-05,legal,RUB,sell,6.11
2024-08-06,legal,RUB,sell,6.01
2024-08-07,legal,RUB,sell,6.01
2024-08-08,legal,RUB,sell,5.94
2024-08-09,legal,RUB,sell,5.89
2024-08-12,legal,RUB,sell,5.78
2024-08-13,legal,RUB,sell,5.71
2024-08-14,legal,RUB,sell,5.84
2024-08-15,legal,RUB,sell,5.85
2024-08-16,legal,RUB,sell,5.84
2024-08-19,legal,RUB,sell,5.76
2024-08-20,legal,RUB,sell,5.67
2024-08-21,legal,RUB,sell,5.69
2024-08-22,legal,RUB,sell,5.72
2024-08-23,legal,RUB,sell,5.75
2024-08-26,legal,RUB,sell,5.74
2024-08-27,legal,RUB,sell,5.72
2024-08-28,legal,RUB,sell,5.71
2024-08-29,legal,RUB,sell,5.73
2024-09-02,legal,RUB,sell,5.87
2024-09-03,legal,RUB,sell,5.93
2024-09-04,legal,RUB,sell,5.86
2024-09-05,legal,RUB,sell,5.84
2024-09-06,legal,RUB,sell,5.8
2024-09-09,legal,RUB,sell,5.75
2024-09-10,legal,RUB,sell,5.71
2024-09-11,legal,RUB,sell,5.7
2024-09-12,legal,RUB,sell,5.72
2024-09-13,legal,RUB,sell,5.72
2024-09-16,legal,RUB,sell,5.74
2024-09-17,legal,RUB,sell,5.72
2024-09-18,legal,RUB,sell,5.69
2024-09-19,legal,RUB,sell,5.63
2024-09-20,legal,RUB,sell,5.64
2024-09-23,legal,RUB,sell,5.63
2024-09-24,legal,RUB,sell,5.61
2024-09-25,legal,RUB,sell,5.62
2024-09-26,legal,RUB,sell,5.63
2024-09-27,legal,RUB,sell,5.64
2024-09-30,legal,RUB,sell,5.64
2024-10-01,legal,RUB,sell,5.61
2024-10-02,legal,RUB,sell,5.58
2024-10-03,legal,RUB,sell,5.54
2024-10-04,legal,RUB,sell,5.52
2024-10-07,legal,RUB,sell,5.51
2024-10-08,legal,RUB,sell,5.52
2024-10-09,legal,RUB,sell,5.51
2024-10-10,legal,RUB,sell,5.53
2024-10-11,legal,RUB,sell,5.5
2024-10-14,legal,RUB,sell,5.52
2024-10-15,legal,RUB,sell,5.47
2024-10-16,legal,RUB,sell,5.48
2024-10-17,legal,RUB,sell,5.48
2024-10-18,legal,RUB,sell,5.46
2024-10-21,legal,RUB,sell,5.47
2024-10-22,legal,RUB,sell,5.49
2024-10-23,legal,RUB,sell,5.47
2024-10-24,legal,RUB,sell,5.49
2024-10-28,legal,RUB,sell,5.51
2024-10-29,legal,RUB,sell,5.52
2024-10-30,legal,RUB,sell,5.49
2024-10-31,legal,RUB,sell,5.49
2024-11-01,legal,RUB,sell,5.46
2024-11-04,legal,RUB,sell,5.43
2024-11-05,legal,RUB,sell,5.47
2024-11-06,legal,RUB,sell,5.49
2024-11-07,legal,RUB,sell,5.48
2024-11-08,legal,RUB,sell,5.5
2024-11-11,legal,RUB,sell,5.52
2024-11-12,legal,RUB,sell,5.52
2024-11-13,legal,RUB,sell,5.5
2024-11-14,legal,RUB,sell,5.44
2024-11-15,legal,RUB,sell,5.45
2024-11-18,legal,RUB,sell,5.45
2024-11-19,legal,RUB,sell,5.42
2024-11-20,legal,RUB,sell,5.41
2024-11-21,legal,RUB,sell,5.38
2024-11-22,legal,RUB,sell,5.33
2024-11-25,legal,RUB,sell,5.26
2024-11-26,legal,RUB,sell,5.2
2024-11-27,legal,RUB,sell,5.03
2024-11-28,legal,RUB,sell,5.1
2024-11-29,legal,RUB,sell,5.26
2024-12-02,legal,RUB,sell,5.43
2024-12-03,legal,RUB,sell,5.43
2024-12-04,legal,RUB,sell,5.5
2024-12-05,legal,RUB,sell,5.57
2024-12-06,legal,RUB,sell,5.62
2024-12-09,legal,RUB,sell,5.59
2024-12-10,legal,RUB,sell,5.56
2024-12-11,legal,RUB,sell,5.5
2024-12-12,legal,RUB,sell,5.54
2024-12-13,legal,RUB,sell,5.57
2024-12-17,legal,RUB,sell,5.55
2024-12-18,legal,RUB,sell,5.53
2024-12-19,legal,RUB,sell,5.54
2024-12-20,legal,RUB,sell,5.55
2024-12-23,legal,RUB,sell,5.69
2024-12-24,legal,RUB,sell,5.61
2024-12-25,legal,RUB,sell,5.63
2024-12-26,legal,RUB,sell,5.67
2024-12-27,legal,RUB,sell,5.57
2024-12-30,legal,RUB,sell,5.52
2024-12-31,legal,RUB,sell,5.4
2025-01-05,legal,RUB,sell,5.34
2025-01-06,legal,RUB,sell,5.44
2025-01-08,legal,RUB,sell,5.51
2025-01-09,legal,RUB,sell,5.63
2025-01-10,legal,RUB,sell,5.67
2025-01-13,legal,RUB,sell,5.65
2025-01-14,legal,RUB,sell,5.61
2025-01-15,legal,RUB,sell,5.61
2025-01-16,legal,RUB,sell,5.61
2025-01-17,legal,RUB,sell,5.65
2025-01-20,legal,RUB,sell,5.67
2025-01-21,legal,RUB,sell,5.74
2025-01-22,legal,RUB,sell,5.74
2025-01-23,legal,RUB,sell,5.72
2025-01-24,legal,RUB,sell,5.73
2025-01-27,legal,RUB,sell,5.76
2025-01-28,legal,RUB,sell,5.74
2025-01-29,legal,RUB,sell,5.72
2025-01-30,legal,RUB,sell,5.75
2025-01-31,legal,RUB,sell,5.72
2025-02-03,legal,RUB,sell,5.69
2025-02-04,legal,RUB,sell,5.7
2025-02-05,legal,RUB,sell,5.71
2025-02-06,legal,RUB,sell,5.78
2025-02-07,legal,RUB,sell,5.71
2025-02-10,legal,RUB,sell,5.69
2025-02-11,legal,RUB,sell,5.72
2025-02-12,legal,RUB,sell,5.81
2025-02-13,legal,RUB,sell,5.94
2025-02-14,legal,RUB,sell,5.95
2025-02-17,legal,RUB,sell,5.89
2025-02-18,legal,RUB,sell,5.93
2025-02-19,legal,RUB,sell,6.04
2025-02-20,legal,RUB,sell,6.13
2025-02-21,legal,RUB,sell,6.17
2025-02-24,legal,RUB,sell,6.13
2025-02-25,legal,RUB,sell,6.23
2025-02-26,legal,RUB,sell,6.27
2025-02-27,legal,RUB,sell,6.19
2025-02-28,legal,RUB,sell,6.13
2025-03-01,legal,RUB,sell,6.04
2025-03-03,legal,RUB,sell,6.05
2025-03-04,legal,RUB,sell,6.07
2025-03-05,legal,RUB,sell,6.01
2025-03-06,legal,RUB,sell,6.02
2025-03-07,legal,RUB,sell,5.96
2025-03-11,legal,RUB,sell,6.15
2025-03-12,legal,RUB,sell,6.13
2025-03-13,legal,RUB,sell,6.22
2025-03-14,legal,RUB,sell,6.32
2025-03-17,legal,RUB,sell,6.42
2025-03-18,legal,RUB,sell,6.56
2025-03-19,legal,RUB,sell,6.45
2025-03-20,legal,RUB,sell,6.44
2025-03-24,legal,RUB,sell,6.44
2025-03-26,legal,RUB,sell,6.43
2025-03-27,legal,RUB,sell,6.43
2025-03-28,legal,RUB,sell,6.46
2025-03-31,legal,RUB,sell,6.41
2025-04-01,legal,RUB,sell,6.39
2025-04-02,legal,RUB,sell,6.42
2025-04-03,legal,RUB,sell,6.42
2025-04-04,legal,RUB,sell,6.46
2025-04-07,legal,RUB,sell,6.52
2025-04-08,legal,RUB,sell,6.52
2025-04-09,legal,RUB,sell,6.49
2025-04-10,legal,RUB,sell,6.55
2025-04-11,legal,RUB,sell,6.64
2025-04-14,legal,RUB,sell,6.76
2025-04-15,legal,RUB,sell,6.76
2025-04-16,legal,RUB,sell,6.78
2025-04-17,legal,RUB,sell,6.84
2025-04-18,legal,RUB,sell,6.84
2025-04-21,legal,RUB,sell,6.86
2025-04-22,legal,RUB,sell,6.84
2025-04-23,legal,RUB,sell,6.71
2025-04-24,legal,RUB,sell,6.68
2025-04-25,legal,RUB,sell,6.67
2025-04-28,legal,RUB,sell,6.68
2025-04-29,legal,RUB,sell,6.74
2025-04-30,legal,RUB,sell,6.76
2025-05-02,legal,RUB,sell,6.7
2025-05-05,legal,RUB,sell,6.83
2025-05-06,legal,RUB,sell,6.81
2025-05-08,legal,RUB,sell,6.75
2025-05-12,legal,RUB,sell,6.8
2025-05-13,legal,RUB,sell,6.78
2025-05-14,legal,RUB,sell,6.78
2025-05-15,legal,RUB,sell,6.82
2025-05-16,legal,RUB,sell,6.75
2025-05-19,legal,RUB,sell,6.75
2025-05-20,legal,RUB,sell,6.83
2025-05-21,legal,RUB,sell,6.82
2025-05-22,legal,RUB,sell,6.82
2025-05-23,legal,RUB,sell,6.86
2025-05-26,legal,RUB,sell,6.85
2025-05-27,legal,RUB,sell,6.86
2025-05-28,legal,RUB,sell,6.87
2025-05-29,legal,RUB,sell,6.92
2025-05-30,legal,RUB,sell,6.95
2025-06-02,legal,RUB,sell,6.92
2025-06-03,legal,RUB,sell,6.96
2025-06-04,legal,RUB,sell,6.96
2025-06-05,legal,RUB,sell,6.9
2025-06-09,legal,RUB,sell,6.89
2025-06-10,legal,RUB,sell,6.93
2025-06-11,legal,RUB,sell,6.89
2025-06-12,legal,RUB,sell,6.86
2025-06-13,legal,RUB,sell,6.88
2025-06-16,legal,RUB,sell,7.01
2025-06-17,legal,RUB,sell,7.06
2025-06-18,legal,RUB,sell,7.09
2025-06-19,legal,RUB,sell,7.09
2025-06-20,legal,RUB,sell,7.11
2025-06-23,legal,RUB,sell,7.13
2025-06-24,legal,RUB,sell,7.08
2025-06-25,legal,RUB,sell,7.09
2025-06-26,legal,RUB,sell,7.07
2025-06-27,legal,RUB,sell,7.08
2025-06-30,legal,RUB,sell,7.08
2025-07-01,legal,RUB,sell,7.06
2025-07-02,legal,RUB,sell,7.06
2025-07-03,legal,RUB,sell,7.06
2025-07-04,legal,RUB,sell,7.05
2025-07-08,legal,RUB,sell,7.09
2025-07-09,legal,RUB,sell,7.09
2025-07-10,legal,RUB,sell,7.12
2025-07-11,legal,RUB,sell,7.18
2025-07-14,legal,RUB,sell,7.17
2025-07-15,legal,RUB,sell,7.19
2025-07-16,legal,RUB,sell,7.22
2025-07-17,legal,RUB,sell,7.27
2025-07-18,legal,RUB,sell,7.24
2025-07-21,legal,RUB,sell,7.24
2025-07-22,legal,RUB,sell,7.27
2025-07-23,legal,RUB,sell,7.32
2025-07-24,legal,RUB,sell,7.32
2025-07-25,legal,RUB,sell,7.32
2025-07-28,legal,RUB,sell,7.24
2025-07-29,legal,RUB,sell,7.08
2025-07-30,legal,RUB,sell,7.11
2025-07-31,legal,RUB,sell,7.18
2025-08-01,legal,RUB,sell,7.22
2025-08-04,legal,RUB,sell,7.23
2025-08-05,legal,RUB,sell,7.16
2025-08-06,legal,RUB,sell,7.17
2025-08-07,legal,RUB,sell,7.24
2025-08-08,legal,RUB,sell,7.23
2025-08-11,legal,RUB,sell,7.29
2025-08-12,legal,RUB,sell,7.25
2025-08-13,legal,RUB,sell,7.23
2025-08-14,legal,RUB,sell,7.22
2025-08-15,legal,RUB,sell,7.23
2025-08-18,legal,RUB,sell,7.17
2025-08-19,legal,RUB,sell,7.16
2025-08-20,legal,RUB,sell,7.17
2025-08-21,legal,RUB,sell,7.16
2025-08-22,legal,RUB,sell,7.12
2025-08-25,legal,RUB,sell,7.11
2025-08-26,legal,RUB,sell,7.14
2025-08-27,legal,RUB,sell,7.16
2025-08-28,legal,RUB,sell,7.16
2025-08-29,legal,RUB,sell,7.18
2025-09-02,legal,RUB,sell,7.16
2025-09-03,legal,RUB,sell,7.13
2025-09-04,legal,RUB,sell,7.1
2025-09-05,legal,RUB,sell,7.04
2025-09-08,legal,RUB,sell,6.99
2025-09-09,legal,RUB,sell,6.86
2025-09-10,legal,RUB,sell,6.8
2025-09-11,legal,RUB,sell,6.81
2025-09-12,legal,RUB,sell,6.89
2025-09-15,legal,RUB,sell,7.0
2025-09-16,legal,RUB,sell,6.98
2025-09-17,legal,RUB,sell,6.97
2025-09-18,legal,RUB,sell,6.98
2025-09-19,legal,RUB,sell,6.94
2025-09-22,legal,RUB,sell,6.96
2025-09-23,legal,RUB,sell,6.97
2025-09-24,legal,RUB,sell,6.95
2025-09-25,legal,RUB,sell,6.94
2025-09-26,legal,RUB,sell,6.96
2025-09-29,legal,RUB,sell,7.08
2025-09-30,legal,RUB,sell,7.13
2025-10-01,legal,RUB,sell,7.19
2025-10-02,legal,RUB,sell,7.2
2025-10-03,legal,RUB,sell,7.12
2025-10-06,legal,RUB,sell,7.0
2025-10-07,legal,RUB,sell,7.07
2025-10-08,legal,RUB,sell,7.09
2025-10-09,legal,RUB,sell,7.12
2025-10-10,legal,RUB,sell,7.09
2025-10-12,legal,RUB,sell,7.09
2025-10-13,legal,RUB,sell,7.07
2025-10-14,legal,RUB,sell,7.17
2025-10-15,legal,RUB,sell,7.3
2025-10-16,legal,RUB,sell,7.15
2025-10-17,legal,RUB,sell,7.06
2025-10-20,legal,RUB,sell,7.08
2025-10-21,legal,RUB,sell,7.12
2025-10-22,legal,RUB,sell,7.08
2025-10-23,legal,RUB,sell,7.09
2025-10-24,legal,RUB,sell,7.15
2025-10-28,legal,RUB,sell,7.18
2025-10-29,legal,RUB,sell,7.11
2025-10-30,legal,RUB,sell,7.05
2025-10-31,legal,RUB,sell,7.0
2025-11-03,legal,RUB,sell,6.95
2025-11-04,legal,RUB,sell,6.95
2025-11-05,legal,RUB,sell,6.93
2025-11-06,legal,RUB,sell,6.95
2025-11-07,legal,RUB,sell,6.93
2025-11-10,legal,RUB,sell,6.94
2025-11-11,legal,RUB,sell,6.91
2025-11-12,legal,RUB,sell,6.93
2025-11-13,legal,RUB,sell,6.96
2025-11-14,legal,RUB,sell,6.94
2025-11-17,legal,RUB,sell,6.89
2025-11-18,legal,RUB,sell,6.88
2025-11-19,legal,RUB,sell,6.88
2025-11-20,legal,RUB,sell,6.91
2025-11-21,legal,RUB,sell,7.07
2025-11-24,legal,RUB,sell,7.06
2025-11-25,legal,RUB,sell,7.02
2025-11-26,legal,RUB,sell,7.05
2025-11-27,legal,RUB,sell,7.05
2025-11-28,legal,RUB,sell,7.03
2025-12-01,legal,RUB,sell,7.04
2025-12-02,legal,RUB,sell,7.02
2025-12-03,legal,RUB,sell,6.95
2025-12-04,legal,RUB,sell,7.01
2025-12-05,legal,RUB,sell,7.05
2025-12-08,legal,RUB,sell,7.13
2025-12-09,legal,RUB,sell,7.14
2025-12-10,legal,RUB,sell,7.12
2025-12-11,legal,RUB,sell,7.01
2025-12-12,legal,RUB,sell,7.0
2025-12-15,legal,RUB,sell,6.97
2025-12-16,legal,RUB,sell,6.97
2025-12-17,legal,RUB,sell,6.87
2025-12-18,legal,RUB,sell,6.92
2025-12-19,legal,RUB,sell,6.89
2025-12-22,legal,RUB,sell,6.98
2025-12-23,legal,RUB,sell,6.97
2025-12-24,legal,RUB,sell,6.98
2025-12-25,legal,RUB,sell,7.0
2025-12-26,legal,RUB,sell,6.99
2025-12-27,legal,RUB,sell,7.0
2025-12-29,legal,RUB,sell,6.93
2025-12-30,legal,RUB,sell,6.86
2025-12-31,legal,RUB,sell,6.79
2026-01-01,legal,RUB,sell,6.79
2026-01-02,legal,RUB,sell,6.79
2026-01-05,legal,RUB,sell,6.84
2026-01-06,legal,RUB,sell,6.8
2026-01-07,legal,RUB,sell,6.8
2026-01-08,legal,RUB,sell,6.84
2026-01-09,legal,RUB,sell,6.92
2026-01-12,legal,RUB,sell,6.95
2026-01-13,legal,RUB,sell,6.93
2026-01-14,legal,RUB,sell,6.96
2026-01-15,legal,RUB,sell,6.97
2026-01-16,legal,RUB,sell,7.02
2026-01-19,legal,RUB,sell,7.0
2026-01-20,legal,RUB,sell,7.0
2026-01-21,legal,RUB,sell,7.0
2026-01-22,legal,RUB,sell,7.14
2026-01-23,legal,RUB,sell,7.1
2026-01-24,legal,RUB,sell,7.1
2026-01-26,legal,RUB,sell,7.03
2026-01-27,legal,RUB,sell,7.06
2026-01-28,legal,RUB,sell,7.06
2026-01-29,legal,RUB,sell,7.1
2026-01-30,legal,RUB,sell,7.07
2026-01-31,legal,RUB,sell,7.06
2026-02-02,legal,RUB,sell,7.03
2026-02-03,legal,RUB,sell,6.99
2026-02-04,legal,RUB,sell,6.93
2026-02-05,legal,RUB,sell,6.93
2026-02-06,legal,RUB,sell,6.88
2026-02-07,legal,RUB,sell,6.88
2026-02-09,legal,RUB,sell,6.82
2026-02-10,legal,RUB,sell,6.82
2026-02-11,legal,RUB,sell,6.84
2026-02-12,legal,RUB,sell,6.87
2026-02-13,legal,RUB,sell,6.87
2026-02-16,legal,RUB,sell,6.86
2026-02-17,legal,RUB,sell,6.85
2026-02-18,legal,RUB,sell,6.89
2026-02-19,legal,RUB,sell,6.86
2026-02-20,legal,RUB,sell,6.97
2026-02-21,legal,RUB,sell,6.96
2026-02-23,legal,RUB,sell,6.93
2026-02-24,legal,RUB,sell,6.97
2026-02-25,legal,RUB,sell,7.01
2026-02-26,legal,RUB,sell,6.94
2026-02-27,legal,RUB,sell,6.91
2026-02-28,legal,RUB,sell,6.98
2026-03-02,legal,RUB,sell,6.89
2026-03-03,legal,RUB,sell,6.9
2026-03-04,legal,RUB,sell,6.83
2026-03-05,legal,RUB,sell,6.73
2026-03-06,legal,RUB,sell,6.7
2026-03-09,legal,RUB,sell,6.7
2026-03-10,legal,RUB,sell,6.63
2026-03-11,legal,RUB,sell,6.66
2026-03-12,legal,RUB,sell,6.66
2026-03-13,legal,RUB,sell,6.55
2026-03-16,legal,RUB,sell,6.38
2026-03-17,legal,RUB,sell,6.31
2026-03-18,legal,RUB,sell,6.26
2026-03-19,legal,RUB,sell,6.03
2026-03-20,legal,RUB,sell,6.17
2026-03-23,legal,RUB,sell,6.32
2026-03-24,legal,RUB,sell,6.38
2026-03-25,legal,RUB,sell,6.38
2026-03-26,legal,RUB,sell,6.3
2026-03-27,legal,RUB,sell,6.41
2026-03-30,legal,RUB,sell,6.36
2026-03-31,legal,RUB,sell,6.31
2026-04-01,legal,RUB,sell,6.34
2026-04-02,legal,RUB,sell,6.34
2026-04-03,legal,RUB,sell,6.37
2026-04-06,legal,RUB,sell,6.31
2026-04-07,legal,RUB,sell,6.4
2026-04-08,legal,RUB,sell,6.57
2026-04-09,legal,RUB,sell,6.59
2026-04-10,legal,RUB,sell,6.6
2026-04-13,legal,RUB,sell,6.71
2026-04-14,legal,RUB,sell,6.76
2026-04-15,legal,RUB,sell,6.7
2026-04-16,legal,RUB,sell,6.64
2026-04-17,legal,RUB,sell,6.62
2026-04-18,legal,RUB,sell,6.63
2026-04-20,legal,RUB,sell,6.65
2026-04-21,legal,RUB,sell,6.65
2026-04-22,legal,RUB,sell,6.64
2026-04-23,legal,RUB,sell,6.65
2026-04-24,legal,RUB,sell,6.61
2026-04-27,legal,RUB,sell,6.58
2026-04-28,legal,RUB,sell,6.56
2026-04-29,legal,RUB,sell,6.63
2026-05-04,legal,RUB,sell,6.62
2026-05-05,legal,RUB,sell,6.61
2026-05-06,legal,RUB,sell,6.66
2026-05-07,legal,RUB,sell,6.66
2026-05-08,legal,RUB,sell,6.7
2026-05-11,legal,RUB,sell,6.7
2026-05-12,legal,RUB,sell,6.76
2026-05-13,legal,RUB,sell,6.87
2026-05-14,legal,RUB,sell,6.92
2026-05-15,legal,RUB,sell,6.87
2026-05-18,legal,RUB,sell,6.95
2026-05-19,legal,RUB,sell,7.09
2026-05-20,legal,RUB,sell,7.09
2026-05-21,legal,RUB,sell,7.08
2026-05-22,legal,RUB,sell,7.09
2026-05-25,legal,RUB,sell,7.07
2026-05-26,legal,RUB,sell,7.17
2026-05-27,legal,RUB,sell,7.17
2026-05-28,legal,RUB,sell,7.28
2026-05-29,legal,RUB,sell,7.34
2026-06-01,legal,RUB,sell,7.3
2026-06-02,legal,RUB,sell,7.18
2026-06-03,legal,RUB,sell,7.01
2026-06-04,legal,RUB,sell,7.0
2026-06-05,legal,RUB,sell,7.1
2026-06-08,legal,RUB,sell,7.13
2026-06-09,legal,RUB,sell,7.25
2026-06-10,legal,RUB,sell,7.26
2026-06-11,legal,RUB,sell,7.24
2026-06-12,legal,RUB,sell,7.21
2026-06-15,legal,RUB,sell,7.23
2026-06-16,legal,RUB,sell,7.22
2026-06-17,legal,RUB,sell,7.15
2026-06-18,legal,RUB,sell,7.11
2026-06-19,legal,RUB,sell,7.11
2026-06-22,legal,RUB,sell,7.04
2026-06-23,legal,RUB,sell,6.97
2026-06-24,legal,RUB,sell,6.95
2026-06-25,legal,RUB,sell,6.93
2026-06-26,legal,RUB,sell,6.71
2026-06-29,legal,RUB,sell,6.65
2026-06-30,legal,RUB,sell,6.53
2026-07-01,legal,RUB,sell,6.59
2026-07-02,legal,RUB,sell,6.56
2026-07-03,legal,RUB,sell,6.59
2026-07-06,legal,RUB,sell,6.56
2026-07-07,legal,RUB,sell,6.64
2026-07-08,legal,RUB,sell,6.6
2026-07-09,legal,RUB,sell,6.62
2026-07-10,legal,RUB,sell,6.67
2026-07-13,legal,RUB,sell,6.63
2026-07-14,legal,RUB,sell,6.51
2026-07-15,legal,RUB,sell,6.53
2026-07-16,legal,RUB,sell,6.45
2026-07-17,legal,RUB,sell,6.48
2026-07-20,legal,RUB,sell,6.46
2026-07-21,legal,RUB,sell,6.41
2026-07-22,legal,RUB,sell,6.4
2026-07-23,legal,RUB,sell,6.44
2026-07-24,legal,RUB,sell,6.55
2026-07-27,legal,RUB,sell,6.55
2026-07-28,legal,RUB,sell,6.53
2026-07-29,legal,RUB,sell,6.48
2026-07-30,legal,RUB,sell,6.38
2026-07-31,legal,RUB,sell,6.42
2026-08-03,legal,RUB,sell,6.36
2026-08-04,legal,RUB,sell,6.25
2026-08-05,legal,RUB,sell,6.24
2026-08-06,legal,RUB,sell,6.21
2026-08-07,legal,RUB,sell,6.14
2026-08-10,legal,RUB,sell,6.1
2026-08-11,legal,RUB,sell,6.1
2026-08-12,legal,RUB,sell,6.06
2026-08-13,legal,RUB,sell,5.99
2026-08-14,legal,RUB,sell,5.96
2026-08-17,legal,RUB,sell,5.86
2026-08-18,legal,RUB,sell,5.87
2026-08-19,legal,RUB,sell,5.87
