period,corridor,indicator,scenario,horizon_days,raw_candidate_count,signal_count,hit_rate,random_day_hit_rate,lift,benefit_bps_symmetric,benefit_bps_ci_low,benefit_bps_ci_high,benefit_bps_forward,signals_per_week,raw_cluster_share_gap_le_3d,post_cooldown_cluster_share_gap_le_3d,post_cooldown_gap_cv
2021,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,1,3,3,0.0,0.4123076923076923,0.0,-12.024609539454795,-32.6201597855321,1.3380931099313338,-19.899526763075084,0.05753424657534246,0.0,0.0,0.32608695652173914
2022,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,1,4,4,0.0,0.40062111801242234,0.0,-130.40521076865858,-240.7633661082479,-31.177615697979427,-232.06002142035902,0.07692307692307693,0.0,0.0,0.7230184753085469
2023,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,1,7,7,0.42857142857142855,0.516320474777448,0.8300492610837439,-2.018568085689552,-42.96455583247627,33.121457760194,0.5932125502899177,0.13424657534246576,0.0,0.0,0.6506588038720901
2024,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,1,6,6,0.5,0.5173410404624278,0.9664804469273742,-26.494527731566702,-60.88672345559999,3.6856795242647724,-17.790580543418013,0.11475409836065574,0.0,0.0,0.626763440200766
2025,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,1,7,7,0.2857142857142857,0.4588235294117647,0.6227106227106227,-7.812918668727286,-33.79134974190401,14.489898289851507,20.449753586118067,0.13424657534246576,0.0,0.0,0.6538402764791705
2026,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,1,5,5,1.0,0.548936170212766,1.821705426356589,27.9493271207175,10.613821634922708,44.80692847298167,75.69343482826216,0.14344262295081966,0.0,0.0,0.7300204574397396
ALL,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,3,31,31,0.4838709677419355,0.5096432015429122,0.9494308297982728,-44.18170564682079,-104.87292438677014,3.9351039309210223,-1.7694660011506071,0.0957212174680194,0.0,0.0,0.6369397127715897
2020,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,3,0,0,nan,0.5087719298245614,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,3,3,3,0.6666666666666666,0.4553846153846154,1.4639639639639639,-18.869682612087296,-58.804622728263325,4.257170443739857,-13.287649339596259,0.05753424657534246,0.0,0.0,0.32608695652173914
2022,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,3,4,4,0.0,0.5093167701863354,0.0,-311.5655733074825,-652.2825806378236,-12.931527110789206,-158.47120311281537,0.07692307692307693,0.0,0.0,0.7230184753085469
2023,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,3,7,7,0.5714285714285714,0.5311572700296736,1.0758180367118915,-0.8305011597273645,-50.62142466911876,53.87631752225467,40.17669641409112,0.13424657534246576,0.0,0.0,0.6506588038720901
2024,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,3,6,6,0.3333333333333333,0.546242774566474,0.6102292768959435,-50.066039023251825,-101.49380323156718,1.3617251850635224,-68.25913727648286,0.11475409836065574,0.0,0.0,0.626763440200766
2025,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,3,7,7,0.5714285714285714,0.49411764705882355,1.1564625850340136,13.550022299761972,-26.26029056004006,56.91515958908881,55.301898005087544,0.13424657534246576,0.0,0.0,0.6538402764791705
2026,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,3,4,4,0.75,0.5236051502145923,1.4323770491803278,36.14951304350402,21.814790083646194,54.6751372914308,90.024744289757,0.11570247933884298,0.0,0.0,0.691696922279394
ALL,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,5,31,31,0.5806451612903226,0.5212355212355212,1.1139784946236562,-56.91036870882027,-133.52700383998834,0.17460469138612247,-2.160409878863041,0.09580573951434879,0.0,0.0,0.6369397127715897
2020,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,5,0,0,nan,0.5380116959064327,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,5,3,3,0.3333333333333333,0.4646153846153846,0.717439293598234,-16.407080514639407,-56.037903028185575,9.938769199973079,-2.583074453109788,0.05753424657534246,0.0,0.0,0.32608695652173914
2022,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,5,4,4,0.25,0.531055900621118,0.4707602339181287,-402.0884376589364,-761.1480673091106,-93.22297529875719,-168.11643957836782,0.07692307692307693,0.0,0.0,0.7230184753085469
2023,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,5,7,7,0.8571428571428571,0.5578635014836796,1.5364741641337383,-10.364260962012679,-73.68130586562175,52.0936681865854,70.0050267486811,0.13424657534246576,0.0,0.0,0.6506588038720901
2024,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,5,6,6,0.3333333333333333,0.569364161849711,0.5854483925549916,-55.647698167735655,-109.94291635715278,-0.0626234897611031,-97.63522770206346,0.11475409836065574,0.0,0.0,0.626763440200766
2025,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,5,7,7,0.7142857142857143,0.4970588235294118,1.4370245139475908,12.859257231054853,-25.556975552833826,48.76635595790616,37.9304263378231,0.13424657534246576,0.0,0.0,0.6538402764791705
2026,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,5,4,4,0.75,0.48484848484848486,1.546875,52.44369433233853,21.098710096249537,91.28009498152895,110.87636750872446,0.11666666666666667,0.0,0.0,0.691696922279394
ALL,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,10,31,31,0.6451612903225806,0.532656023222061,1.2112156104421201,-54.73460903103203,-115.5031079939051,-5.38134284941577,59.73841857067652,0.09601769911504425,0.0,0.0,0.6369397127715897
2020,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,10,0,0,nan,0.5497076023391813,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,10,3,3,0.6666666666666666,0.4430769230769231,1.5046296296296295,-1.0540727843784932,-24.243414848444854,41.23898113595693,16.389458395837174,0.05753424657534246,0.0,0.0,0.32608695652173914
2022,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,10,4,4,0.75,0.5590062111801242,1.3416666666666668,-313.9928103936172,-542.3133120505804,-64.32959695903469,197.97067193067437,0.07692307692307693,0.0,0.0,0.7230184753085469
2023,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,10,7,7,0.5714285714285714,0.5816023738872403,0.9825072886297376,-32.947428278282025,-139.99334287702663,58.87052666331336,117.59361600983274,0.13424657534246576,0.0,0.0,0.6506588038720901
2024,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,10,6,6,0.6666666666666666,0.5867052023121387,1.1362889983579638,-54.74694965936945,-137.87278673601307,27.594137773735223,-93.17326524740265,0.11475409836065574,0.0,0.0,0.626763440200766
2025,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,10,7,7,0.7142857142857143,0.48823529411764705,1.4629948364888126,13.899903801489263,-11.515172874650528,44.25620192075785,49.20735959796821,0.13424657534246576,0.0,0.0,0.6538402764791705
2026,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,10,4,4,0.5,0.5221238938053098,0.9576271186440677,6.043737314844397,-87.05243635502491,78.05618954694118,100.56816875264315,0.11914893617021277,0.0,0.0,0.691696922279394
ALL,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,20,31,31,0.6774193548387096,0.5403304178814383,1.2537131585054535,-88.47132251947733,-194.1791012979834,-4.560146592538504,33.359244508714255,0.09644444444444444,0.0,0.0,0.6369397127715897
2020,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,20,0,0,nan,0.5730994152046783,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,20,3,3,0.6666666666666666,0.4553846153846154,1.4639639639639639,2.34862045808039,-51.42570443133645,79.14965165332194,10.455056044008247,0.05753424657534246,0.0,0.0,0.32608695652173914
2022,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,20,4,4,0.25,0.515527950310559,0.4849397590361446,-543.3710091908401,-1052.8326877899776,-109.16366892745204,-78.33307654567723,0.07692307692307693,0.0,0.0,0.7230184753085469
2023,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,20,7,7,0.7142857142857143,0.629080118694362,1.1354447439353101,-68.79982358095222,-260.39063930325466,64.18331534202036,101.95939020273609,0.13424657534246576,0.0,0.0,0.6506588038720901
2024,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,20,6,6,0.6666666666666666,0.5953757225433526,1.1197411003236246,-46.196789118701396,-188.951728938383,103.20540170220704,-30.75236264358823,0.11475409836065574,0.0,0.0,0.626763440200766
2025,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,20,7,7,0.8571428571428571,0.47058823529411764,1.8214285714285714,22.260662762359363,-43.135768622456794,92.7195958102041,38.147765397622386,0.13424657534246576,0.0,0.0,0.6538402764791705
2026,RUB/TJS,seasonal_positive_month,WINDOW_CLOSING,20,4,4,0.75,0.5622119815668203,1.334016393442623,6.695509431920151,-125.98422623689369,117.97175171009238,129.96695111996155,0.12444444444444444,0.0,0.0,0.691696922279394
ALL,RUB/UZS,momentum_down_3,NOW_FAVORABLE,1,285,171,0.6081871345029239,0.5450236966824644,1.1158911772184084,24.839051164517308,17.65821492226582,33.307526011039435,-2.1396383387206788,0.3997995991983968,0.43309859154929575,0.0,0.8640023501189305
2020,RUB/UZS,momentum_down_3,NOW_FAVORABLE,1,45,30,0.7,0.5517241379310345,1.26875,30.311542927355955,19.60389945110854,40.6413839480406,35.5683496391167,0.5737704918032787,0.38636363636363635,0.0,0.6338143119088072
2021,RUB/UZS,momentum_down_3,NOW_FAVORABLE,1,38,23,0.5217391304347826,0.5274390243902439,0.9891932646393565,12.362816903414833,3.977604609501048,21.096324099765983,3.9584495047528874,0.4410958904109589,0.4594594594594595,0.0,0.6737628649794277
2022,RUB/UZS,momentum_down_3,NOW_FAVORABLE,1,45,22,0.4090909090909091,0.509090909090909,0.8035714285714287,48.136472064648274,10.491751786422727,95.66967425595595,-57.72909517674495,0.4230769230769231,0.5227272727272727,0.0,0.8075712415690695
2023,RUB/UZS,momentum_down_3,NOW_FAVORABLE,1,32,16,0.4375,0.5685131195335277,0.7695512820512821,3.0169087636933973,-28.273434076599628,19.115646952761473,-47.24244143290434,0.30684931506849317,0.5483870967741935,0.0,0.7683536600672737
2024,RUB/UZS,momentum_down_3,NOW_FAVORABLE,1,26,16,0.625,0.5386819484240688,1.1602393617021276,27.189951957311056,11.64671525902815,45.67810839910426,8.060530117302498,0.30601092896174864,0.44,0.0,1.0433374844592969
2025,RUB/UZS,momentum_down_3,NOW_FAVORABLE,1,39,21,0.5714285714285714,0.52046783625731,1.0979133226324236,21.52377079912531,2.130574198913284,49.52884556356737,-16.85102717111066,0.40273972602739727,0.5263157894736842,0.0,0.7771391294147337
2026,RUB/UZS,momentum_down_3,NOW_FAVORABLE,1,13,10,0.8,0.6153846153846154,1.3,33.626753631536495,21.52964430975759,47.168984512590114,26.71263723003262,0.28688524590163933,0.3333333333333333,0.0,0.9369453915072461
ALL,RUB/UZS,momentum_down_3,NOW_FAVORABLE,3,285,171,0.3567251461988304,0.3239693542502736,1.1011076866340024,68.60039859533049,54.52856534466776,86.20649965680208,0.2734403778988975,0.4000668449197861,0.43309859154929575,0.0,0.8640023501189305
2020,RUB/UZS,momentum_down_3,NOW_FAVORABLE,3,45,30,0.4666666666666667,0.335423197492163,1.3912772585669784,63.32674511652827,46.97893087359851,77.3989995573971,36.73919965645406,0.5737704918032787,0.38636363636363635,0.0,0.6338143119088072
2021,RUB/UZS,momentum_down_3,NOW_FAVORABLE,3,38,23,0.30434782608695654,0.2804878048780488,1.0850661625708884,30.878533691035045,15.434803850956634,46.79662673946119,7.927933298993423,0.4410958904109589,0.4594594594594595,0.0,0.6737628649794277
2022,RUB/UZS,momentum_down_3,NOW_FAVORABLE,3,45,22,0.2727272727272727,0.296969696969697,0.9183673469387754,163.80692746059538,85.57849167131842,263.983582698059,-55.94322508601476,0.4230769230769231,0.5227272727272727,0.0,0.8075712415690695
2023,RUB/UZS,momentum_down_3,NOW_FAVORABLE,3,32,16,0.25,0.37317784256559766,0.669921875,36.011340567208975,6.084669698006324,56.01415126856663,-52.824266034938894,0.30684931506849317,0.5483870967741935,0.0,0.7683536600672737
2024,RUB/UZS,momentum_down_3,NOW_FAVORABLE,3,26,16,0.25,0.33810888252148996,0.739406779661017,76.41010011939122,41.01859543063342,105.84996860743678,25.223898919643204,0.30601092896174864,0.44,0.0,1.0433374844592969
2025,RUB/UZS,momentum_down_3,NOW_FAVORABLE,3,39,21,0.23809523809523808,0.30701754385964913,0.7755102040816326,57.53904785042006,34.454878037303416,89.11011477661518,-28.068214389983545,0.40273972602739727,0.5263157894736842,0.0,0.7771391294147337
2026,RUB/UZS,momentum_down_3,NOW_FAVORABLE,3,13,10,0.6,0.3620689655172414,1.657142857142857,88.36194854645501,73.24945004940453,104.18328094310652,44.3923170043072,0.2892561983471075,0.3333333333333333,0.0,0.9369453915072461
ALL,RUB/UZS,momentum_down_3,NOW_FAVORABLE,5,285,171,0.2631578947368421,0.2522818546914932,1.0431106710335898,79.39691056112693,62.355093416941884,99.20941183126706,5.906549195963952,0.4003344481605351,0.43309859154929575,0.0,0.8640023501189305
2020,RUB/UZS,momentum_down_3,NOW_FAVORABLE,5,45,30,0.26666666666666666,0.25705329153605017,1.0373983739837398,75.3443678085544,52.346881636229206,102.38856492339065,48.458483962452256,0.5737704918032787,0.38636363636363635,0.0,0.6338143119088072
2021,RUB/UZS,momentum_down_3,NOW_FAVORABLE,5,38,23,0.21739130434782608,0.2073170731707317,1.0485933503836318,32.81405053624441,16.00340637681722,49.20708117166994,4.434548701247263,0.4410958904109589,0.4594594594594595,0.0,0.6737628649794277
2022,RUB/UZS,momentum_down_3,NOW_FAVORABLE,5,45,22,0.2727272727272727,0.24242424242424243,1.1249999999999998,191.62275760731865,109.71682923512705,301.93450214238896,-28.668565164980603,0.4230769230769231,0.5227272727272727,0.0,0.8075712415690695
2023,RUB/UZS,momentum_down_3,NOW_FAVORABLE,5,32,16,0.25,0.3177842565597668,0.786697247706422,46.653808416391094,14.560458538523497,69.61430703095243,-36.42914935603753,0.30684931506849317,0.5483870967741935,0.0,0.7683536600672737
2024,RUB/UZS,momentum_down_3,NOW_FAVORABLE,5,26,16,0.25,0.27793696275071633,0.8994845360824743,89.23121997208062,40.41577012217756,136.05601275602294,38.246518980631244,0.30601092896174864,0.44,0.0,1.0433374844592969
2025,RUB/UZS,momentum_down_3,NOW_FAVORABLE,5,39,21,0.23809523809523808,0.21929824561403508,1.0857142857142856,63.021220867685486,35.60040341934457,98.20389718277028,-33.47296341522587,0.40273972602739727,0.5263157894736842,0.0,0.7771391294147337
2026,RUB/UZS,momentum_down_3,NOW_FAVORABLE,5,13,10,0.5,0.3,1.6666666666666667,105.20377715233501,91.29594936858486,124.39319558652512,44.852445776978236,0.29166666666666663,0.3333333333333333,0.0,0.9369453915072461
ALL,RUB/UZS,momentum_down_3,NOW_FAVORABLE,10,285,171,0.18128654970760233,0.17509157509157508,1.0353813403802392,91.39221904208526,73.11344217392633,111.9794985737597,-0.6034670632022194,0.4016778523489933,0.43309859154929575,0.0,0.8640023501189305
2020,RUB/UZS,momentum_down_3,NOW_FAVORABLE,10,45,30,0.16666666666666666,0.18495297805642633,0.9011299435028248,82.55149075614924,62.52284645106206,101.6626026378122,50.32647536710863,0.5737704918032787,0.38636363636363635,0.0,0.6338143119088072
2021,RUB/UZS,momentum_down_3,NOW_FAVORABLE,10,38,23,0.13043478260869565,0.13414634146341464,0.9723320158102766,39.06960138557537,17.257301918288963,59.85808390363402,7.484920293874256,0.4410958904109589,0.4594594594594595,0.0,0.6737628649794277
2022,RUB/UZS,momentum_down_3,NOW_FAVORABLE,10,45,22,0.18181818181818182,0.16363636363636364,1.1111111111111112,221.84117420072525,161.05976943942787,292.7473619220866,-88.43555878399276,0.4230769230769231,0.5227272727272727,0.0,0.8075712415690695
2023,RUB/UZS,momentum_down_3,NOW_FAVORABLE,10,32,16,0.125,0.23615160349854228,0.529320987654321,53.16839647967345,16.719694078815436,83.39727693336685,-35.04295475270749,0.30684931506849317,0.5483870967741935,0.0,0.7683536600672737
2024,RUB/UZS,momentum_down_3,NOW_FAVORABLE,10,26,16,0.25,0.2148997134670487,1.1633333333333333,124.08666799610091,38.234623253899656,220.53231752523314,94.25888027877458,0.30601092896174864,0.44,0.0,1.0433374844592969
2025,RUB/UZS,momentum_down_3,NOW_FAVORABLE,10,39,21,0.19047619047619047,0.14035087719298245,1.3571428571428572,59.56435092482866,21.12593497539009,101.23923664537803,-53.95415607856386,0.40273972602739727,0.5263157894736842,0.0,0.7771391294147337
2026,RUB/UZS,momentum_down_3,NOW_FAVORABLE,10,13,10,0.2,0.2088888888888889,0.9574468085106383,119.31116707307001,91.63912151210482,150.5656663210244,42.919613242641695,0.2978723404255319,0.3333333333333333,0.0,0.9369453915072461
ALL,RUB/UZS,momentum_down_3,NOW_FAVORABLE,20,283,170,0.11176470588235295,0.11914422722242715,0.9380622837370243,110.85017212763819,80.36990101471274,141.44641974609164,8.869315234768527,0.40202702702702703,0.4326241134751773,0.0,0.8660292830159685
2020,RUB/UZS,momentum_down_3,NOW_FAVORABLE,20,45,30,0.13333333333333333,0.16300940438871472,0.817948717948718,93.86060069784298,67.4608308486332,119.68524143755491,46.34457207760968,0.5737704918032787,0.38636363636363635,0.0,0.6338143119088072
2021,RUB/UZS,momentum_down_3,NOW_FAVORABLE,20,38,23,0.08695652173913043,0.09451219512195122,0.9200561009817672,53.13705470163333,22.9287531295429,83.51895055372219,11.525059260157496,0.4410958904109589,0.4594594594594595,0.0,0.6737628649794277
2022,RUB/UZS,momentum_down_3,NOW_FAVORABLE,20,45,22,0.13636363636363635,0.10606060606060606,1.2857142857142856,325.0360003809159,212.33565325364174,450.92452721895177,-11.724718318452592,0.4230769230769231,0.5227272727272727,0.0,0.8075712415690695
2023,RUB/UZS,momentum_down_3,NOW_FAVORABLE,20,32,16,0.0625,0.15743440233236153,0.3969907407407407,51.524137988085755,-20.94513978335112,122.24837071527247,-11.484837562645092,0.30684931506849317,0.5483870967741935,0.0,0.7683536600672737
2024,RUB/UZS,momentum_down_3,NOW_FAVORABLE,20,26,16,0.125,0.1346704871060172,0.928191489361702,110.25750588537818,34.28852143649729,181.68526244179708,85.55018966914999,0.30601092896174864,0.44,0.0,1.0433374844592969
2025,RUB/UZS,momentum_down_3,NOW_FAVORABLE,20,39,21,0.047619047619047616,0.09064327485380116,0.5253456221198156,56.43801084068998,-17.086172840843393,137.26793570091593,-73.97224976504864,0.40273972602739727,0.5263157894736842,0.0,0.7771391294147337
2026,RUB/UZS,momentum_down_3,NOW_FAVORABLE,20,11,9,0.2222222222222222,0.2,1.111111111111111,126.98938164155169,50.52266492833532,217.97013796599356,17.282775922778622,0.28,0.3,0.0,1.0526861584290677
ALL,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,1,647,209,0.583732057416268,0.5434782608695652,1.074066985645933,18.714508726857087,12.257121708864375,25.828112534014746,0.9398814438626457,0.5030949105914718,0.9071207430340558,0.0,2.7030905800509726
2020,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,1,50,14,0.35714285714285715,0.5517241379310345,0.6473214285714286,-8.452269277796873,-16.447314928213007,2.159055067941516,-35.658930926643485,0.2677595628415301,0.9183673469387755,0.0,1.8841899461582574
2021,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,1,84,30,0.6333333333333333,0.5274390243902439,1.2007707129094412,11.95389692853494,3.2439946655454173,25.292644337607737,9.877580317938598,0.5753424657534246,0.8795180722891566,0.0,1.5392683648492678
2022,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,1,57,18,0.3888888888888889,0.509090909090909,0.763888888888889,22.790079316861444,-3.3171875579495724,91.41073441452943,12.785578653467876,0.34615384615384615,0.9285714285714286,0.0,2.0862214761598827
2023,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,1,44,13,0.6153846153846154,0.5685131195335277,1.0824457593688364,25.060666551633286,11.286327538499215,75.23232445991674,20.278791317594333,0.2493150684931507,0.9534883720930233,0.0,0.6814677069860143
2024,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,1,66,23,0.5652173913043478,0.5386819484240688,1.049259944495837,22.52479085145492,8.085426726348778,37.70573499403096,-11.703707964945236,0.43989071038251365,0.8769230769230769,0.0,1.9297314120478932
2025,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,1,107,35,0.7142857142857143,0.52046783625731,1.3723916532905296,44.41768552884263,35.16222375638472,52.43585134933894,21.284244481308196,0.6712328767123288,0.9245283018867925,0.0,2.3408654002298306
2026,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,1,46,16,0.5625,0.6153846153846154,0.9140625,23.496357078389593,-5.063499283009936,60.216172400188995,-2.9092888918221176,0.45901639344262296,0.8666666666666667,0.0,1.4830268246743865
ALL,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,3,647,209,0.3588516746411483,0.3210802700675169,1.1176385100389035,30.440335383829204,20.079595891649202,41.60652421469595,0.15291426008793868,0.5034411562284928,0.9071207430340558,0.0,2.7030905800509726
2020,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,3,50,14,0.21428571428571427,0.335423197492163,0.6388518024032043,-7.638751814762228,-26.21724789898404,19.37139894220363,-42.37228833571063,0.2677595628415301,0.9183673469387755,0.0,1.8841899461582574
2021,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,3,84,30,0.36666666666666664,0.2804878048780488,1.307246376811594,22.629471395595896,8.718122874588314,43.569808476443896,16.09288585336876,0.5753424657534246,0.8795180722891566,0.0,1.5392683648492678
2022,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,3,57,18,0.2222222222222222,0.296969696969697,0.7482993197278911,45.48263203141489,4.08226823281869,191.4408247737853,-52.600960441506864,0.34615384615384615,0.9285714285714286,0.0,2.0862214761598827
2023,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,3,44,13,0.3076923076923077,0.37317784256559766,0.8245192307692308,39.12385332573491,16.705803674415503,134.6648689102471,1.79780630106565,0.2493150684931507,0.9534883720930233,0.0,0.6814677069860143
2024,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,3,66,23,0.43478260869565216,0.33810888252148996,1.285924834193073,34.45954624140843,9.354234521856922,62.14400744539771,8.111015223076732,0.43989071038251365,0.8769230769230769,0.0,1.9297314120478932
2025,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,3,107,35,0.5142857142857142,0.30701754385964913,1.6751020408163264,67.49429757820643,48.540165111152874,83.8278193125999,37.90034754406574,0.6712328767123288,0.9245283018867925,0.0,2.3408654002298306
2026,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,3,46,16,0.4375,0.3620689655172414,1.2083333333333333,34.07450427014192,-11.94445689803005,86.8908182533988,11.850101780568545,0.4628099173553719,0.8666666666666667,0.0,1.4830268246743865
ALL,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,5,647,209,0.2679425837320574,0.25037537537537535,1.0701634828518756,39.15928656500034,28.704388326282242,50.306267585727646,-2.0061079481080415,0.5037878787878788,0.9071207430340558,0.0,2.7030905800509726
2020,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,5,50,14,0.21428571428571427,0.25705329153605017,0.8336236933797909,6.527201810089096,-16.998366012695865,38.69226702076037,-32.892312893965304,0.2677595628415301,0.9183673469387755,0.0,1.8841899461582574
2021,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,5,84,30,0.2,0.2073170731707317,0.9647058823529413,28.90440108604913,12.798135576980712,62.64650153912035,17.858087145891737,0.5753424657534246,0.8795180722891566,0.0,1.5392683648492678
2022,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,5,57,18,0.2222222222222222,0.24242424242424243,0.9166666666666666,68.7434288990184,30.395929408921088,210.6123463435596,-58.49988212977124,0.34615384615384615,0.9285714285714286,0.0,2.0862214761598827
2023,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,5,44,13,0.23076923076923078,0.3177842565597668,0.726182074805928,47.835835717740935,25.881694112971626,161.85030801123162,-5.2027375196330565,0.2493150684931507,0.9534883720930233,0.0,0.6814677069860143
2024,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,5,66,23,0.30434782608695654,0.27793696275071633,1.0950246526221425,41.533024323901195,18.520337361295702,73.90312662121495,11.633752579946746,0.43989071038251365,0.8769230769230769,0.0,1.9297314120478932
2025,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,5,107,35,0.4,0.21929824561403508,1.8240000000000003,71.1986890308678,50.31776793435559,93.86577001843592,26.903613233382508,0.6712328767123288,0.9245283018867925,0.0,2.3408654002298306
2026,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,5,46,16,0.3125,0.3,1.0416666666666667,48.30478598137334,7.974850025224289,100.15756078213641,11.69185058797656,0.4666666666666667,0.8666666666666667,0.0,1.4830268246743865
ALL,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,10,647,209,0.15311004784688995,0.17299736743136518,0.8850426461410442,59.26302823963181,46.81769210308797,74.3793003967593,-9.506540147791313,0.5046567781993792,0.9071207430340558,0.0,2.7030905800509726
2020,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,10,50,14,0.21428571428571427,0.18495297805642633,1.158595641646489,30.266956295900922,-4.300328384545729,76.78571778448578,-36.69294593935956,0.2677595628415301,0.9183673469387755,0.0,1.8841899461582574
2021,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,10,84,30,0.13333333333333333,0.13414634146341464,0.9939393939393939,44.25547975948102,21.28294259389104,95.03629803077737,24.451106668141673,0.5753424657534246,0.8795180722891566,0.0,1.5392683648492678
2022,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,10,57,18,0.1111111111111111,0.16363636363636364,0.6790123456790124,107.76407168268516,67.87810150706679,279.2562123892885,-111.75927330260238,0.34615384615384615,0.9285714285714286,0.0,2.0862214761598827
2023,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,10,44,13,0.15384615384615385,0.23615160349854228,0.6514719848053182,71.69418379072427,42.10822919422023,208.46541780658075,-10.876923597703996,0.2493150684931507,0.9534883720930233,0.0,0.6814677069860143
2024,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,10,66,23,0.17391304347826086,0.2148997134670487,0.8092753623188406,61.148338257875295,30.827272138742828,114.65154896685162,21.8047470458139,0.43989071038251365,0.8769230769230769,0.0,1.9297314120478932
2025,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,10,107,35,0.22857142857142856,0.14035087719298245,1.6285714285714286,87.17238993497459,61.860796108613094,123.46363580461723,7.178892504298095,0.6712328767123288,0.9245283018867925,0.0,2.3408654002298306
2026,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,10,46,16,0.125,0.2088888888888889,0.5984042553191489,69.8883143647347,24.567696668270695,128.15767997447412,1.203749570400519,0.4765957446808511,0.8666666666666667,0.0,1.4830268246743865
ALL,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,20,647,209,0.10526315789473684,0.11664779161947905,0.9024016351558507,93.52150592370934,74.28061816834303,113.949687078809,-23.431309825852793,0.5064035998615438,0.9071207430340558,0.0,2.7030905800509726
2020,RUB/UZS,low_level_90_p10,NOW_FAVORABLE,20,50,14,0.21428571428571427,0.16300940438871472,1.3145604395604396,79.67965383552546,40.842913258869956,132.8672101697532,-22.109285767812846,0.2677595628415301,0.9183673469387755,0.0,1.8841899461582574
