date,corridor,session_ordinal,raw_probability,probability,candidate_signal,closing_probability,closing_annotation,primary_scenario,model_verdict,expires,authorized_contact
2026-06-19,KZT,4063,0.17413713037967682,0.2020069147971848,False,0.43802352666890126,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-06-20,KZT,4064,0.26261305809020996,0.27400029411344345,False,0.48225579787445894,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-06-23,KZT,4065,0.6023509502410889,0.532118272104408,True,0.5002990421220301,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-06-24,KZT,4066,0.13622236251831055,0.16866777700764293,False,0.3481441849743994,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-06-25,KZT,4067,0.21272270381450653,0.23418316069591566,False,0.4598136346460339,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-06-26,KZT,4068,0.7440603375434875,0.6514390144718716,True,0.5711852425365626,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-06-27,KZT,4069,0.313577800989151,0.3133063674225068,False,0.46574655523284314,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-06-30,KZT,4070,0.14394494891166687,0.17562995947694504,False,0.44368218339360604,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-01,KZT,4071,0.8274844884872437,0.7324119408011962,True,0.6414951587064035,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-02,KZT,4072,0.33614638447761536,0.3304215103881363,False,0.6118803781725037,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-03,KZT,4073,0.2907813489437103,0.2958562517951842,False,0.5035911980704451,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-04,KZT,4074,0.9484683871269226,0.8840671016356061,True,0.6479266816584947,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-07,KZT,4075,0.02393599972128868,0.04683442365749825,False,0.3313700107762872,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-08,KZT,4076,0.7336394190788269,0.642036707418907,False,0.5859273313012359,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-09,KZT,4077,0.57208251953125,0.5083666652631285,True,0.575642172270267,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-10,KZT,4078,0.6023975014686584,0.5321551407113685,False,0.5645587692846391,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-11,KZT,4079,0.21707504987716675,0.2377267347541211,False,0.45940274438471496,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-14,KZT,4080,0.1373227834701538,0.16966591124559702,False,0.4467238063279891,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-15,KZT,4081,0.9548786282539368,0.8945298430776563,True,0.6119548445212667,False,NOW,Модельный сигнал: выгодно сейчас,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-16,KZT,4082,0.01371739711612463,0.03090947240560614,False,0.3181363389097579,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-17,KZT,4083,0.6264984607696533,0.5514011500508086,False,0.5735316988441437,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-18,KZT,4084,0.29781195521354675,0.30125802102331467,True,0.5056995026463249,False,NOW,Модельный сигнал: выгодно сейчас,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-21,KZT,4085,0.8120532631874084,0.7165219466272782,False,0.5761150204075073,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-22,KZT,4086,0.4778798222541809,0.4365378545884081,False,0.5415595015652642,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-23,KZT,4087,0.34306395053863525,0.335641804874926,True,0.47630791905443437,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-24,KZT,4088,0.13075409829616547,0.16367644687479088,False,0.5371882404341178,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-25,KZT,4089,0.041512176394462585,0.07045018204727647,False,0.38824943790219735,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-28,KZT,4090,0.4141692817211151,0.3888917781650647,True,0.5152429399039167,False,NOW,Модельный сигнал: выгодно сейчас,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-29,KZT,4091,0.3409963846206665,0.3340826421173582,False,0.4598657925426407,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-30,KZT,4092,0.4987698495388031,0.4522676204828494,False,0.5250340634143094,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-07-31,KZT,4093,0.27654945850372314,0.28485942144145254,True,0.4165976857740738,False,NOW,Модельный сигнал: выгодно сейчас,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-08-01,KZT,4094,0.11198777705430984,0.14610956946902082,False,0.42322100238622656,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-08-04,KZT,4095,0.9203389286994934,0.8424656206213366,False,0.6556920129344301,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-08-05,KZT,4096,0.6374715566635132,0.5602764470346238,True,0.5603637419906025,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-08-06,KZT,4097,0.5859378576278687,0.519186191462677,False,0.5083235938933264,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-08-07,KZT,4098,0.7973313927650452,0.701797659381176,False,0.6181135019792365,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-08-08,KZT,4099,0.9036410450935364,0.820205476388093,True,0.636928418654065,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-08-11,KZT,4100,0.37605684995651245,0.3604177928528224,False,0.5021447440518669,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-08-12,KZT,4101,0.9350855946540833,0.863513074170768,False,0.6429294517636945,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-08-13,KZT,4102,0.6334959864616394,0.5570522318840474,True,0.535476402765284,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-08-14,KZT,4103,0.7509074807167053,0.6576889322477812,False,0.6252507251476402,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-08-15,KZT,4104,0.8707246780395508,0.7799814960412329,False,0.6446236145905934,False,NONE,Нет сигнала,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
2026-08-18,KZT,4105,0.6852625608444214,0.5999073050167807,True,0.5590537997174937,True,NOW,Модельный сигнал: выгодно сейчас; есть признаки закрытия окна,Recompute at next quote update; do not carry today’s signal to a later execution price.,False
