scenario,seed,year,user_id,segment,corridor,policy,exposure_weeks,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,cap_max,no_delay,no_unfunded,no_urgent_shift
base,4101,2026,28,monthly,TJS,matched_random_market,32.142857142857146,4,0,0,8,8,338147.65004985733,338147.65004985733,0.0,-4.0,0.0,0.0,0,0,2.0,443.79237273732826,1,True,True,True
base,4101,2026,28,monthly,TJS,weekly_fixed,32.142857142857146,33,2,0,8,8,338147.65004985733,338147.65004985733,0.0,-33.0,0.0,0.0,0,0,9.0,560.5063050075277,2,True,True,True
base,4101,2026,28,monthly,TJS,matched_calendar,32.142857142857146,4,1,0,8,8,338147.65004985733,338147.65004985733,0.0,-4.0,0.0,0.0,0,0,2.0,221.34236423801744,1,True,True,True
base,4101,2026,29,monthly,UZS,market_only,32.142857142857146,33,6,3,7,7,246946.79509924847,246946.79509924847,411.00427570922955,378.00427570922955,0.0,99589.53379591045,9,1,19.0,2331.9911663218795,2,True,True,True
base,4101,2026,29,monthly,UZS,frequency_gate,32.142857142857146,9,4,2,7,7,246946.79509924847,246946.79509924847,240.95165601181435,231.95165601181435,0.0,78406.48995067256,4,1,5.0,492.55543446391596,2,True,True,True
base,4101,2026,29,monthly,UZS,user_aware,32.142857142857146,7,5,3,7,7,246946.79509924847,246946.79509924847,411.00427570922955,404.00427570922955,0.0,99589.53379591045,9,1,4.0,251.82981896327948,1,True,True,True
base,4101,2026,29,monthly,UZS,matched_random_market,32.142857142857146,7,1,0,7,7,246946.79509924847,246946.79509924847,0.0,-7.0,0.0,0.0,0,0,4.0,542.4551634378461,2,True,True,True
base,4101,2026,29,monthly,UZS,weekly_fixed,32.142857142857146,33,6,1,7,7,246946.79509924847,246946.79509924847,-87.41531152981484,-120.41531152981484,0.0,35341.886697524336,2,1,12.0,893.5064003439475,2,True,True,True
base,4101,2026,29,monthly,UZS,matched_calendar,32.142857142857146,7,1,0,7,7,246946.79509924847,246946.79509924847,0.0,-7.0,0.0,0.0,0,0,2.0,139.20150786672863,1,True,True,True
base,4101,2026,30,monthly,AMD,market_only,32.142857142857146,34,2,0,7,7,218837.89079950628,218837.89079950628,0.0,-34.0,0.0,0.0,0,0,15.0,2112.5459177394146,2,True,True,True
base,4101,2026,30,monthly,AMD,frequency_gate,32.142857142857146,5,0,0,7,7,218837.89079950628,218837.89079950628,0.0,-5.0,0.0,0.0,0,0,5.0,771.3734575131136,1,True,True,True
base,4101,2026,30,monthly,AMD,user_aware,32.142857142857146,4,2,0,7,7,218837.89079950628,218837.89079950628,0.0,-4.0,0.0,0.0,0,0,2.0,84.22766376681818,1,True,True,True
base,4101,2026,30,monthly,AMD,matched_random_market,32.142857142857146,4,1,0,7,7,218837.89079950628,218837.89079950628,0.0,-4.0,0.0,0.0,0,0,3.0,439.39309709673745,1,True,True,True
base,4101,2026,30,monthly,AMD,weekly_fixed,32.142857142857146,33,4,1,7,7,218837.89079950628,218837.89079950628,274.6327310894917,241.6327310894917,0.0,49766.61036501317,2,0,10.0,918.0284380491564,2,True,True,True
base,4101,2026,30,monthly,AMD,matched_calendar,32.142857142857146,4,0,0,7,7,218837.89079950628,218837.89079950628,0.0,-4.0,0.0,0.0,0,0,2.0,290.43347182228894,1,True,True,True
base,4101,2026,31,monthly,KGS,market_only,32.142857142857146,34,5,1,7,7,187539.9569899835,187539.9569899835,-75.55044331690543,-109.55044331690543,0.0,21145.005560219455,1,1,16.0,1883.6442117366103,2,True,True,True
base,4101,2026,31,monthly,KGS,frequency_gate,32.142857142857146,6,1,0,7,7,187539.9569899835,187539.9569899835,0.0,-6.0,0.0,0.0,0,0,3.0,562.9488049913944,1,True,True,True
base,4101,2026,31,monthly,KGS,user_aware,32.142857142857146,4,2,1,7,7,187539.9569899835,187539.9569899835,-75.55044331690543,-79.55044331690543,0.0,21145.005560219455,1,1,0.0,183.61577288400042,1,True,True,True
base,4101,2026,31,monthly,KGS,matched_random_market,32.142857142857146,4,0,0,7,7,187539.9569899835,187539.9569899835,0.0,-4.0,0.0,0.0,0,0,3.0,125.20472259620496,1,True,True,True
base,4101,2026,31,monthly,KGS,weekly_fixed,32.142857142857146,33,5,0,7,7,187539.9569899835,187539.9569899835,0.0,-33.0,0.0,0.0,0,0,9.0,660.3008886027127,2,True,True,True
base,4101,2026,31,monthly,KGS,matched_calendar,32.142857142857146,4,0,0,7,7,187539.9569899835,187539.9569899835,0.0,-4.0,0.0,0.0,0,0,2.0,225.2223994292035,1,True,True,True
base,4101,2026,32,monthly,KZT,market_only,32.142857142857146,33,4,1,7,7,195176.28329012851,195176.28329012851,0.0,-33.0,0.0,25629.57151100795,1,0,12.0,2266.225846821427,2,True,True,True
base,4101,2026,32,monthly,KZT,frequency_gate,32.142857142857146,7,3,1,7,7,195176.28329012851,195176.28329012851,-647.788884789552,-654.788884789552,0.0,30263.061853281124,3,1,4.0,809.869056583743,2,True,True,True
base,4101,2026,32,monthly,KZT,user_aware,32.142857142857146,6,4,2,7,7,195176.28329012851,195176.28329012851,-647.788884789552,-653.788884789552,0.0,55892.633364289075,4,1,4.0,919.9222054167533,1,True,True,True
base,4101,2026,32,monthly,KZT,matched_random_market,32.142857142857146,6,1,0,7,7,195176.28329012851,195176.28329012851,0.0,-6.0,0.0,0.0,0,0,3.0,767.471964386285,1,True,True,True
base,4101,2026,32,monthly,KZT,weekly_fixed,32.142857142857146,33,5,1,7,7,195176.28329012851,195176.28329012851,387.39924554465716,354.39924554465716,0.0,28116.67587895196,2,0,10.0,1329.6545739393132,2,True,True,True
base,4101,2026,32,monthly,KZT,matched_calendar,32.142857142857146,6,1,0,7,7,195176.28329012851,195176.28329012851,0.0,-6.0,0.0,0.0,0,0,1.0,166.88903426533508,1,True,True,True
base,4101,2026,33,monthly,TJS,market_only,32.142857142857146,34,7,2,8,8,429542.47967840126,429542.47967840126,2254.7333674301353,2220.7333674301353,0.0,98749.26963155766,9,0,17.0,1665.4229907402607,2,True,True,True
base,4101,2026,33,monthly,TJS,frequency_gate,32.142857142857146,6,2,1,8,8,429542.47967840126,429542.47967840126,1322.1661644761955,1316.1661644761955,0.0,42128.961645340496,6,0,4.0,701.3622987741207,1,True,True,True
base,4101,2026,33,monthly,TJS,user_aware,32.142857142857146,6,5,2,8,8,429542.47967840126,429542.47967840126,2321.7549855884604,2315.7549855884604,0.0,148785.1912437511,4,0,3.0,461.446968360959,1,True,True,True
base,4101,2026,33,monthly,TJS,matched_random_market,32.142857142857146,6,5,3,8,8,429542.47967840126,429542.47967840126,3643.9211500646556,3637.9211500646556,0.0,190914.15288909158,10,0,4.0,796.1381154540582,1,True,True,True
base,4101,2026,33,monthly,TJS,weekly_fixed,32.142857142857146,33,6,2,8,8,429542.47967840126,429542.47967840126,2780.8967072647974,2747.8967072647974,0.0,117022.56806979197,4,0,9.0,560.5063050075277,2,True,True,True
base,4101,2026,33,monthly,TJS,matched_calendar,32.142857142857146,6,1,0,8,8,429542.47967840126,429542.47967840126,0.0,-6.0,0.0,0.0,0,0,3.0,446.1256806280123,1,True,True,True
base,4101,2026,34,monthly,UZS,market_only,32.142857142857146,33,2,2,8,8,263143.5388982417,263143.5388982417,1350.3624387361738,1317.3624387361738,0.0,94412.85202137585,8,0,19.0,2331.9911663218795,2,True,True,True
base,4101,2026,34,monthly,UZS,frequency_gate,32.142857142857146,7,0,0,8,8,263143.5388982417,263143.5388982417,0.0,-7.0,0.0,0.0,0,0,2.0,83.96034605404054,1,True,True,True
base,4101,2026,34,monthly,UZS,user_aware,32.142857142857146,5,2,2,8,8,263143.5388982417,263143.5388982417,1350.3624387361738,1345.3624387361738,0.0,94412.85202137585,8,0,2.0,263.73785044232045,2,True,True,True
base,4101,2026,34,monthly,UZS,matched_random_market,32.142857142857146,5,0,0,8,8,263143.5388982417,263143.5388982417,0.0,-5.0,0.0,0.0,0,0,2.0,230.26748813670395,1,True,True,True
base,4101,2026,34,monthly,UZS,weekly_fixed,32.142857142857146,33,4,1,8,8,263143.5388982417,263143.5388982417,782.8647120298504,749.8647120298504,0.0,44087.508807670565,2,0,12.0,893.5064003439475,2,True,True,True
base,4101,2026,34,monthly,UZS,matched_calendar,32.142857142857146,5,1,0,8,8,263143.5388982417,263143.5388982417,0.0,-5.0,0.0,0.0,0,0,2.0,268.95145680138404,1,True,True,True
base,4101,2026,35,monthly,AMD,market_only,32.142857142857146,34,2,1,7,7,568148.5554983452,568148.5554983452,768.26572960785,734.26572960785,0.0,104139.60238675121,2,0,15.0,2112.5459177394146,2,True,True,True
base,4101,2026,35,monthly,AMD,frequency_gate,32.142857142857146,7,1,1,7,7,568148.5554983452,568148.5554983452,768.26572960785,761.26572960785,0.0,104139.60238675121,2,0,3.0,270.67578477501297,1,True,True,True
base,4101,2026,35,monthly,AMD,user_aware,32.142857142857146,6,2,1,7,7,568148.5554983452,568148.5554983452,768.26572960785,762.26572960785,0.0,104139.60238675121,2,0,2.0,279.809555309768,1,True,True,True
base,4101,2026,35,monthly,AMD,matched_random_market,32.142857142857146,6,0,0,7,7,568148.5554983452,568148.5554983452,0.0,-6.0,0.0,0.0,0,0,3.0,716.864998971496,2,True,True,True
base,4101,2026,35,monthly,AMD,weekly_fixed,32.142857142857146,33,3,1,7,7,568148.5554983452,568148.5554983452,409.467800673267,376.467800673267,0.0,104139.60238675121,5,0,10.0,918.0284380491564,2,True,True,True
base,4101,2026,35,monthly,AMD,matched_calendar,32.142857142857146,6,0,0,7,7,568148.5554983452,568148.5554983452,0.0,-6.0,0.0,0.0,0,0,4.0,549.6375871042658,1,True,True,True
base,4101,2026,36,monthly,KGS,market_only,32.142857142857146,34,3,1,7,7,267249.0751734472,267249.0751734472,854.904116069905,820.904116069905,0.0,27201.514538091924,7,0,16.0,1883.6442117366103,2,True,True,True
base,4101,2026,36,monthly,KGS,frequency_gate,32.142857142857146,8,0,0,7,7,267249.0751734472,267249.0751734472,0.0,-8.0,0.0,0.0,0,0,3.0,104.61204818786982,2,True,True,True
base,4101,2026,36,monthly,KGS,user_aware,32.142857142857146,5,2,1,7,7,267249.0751734472,267249.0751734472,854.904116069905,849.904116069905,0.0,27201.514538091924,7,0,4.0,270.7180248614949,1,True,True,True
base,4101,2026,36,monthly,KGS,matched_random_market,32.142857142857146,5,1,0,7,7,267249.0751734472,267249.0751734472,0.0,-5.0,0.0,0.0,0,0,3.0,684.9476022737389,1,True,True,True
base,4101,2026,36,monthly,KGS,weekly_fixed,32.142857142857146,33,3,0,7,7,267249.0751734472,267249.0751734472,0.0,-33.0,0.0,0.0,0,0,9.0,660.3008886027127,2,True,True,True
base,4101,2026,36,monthly,KGS,matched_calendar,32.142857142857146,5,0,0,7,7,267249.0751734472,267249.0751734472,0.0,-5.0,0.0,0.0,0,0,2.0,134.5095553513309,1,True,True,True
base,4101,2026,37,monthly,KZT,market_only,32.142857142857146,33,5,0,8,8,1047927.8647655067,1047927.8647655067,0.0,-33.0,0.0,0.0,0,0,12.0,2266.225846821427,2,True,True,True
base,4101,2026,37,monthly,KZT,frequency_gate,32.142857142857146,9,4,0,8,8,1047927.8647655067,1047927.8647655067,0.0,-9.0,0.0,0.0,0,0,3.0,591.4726718499741,2,True,True,True
base,4101,2026,37,monthly,KZT,user_aware,32.142857142857146,6,5,0,8,8,1047927.8647655067,1047927.8647655067,0.0,-6.0,0.0,0.0,0,0,1.0,117.25900000352897,1,True,True,True
base,4101,2026,37,monthly,KZT,matched_random_market,32.142857142857146,6,1,0,8,8,1047927.8647655067,1047927.8647655067,0.0,-6.0,0.0,0.0,0,0,3.0,392.32340580113373,2,True,True,True
base,4101,2026,37,monthly,KZT,weekly_fixed,32.142857142857146,33,6,3,8,8,1047927.8647655067,1047927.8647655067,5056.154584086437,5023.154584086437,0.0,480087.8002294344,6,0,10.0,1329.6545739393132,2,True,True,True
base,4101,2026,37,monthly,KZT,matched_calendar,32.142857142857146,6,0,0,8,8,1047927.8647655067,1047927.8647655067,0.0,-6.0,0.0,0.0,0,0,1.0,166.88903426533508,1,True,True,True
base,4101,2026,38,monthly,TJS,market_only,32.142857142857146,34,4,2,8,8,374759.9419419126,374759.9419419126,37.661158568152246,3.6611585681522456,0.0,81611.42597986292,5,1,17.0,1665.4229907402607,2,True,True,True
base,4101,2026,38,monthly,TJS,frequency_gate,32.142857142857146,8,0,0,8,8,374759.9419419126,374759.9419419126,0.0,-8.0,0.0,0.0,0,0,3.0,86.31410561695472,2,True,True,True
base,4101,2026,38,monthly,TJS,user_aware,32.142857142857146,7,4,2,8,8,374759.9419419126,374759.9419419126,37.661158568152246,30.661158568152246,0.0,81611.42597986292,5,1,4.0,422.0128787658106,1,True,True,True
base,4101,2026,38,monthly,TJS,matched_random_market,32.142857142857146,7,0,0,8,8,374759.9419419126,374759.9419419126,0.0,-7.0,0.0,0.0,0,0,3.0,328.84282176451666,2,True,True,True
base,4101,2026,38,monthly,TJS,weekly_fixed,32.142857142857146,33,5,1,8,8,374759.9419419126,374759.9419419126,-310.1532998629171,-343.1532998629171,0.0,40633.22555356412,4,1,9.0,560.5063050075277,2,True,True,True
base,4101,2026,38,monthly,TJS,matched_calendar,32.142857142857146,7,1,0,8,8,374759.9419419126,374759.9419419126,0.0,-7.0,0.0,0.0,0,0,2.0,43.6932806263124,1,True,True,True
base,4101,2026,39,monthly,UZS,market_only,32.142857142857146,33,3,0,7,7,333224.8791812145,333224.8791812145,0.0,-33.0,0.0,0.0,0,0,19.0,2331.9911663218795,2,True,True,True
base,4101,2026,39,monthly,UZS,frequency_gate,32.142857142857146,6,2,0,7,7,333224.8791812145,333224.8791812145,0.0,-6.0,0.0,0.0,0,0,3.0,38.6943958753283,1,True,True,True
base,4101,2026,39,monthly,UZS,user_aware,32.142857142857146,3,3,0,7,7,333224.8791812145,333224.8791812145,0.0,-3.0,0.0,0.0,0,0,1.0,18.434723064342236,1,True,True,True
base,4101,2026,39,monthly,UZS,matched_random_market,32.142857142857146,3,0,0,7,7,333224.8791812145,333224.8791812145,0.0,-3.0,0.0,0.0,0,0,2.0,220.5759889478298,1,True,True,True
base,4101,2026,39,monthly,UZS,weekly_fixed,32.142857142857146,33,2,0,7,7,333224.8791812145,333224.8791812145,0.0,-33.0,0.0,0.0,0,0,12.0,893.5064003439475,2,True,True,True
base,4101,2026,39,monthly,UZS,matched_calendar,32.142857142857146,3,0,0,7,7,333224.8791812145,333224.8791812145,0.0,-3.0,0.0,0.0,0,0,1.0,103.2656991634895,1,True,True,True
base,4101,2026,40,occasional,AMD,market_only,32.142857142857146,34,2,0,3,3,140846.04820502998,140846.04820502998,0.0,-34.0,0.0,0.0,0,0,15.0,2112.5459177394146,2,True,True,True
base,4101,2026,40,occasional,AMD,frequency_gate,32.142857142857146,5,2,0,3,3,140846.04820502998,140846.04820502998,0.0,-5.0,0.0,0.0,0,0,2.0,-1.3244225819919642,2,True,True,True
base,4101,2026,40,occasional,AMD,user_aware,32.142857142857146,3,1,0,3,3,140846.04820502998,140846.04820502998,0.0,-3.0,0.0,0.0,0,0,0.0,-320.51323665622135,1,True,True,True
base,4101,2026,40,occasional,AMD,matched_random_market,32.142857142857146,3,0,0,3,3,140846.04820502998,140846.04820502998,0.0,-3.0,0.0,0.0,0,0,2.0,326.59404372504366,1,True,True,True
base,4101,2026,40,occasional,AMD,weekly_fixed,32.142857142857146,33,1,1,3,3,140846.04820502998,140846.04820502998,-246.9928633722634,-279.9928633722634,0.0,27015.007786410144,6,1,10.0,918.0284380491564,2,True,True,True
base,4101,2026,40,occasional,AMD,matched_calendar,32.142857142857146,3,1,1,3,3,140846.04820502998,140846.04820502998,-246.9928633722634,-249.9928633722634,0.0,27015.007786410144,6,1,1.0,133.48900905228447,1,True,True,True
base,4101,2026,41,occasional,KGS,market_only,32.142857142857146,34,2,0,2,2,217537.76146627363,217537.76146627363,0.0,-34.0,0.0,0.0,0,0,16.0,1883.6442117366103,2,True,True,True
base,4101,2026,41,occasional,KGS,frequency_gate,32.142857142857146,4,1,1,2,2,217537.76146627363,217537.76146627363,-145.12812064514068,-149.12812064514068,0.0,97110.3752311718,13,1,2.0,545.4184062715606,1,True,True,True
base,4101,2026,41,occasional,KGS,user_aware,32.142857142857146,4,1,1,2,2,217537.76146627363,217537.76146627363,-145.12812064514068,-149.12812064514068,0.0,97110.3752311718,13,1,2.0,545.4184062715606,1,True,True,True
base,4101,2026,41,occasional,KGS,matched_random_market,32.142857142857146,4,0,0,2,2,217537.76146627363,217537.76146627363,0.0,-4.0,0.0,0.0,0,0,3.0,275.1617305148435,1,True,True,True
base,4101,2026,41,occasional,KGS,weekly_fixed,32.142857142857146,33,1,0,2,2,217537.76146627363,217537.76146627363,0.0,-33.0,0.0,0.0,0,0,9.0,660.3008886027127,2,True,True,True
base,4101,2026,41,occasional,KGS,matched_calendar,32.142857142857146,4,1,0,2,2,217537.76146627363,217537.76146627363,0.0,-4.0,0.0,0.0,0,0,2.0,225.2223994292035,1,True,True,True
base,4101,2026,42,occasional,KZT,market_only,32.142857142857146,33,4,0,2,2,176995.44044526055,176995.44044526055,0.0,-33.0,0.0,0.0,0,0,12.0,2266.225846821427,2,True,True,True
base,4101,2026,42,occasional,KZT,frequency_gate,32.142857142857146,3,0,0,2,2,176995.44044526055,176995.44044526055,0.0,-3.0,0.0,0.0,0,0,1.0,-31.978761875355303,2,True,True,True
base,4101,2026,42,occasional,KZT,user_aware,32.142857142857146,3,3,0,2,2,176995.44044526055,176995.44044526055,0.0,-3.0,0.0,0.0,0,0,0.0,102.3070553072325,1,True,True,True
base,4101,2026,42,occasional,KZT,matched_random_market,32.142857142857146,3,0,0,2,2,176995.44044526055,176995.44044526055,0.0,-3.0,0.0,0.0,0,0,1.0,-4.246487958275978,1,True,True,True
base,4101,2026,42,occasional,KZT,weekly_fixed,32.142857142857146,33,4,0,2,2,176995.44044526055,176995.44044526055,0.0,-33.0,0.0,0.0,0,0,10.0,1329.6545739393132,2,True,True,True
base,4101,2026,42,occasional,KZT,matched_calendar,32.142857142857146,3,0,0,2,2,176995.44044526055,176995.44044526055,0.0,-3.0,0.0,0.0,0,0,1.0,-29.583876041155975,1,True,True,True
base,4101,2026,43,occasional,TJS,market_only,32.142857142857146,34,3,0,3,3,257052.5179670232,257052.5179670232,0.0,-34.0,0.0,0.0,0,0,17.0,1665.4229907402607,2,True,True,True
base,4101,2026,43,occasional,TJS,frequency_gate,32.142857142857146,6,1,0,3,3,257052.5179670232,257052.5179670232,0.0,-6.0,0.0,0.0,0,0,4.0,300.4993651683319,1,True,True,True
base,4101,2026,43,occasional,TJS,user_aware,32.142857142857146,3,3,0,3,3,257052.5179670232,257052.5179670232,0.0,-3.0,0.0,0.0,0,0,3.0,233.51374924257982,1,True,True,True
base,4101,2026,43,occasional,TJS,matched_random_market,32.142857142857146,3,2,0,3,3,257052.5179670232,257052.5179670232,0.0,-3.0,0.0,0.0,0,0,2.0,46.17726958048182,1,True,True,True
base,4101,2026,43,occasional,TJS,weekly_fixed,32.142857142857146,33,2,0,3,3,257052.5179670232,257052.5179670232,0.0,-33.0,0.0,0.0,0,0,9.0,560.5063050075277,2,True,True,True
base,4101,2026,43,occasional,TJS,matched_calendar,32.142857142857146,3,0,0,3,3,257052.5179670232,257052.5179670232,0.0,-3.0,0.0,0.0,0,0,1.0,54.40601980657323,1,True,True,True
base,4101,2026,44,occasional,UZS,market_only,32.142857142857146,33,7,1,4,4,756957.0204415985,756957.0204415985,1250.502270267534,1217.502270267534,0.0,139497.4454565262,2,0,19.0,2331.9911663218795,2,True,True,True
base,4101,2026,44,occasional,UZS,frequency_gate,32.142857142857146,6,2,0,4,4,756957.0204415985,756957.0204415985,0.0,-6.0,0.0,0.0,0,0,3.0,243.2459989468505,1,True,True,True
base,4101,2026,44,occasional,UZS,user_aware,32.142857142857146,4,4,1,4,4,756957.0204415985,756957.0204415985,13182.66725363664,13178.66725363664,0.0,368121.0629580576,6,0,3.0,313.4022658589064,2,True,True,True
base,4101,2026,44,occasional,UZS,matched_random_market,32.142857142857146,4,1,1,4,4,756957.0204415985,756957.0204415985,13182.66725363664,13178.66725363664,0.0,368121.0629580576,6,0,3.0,673.8609916256278,1,True,True,True
base,4101,2026,44,occasional,UZS,weekly_fixed,32.142857142857146,33,7,0,4,4,756957.0204415985,756957.0204415985,0.0,-33.0,0.0,0.0,0,0,12.0,893.5064003439475,2,True,True,True
base,4101,2026,44,occasional,UZS,matched_calendar,32.142857142857146,4,1,0,4,4,756957.0204415985,756957.0204415985,0.0,-4.0,0.0,0.0,0,0,2.0,393.66691304423944,1,True,True,True
base,4101,2026,45,occasional,AMD,market_only,32.142857142857146,34,3,2,4,4,356311.58396023116,356311.58396023116,-783.4359161883223,-817.4359161883223,0.0,193583.40436086705,6,1,15.0,2112.5459177394146,2,True,True,True
base,4101,2026,45,occasional,AMD,frequency_gate,32.142857142857146,7,1,1,4,4,356311.58396023116,356311.58396023116,-886.9480567637397,-893.9480567637397,0.0,117182.71945493207,3,1,3.0,537.6296987338669,2,True,True,True
base,4101,2026,45,occasional,AMD,user_aware,32.142857142857146,5,3,2,4,4,356311.58396023116,356311.58396023116,-783.4359161883223,-788.4359161883223,0.0,193583.40436086705,6,1,1.0,115.91881487473692,2,True,True,True
base,4101,2026,45,occasional,AMD,matched_random_market,32.142857142857146,5,0,0,4,4,356311.58396023116,356311.58396023116,0.0,-5.0,0.0,0.0,0,0,3.0,470.47279908069453,1,True,True,True
base,4101,2026,45,occasional,AMD,weekly_fixed,32.142857142857146,33,3,1,4,4,356311.58396023116,356311.58396023116,-57.350104121460674,-90.35010412146067,0.0,89138.44754878875,2,1,10.0,918.0284380491564,2,True,True,True
base,4101,2026,45,occasional,AMD,matched_calendar,32.142857142857146,5,1,1,4,4,356311.58396023116,356311.58396023116,-57.350104121460674,-62.350104121460674,0.0,89138.44754878875,2,1,2.0,231.3432120215997,1,True,True,True
base,4101,2026,46,occasional,KGS,market_only,32.142857142857146,34,3,2,2,2,206576.2023787874,206576.2023787874,1034.479238681165,1000.479238681165,0.0,206576.2023787874,13,1,16.0,1883.6442117366103,2,True,True,True
base,4101,2026,46,occasional,KGS,frequency_gate,32.142857142857146,4,0,0,2,2,206576.2023787874,206576.2023787874,0.0,-4.0,0.0,0.0,0,0,1.0,-239.96964803167486,2,True,True,True
base,4101,2026,46,occasional,KGS,user_aware,32.142857142857146,4,1,1,2,2,206576.2023787874,206576.2023787874,2274.2571891009525,2270.2571891009525,0.0,95573.09795382449,12,0,2.0,-1.672209171807964,2,True,True,True
base,4101,2026,46,occasional,KGS,matched_random_market,32.142857142857146,4,1,1,2,2,206576.2023787874,206576.2023787874,1722.578472178911,1718.578472178911,0.0,95573.09795382449,5,0,3.0,379.4898256035783,1,True,True,True
base,4101,2026,46,occasional,KGS,weekly_fixed,32.142857142857146,33,3,2,2,2,206576.2023787874,206576.2023787874,-1012.3068839341717,-1045.3068839341718,0.0,206576.2023787874,14,1,9.0,660.3008886027127,2,True,True,True
base,4101,2026,46,occasional,KGS,matched_calendar,32.142857142857146,4,1,0,2,2,206576.2023787874,206576.2023787874,0.0,-4.0,0.0,0.0,0,0,2.0,225.2223994292035,1,True,True,True
base,4101,2026,47,occasional,KZT,market_only,32.142857142857146,33,4,0,3,3,290720.54467699653,290720.54467699653,0.0,-33.0,0.0,0.0,0,0,12.0,2266.225846821427,2,True,True,True
base,4101,2026,47,occasional,KZT,frequency_gate,32.142857142857146,5,3,0,3,3,290720.54467699653,290720.54467699653,0.0,-5.0,0.0,0.0,0,0,3.0,296.4090928002971,2,True,True,True
base,4101,2026,47,occasional,KZT,user_aware,32.142857142857146,5,4,0,3,3,290720.54467699653,290720.54467699653,0.0,-5.0,0.0,0.0,0,0,3.0,236.5159400855432,2,True,True,True
base,4101,2026,47,occasional,KZT,matched_random_market,32.142857142857146,5,0,0,3,3,290720.54467699653,290720.54467699653,0.0,-5.0,0.0,0.0,0,0,2.0,352.7002248861188,2,True,True,True
base,4101,2026,47,occasional,KZT,weekly_fixed,32.142857142857146,33,4,2,3,3,290720.54467699653,290720.54467699653,1080.8080872549979,1047.8080872549979,0.0,204675.64397066776,18,1,10.0,1329.6545739393132,2,True,True,True
base,4101,2026,47,occasional,KZT,matched_calendar,32.142857142857146,5,1,0,3,3,290720.54467699653,290720.54467699653,0.0,-5.0,0.0,0.0,0,0,3.0,356.89278643048607,1,True,True,True
base,4101,2026,48,occasional,TJS,market_only,32.142857142857146,34,5,2,4,4,263103.0168666303,263103.0168666303,-608.4251865627745,-642.4251865627745,0.0,130652.1869878697,5,1,17.0,1665.4229907402607,2,True,True,True
base,4101,2026,48,occasional,TJS,frequency_gate,32.142857142857146,6,3,1,4,4,263103.0168666303,263103.0168666303,150.5300032303272,144.5300032303272,0.0,96502.73238909787,2,0,1.0,412.12041274041985,2,True,True,True
base,4101,2026,48,occasional,TJS,user_aware,32.142857142857146,5,5,2,4,4,263103.0168666303,263103.0168666303,-608.4251865627745,-613.4251865627745,0.0,130652.1869878697,5,1,2.0,177.49999002391272,2,True,True,True
base,4101,2026,48,occasional,TJS,matched_random_market,32.142857142857146,5,0,0,4,4,263103.0168666303,263103.0168666303,0.0,-5.0,0.0,0.0,0,0,2.0,436.49230804958086,2,True,True,True
base,4101,2026,48,occasional,TJS,weekly_fixed,32.142857142857146,33,4,3,4,4,263103.0168666303,263103.0168666303,1577.4548461473541,1544.4548461473541,0.0,219711.16784168838,16,1,9.0,560.5063050075277,2,True,True,True
base,4101,2026,48,occasional,TJS,matched_calendar,32.142857142857146,5,0,0,4,4,263103.0168666303,263103.0168666303,0.0,-5.0,0.0,0.0,0,0,2.0,134.71883038346454,1,True,True,True
base,4101,2026,49,occasional,UZS,market_only,32.142857142857146,33,1,1,2,2,132079.04736461712,132079.04736461712,1389.6516326885667,1356.6516326885667,0.0,68843.00751885546,3,0,19.0,2331.9911663218795,2,True,True,True
base,4101,2026,49,occasional,UZS,frequency_gate,32.142857142857146,3,0,0,2,2,132079.04736461712,132079.04736461712,0.0,-3.0,0.0,0.0,0,0,1.0,255.47363599834117,2,True,True,True
base,4101,2026,49,occasional,UZS,user_aware,32.142857142857146,3,0,0,2,2,132079.04736461712,132079.04736461712,0.0,-3.0,0.0,0.0,0,0,1.0,239.27122642369181,1,True,True,True
base,4101,2026,49,occasional,UZS,matched_random_market,32.142857142857146,3,0,0,2,2,132079.04736461712,132079.04736461712,0.0,-3.0,0.0,0.0,0,0,1.0,345.15499877490805,1,True,True,True
base,4101,2026,49,occasional,UZS,weekly_fixed,32.142857142857146,33,1,0,2,2,132079.04736461712,132079.04736461712,0.0,-33.0,0.0,0.0,0,0,12.0,893.5064003439475,2,True,True,True
base,4101,2026,49,occasional,UZS,matched_calendar,32.142857142857146,3,0,0,2,2,132079.04736461712,132079.04736461712,0.0,-3.0,0.0,0.0,0,0,1.0,103.2656991634895,1,True,True,True
base,4101,2026,50,occasional,AMD,market_only,32.142857142857146,34,3,1,3,3,412063.34179554676,412063.34179554676,101.42426160186267,67.42426160186267,0.0,90404.15970421447,6,0,15.0,2112.5459177394146,2,True,True,True
base,4101,2026,50,occasional,AMD,frequency_gate,32.142857142857146,2,0,0,3,3,412063.34179554676,412063.34179554676,0.0,-2.0,0.0,0.0,0,0,0.0,-261.66609565273063,1,True,True,True
base,4101,2026,50,occasional,AMD,user_aware,32.142857142857146,1,1,0,3,3,412063.34179554676,412063.34179554676,0.0,-1.0,0.0,0.0,0,0,1.0,17.280518228324215,1,True,True,True
