track,scope,config_id,year,corridor,rows,dates,brier,signals,lift,forward_delta_bps
development_2023_2025,all,oxr_returns_120m_delay48h,2024,UZS,243,243,0.17443908337910474,52,1.2850961538461538,24.363801519194336
development_2023_2025,all,oxr_returns_120m_delay48h,2025,AMD,242,242,0.16080947297182377,43,1.5928038613426942,71.72889368138962
development_2023_2025,all,oxr_returns_120m_delay48h,2025,KGS,242,242,0.1519595703726419,37,1.6017650303364588,86.78743198109389
development_2023_2025,all,oxr_returns_120m_delay48h,2025,KZT,242,242,0.15548844380375512,51,1.7794117647058827,44.871343866198956
development_2023_2025,all,oxr_returns_120m_delay48h,2025,TJS,242,242,0.1919750973468788,40,1.7285714285714286,80.503916365506
development_2023_2025,all,oxr_returns_120m_delay48h,2025,UZS,242,242,0.1484333715406046,43,1.8759689922480625,91.69857214364701
development_2023_2025,all,oxr_returns_24m_delay24h,2023,AMD,242,242,0.22764034629091226,51,1.1987616099071203,18.839043996198452
development_2023_2025,all,oxr_returns_24m_delay24h,2023,KGS,242,242,0.21145075009872666,43,1.3770410687778325,55.108872806543076
development_2023_2025,all,oxr_returns_24m_delay24h,2023,KZT,242,242,0.21194838421449005,35,1.553772070626003,71.73273830674297
development_2023_2025,all,oxr_returns_24m_delay24h,2023,TJS,242,242,0.21671283716112577,46,1.2312673450508786,36.751733809446726
development_2023_2025,all,oxr_returns_24m_delay24h,2023,UZS,242,242,0.22168045398825056,47,1.3007838745800664,40.982817660279714
development_2023_2025,all,oxr_returns_24m_delay24h,2024,AMD,243,243,0.20111877720187243,60,1.143529411764706,6.911609276169821
development_2023_2025,all,oxr_returns_24m_delay24h,2024,KGS,243,243,0.20175792968144526,49,1.322448979591837,35.073604822768004
development_2023_2025,all,oxr_returns_24m_delay24h,2024,KZT,243,243,0.20411648742436503,53,1.199129172714078,15.25886082593789
development_2023_2025,all,oxr_returns_24m_delay24h,2024,TJS,243,243,0.2038261289475631,49,1.1668667466986795,28.38450400559694
development_2023_2025,all,oxr_returns_24m_delay24h,2024,UZS,243,243,0.1944544384858779,52,1.1682692307692308,18.166962317903266
development_2023_2025,all,oxr_returns_24m_delay24h,2025,AMD,242,242,0.15714045882966066,43,1.6989907854322073,63.462418257489716
development_2023_2025,all,oxr_returns_24m_delay24h,2025,KGS,242,242,0.15263543084238887,40,1.7285714285714284,79.02718826476587
development_2023_2025,all,oxr_returns_24m_delay24h,2025,KZT,242,242,0.1547371210777482,41,2.0904471544715446,69.89403665270335
development_2023_2025,all,oxr_returns_24m_delay24h,2025,TJS,242,242,0.19357989525600042,38,1.7285714285714284,67.2686740899833
development_2023_2025,all,oxr_returns_24m_delay24h,2025,UZS,242,242,0.14945380805443353,43,1.6414728682170545,70.30834301516121
development_2023_2025,all,oxr_returns_24m_delay48h,2023,AMD,242,242,0.2178981432290323,58,1.0540834845735023,10.780974939446237
development_2023_2025,all,oxr_returns_24m_delay48h,2023,KGS,242,242,0.20115061487245028,55,1.1234042553191488,12.60976444305185
development_2023_2025,all,oxr_returns_24m_delay48h,2023,KZT,242,242,0.1992758094846664,50,1.4683146067415729,39.94936657623172
development_2023_2025,all,oxr_returns_24m_delay48h,2023,TJS,242,242,0.20818176138617925,52,1.3367430441898527,21.46928321413079
development_2023_2025,all,oxr_returns_24m_delay48h,2023,UZS,242,242,0.21449096021351352,57,1.206648199445983,27.122282884531938
development_2023_2025,all,oxr_returns_24m_delay48h,2024,AMD,243,243,0.19658336317042097,57,1.2037151702786377,25.28611393750774
development_2023_2025,all,oxr_returns_24m_delay48h,2024,KGS,243,243,0.19731343485286879,55,1.2272727272727275,27.668679895731664
development_2023_2025,all,oxr_returns_24m_delay48h,2024,KZT,243,243,0.19839420019692963,52,1.2221893491124256,19.489939352028237
development_2023_2025,all,oxr_returns_24m_delay48h,2024,TJS,243,243,0.19933186180108856,47,1.216520650813517,37.372751518348856
development_2023_2025,all,oxr_returns_24m_delay48h,2024,UZS,243,243,0.18686596685073792,59,1.0296610169491525,6.094814028820031
development_2023_2025,all,oxr_returns_24m_delay48h,2025,AMD,242,242,0.15607120528248403,36,1.775681341719078,76.11530175378319
development_2023_2025,all,oxr_returns_24m_delay48h,2025,KGS,242,242,0.1493668467290685,43,1.8376839107736116,74.52063862276981
development_2023_2025,all,oxr_returns_24m_delay48h,2025,KZT,242,242,0.15294233285385675,41,1.967479674796748,62.19108745786021
development_2023_2025,all,oxr_returns_24m_delay48h,2025,TJS,242,242,0.19283836669829368,35,1.5804081632653062,81.45195892301953
development_2023_2025,all,oxr_returns_24m_delay48h,2025,UZS,242,242,0.14875905437789777,42,1.6805555555555558,75.1014568551019
development_2023_2025,all,v3_120m,2023,AMD,242,242,0.2052611987579275,56,1.182706766917293,41.38421974752573
development_2023_2025,all,v3_120m,2023,KGS,242,242,0.1941542992375005,56,1.1493161094224926,25.216033720287346
development_2023_2025,all,v3_120m,2023,KZT,242,242,0.19904166666732276,58,1.265788454087563,17.36652998462376
development_2023_2025,all,v3_120m,2023,TJS,242,242,0.19825950671729448,56,1.2412613981762919,26.13267332202538
development_2023_2025,all,v3_120m,2023,UZS,242,242,0.20426581975723623,56,1.2736842105263155,39.96342892602703
development_2023_2025,all,v3_120m,2024,AMD,243,243,0.19562178886039366,48,1.3102941176470588,25.1039594096306
development_2023_2025,all,v3_120m,2024,KGS,243,243,0.19932537205030632,46,1.35,32.94295706375516
development_2023_2025,all,v3_120m,2024,KZT,243,243,0.1925626805159965,47,1.3522094926350239,20.726036749137744
development_2023_2025,all,v3_120m,2024,TJS,243,243,0.19472954209457444,47,1.2773466833541927,22.965349435900688
development_2023_2025,all,v3_120m,2024,UZS,243,243,0.176026801247954,49,1.3637755102040816,21.04740766465872
development_2023_2025,all,v3_120m,2025,AMD,242,242,0.16031661871612932,40,1.7122641509433962,72.90767042325301
development_2023_2025,all,v3_120m,2025,KGS,242,242,0.153736206109616,40,1.7285714285714284,62.62104084132943
development_2023_2025,all,v3_120m,2025,KZT,242,242,0.15646926295095248,44,2.177083333333334,56.462709323278204
development_2023_2025,all,v3_120m,2025,TJS,242,242,0.1936187465940052,38,1.8195488721804511,85.61049147613305
development_2023_2025,all,v3_120m,2025,UZS,242,242,0.14922595024033047,42,1.5605158730158732,85.10824732617935
development_2023_2025,all,v3_24m,2023,AMD,242,242,0.22261312906132938,46,1.1629290617848964,31.83308467970268
development_2023_2025,all,v3_24m,2023,KGS,242,242,0.2090348684046282,44,1.3457446808510636,50.79918661542536
development_2023_2025,all,v3_24m,2023,KZT,242,242,0.21106779782384458,35,1.7868378812199035,79.44698669953192
development_2023_2025,all,v3_24m,2023,TJS,242,242,0.2129024430823048,44,1.228723404255319,40.24748809973062
development_2023_2025,all,v3_24m,2023,UZS,242,242,0.21774601969851884,44,1.447368421052631,54.66441523619124
development_2023_2025,all,v3_24m,2024,AMD,243,243,0.1961131322993355,56,1.3273109243697478,19.639061116450275
development_2023_2025,all,v3_24m,2024,KGS,243,243,0.19864651588488683,46,1.35,46.68182222279678
development_2023_2025,all,v3_24m,2024,KZT,243,243,0.20091823161860897,52,1.294082840236686,13.512383825601603
development_2023_2025,all,v3_24m,2024,TJS,243,243,0.19738143386254417,44,1.4943850267379677,50.27049885228867
development_2023_2025,all,v3_24m,2024,UZS,243,243,0.18729526404000602,50,1.215,29.218496023217984
development_2023_2025,all,v3_24m,2025,AMD,242,242,0.15592062093122533,37,1.727689954105049,69.77350285568458
development_2023_2025,all,v3_24m,2025,KGS,242,242,0.1502984181708024,38,1.559613319011815,67.06987033258149
development_2023_2025,all,v3_24m,2025,KZT,242,242,0.15581220930445144,46,1.7536231884057978,45.818758949890665
development_2023_2025,all,v3_24m,2025,TJS,242,242,0.19407171507628798,36,1.8246031746031746,83.29723006564453
development_2023_2025,all,v3_24m,2025,UZS,242,242,0.14931425460118322,45,1.7925925925925932,68.89042430515252
development_2023_2025,KZT,oxr_basis_120m_delay24h,2023,KZT,242,242,0.1978733378242471,58,1.265788454087563,17.36652998462376
development_2023_2025,KZT,oxr_basis_120m_delay24h,2024,KZT,243,243,0.18923932417743963,46,1.3003344481605346,17.073767329626413
development_2023_2025,KZT,oxr_basis_120m_delay24h,2025,KZT,242,242,0.1583560309772084,52,1.7451923076923082,37.18255616983261
development_2023_2025,KZT,oxr_basis_120m_delay48h,2023,KZT,242,242,0.19877819168989247,56,1.2624398073836276,22.839870576530448
development_2023_2025,KZT,oxr_basis_120m_delay48h,2024,KZT,243,243,0.19082964130637117,58,1.3535809018567637,17.922807702855255
development_2023_2025,KZT,oxr_basis_120m_delay48h,2025,KZT,242,242,0.1555950006615224,52,1.4543269230769234,36.146256817234196
development_2023_2025,KZT,oxr_basis_120m_since2020,2023,KZT,242,242,0.19953717774726262,57,1.2402917405874236,19.024657493792205
development_2023_2025,KZT,oxr_basis_120m_since2020,2024,KZT,243,243,0.1890465183532322,45,1.3292307692307688,24.478611792991792
development_2023_2025,KZT,oxr_basis_120m_since2020,2025,KZT,242,242,0.1569654444789534,44,2.0625000000000004,56.728182204175646
development_2023_2025,KZT,oxr_basis_120m_since2022,2023,KZT,242,242,0.19904166666732276,58,1.265788454087563,17.36652998462376
development_2023_2025,KZT,oxr_basis_120m_since2022,2024,KZT,243,243,0.18981779787071723,53,1.5518142235123362,34.24028789822809
development_2023_2025,KZT,oxr_basis_120m_since2022,2025,KZT,242,242,0.1589160213099713,51,1.7794117647058827,43.4988256580443
development_2023_2025,KZT,oxr_basis_24m_delay24h,2023,KZT,242,242,0.20976782357606616,52,1.3595505617977528,23.62676145747677
development_2023_2025,KZT,oxr_basis_24m_delay24h,2024,KZT,243,243,0.19712347735907712,49,1.449607535321821,30.551771795542102
development_2023_2025,KZT,oxr_basis_24m_delay24h,2025,KZT,242,242,0.16023048899116318,42,1.920634920634921,64.29970922640672
development_2023_2025,KZT,oxr_basis_24m_delay48h,2023,KZT,242,242,0.20868725852352685,41,1.7243080295971498,72.45154212277222
development_2023_2025,KZT,oxr_basis_24m_delay48h,2024,KZT,243,243,0.20007741942900328,51,1.3194570135746604,8.551676242191268
development_2023_2025,KZT,oxr_basis_24m_delay48h,2025,KZT,242,242,0.15499577706691695,44,2.0625000000000004,59.19211513786301
development_2023_2025,KZT,oxr_coverage_120m,2023,KZT,242,242,0.19873591550057837,56,1.2624398073836276,31.756834833816036
development_2023_2025,KZT,oxr_coverage_120m,2024,KZT,243,243,0.19101347453008308,47,1.3522094926350239,15.87807934862398
development_2023_2025,KZT,oxr_coverage_120m,2025,KZT,242,242,0.15669999258410225,44,2.0625000000000004,55.247270939345064
development_2023_2025,KZT,oxr_full_120m_delay24h,2023,KZT,242,242,0.1979098807703823,58,1.4533126695079426,31.961667351583525
development_2023_2025,KZT,oxr_full_120m_delay24h,2024,KZT,243,243,0.18901180070749368,46,1.3003344481605346,16.19374475607041
development_2023_2025,KZT,oxr_full_120m_delay24h,2025,KZT,242,242,0.15850440599407095,44,1.6041666666666672,44.96700969888516
development_2023_2025,KZT,oxr_full_120m_delay48h,2023,KZT,242,242,0.196651316989908,56,1.2624398073836276,31.756834833816036
development_2023_2025,KZT,oxr_full_120m_delay48h,2024,KZT,243,243,0.1890249150305063,45,1.2461538461538457,20.970574164338668
development_2023_2025,KZT,oxr_full_120m_delay48h,2025,KZT,242,242,0.15549501661266157,43,1.9932170542635663,56.53772573325728
development_2023_2025,KZT,oxr_full_120m_since2020,2023,KZT,242,242,0.1997450046840952,57,1.2402917405874236,19.024657493792205
development_2023_2025,KZT,oxr_full_120m_since2020,2024,KZT,243,243,0.18858102872803492,43,1.391055456171735,33.62846313460827
development_2023_2025,KZT,oxr_full_120m_since2020,2025,KZT,242,242,0.15649243814396585,46,2.0824275362318847,52.73512259680674
development_2023_2025,KZT,oxr_full_120m_since2022,2023,KZT,242,242,0.19904166666732276,58,1.265788454087563,17.36652998462376
development_2023_2025,KZT,oxr_full_120m_since2022,2024,KZT,243,243,0.19827477269053598,60,1.1838461538461535,-0.20982679125360473
development_2023_2025,KZT,oxr_full_120m_since2022,2025,KZT,242,242,0.15646018770381973,51,1.5816993464052291,37.26425040389734
development_2023_2025,KZT,oxr_full_24m_delay24h,2023,KZT,242,242,0.21267138356293203,36,1.5106117353308364,70.15320193410274
development_2023_2025,KZT,oxr_full_24m_delay24h,2024,KZT,243,243,0.1995158700716471,58,1.2246684350132624,10.980268699843954
development_2023_2025,KZT,oxr_full_24m_delay24h,2025,KZT,242,242,0.15558171199380258,42,2.0406746031746033,66.81538926908826
development_2023_2025,KZT,oxr_full_24m_delay48h,2023,KZT,242,242,0.20112440195068051,47,1.4463303848912261,38.90170403220527
development_2023_2025,KZT,oxr_full_24m_delay48h,2024,KZT,243,243,0.19882120719616528,52,1.2221893491124256,7.880926330348958
development_2023_2025,KZT,oxr_full_24m_delay48h,2025,KZT,242,242,0.1532311081815526,42,2.0406746031746033,62.93339694882849
development_2023_2025,KZT,oxr_returns_120m_delay24h,2023,KZT,242,242,0.19925702148073487,58,1.265788454087563,17.36652998462376
development_2023_2025,KZT,oxr_returns_120m_delay24h,2024,KZT,243,243,0.19000595311873125,47,1.3522094926350239,15.016780659611719
development_2023_2025,KZT,oxr_returns_120m_delay24h,2025,KZT,242,242,0.15735566875678259,45,2.0166666666666675,50.86074600722297
development_2023_2025,KZT,oxr_returns_120m_delay48h,2023,KZT,242,242,0.19804707027534044,55,1.2359550561797752,23.55651765966676
development_2023_2025,KZT,oxr_returns_120m_delay48h,2024,KZT,243,243,0.18896069404153215,59,1.2039113428943935,11.210416604022816
development_2023_2025,KZT,oxr_returns_120m_delay48h,2025,KZT,242,242,0.15548844380375512,51,1.7794117647058827,44.871343866198956
development_2023_2025,KZT,oxr_returns_24m_delay24h,2023,KZT,242,242,0.21194838421449005,35,1.553772070626003,71.73273830674297
development_2023_2025,KZT,oxr_returns_24m_delay24h,2024,KZT,243,243,0.20411648742436503,53,1.199129172714078,15.25886082593789
development_2023_2025,KZT,oxr_returns_24m_delay24h,2025,KZT,242,242,0.1547371210777482,41,2.0904471544715446,69.89403665270335
development_2023_2025,KZT,oxr_returns_24m_delay48h,2023,KZT,242,242,0.1992758094846664,50,1.4683146067415729,39.94936657623172
development_2023_2025,KZT,oxr_returns_24m_delay48h,2024,KZT,243,243,0.19839420019692963,52,1.2221893491124256,19.489939352028237
development_2023_2025,KZT,oxr_returns_24m_delay48h,2025,KZT,242,242,0.15294233285385675,41,1.967479674796748,62.19108745786021
development_2023_2025,KZT,v3_120m,2023,KZT,242,242,0.19904166666732276,58,1.265788454087563,17.36652998462376
development_2023_2025,KZT,v3_120m,2024,KZT,243,243,0.1925626805159965,47,1.3522094926350239,20.726036749137744
development_2023_2025,KZT,v3_120m,2025,KZT,242,242,0.15646926295095248,44,2.177083333333334,56.462709323278204
development_2023_2025,KZT,v3_24m,2023,KZT,242,242,0.21106779782384458,35,1.7868378812199035,79.44698669953192
development_2023_2025,KZT,v3_24m,2024,KZT,243,243,0.20091823161860897,52,1.294082840236686,13.512383825601603
development_2023_2025,KZT,v3_24m,2025,KZT,242,242,0.15581220930445144,46,1.7536231884057978,45.818758949890665
test2026_january_freeze,all,oxr_basis_120m_delay24h,2026,AMD,156,156,0.20338370182809948,36,1.333333333333333,23.189121426111555
test2026_january_freeze,all,oxr_basis_120m_delay24h,2026,KGS,156,156,0.19074599742783077,36,1.2638888888888886,22.694701440648927
test2026_january_freeze,all,oxr_basis_120m_delay24h,2026,KZT,156,156,0.2351189471107063,34,1.126934984520124,29.83197507207521
test2026_january_freeze,all,oxr_basis_120m_delay24h,2026,TJS,156,156,0.1976181079694842,36,1.213333333333333,15.41685858062648
test2026_january_freeze,all,oxr_basis_120m_delay24h,2026,UZS,156,156,0.21721568295410412,35,1.337142857142857,27.493938198082333
test2026_january_freeze,all,oxr_basis_120m_delay48h,2026,AMD,156,156,0.20215127229009103,35,1.3714285714285712,29.85055352472452
test2026_january_freeze,all,oxr_basis_120m_delay48h,2026,KGS,156,156,0.1901259114311092,35,1.3928571428571426,30.70214544094022
test2026_january_freeze,all,oxr_basis_120m_delay48h,2026,KZT,156,156,0.23303266149940632,35,1.0947368421052632,16.57331720830146
test2026_january_freeze,all,oxr_basis_120m_delay48h,2026,TJS,156,156,0.1970095924229229,36,1.2999999999999996,16.489211620328877
test2026_january_freeze,all,oxr_basis_120m_delay48h,2026,UZS,156,156,0.21513030235968464,34,1.5294117647058822,40.50627416400475
test2026_january_freeze,all,oxr_basis_120m_since2020,2026,AMD,156,156,0.20367139420146727,36,1.333333333333333,23.189121426111555
test2026_january_freeze,all,oxr_basis_120m_since2020,2026,KGS,156,156,0.19112387465381575,36,1.2638888888888886,22.694701440648927
test2026_january_freeze,all,oxr_basis_120m_since2020,2026,KZT,156,156,0.2346409591603831,34,1.126934984520124,29.83197507207521
test2026_january_freeze,all,oxr_basis_120m_since2020,2026,TJS,156,156,0.19769146330327297,36,1.213333333333333,15.41685858062648
test2026_january_freeze,all,oxr_basis_120m_since2020,2026,UZS,156,156,0.21725629448773828,35,1.337142857142857,27.493938198082333
test2026_january_freeze,all,oxr_basis_120m_since2022,2026,AMD,156,156,0.20162079170726124,35,1.457142857142857,33.869654581080816
test2026_january_freeze,all,oxr_basis_120m_since2022,2026,KGS,156,156,0.1886976916092957,35,1.4857142857142853,33.94455219570064
test2026_january_freeze,all,oxr_basis_120m_since2022,2026,KZT,156,156,0.23453741816969306,34,1.126934984520124,29.33635081177408
test2026_january_freeze,all,oxr_basis_120m_since2022,2026,TJS,156,156,0.19617846436184308,35,1.426285714285714,25.028872187325543
test2026_january_freeze,all,oxr_basis_120m_since2022,2026,UZS,156,156,0.21436908979638192,34,1.5294117647058822,37.664704095246115
test2026_january_freeze,all,oxr_basis_24m_delay24h,2026,AMD,156,156,0.20395229063046572,34,1.3235294117647058,37.540822817393725
test2026_january_freeze,all,oxr_basis_24m_delay24h,2026,KGS,156,156,0.18656896787255128,36,1.444444444444444,26.405925771956387
test2026_january_freeze,all,oxr_basis_24m_delay24h,2026,KZT,156,156,0.23606200332106456,33,0.9952153110047848,34.14832054250775
test2026_january_freeze,all,oxr_basis_24m_delay24h,2026,TJS,156,156,0.1938479871056466,34,1.5599999999999996,30.75097529994689
test2026_january_freeze,all,oxr_basis_24m_delay24h,2026,UZS,156,156,0.2127724647674055,33,1.5757575757575757,45.86390819438292
test2026_january_freeze,all,oxr_basis_24m_delay48h,2026,AMD,156,156,0.2052591439943559,35,1.457142857142857,33.12003012828111
test2026_january_freeze,all,oxr_basis_24m_delay48h,2026,KGS,156,156,0.18703200428264727,35,1.4857142857142853,33.334452942965655
test2026_january_freeze,all,oxr_basis_24m_delay48h,2026,KZT,156,156,0.2355806764131691,33,0.9952153110047848,33.791723737965285
test2026_january_freeze,all,oxr_basis_24m_delay48h,2026,TJS,156,156,0.19527639447711995,34,1.4682352941176469,33.01574740970478
test2026_january_freeze,all,oxr_basis_24m_delay48h,2026,UZS,156,156,0.2166769728780479,34,1.5294117647058822,41.69494631540968
test2026_january_freeze,all,oxr_coverage_120m,2026,AMD,156,156,0.2028554878671176,35,1.3714285714285712,27.796450513837268
test2026_january_freeze,all,oxr_coverage_120m,2026,KGS,156,156,0.19025414543269284,35,1.2999999999999996,27.950001297149765
test2026_january_freeze,all,oxr_coverage_120m,2026,KZT,156,156,0.2359781491011252,35,1.1729323308270678,28.74464308698828
test2026_january_freeze,all,oxr_coverage_120m,2026,TJS,156,156,0.19827483536084947,36,1.213333333333333,15.41685858062648
test2026_january_freeze,all,oxr_coverage_120m,2026,UZS,156,156,0.21692496055355576,35,1.337142857142857,27.493938198082333
test2026_january_freeze,all,oxr_full_120m_delay24h,2026,AMD,156,156,0.20525530235488715,36,1.333333333333333,23.189121426111555
test2026_january_freeze,all,oxr_full_120m_delay24h,2026,KGS,156,156,0.19256319587003906,36,1.2638888888888886,22.694701440648927
test2026_january_freeze,all,oxr_full_120m_delay24h,2026,KZT,156,156,0.23643798641825023,34,1.126934984520124,29.83197507207521
test2026_january_freeze,all,oxr_full_120m_delay24h,2026,TJS,156,156,0.19875629395246583,36,1.213333333333333,15.41685858062648
test2026_january_freeze,all,oxr_full_120m_delay24h,2026,UZS,156,156,0.2182590243947076,36,1.372222222222222,23.420962003017934
test2026_january_freeze,all,oxr_full_120m_delay48h,2026,AMD,156,156,0.20228095178186442,36,1.333333333333333,23.189121426111555
test2026_january_freeze,all,oxr_full_120m_delay48h,2026,KGS,156,156,0.19037526590213177,36,1.3541666666666663,23.51409464623028
test2026_january_freeze,all,oxr_full_120m_delay48h,2026,KZT,156,156,0.23438562495184348,34,1.126934984520124,29.33635081177408
test2026_january_freeze,all,oxr_full_120m_delay48h,2026,TJS,156,156,0.19781448787794836,36,1.2999999999999996,16.489211620328877
test2026_january_freeze,all,oxr_full_120m_delay48h,2026,UZS,156,156,0.2160406211282396,34,1.5294117647058822,35.76186245804732
test2026_january_freeze,all,oxr_full_120m_since2020,2026,AMD,156,156,0.2049055842774775,36,1.333333333333333,23.189121426111555
test2026_january_freeze,all,oxr_full_120m_since2020,2026,KGS,156,156,0.19273678983470566,36,1.3541666666666663,23.51409464623028
test2026_january_freeze,all,oxr_full_120m_since2020,2026,KZT,156,156,0.2364212337456672,34,1.126934984520124,29.83197507207521
test2026_january_freeze,all,oxr_full_120m_since2020,2026,TJS,156,156,0.20006794662030833,36,1.213333333333333,15.41685858062648
test2026_january_freeze,all,oxr_full_120m_since2020,2026,UZS,156,156,0.21816638939247354,36,1.372222222222222,23.420962003017934
test2026_january_freeze,all,oxr_full_120m_since2022,2026,AMD,156,156,0.200108475138488,35,1.457142857142857,33.869654581080816
test2026_january_freeze,all,oxr_full_120m_since2022,2026,KGS,156,156,0.18802312704513613,35,1.4857142857142853,33.94455219570064
test2026_january_freeze,all,oxr_full_120m_since2022,2026,KZT,156,156,0.2340044783866208,34,1.126934984520124,26.774593496831155
test2026_january_freeze,all,oxr_full_120m_since2022,2026,TJS,156,156,0.19721578989521082,35,1.5154285714285711,26.131863885305147
test2026_january_freeze,all,oxr_full_120m_since2022,2026,UZS,156,156,0.21296054340504378,33,1.5757575757575757,41.71153742209319
test2026_january_freeze,all,oxr_full_24m_delay24h,2026,AMD,156,156,0.20724699316060358,35,1.457142857142857,33.12003012828111
test2026_january_freeze,all,oxr_full_24m_delay24h,2026,KGS,156,156,0.19217966722355365,35,1.4857142857142853,31.16212280075174
test2026_january_freeze,all,oxr_full_24m_delay24h,2026,KZT,156,156,0.2437033190544748,34,1.126934984520124,20.40267636063816
test2026_january_freeze,all,oxr_full_24m_delay24h,2026,TJS,156,156,0.19939516200207769,33,1.418181818181818,31.268215167874022
test2026_january_freeze,all,oxr_full_24m_delay24h,2026,UZS,156,156,0.2199287354996136,34,1.452941176470588,44.61908510345659
test2026_january_freeze,all,oxr_full_24m_delay48h,2026,AMD,156,156,0.20236225153926193,34,1.3235294117647058,36.34804305487219
test2026_january_freeze,all,oxr_full_24m_delay48h,2026,KGS,156,156,0.18604012430521408,34,1.529411764705882,39.05725431001994
test2026_january_freeze,all,oxr_full_24m_delay48h,2026,KZT,156,156,0.23836188551593282,36,1.216374269005848,25.08591136342453
test2026_january_freeze,all,oxr_full_24m_delay48h,2026,TJS,156,156,0.19692691233711562,34,1.4682352941176469,33.01574740970478
test2026_january_freeze,all,oxr_full_24m_delay48h,2026,UZS,156,156,0.21225535461675923,34,1.5294117647058822,41.69494631540968
test2026_january_freeze,all,oxr_returns_120m_delay24h,2026,AMD,156,156,0.2050034170144405,36,1.333333333333333,23.189121426111555
test2026_january_freeze,all,oxr_returns_120m_delay24h,2026,KGS,156,156,0.1921233369410142,36,1.2638888888888886,22.694701440648927
test2026_january_freeze,all,oxr_returns_120m_delay24h,2026,KZT,156,156,0.2370475220206591,34,1.126934984520124,29.33635081177408
test2026_january_freeze,all,oxr_returns_120m_delay24h,2026,TJS,156,156,0.1987099464881052,36,1.2999999999999996,16.489211620328877
test2026_january_freeze,all,oxr_returns_120m_delay24h,2026,UZS,156,156,0.2186512237065015,36,1.372222222222222,23.420962003017934
test2026_january_freeze,all,oxr_returns_120m_delay48h,2026,AMD,156,156,0.20231163991643342,36,1.333333333333333,23.189121426111555
test2026_january_freeze,all,oxr_returns_120m_delay48h,2026,KGS,156,156,0.19063295463712834,36,1.3541666666666663,23.51409464623028
test2026_january_freeze,all,oxr_returns_120m_delay48h,2026,KZT,156,156,0.23425074593358203,34,1.126934984520124,29.83197507207521
test2026_january_freeze,all,oxr_returns_120m_delay48h,2026,TJS,156,156,0.19787235202573905,36,1.2999999999999996,16.489211620328877
test2026_january_freeze,all,oxr_returns_120m_delay48h,2026,UZS,156,156,0.21669358224621313,34,1.5294117647058822,35.76186245804732
test2026_january_freeze,all,oxr_returns_24m_delay24h,2026,AMD,156,156,0.20620814668112283,34,1.1470588235294117,38.94086766966196
test2026_january_freeze,all,oxr_returns_24m_delay24h,2026,KGS,156,156,0.18968280725883407,35,1.4857142857142853,34.78043870328561
test2026_january_freeze,all,oxr_returns_24m_delay24h,2026,KZT,156,156,0.2425753937241128,33,1.0781499202551834,30.89924552155357
test2026_january_freeze,all,oxr_returns_24m_delay24h,2026,TJS,156,156,0.19726102958830147,31,1.509677419354838,43.77069513169487
test2026_january_freeze,all,oxr_returns_24m_delay24h,2026,UZS,156,156,0.217477802603027,35,1.4857142857142855,39.94044824837966
test2026_january_freeze,all,oxr_returns_24m_delay48h,2026,AMD,156,156,0.19960295043992238,36,1.333333333333333,22.460319874778506
test2026_january_freeze,all,oxr_returns_24m_delay48h,2026,KGS,156,156,0.18486144157917617,34,1.529411764705882,40.545769063290486
test2026_january_freeze,all,oxr_returns_24m_delay48h,2026,KZT,156,156,0.2381304633532124,33,1.1610845295055823,23.074727186912963
test2026_january_freeze,all,oxr_returns_24m_delay48h,2026,TJS,156,156,0.19567187027436397,35,1.5154285714285711,27.185312230170574
test2026_january_freeze,all,oxr_returns_24m_delay48h,2026,UZS,156,156,0.2092446788311399,34,1.5294117647058822,41.69494631540968
test2026_january_freeze,all,v3_120m,2026,AMD,156,156,0.2026514716314768,35,1.3714285714285712,29.85055352472452
test2026_january_freeze,all,v3_120m,2026,KGS,156,156,0.19027144291309264,35,1.2999999999999996,29.85934100091368
test2026_january_freeze,all,v3_120m,2026,KZT,156,156,0.2349803479118283,34,1.2074303405572757,31.604298956545374
test2026_january_freeze,all,v3_120m,2026,TJS,156,156,0.19750641840612204,36,1.213333333333333,15.41685858062648
test2026_january_freeze,all,v3_120m,2026,UZS,156,156,0.2166204424740699,33,1.5757575757575757,42.67871216976091
test2026_january_freeze,all,v3_24m,2026,AMD,156,156,0.20320073845824846,34,1.3235294117647058,37.540822817393725
test2026_january_freeze,all,v3_24m,2026,KGS,156,156,0.1858728826587169,34,1.529411764705882,39.05725431001994
test2026_january_freeze,all,v3_24m,2026,KZT,156,156,0.23698814647799885,33,0.9952153110047848,31.508934218021103
test2026_january_freeze,all,v3_24m,2026,TJS,156,156,0.1939015673341829,34,1.5599999999999996,30.75097529994689
test2026_january_freeze,all,v3_24m,2026,UZS,156,156,0.2131709951946777,33,1.4969696969696968,50.17480223129823
test2026_january_freeze,KZT,oxr_basis_120m_delay24h,2026,KZT,156,156,0.2351189471107063,34,1.126934984520124,29.83197507207521
test2026_january_freeze,KZT,oxr_basis_120m_delay48h,2026,KZT,156,156,0.23303266149940632,35,1.0947368421052632,16.57331720830146
test2026_january_freeze,KZT,oxr_basis_120m_since2020,2026,KZT,156,156,0.2346409591603831,34,1.126934984520124,29.83197507207521
test2026_january_freeze,KZT,oxr_basis_120m_since2022,2026,KZT,156,156,0.23453741816969306,34,1.126934984520124,29.33635081177408
