date,pair,base,quote,quote_per_rub,rub_per_quote,rub_per_usd,quote_per_usd,published_at_utc,source
2018-06-28,RUB/BYN,RUB,BYN,0.03169475430540158,31.550962356870993,62.8687,1.992608,2018-06-28T23:59:58+00:00,openexchangerates.org
2018-06-28,RUB/KGS,RUB,KGS,1.0832387181538667,0.9231575489696969,62.8687,68.10181,2018-06-28T23:59:58+00:00,openexchangerates.org
2018-06-28,RUB/KZT,RUB,KZT,5.428160849516532,0.18422445976136959,62.8687,341.261416,2018-06-28T23:59:58+00:00,openexchangerates.org
2018-06-28,RUB/MDL,RUB,MDL,0.26909584578653606,3.7161480404021683,62.8687,16.917706,2018-06-28T23:59:58+00:00,openexchangerates.org
2018-06-28,RUB/TJS,RUB,TJS,0.14574346216797865,6.861371241801819,62.8687,9.162702,2018-06-28T23:59:58+00:00,openexchangerates.org
2018-06-28,RUB/TMT,RUB,TMT,0.05567135951594355,17.962557564515972,62.8687,3.499986,2018-06-28T23:59:58+00:00,openexchangerates.org
2018-06-28,RUB/UZS,RUB,UZS,125.30877845414332,0.00798028687484133,62.8687,7878.0,2018-06-28T23:59:58+00:00,openexchangerates.org
2018-06-29,RUB/AMD,RUB,AMD,7.669484306610601,0.1303868630564984,62.8067,481.695,2018-06-29T23:59:40+00:00,openexchangerates.org
2018-06-29,RUB/AZN,RUB,AZN,0.027106980624678575,36.890866372980916,62.8067,1.7025,2018-06-29T23:59:40+00:00,openexchangerates.org
2018-06-29,RUB/BYN,RUB,BYN,0.031647945203298375,31.597628015855488,62.8067,1.987703,2018-06-29T23:59:40+00:00,openexchangerates.org
2018-06-29,RUB/KGS,RUB,KGS,1.0848188807881962,0.9218128645340599,62.8067,68.133894,2018-06-29T23:59:40+00:00,openexchangerates.org
2018-06-29,RUB/KZT,RUB,KZT,5.431745339271129,0.18410288729297963,62.8067,341.15,2018-06-29T23:59:40+00:00,openexchangerates.org
2018-06-29,RUB/MDL,RUB,MDL,0.2689519748689232,3.718135925521132,62.8067,16.891986,2018-06-29T23:59:40+00:00,openexchangerates.org
2018-06-29,RUB/TJS,RUB,TJS,0.1459912397881118,6.849726061997803,62.8067,9.169228,2018-06-29T23:59:40+00:00,openexchangerates.org
2018-06-29,RUB/TMT,RUB,TMT,0.05584561838147841,17.906507779519135,62.8067,3.507479,2018-06-29T23:59:40+00:00,openexchangerates.org
2018-06-29,RUB/UZS,RUB,UZS,125.70314950475029,0.007955250158328056,62.8067,7895.0,2018-06-29T23:59:40+00:00,openexchangerates.org
2018-06-30,RUB/AMD,RUB,AMD,7.669484306610601,0.1303868630564984,62.8067,481.695,2018-06-30T23:59:50+00:00,openexchangerates.org
2018-06-30,RUB/AZN,RUB,AZN,0.027106980624678575,36.890866372980916,62.8067,1.7025,2018-06-30T23:59:50+00:00,openexchangerates.org
2018-06-30,RUB/BYN,RUB,BYN,0.031647945203298375,31.597628015855488,62.8067,1.987703,2018-06-30T23:59:50+00:00,openexchangerates.org
2018-06-30,RUB/KGS,RUB,KGS,1.0852521785096176,0.9214448215835928,62.8067,68.161108,2018-06-30T23:59:50+00:00,openexchangerates.org
2018-06-30,RUB/KZT,RUB,KZT,5.431745339271129,0.18410288729297963,62.8067,341.15,2018-06-30T23:59:50+00:00,openexchangerates.org
2018-06-30,RUB/MDL,RUB,MDL,0.2689519748689232,3.718135925521132,62.8067,16.891986,2018-06-30T23:59:50+00:00,openexchangerates.org
2018-06-30,RUB/TJS,RUB,TJS,0.1459912397881118,6.849726061997803,62.8067,9.169228,2018-06-30T23:59:50+00:00,openexchangerates.org
2018-06-30,RUB/TMT,RUB,TMT,0.05584561838147841,17.906507779519135,62.8067,3.507479,2018-06-30T23:59:50+00:00,openexchangerates.org
2018-06-30,RUB/UZS,RUB,UZS,125.70314950475029,0.007955250158328056,62.8067,7895.0,2018-06-30T23:59:50+00:00,openexchangerates.org
2018-07-01,RUB/AMD,RUB,AMD,7.651857031708982,0.1306872300222078,62.979,481.906304,2018-07-01T23:59:59+00:00,openexchangerates.org
2018-07-01,RUB/AZN,RUB,AZN,0.02703282046396418,36.9920704845815,62.979,1.7025,2018-07-01T23:59:59+00:00,openexchangerates.org
2018-07-01,RUB/BYN,RUB,BYN,0.03156136172374919,31.684310986098023,62.979,1.987703,2018-07-01T23:59:59+00:00,openexchangerates.org
2018-07-01,RUB/KGS,RUB,KGS,1.0823846043919403,0.9238860160633732,62.979,68.1675,2018-07-01T23:59:59+00:00,openexchangerates.org
2018-07-01,RUB/KZT,RUB,KZT,5.418157893901141,0.18456457334431564,62.979,341.230166,2018-07-01T23:59:59+00:00,openexchangerates.org
2018-07-01,RUB/MDL,RUB,MDL,0.26759305482779977,3.737017766187973,62.979,16.852743,2018-07-01T23:59:59+00:00,openexchangerates.org
2018-07-01,RUB/TJS,RUB,TJS,0.14559183219803426,6.868517175055523,62.979,9.169228,2018-07-01T23:59:59+00:00,openexchangerates.org
2018-07-01,RUB/TMT,RUB,TMT,0.055732545769224665,17.94283728112411,62.979,3.50998,2018-07-01T23:59:59+00:00,openexchangerates.org
2018-07-01,RUB/UZS,RUB,UZS,125.20972598802776,0.007986600019359658,62.979,7885.583333,2018-07-01T23:59:59+00:00,openexchangerates.org
2018-07-02,RUB/AMD,RUB,AMD,7.60412187454494,0.1315076239568877,63.391449,482.036304,2018-07-02T23:59:59+00:00,openexchangerates.org
2018-07-02,RUB/AZN,RUB,AZN,0.026856934600122485,37.234331277533045,63.391449,1.7025,2018-07-02T23:59:59+00:00,openexchangerates.org
2018-07-02,RUB/BYN,RUB,BYN,0.03131840384339535,31.930107453764354,63.391449,1.985319,2018-07-02T23:59:59+00:00,openexchangerates.org
2018-07-02,RUB/KGS,RUB,KGS,1.0744919555317312,0.9306723934523385,63.391449,68.113602,2018-07-02T23:59:59+00:00,openexchangerates.org
2018-07-02,RUB/KZT,RUB,KZT,5.385587904766146,0.1856807497497197,63.391449,341.400221,2018-07-02T23:59:59+00:00,openexchangerates.org
2018-07-02,RUB/MDL,RUB,MDL,0.26665123240833316,3.7502170568207314,63.391449,16.903408,2018-07-02T23:59:59+00:00,openexchangerates.org
2018-07-02,RUB/TJS,RUB,TJS,0.14464376733208922,6.913536742333936,63.391449,9.169178,2018-07-02T23:59:59+00:00,openexchangerates.org
2018-07-02,RUB/TMT,RUB,TMT,0.055369928521431966,18.06034478828939,63.391449,3.50998,2018-07-02T23:59:59+00:00,openexchangerates.org
2018-07-02,RUB/UZS,RUB,UZS,124.0067357822977,0.008064078081658148,63.391449,7860.966667,2018-07-02T23:59:59+00:00,openexchangerates.org
2018-07-03,RUB/AMD,RUB,AMD,7.640615092278093,0.13087951531685446,63.1515,482.516304,2018-07-03T23:59:59+00:00,openexchangerates.org
2018-07-03,RUB/AZN,RUB,AZN,0.026958979596684165,37.09339207048458,63.1515,1.7025,2018-07-03T23:59:59+00:00,openexchangerates.org
2018-07-03,RUB/BYN,RUB,BYN,0.03143519948061408,31.811473015041457,63.1515,1.98518,2018-07-03T23:59:59+00:00,openexchangerates.org
2018-07-03,RUB/KGS,RUB,KGS,1.0783595955757188,0.9273344477137203,63.1515,68.100026,2018-07-03T23:59:59+00:00,openexchangerates.org
2018-07-03,RUB/KZT,RUB,KZT,5.4321318100124305,0.1840897892346452,63.1515,343.047272,2018-07-03T23:59:59+00:00,openexchangerates.org
2018-07-03,RUB/MDL,RUB,MDL,0.26734804398945394,3.740442552253896,63.1515,16.88343,2018-07-03T23:59:59+00:00,openexchangerates.org
2018-07-03,RUB/TJS,RUB,TJS,0.1453889139608719,6.8781035139249145,63.1515,9.181528,2018-07-03T23:59:59+00:00,openexchangerates.org
