track,scope,config_id,baseline,block,delta_brier,ci_low,ci_high,blocks,improved_years,lift_delta,lift_ci_low,lift_ci_high,forward_delta_bps_delta,forward_delta_bps_ci_low,forward_delta_bps_ci_high
test2026_january_freeze,all,oxr_returns_24m_delay24h,v3_24m,month,0.00401416994631469,-0.0009951605446359543,0.009211166183509688,8,0,-0.03750476365397182,-0.12059434160472268,0.055481296941505276,-0.17645172611427284,-5.1844238166001375,4.525754495099544
test2026_january_freeze,all,oxr_returns_24m_delay24h,v3_24m,20,0.00401416994631469,-0.0007529741544849958,0.008415586521834769,8,0,,,,,,
test2026_january_freeze,all,oxr_returns_24m_delay24h,v3_24m,60,0.00401416994631469,0.002992355764845101,0.004791511119678271,3,0,,,,,,
test2026_january_freeze,all,oxr_returns_24m_delay48h,v3_24m,month,-0.0011245851292020143,-0.0036954820590160064,0.0015281799267639516,8,1,0.03593322198190352,-0.055069107914884174,0.19201955463731535,-6.853517524851085,-13.66499841502337,-1.582641637575236
test2026_january_freeze,all,oxr_returns_24m_delay48h,v3_24m,20,-0.0011245851292020143,-0.004398644716142622,0.002649520245634656,8,1,,,,,,
test2026_january_freeze,all,oxr_returns_24m_delay48h,v3_24m,60,-0.0011245851292020143,-0.006189309185336642,0.0019982274806881217,3,1,,,,,,
test2026_january_freeze,KZT,oxr_basis_120m_delay24h,v3_120m,month,0.00013859919887800339,-0.002193099915587279,0.0023429039328005823,8,0,-0.08049535603715174,-0.34422657952069713,0.0,-1.7723238844701648,-6.499378361104075,1.48687278090339
test2026_january_freeze,KZT,oxr_basis_120m_delay24h,v3_120m,20,0.00013859919887800339,-0.002145136954413626,0.002333434849782122,8,0,,,,,,
test2026_january_freeze,KZT,oxr_basis_120m_delay24h,v3_120m,60,0.00013859919887800339,-0.0007827371912895767,0.0009166486704446446,3,0,,,,,,
test2026_january_freeze,KZT,oxr_basis_120m_delay48h,v3_120m,month,-0.0019476864124219593,-0.004725228423693826,0.0007446673524280269,8,1,-0.11269349845201249,-0.3960272131669626,0.0,-15.030981748243914,-32.99895948565726,-1.4328081472805358
test2026_january_freeze,KZT,oxr_basis_120m_delay48h,v3_120m,20,-0.0019476864124219593,-0.0050402954903395235,0.0009006004479284084,8,1,,,,,,
test2026_january_freeze,KZT,oxr_basis_120m_delay48h,v3_120m,60,-0.0019476864124219593,-0.0055906377124226156,-0.0007236694629040794,3,1,,,,,,
test2026_january_freeze,KZT,oxr_basis_120m_since2020,v3_120m,month,-0.000339388751445211,-0.0017273747472268865,0.0010134352842997565,8,1,-0.08049535603715174,-0.34422657952069713,0.0,-1.7723238844701648,-6.499378361104075,1.48687278090339
test2026_january_freeze,KZT,oxr_basis_120m_since2020,v3_120m,20,-0.000339388751445211,-0.0018859754523093222,0.0010776012720566683,8,1,,,,,,
test2026_january_freeze,KZT,oxr_basis_120m_since2020,v3_120m,60,-0.000339388751445211,-0.0015669061681967628,0.0007803248898451493,3,1,,,,,,
test2026_january_freeze,KZT,oxr_basis_120m_since2022,v3_120m,month,-0.0004429297421351984,-0.002943054999329852,0.003021042075905261,8,1,-0.08049535603715174,-0.34422657952069713,0.0,-2.267948144771296,-6.8038444343139055,0.0
test2026_january_freeze,KZT,oxr_basis_120m_since2022,v3_120m,20,-0.0004429297421351984,-0.0035518585830599165,0.003312778260870956,8,1,,,,,,
test2026_january_freeze,KZT,oxr_basis_120m_since2022,v3_120m,60,-0.0004429297421351984,-0.002258344836424328,0.004164484563320708,3,1,,,,,,
test2026_january_freeze,KZT,oxr_basis_24m_delay24h,v3_24m,month,-0.0009261431569342266,-0.0018843581624091294,0.00017962895050173522,8,1,0.0,0.0,0.0,2.639386324486644,0.0,6.437585053560589
test2026_january_freeze,KZT,oxr_basis_24m_delay24h,v3_24m,20,-0.0009261431569342266,-0.002094066421532996,0.00032487526190588,8,1,,,,,,
test2026_january_freeze,KZT,oxr_basis_24m_delay24h,v3_24m,60,-0.0009261431569342266,-0.0018154784700387503,-0.0002936740777280977,3,1,,,,,,
test2026_january_freeze,KZT,oxr_basis_24m_delay48h,v3_24m,month,-0.0014074700648297209,-0.0052898264958460665,0.0014916186099882328,8,1,0.0,-0.16178505966408574,0.1429872495446266,2.2827895199441812,-2.40993155957036,4.9447041375469
test2026_january_freeze,KZT,oxr_basis_24m_delay48h,v3_24m,20,-0.0014074700648297209,-0.005482645632680805,0.0019417088440945127,8,1,,,,,,
test2026_january_freeze,KZT,oxr_basis_24m_delay48h,v3_24m,60,-0.0014074700648297209,-0.00898886807431105,0.003234739256057983,3,1,,,,,,
test2026_january_freeze,KZT,oxr_coverage_120m,v3_120m,month,0.000997801189296959,-0.00024567458461796117,0.002399102327770565,8,0,-0.03449800973020789,-0.11684004221317656,0.0,-2.859655869557095,-13.549578003921413,0.0
test2026_january_freeze,KZT,oxr_coverage_120m,v3_120m,20,0.000997801189296959,-0.00027076549935604394,0.002401210470100783,8,0,,,,,,
test2026_january_freeze,KZT,oxr_coverage_120m,v3_120m,60,0.000997801189296959,0.0007225672020551276,0.0013943515566649928,3,0,,,,,,
test2026_january_freeze,KZT,oxr_full_120m_delay24h,v3_120m,month,0.001457638506421966,-0.0008001852360497545,0.004505198365855692,8,0,-0.08049535603715174,-0.34422657952069713,0.0,-1.7723238844701648,-6.499378361104075,1.48687278090339
test2026_january_freeze,KZT,oxr_full_120m_delay24h,v3_120m,20,0.001457638506421966,-0.0006827059266934867,0.004259379351348573,8,0,,,,,,
test2026_january_freeze,KZT,oxr_full_120m_delay24h,v3_120m,60,0.001457638506421966,-0.0007293798872642273,0.006327526972951954,3,0,,,,,,
test2026_january_freeze,KZT,oxr_full_120m_delay48h,v3_120m,month,-0.0005947229599847942,-0.0030003290352438846,0.002131089821326385,8,1,-0.08049535603715174,-0.34422657952069713,0.0,-2.267948144771296,-6.8038444343139055,0.0
test2026_january_freeze,KZT,oxr_full_120m_delay48h,v3_120m,20,-0.0005947229599847942,-0.0028664726494795458,0.0018864742993538355,8,1,,,,,,
test2026_january_freeze,KZT,oxr_full_120m_delay48h,v3_120m,60,-0.0005947229599847942,-0.0011366272195717422,0.0005205213739690398,3,1,,,,,,
test2026_january_freeze,KZT,oxr_full_120m_since2020,v3_120m,month,0.0014408858338389242,-0.0014922131500002983,0.004629916350462752,8,0,-0.08049535603715174,-0.34422657952069713,0.0,-1.7723238844701648,-6.499378361104075,1.48687278090339
test2026_january_freeze,KZT,oxr_full_120m_since2020,v3_120m,20,0.0014408858338389242,-0.0007566039485340171,0.004214571589564949,8,0,,,,,,
test2026_january_freeze,KZT,oxr_full_120m_since2020,v3_120m,60,0.0014408858338389242,-0.0001821805698815984,0.006064180978608346,3,0,,,,,,
test2026_january_freeze,KZT,oxr_full_120m_since2022,v3_120m,month,-0.0009758695252074807,-0.004593294832869443,0.003262970042502052,8,1,-0.08049535603715174,-0.34422657952069713,0.0,-4.829705459714219,-9.365601749256836,-0.946829090518893
test2026_january_freeze,KZT,oxr_full_120m_since2022,v3_120m,20,-0.0009758695252074807,-0.005020563453432971,0.003373237059282803,8,1,,,,,,
test2026_january_freeze,KZT,oxr_full_120m_since2022,v3_120m,60,-0.0009758695252074807,-0.0036229704554635238,0.007400431620826647,3,1,,,,,,
test2026_january_freeze,KZT,oxr_full_24m_delay24h,v3_24m,month,0.006715172576475956,0.0003504233468067463,0.012989967418719339,8,0,0.1317196735153392,0.021337577645490588,0.38120404411764697,-11.106257857382943,-27.415246442513087,1.613972140815288
test2026_january_freeze,KZT,oxr_full_24m_delay24h,v3_24m,20,0.006715172576475956,0.0014533616168771598,0.012133013980231215,8,0,,,,,,
test2026_january_freeze,KZT,oxr_full_24m_delay24h,v3_24m,60,0.006715172576475956,0.003585127755684739,0.013645170536214571,3,0,,,,,,
test2026_january_freeze,KZT,oxr_full_24m_delay48h,v3_24m,month,0.0013737390379339816,-0.0022206318696189843,0.004648697254417245,8,0,0.22115895800106333,-0.13477287324848305,1.0328148817666591,-6.423022854596574,-17.515749486269456,2.7706030352810487
test2026_january_freeze,KZT,oxr_full_24m_delay48h,v3_24m,20,0.0013737390379339816,-0.0021084313422871336,0.005239605819004583,8,0,,,,,,
test2026_january_freeze,KZT,oxr_full_24m_delay48h,v3_24m,60,0.0013737390379339816,-0.0037510348041967572,0.0029431633070179375,3,0,,,,,,
test2026_january_freeze,KZT,oxr_returns_120m_delay24h,v3_120m,month,0.002067174108830789,0.00036866782509707854,0.004600027422274647,8,0,-0.08049535603715174,-0.34422657952069713,0.0,-2.267948144771296,-6.8038444343139055,0.0
test2026_january_freeze,KZT,oxr_returns_120m_delay24h,v3_120m,20,0.002067174108830789,-0.00019146853620871036,0.004489458687945782,8,0,,,,,,
test2026_january_freeze,KZT,oxr_returns_120m_delay24h,v3_120m,60,0.002067174108830789,0.00023816129442635856,0.00598409095551037,3,0,,,,,,
test2026_january_freeze,KZT,oxr_returns_120m_delay48h,v3_120m,month,-0.0007296019782463114,-0.003494843443992081,0.0021618219448849927,8,1,-0.08049535603715174,-0.34422657952069713,0.0,-1.7723238844701648,-6.499378361104075,1.48687278090339
test2026_january_freeze,KZT,oxr_returns_120m_delay48h,v3_120m,20,-0.0007296019782463114,-0.003285312385383915,0.0018601733621353062,8,1,,,,,,
test2026_january_freeze,KZT,oxr_returns_120m_delay48h,v3_120m,60,-0.0007296019782463114,-0.0009690745661021953,-0.0003660665550987037,3,1,,,,,,
test2026_january_freeze,KZT,oxr_returns_24m_delay24h,v3_24m,month,0.005587247246114006,-0.0009845801651755762,0.012355780649186977,8,0,0.08293460925039864,0.0,0.20943762120232723,-0.6096886964675328,-16.85094099227073,8.28089918388379
test2026_january_freeze,KZT,oxr_returns_24m_delay24h,v3_24m,20,0.005587247246114006,0.0006998325868521775,0.010908011231854841,8,0,,,,,,
test2026_january_freeze,KZT,oxr_returns_24m_delay24h,v3_24m,60,0.005587247246114006,0.0026462277492801172,0.012176889690429045,3,0,,,,,,
test2026_january_freeze,KZT,oxr_returns_24m_delay48h,v3_24m,month,0.001142316875213562,-0.0030992573070002046,0.0049373125806128175,8,0,0.1658692185007975,-0.07156298031979255,0.6860269360269361,-8.43420703110814,-27.097989938761707,2.733567353115941
test2026_january_freeze,KZT,oxr_returns_24m_delay48h,v3_24m,20,0.001142316875213562,-0.0025421602076813807,0.0056351434801734145,8,0,,,,,,
test2026_january_freeze,KZT,oxr_returns_24m_delay48h,v3_24m,60,0.001142316875213562,-0.0015711763117869358,0.0044257164726443365,3,0,,,,,,
test2026_common_january_freeze,all,oxr_basis_120m_delay24h,v3_120m,month,0.0003876589719572599,-0.001880548763570072,0.001967962727353524,6,0,-0.08889004252631327,-0.2503167287823016,-0.007914817807512575,-7.594711808853784,-13.341793098045372,-2.0767137891203085
test2026_common_january_freeze,all,oxr_basis_120m_delay24h,v3_120m,20,0.0003876589719572599,-0.0016272250748233354,0.0017405841353184356,7,0,,,,,,
test2026_common_january_freeze,all,oxr_basis_120m_delay24h,v3_120m,60,0.0003876589719572599,-0.0006459874334685739,0.0027561159606735554,3,0,,,,,,
test2026_common_january_freeze,all,oxr_basis_120m_delay48h,v3_120m,month,-0.0010978583421213152,-0.0044569021408471104,0.0016479766569680767,6,1,0.000927412364599034,-0.0343067348044801,0.07073513743873838,-3.749248576883989,-7.280804788641193,-0.42191342545162414
test2026_common_january_freeze,all,oxr_basis_120m_delay48h,v3_120m,20,-0.0010978583421213152,-0.003986357003253949,0.001296600789590578,7,1,,,,,,
test2026_common_january_freeze,all,oxr_basis_120m_delay48h,v3_120m,60,-0.0010978583421213152,-0.015123357574102292,0.0020712939515933433,3,1,,,,,,
test2026_common_january_freeze,all,oxr_basis_120m_since2020,v3_120m,month,0.0006110759031074768,-0.0009033672210189644,0.0016739210589625509,6,0,-0.08889004252631327,-0.2503167287823016,-0.007914817807512575,-7.594711808853784,-13.341793098045372,-2.0767137891203085
test2026_common_january_freeze,all,oxr_basis_120m_since2020,v3_120m,20,0.0006110759031074768,-0.00045653317067787213,0.0016382417145371544,7,0,,,,,,
test2026_common_january_freeze,all,oxr_basis_120m_since2020,v3_120m,60,0.0006110759031074768,-0.0004099026439311668,0.005168239776082289,3,0,,,,,,
test2026_common_january_freeze,all,oxr_basis_120m_since2022,v3_120m,month,-0.002384842302380285,-0.006017166569311664,0.0011574472472200138,6,1,0.07488211276892076,-0.06807311745949085,0.4057433990929773,2.908650813934063,-11.337265053265572,17.93127384786677
test2026_common_january_freeze,all,oxr_basis_120m_since2022,v3_120m,20,-0.002384842302380285,-0.005854274125832392,0.000998618339671233,7,1,,,,,,
test2026_common_january_freeze,all,oxr_basis_120m_since2022,v3_120m,60,-0.002384842302380285,-0.0037116700924102325,0.018998904490002667,3,1,,,,,,
test2026_common_january_freeze,all,oxr_basis_24m_delay24h,v3_24m,month,0.0002740014624362015,-0.0006510310852526287,0.0016148344658860458,6,0,0.0033508093293115326,-0.10351404315800439,0.09328063863145908,-3.828197425917214,-5.838000890543206,-0.7923054631625313
test2026_common_january_freeze,all,oxr_basis_24m_delay24h,v3_24m,20,0.0002740014624362015,-0.0011761176606406934,0.001629001358691672,7,0,,,,,,
test2026_common_january_freeze,all,oxr_basis_24m_delay24h,v3_24m,60,0.0002740014624362015,-0.009927437205395111,0.0010532728988984544,3,0,,,,,,
test2026_common_january_freeze,all,oxr_basis_24m_delay48h,v3_24m,month,0.0009161135808815236,-0.0012148764298192097,0.0042911000244925685,6,0,0.041658956914629064,-0.02282835651465165,0.1250100089735624,-3.6633829419998634,-8.69424018488322,1.856195424147952
test2026_common_january_freeze,all,oxr_basis_24m_delay48h,v3_24m,20,0.0009161135808815236,-0.0017369728043980714,0.004427851492202022,7,0,,,,,,
test2026_common_january_freeze,all,oxr_basis_24m_delay48h,v3_24m,60,0.0009161135808815236,-0.001128793453122745,0.0022829203705773543,3,0,,,,,,
test2026_common_january_freeze,all,oxr_coverage_120m,v3_120m,month,0.0004999709442991693,-0.0002780172429626626,0.00132879968888806,6,0,-0.06396526511955303,-0.20201641247157331,0.0,-5.363389585260226,-10.046857213851135,-1.8509166539863422
test2026_common_january_freeze,all,oxr_coverage_120m,v3_120m,20,0.0004999709442991693,-0.00037633357004658287,0.0012859560045505839,7,0,,,,,,
test2026_common_january_freeze,all,oxr_coverage_120m,v3_120m,60,0.0004999709442991693,-0.00017883372310333447,0.001170090969776858,3,0,,,,,,
test2026_common_january_freeze,all,oxr_full_120m_delay24h,v3_120m,month,0.002281422160261853,0.0011280870062312758,0.003457863692239469,6,0,-0.07893273632852837,-0.22960220960510758,-0.007914817807512575,-8.623587228721398,-15.91478279464603,-2.0767137891203085
test2026_common_january_freeze,all,oxr_full_120m_delay24h,v3_120m,20,0.002281422160261853,0.0009302147004565627,0.003810828159426372,7,0,,,,,,
test2026_common_january_freeze,all,oxr_full_120m_delay24h,v3_120m,60,0.002281422160261853,0.0014197364023934894,0.005554915257724002,3,0,,,,,,
test2026_common_january_freeze,all,oxr_full_120m_delay48h,v3_120m,month,7.276145394101507e-05,-0.002631941530867563,0.0022713806835582746,6,0,-0.005974931436401487,-0.02917579183855956,0.02569654354335027,-5.233980554686841,-12.792896745831435,0.0
test2026_common_january_freeze,all,oxr_full_120m_delay48h,v3_120m,20,7.276145394101507e-05,-0.0020879395040564676,0.002308131352295398,7,0,,,,,,
test2026_common_january_freeze,all,oxr_full_120m_delay48h,v3_120m,60,7.276145394101507e-05,-0.0022692487694187915,0.0036476615317219963,3,0,,,,,,
test2026_common_january_freeze,all,oxr_full_120m_since2020,v3_120m,month,0.0024590481748744766,0.00021978872532771578,0.004701983114155566,6,0,-0.060617168095530305,-0.1910614976746795,-0.0059938946682078775,-8.417306421721893,-15.332582678315141,-2.0767137891203085
test2026_common_january_freeze,all,oxr_full_120m_since2020,v3_120m,20,0.0024590481748744766,0.0003775340648327446,0.004714674786323838,7,0,,,,,,
test2026_common_january_freeze,all,oxr_full_120m_since2020,v3_120m,60,0.0024590481748744766,0.0021776127554373253,0.016527873051384055,3,0,,,,,,
test2026_common_january_freeze,all,oxr_full_120m_since2022,v3_120m,month,-0.002677603429654692,-0.005367078574772384,0.0004637717638132434,6,1,0.10410222191705398,-0.0024526983757739984,0.45079120838861475,3.535549348616957,-9.552644155045826,16.961416841743343
test2026_common_january_freeze,all,oxr_full_120m_since2022,v3_120m,20,-0.002677603429654692,-0.0050232979187298,0.0007676594132983498,7,1,,,,,,
test2026_common_january_freeze,all,oxr_full_120m_since2022,v3_120m,60,-0.002677603429654692,-0.004259172809524495,0.03329620564781789,3,1,,,,,,
test2026_common_january_freeze,all,oxr_full_24m_delay24h,v3_24m,month,0.007267379611901117,-2.874593856052296e-07,0.015576669664177988,6,0,0.041268951748658855,-0.016031207202530654,0.16540337127271143,-7.172960150087231,-15.353610035793125,0.7240709391314247
test2026_common_january_freeze,all,oxr_full_24m_delay24h,v3_24m,20,0.007267379611901117,-0.0007217981255699529,0.016180236139656648,7,0,,,,,,
test2026_common_january_freeze,all,oxr_full_24m_delay24h,v3_24m,60,0.007267379611901117,0.0033879970803919156,0.02375257411062427,3,0,,,,,,
test2026_common_january_freeze,all,oxr_full_24m_delay48h,v3_24m,month,0.0006263842064847244,-0.004212229831847947,0.0063336120830047166,6,0,0.04960355367603486,-0.05227574483977304,0.20680977437715398,-3.923223640871079,-9.982636621144563,1.162977499115378
test2026_common_january_freeze,all,oxr_full_24m_delay48h,v3_24m,20,0.0006263842064847244,-0.006474874700528981,0.007486511173852111,7,0,,,,,,
test2026_common_january_freeze,all,oxr_full_24m_delay48h,v3_24m,60,0.0006263842064847244,-0.00266603887894632,0.016203962279238794,3,0,,,,,,
test2026_common_january_freeze,all,oxr_returns_120m_delay24h,v3_120m,month,0.0022406529960682176,0.0006496950935646013,0.004117133591760594,6,0,-0.060617168095530305,-0.1910614976746795,-0.0059938946682078775,-8.471464958937847,-15.142862802724355,-2.0767137891203085
test2026_common_january_freeze,all,oxr_returns_120m_delay24h,v3_120m,20,0.0022406529960682176,-2.5577254243144403e-05,0.004716982358026356,7,0,,,,,,
test2026_common_january_freeze,all,oxr_returns_120m_delay24h,v3_120m,60,0.0022406529960682176,0.0008209918085516086,0.003674082162878456,3,0,,,,,,
test2026_common_january_freeze,all,oxr_returns_120m_delay48h,v3_120m,month,0.0002466138847379282,-0.0023938485941230746,0.002436901282778724,6,0,-0.005974931436401487,-0.02917579183855956,0.02569654354335027,-5.114468321706429,-12.67587435103811,0.23083869657860845
test2026_common_january_freeze,all,oxr_returns_120m_delay48h,v3_120m,20,0.0002466138847379282,-0.001806382758000948,0.0024472928879763645,7,0,,,,,,
test2026_common_january_freeze,all,oxr_returns_120m_delay48h,v3_120m,60,0.0002466138847379282,-0.00207172972003948,0.0029226512633423575,3,0,,,,,,
test2026_common_january_freeze,all,oxr_returns_24m_delay24h,v3_24m,month,0.004850313550472209,-0.0006234840801402797,0.010890801815576768,6,0,-0.019107733545762562,-0.08418046344030516,0.0647044917257682,-1.6931675255919032,-7.752529009054083,3.695310123350513
test2026_common_january_freeze,all,oxr_returns_24m_delay24h,v3_24m,20,0.004850313550472209,-0.0015230743219995322,0.012270042344642096,7,0,,,,,,
test2026_common_january_freeze,all,oxr_returns_24m_delay24h,v3_24m,60,0.004850313550472209,0.0015455172742300887,0.023325687753012567,3,0,,,,,,
test2026_common_january_freeze,all,oxr_returns_24m_delay48h,v3_24m,month,-0.001042545632084387,-0.0043346632118165225,0.002186188255751727,6,1,0.041074040874052864,-0.062084096496468844,0.22793344988621933,-8.96378234916574,-16.757355901002956,-2.7231824613272266
test2026_common_january_freeze,all,oxr_returns_24m_delay48h,v3_24m,20,-0.001042545632084387,-0.0061801001574130245,0.0037049548519098425,7,1,,,,,,
test2026_common_january_freeze,all,oxr_returns_24m_delay48h,v3_24m,60,-0.001042545632084387,-0.003201652919963301,0.01703952119935869,3,1,,,,,,
test2026_common_january_freeze,KZT,oxr_basis_120m_delay24h,v3_120m,month,0.00022249197250875452,-0.002746093788825422,0.0029796431845512806,6,0,-0.09413580246913567,-0.42708333333333326,0.0,-2.2318152619254086,-8.261811098809744,1.872358316693159
test2026_common_january_freeze,KZT,oxr_basis_120m_delay24h,v3_120m,20,0.00022249197250875452,-0.0023153229523240637,0.0023774211603053777,7,0,,,,,,
test2026_common_january_freeze,KZT,oxr_basis_120m_delay24h,v3_120m,60,0.00022249197250875452,-0.0012980745609094562,0.0031151036534172727,3,0,,,,,,
test2026_common_january_freeze,KZT,oxr_basis_120m_delay48h,v3_120m,month,-0.0024934953730654874,-0.005914964198158693,0.0008893197252682771,6,1,-0.13447971781305101,-0.48262548262548277,0.0,-18.964792517639797,-38.92988410107324,-1.8933536231921337
test2026_common_january_freeze,KZT,oxr_basis_120m_delay48h,v3_120m,20,-0.0024934953730654874,-0.005577513000673374,0.0005955107948080446,7,1,,,,,,
test2026_common_january_freeze,KZT,oxr_basis_120m_delay48h,v3_120m,60,-0.0024934953730654874,-0.016574262009839663,0.0010120110582733817,3,1,,,,,,
test2026_common_january_freeze,KZT,oxr_basis_120m_since2020,v3_120m,month,-0.000547754875267169,-0.0022775247344218566,0.0011076731814017274,6,1,-0.09413580246913567,-0.42708333333333326,0.0,-2.2318152619254086,-8.261811098809744,1.872358316693159
test2026_common_january_freeze,KZT,oxr_basis_120m_since2020,v3_120m,20,-0.000547754875267169,-0.002138732990329699,0.0012734134674976694,7,1,,,,,,
test2026_common_january_freeze,KZT,oxr_basis_120m_since2020,v3_120m,60,-0.000547754875267169,-0.0016713406209938162,0.006895451163132532,3,1,,,,,,
test2026_common_january_freeze,KZT,oxr_basis_120m_since2022,v3_120m,month,-0.0003878488823052287,-0.003358590496259276,0.003872338977866258,6,1,-0.09413580246913567,-0.42708333333333326,0.0,-2.855934700823127,-8.261811098809753,0.0
test2026_common_january_freeze,KZT,oxr_basis_120m_since2022,v3_120m,20,-0.0003878488823052287,-0.002895241080002667,0.0026145274775551852,7,1,,,,,,
test2026_common_january_freeze,KZT,oxr_basis_120m_since2022,v3_120m,60,-0.0003878488823052287,-0.0023089790603603635,0.01644892954436178,3,1,,,,,,
test2026_common_january_freeze,KZT,oxr_basis_24m_delay24h,v3_24m,month,-0.0006788066254399695,-0.0018254464141637336,0.0006466732850118914,6,1,0.0,0.0,0.0,3.349990334925362,0.0,8.04698131695072
test2026_common_january_freeze,KZT,oxr_basis_24m_delay24h,v3_24m,20,-0.0006788066254399695,-0.0031134013180769272,0.0011516743575562926,7,1,,,,,,
test2026_common_january_freeze,KZT,oxr_basis_24m_delay24h,v3_24m,60,-0.0006788066254399695,-0.017722198982023235,-5.800171459483591e-05,3,1,,,,,,
test2026_common_january_freeze,KZT,oxr_basis_24m_delay48h,v3_24m,month,-0.0009074771882425961,-0.00595066317926962,0.0024150036567237238,6,1,0.0,-0.20193824656299297,0.17451851851851863,2.8973866983907044,-4.6732876151074265,6.478355598977943
test2026_common_january_freeze,KZT,oxr_basis_24m_delay48h,v3_24m,20,-0.0009074771882425961,-0.005254605837649859,0.001878178409523152,7,1,,,,,,
test2026_common_january_freeze,KZT,oxr_basis_24m_delay48h,v3_24m,60,-0.0009074771882425961,-0.003173148978980509,0.0013957571158397402,3,1,,,,,,
test2026_common_january_freeze,KZT,oxr_coverage_120m,v3_120m,month,0.0010802647342956428,-0.0004849791547412348,0.0027759794497861077,6,0,-0.04370590828924148,-0.1426767676767675,0.0,-3.7506351692812636,-20.036877485176312,0.0
test2026_common_january_freeze,KZT,oxr_coverage_120m,v3_120m,20,0.0010802647342956428,-0.0005875348838525181,0.0028526601438268206,7,0,,,,,,
test2026_common_january_freeze,KZT,oxr_coverage_120m,v3_120m,60,0.0010802647342956428,1.8366686123649778e-05,0.002095107274433768,3,0,,,,,,
test2026_common_january_freeze,KZT,oxr_full_120m_delay24h,v3_120m,month,0.0019166136416916308,-0.0009362726240918182,0.005852307003165208,6,0,-0.09413580246913567,-0.42708333333333326,0.0,-2.2318152619254086,-8.261811098809744,1.872358316693159
test2026_common_january_freeze,KZT,oxr_full_120m_delay24h,v3_120m,20,0.0019166136416916308,-0.002056679236167183,0.007071962415456773,7,0,,,,,,
test2026_common_january_freeze,KZT,oxr_full_120m_delay24h,v3_120m,60,0.0019166136416916308,-0.0015458091240033041,0.005429877288234995,3,0,,,,,,
test2026_common_january_freeze,KZT,oxr_full_120m_delay48h,v3_120m,month,-0.00017702933407226848,-0.0032216627763494965,0.0032775964066731325,6,1,-0.09413580246913567,-0.42708333333333326,0.0,-2.855934700823127,-8.261811098809753,0.0
test2026_common_january_freeze,KZT,oxr_full_120m_delay48h,v3_120m,20,-0.00017702933407226848,-0.004380584869516361,0.004127093043857016,7,1,,,,,,
test2026_common_january_freeze,KZT,oxr_full_120m_delay48h,v3_120m,60,-0.00017702933407226848,-0.0011814172989654177,0.007913582581788314,3,1,,,,,,
test2026_common_january_freeze,KZT,oxr_full_120m_since2020,v3_120m,month,0.0021599383390947203,-0.001481960562189293,0.006195328876694072,6,0,-0.09413580246913567,-0.42708333333333326,0.0,-2.2318152619254086,-8.261811098809744,1.872358316693159
test2026_common_january_freeze,KZT,oxr_full_120m_since2020,v3_120m,20,0.0021599383390947203,-0.0022153030176380265,0.006659876776184755,7,0,,,,,,
test2026_common_january_freeze,KZT,oxr_full_120m_since2020,v3_120m,60,0.0021599383390947203,-0.0013685375519799808,0.024024554214452376,3,0,,,,,,
test2026_common_january_freeze,KZT,oxr_full_120m_since2022,v3_120m,month,-0.00012385492529822735,-0.00413015119575797,0.0051789454808746594,6,1,-0.09413580246913567,-0.42708333333333326,0.0,-6.081851319640144,-10.980360671542497,-1.2624387873585317
test2026_common_january_freeze,KZT,oxr_full_120m_since2022,v3_120m,20,-0.00012385492529822735,-0.004659081259246433,0.005039321935454,7,1,,,,,,
test2026_common_january_freeze,KZT,oxr_full_120m_since2022,v3_120m,60,-0.00012385492529822735,-0.0032345237751392024,0.05156466191738268,3,1,,,,,,
test2026_common_january_freeze,KZT,oxr_full_24m_delay24h,v3_24m,month,0.009993233544300229,0.004277958424795594,0.01566839304827093,6,0,0.152065527065527,0.02604166666666652,0.47213362430753725,-14.174315931626808,-35.15914651964512,2.603422348617734
test2026_common_january_freeze,KZT,oxr_full_24m_delay24h,v3_24m,20,0.009993233544300229,0.005175110004236166,0.015851971523188825,7,0,,,,,,
test2026_common_january_freeze,KZT,oxr_full_24m_delay24h,v3_24m,60,0.009993233544300229,0.0069502098420227455,0.06721409405474837,3,0,,,,,,
test2026_common_january_freeze,KZT,oxr_full_24m_delay48h,v3_24m,month,0.0024420151390830373,-0.001628984531208651,0.005969852605349221,6,0,0.16180371352785128,-0.22735884804850326,1.1038314176245212,-9.266498884795318,-23.963043027018724,2.3943323675510033
test2026_common_january_freeze,KZT,oxr_full_24m_delay48h,v3_24m,20,0.0024420151390830373,-0.0028712470655081917,0.008379629691242695,7,0,,,,,,
test2026_common_january_freeze,KZT,oxr_full_24m_delay48h,v3_24m,60,0.0024420151390830373,-0.0005423950323003547,0.0691659484228355,3,0,,,,,,
test2026_common_january_freeze,KZT,oxr_returns_120m_delay24h,v3_120m,month,0.002534694366174959,0.00046421656037189487,0.005634175086621925,6,0,-0.09413580246913567,-0.42708333333333326,0.0,-2.855934700823127,-8.261811098809753,0.0
test2026_common_january_freeze,KZT,oxr_returns_120m_delay24h,v3_120m,20,0.002534694366174959,-0.0005145535866172526,0.006528355695346122,7,0,,,,,,
test2026_common_january_freeze,KZT,oxr_returns_120m_delay24h,v3_120m,60,0.002534694366174959,-0.00209643218073044,0.004484875890417729,3,0,,,,,,
