url,final_url,retrieved_utc,status,bytes,sha256,content_type,raw_path,group
https://api.exmo.me/v1.1/candles_history?symbol=BTC_USDT&resolution=D&from=1640995200&to=1672531199,https://api.exmo.me/v1.1/candles_history?symbol=BTC_USDT&resolution=D&from=1640995200&to=1672531199,2026-09-05T08:19:05.105235+00:00,200,31472,b9b383f54f91757abfc2001d7988a27963b5662165b4520f4af8691f901c5802,application/json; charset=utf-8,raw/exmo_me_klines_364df57858ab7a174453.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=BTC_USDT&resolution=D&from=1672531200&to=1704067199,https://api.exmo.me/v1.1/candles_history?symbol=BTC_USDT&resolution=D&from=1672531200&to=1704067199,2026-09-05T08:19:05.245135+00:00,200,31301,8a66e61927a0bf27e408450400917d09adeb4980781834001d61e3b4a362a7ba,application/json; charset=utf-8,raw/exmo_me_klines_9ea362772ed7ace7e114.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=BTC_USDT&resolution=D&from=1704067200&to=1735689599,https://api.exmo.me/v1.1/candles_history?symbol=BTC_USDT&resolution=D&from=1704067200&to=1735689599,2026-09-05T08:19:05.264873+00:00,200,31559,3557276bd649494d81fbce58e77ff125c864f1621f7c503a108e69c445301979,application/json; charset=utf-8,raw/exmo_me_klines_b50dccef90866685bf09.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=BTC_USDT&resolution=D&from=1735689600&to=1767225599,https://api.exmo.me/v1.1/candles_history?symbol=BTC_USDT&resolution=D&from=1735689600&to=1767225599,2026-09-05T08:19:05.343568+00:00,200,31998,c1c886fc12c99c63c537f2828dcd2b8dbcbc832f16f65db28ed422d2c675db73,application/json; charset=utf-8,raw/exmo_me_klines_ab31ab1ab1aad2d432d1.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=BTC_USDT&resolution=D&from=1767225600&to=1788307199,https://api.exmo.me/v1.1/candles_history?symbol=BTC_USDT&resolution=D&from=1767225600&to=1788307199,2026-09-05T08:19:05.401179+00:00,200,16827,0b5bf9f7a7c8ca6767e52b7f82dfda482bcefca8d28e3c68ab4d9195e9f33901,application/json; charset=utf-8,raw/exmo_me_klines_0df6dca22cce78622a2f.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1483228800&to=1514764799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1483228800&to=1514764799,2026-09-05T08:20:52.309787+00:00,200,15,4bc31a65f0aefa9b37dfa85119ff889f4c9dd2cdd5933b4af564f0ddff0766ab,application/json; charset=utf-8,raw/exmo_me_klines_2d2436c201b9ca6dfb10.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1483228800&to=1514764799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1483228800&to=1514764799,2026-09-05T08:19:03.482602+00:00,200,81,e8e0ed5aeb233c4e1a3ed6eee1fcd41702ee7693bfe4a24a0f91c9928bb2e0dc,application/json; charset=utf-8,raw/exmo_me_klines_2d2436c201b9ca6dfb10.failed-1788596452307524000.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1514764800&to=1546300799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1514764800&to=1546300799,2026-09-05T08:20:57.690391+00:00,200,15,4bc31a65f0aefa9b37dfa85119ff889f4c9dd2cdd5933b4af564f0ddff0766ab,application/json; charset=utf-8,raw/exmo_me_klines_4a67b3a6f750fd980532.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1514764800&to=1546300799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1514764800&to=1546300799,2026-09-05T08:19:03.571059+00:00,200,81,e8e0ed5aeb233c4e1a3ed6eee1fcd41702ee7693bfe4a24a0f91c9928bb2e0dc,application/json; charset=utf-8,raw/exmo_me_klines_4a67b3a6f750fd980532.failed-1788596457689626000.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1546300800&to=1577836799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1546300800&to=1577836799,2026-09-05T08:19:03.717417+00:00,200,81,e8e0ed5aeb233c4e1a3ed6eee1fcd41702ee7693bfe4a24a0f91c9928bb2e0dc,application/json; charset=utf-8,raw/exmo_me_klines_cafc30755f31530f2461.failed-1788596462133508000.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1546300800&to=1577836799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1546300800&to=1577836799,2026-09-05T08:21:02.134282+00:00,200,15,4bc31a65f0aefa9b37dfa85119ff889f4c9dd2cdd5933b4af564f0ddff0766ab,application/json; charset=utf-8,raw/exmo_me_klines_cafc30755f31530f2461.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1577836800&to=1609459199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1577836800&to=1609459199,2026-09-05T08:21:07.094922+00:00,200,29142,d82145d704cee6398047eee657f2631b40425acd4768b2f4e781b975d123516c,application/json; charset=utf-8,raw/exmo_me_klines_c75b83f923ba328d6042.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1577836800&to=1609459199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1577836800&to=1609459199,2026-09-05T08:19:03.725275+00:00,200,81,e8e0ed5aeb233c4e1a3ed6eee1fcd41702ee7693bfe4a24a0f91c9928bb2e0dc,application/json; charset=utf-8,raw/exmo_me_klines_c75b83f923ba328d6042.failed-1788596467094236000.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1609459200&to=1640995199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1609459200&to=1640995199,2026-09-05T08:19:03.735681+00:00,200,81,e8e0ed5aeb233c4e1a3ed6eee1fcd41702ee7693bfe4a24a0f91c9928bb2e0dc,application/json; charset=utf-8,raw/exmo_me_klines_f2f13f50c81f532d0aad.failed-1788596471472346000.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1609459200&to=1640995199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1609459200&to=1640995199,2026-09-05T08:21:11.473444+00:00,200,30941,da8fe85240d97d32812d68aed167c61938e68e1c7d1dd796214543b4e271d9b7,application/json; charset=utf-8,raw/exmo_me_klines_f2f13f50c81f532d0aad.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1640995200&to=1672531199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1640995200&to=1672531199,2026-09-05T08:21:15.849350+00:00,200,31185,7a8de2b36f73175410c7a109ecc9b47b68f9056797d9c08a6f2e95bceeea312e,application/json; charset=utf-8,raw/exmo_me_klines_d4d3cc0df33a98df2a30.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1640995200&to=1672531199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1640995200&to=1672531199,2026-09-05T08:19:03.780444+00:00,200,81,e8e0ed5aeb233c4e1a3ed6eee1fcd41702ee7693bfe4a24a0f91c9928bb2e0dc,application/json; charset=utf-8,raw/exmo_me_klines_d4d3cc0df33a98df2a30.failed-1788596475848094000.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1672531200&to=1704067199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1672531200&to=1704067199,2026-09-05T08:19:03.940476+00:00,200,30802,b29a7c017a0ccdf1bd9d9403fed9b52e3a5dd26602a7b58c252b2492bdebddf9,application/json; charset=utf-8,raw/exmo_me_klines_f90045bac9f87e397236.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1704067200&to=1735689599,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1704067200&to=1735689599,2026-09-05T08:19:03.943181+00:00,200,29499,634ee820fa17e34e98b79dad5682e8762cd95a2c9acbba47aa27f7e30dc1ebaf,application/json; charset=utf-8,raw/exmo_me_klines_5d41bb26fed0fa60dc33.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1735689600&to=1767225599,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1735689600&to=1767225599,2026-09-05T08:19:03.944779+00:00,200,28199,5268327b20dc8fa0b55386b45f9c1233ffcbc10589648370960cc2fc0da6d085,application/json; charset=utf-8,raw/exmo_me_klines_43a12174e77b07beaf90.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1767225600&to=1788307199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_KZT&resolution=D&from=1767225600&to=1788307199,2026-09-05T08:19:04.020749+00:00,200,5724,f96e606dc382f7ada6b4b0d74cadc73fa64b70f486c993d8ca05c2d9b2854e1e,application/json; charset=utf-8,raw/exmo_me_klines_5af707222fb754e6b32c.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1483228800&to=1514764799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1483228800&to=1514764799,2026-09-05T08:19:02.902589+00:00,200,9984,268e5f35b8efb22e8ed2a254394b0dd5cbfc2741da3701a6ee091401b4d231bf,application/json; charset=utf-8,raw/exmo_me_klines_7da348078a9df5223bad.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1514764800&to=1546300799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1514764800&to=1546300799,2026-09-05T08:19:02.902814+00:00,200,31692,0194c8ed52be4f92dc6232d8b7c4bf43ad8bc29e5b59a7e444c9eb45c80e6c34,application/json; charset=utf-8,raw/exmo_me_klines_56287a5a37b5fdfd93a2.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1546300800&to=1577836799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1546300800&to=1577836799,2026-09-05T08:19:02.903276+00:00,200,32996,c0a4273458a2d7e538aceb77e2d73a25107b517672fbd21a3c3e213d95716492,application/json; charset=utf-8,raw/exmo_me_klines_6c1ffcbea7f4831ef82f.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1577836800&to=1609459199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1577836800&to=1609459199,2026-09-05T08:19:02.903832+00:00,200,32637,d297485ece8b306da5bf9eee7273cd3fbb72c580b7c980eed959924ad739d7d3,application/json; charset=utf-8,raw/exmo_me_klines_4e2c6fba4fe0b71409f8.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1609459200&to=1640995199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1609459200&to=1640995199,2026-09-05T08:19:03.161681+00:00,200,32881,717eb298b5a11dafe459fdcc5c163cd89ffa4e61cf8badb4b04f46d3159336df,application/json; charset=utf-8,raw/exmo_me_klines_2c060faf72edb71c5d07.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1640995200&to=1672531199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1640995200&to=1672531199,2026-09-05T08:19:03.189323+00:00,200,33489,929b523c0a1272f199deb11a7ea742470834abddff391e75ba095d7343d3d59c,application/json; charset=utf-8,raw/exmo_me_klines_f04e6dc28ee97a7bd018.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1672531200&to=1704067199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1672531200&to=1704067199,2026-09-05T08:19:03.220061+00:00,200,31660,49c26bd3a3e62d19248e118c130d3e45022a0752d9bfec15889142bca86fba08,application/json; charset=utf-8,raw/exmo_me_klines_7700f9a2b7f19818b194.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1704067200&to=1735689599,https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1704067200&to=1735689599,2026-09-05T08:19:03.295593+00:00,200,28881,a7445ee8ddcc5400ddc8ffca6d7a8b9aef9cbc47be2ef959b95b5bc6e08c367d,application/json; charset=utf-8,raw/exmo_me_klines_de47117a71e213325884.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1735689600&to=1767225599,https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1735689600&to=1767225599,2026-09-05T08:19:03.447110+00:00,200,28704,93c4db16128a77b6c98929235a01ac8fddcd2b03cc6fd48c1e35b3da35a6560f,application/json; charset=utf-8,raw/exmo_me_klines_b5bc8fd700e246d7d304.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1767225600&to=1788307199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1767225600&to=1788307199,2026-09-05T08:19:03.447384+00:00,200,15728,ad8b2ddecc90a937f7a306880f075063245be7593b9caccf3a79052957d67767,application/json; charset=utf-8,raw/exmo_me_klines_4d4c9db6ae932b3d1a9b.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1483228800&to=1514764799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1483228800&to=1514764799,2026-09-05T08:22:02.269052+00:00,200,5703,0c4aaebac188698bde6e94409fcc48b958b18b6a4966f386083f5398af8b5cc6,application/json; charset=utf-8,raw/exmo_me_klines_1bc44dc78c6c0cd1cf8b.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1483228800&to=1514764799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1483228800&to=1514764799,2026-09-05T08:19:05.530315+00:00,200,81,e8e0ed5aeb233c4e1a3ed6eee1fcd41702ee7693bfe4a24a0f91c9928bb2e0dc,application/json; charset=utf-8,raw/exmo_me_klines_1bc44dc78c6c0cd1cf8b.failed-1788596522268464000.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1514764800&to=1546300799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1514764800&to=1546300799,2026-09-05T08:22:06.595513+00:00,200,31485,ce0b8336cda2149105b6f2295d43dc7a3a36ecfad2291b2d1e51c03bb0a6495e,application/json; charset=utf-8,raw/exmo_me_klines_02e9b5b5862f8d006c63.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1514764800&to=1546300799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1514764800&to=1546300799,2026-09-05T08:19:05.544354+00:00,200,81,e8e0ed5aeb233c4e1a3ed6eee1fcd41702ee7693bfe4a24a0f91c9928bb2e0dc,application/json; charset=utf-8,raw/exmo_me_klines_02e9b5b5862f8d006c63.failed-1788596526594991000.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1546300800&to=1577836799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1546300800&to=1577836799,2026-09-05T08:19:05.605172+00:00,200,81,e8e0ed5aeb233c4e1a3ed6eee1fcd41702ee7693bfe4a24a0f91c9928bb2e0dc,application/json; charset=utf-8,raw/exmo_me_klines_8838310541caa40fb89c.failed-1788596530976517000.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1546300800&to=1577836799,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1546300800&to=1577836799,2026-09-05T08:22:10.977045+00:00,200,33325,ca0a92cad774621c88ad5edd9c9c4ab95736df1fa1854b6e4715e1dd0c34372f,application/json; charset=utf-8,raw/exmo_me_klines_8838310541caa40fb89c.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1577836800&to=1609459199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1577836800&to=1609459199,2026-09-05T08:19:05.679109+00:00,200,81,e8e0ed5aeb233c4e1a3ed6eee1fcd41702ee7693bfe4a24a0f91c9928bb2e0dc,application/json; charset=utf-8,raw/exmo_me_klines_a593e55c4b0aa43c3a47.failed-1788596535371052000.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1577836800&to=1609459199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1577836800&to=1609459199,2026-09-05T08:22:15.371554+00:00,200,32879,cca15c5bf2e660716ac86407930f24f4046cd8c0024089b508ad8213b16259e4,application/json; charset=utf-8,raw/exmo_me_klines_a593e55c4b0aa43c3a47.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1609459200&to=1640995199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1609459200&to=1640995199,2026-09-05T08:19:05.725505+00:00,200,81,e8e0ed5aeb233c4e1a3ed6eee1fcd41702ee7693bfe4a24a0f91c9928bb2e0dc,application/json; charset=utf-8,raw/exmo_me_klines_557c74d5867a18224077.failed-1788596539804443000.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1609459200&to=1640995199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1609459200&to=1640995199,2026-09-05T08:22:19.805147+00:00,200,32780,466bdf4eae3bd30c1ab568f5352e26a410a1e7046f3a676a5ae1cb1c003c169f,application/json; charset=utf-8,raw/exmo_me_klines_557c74d5867a18224077.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1640995200&to=1672531199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1640995200&to=1672531199,2026-09-05T08:19:05.757594+00:00,200,81,e8e0ed5aeb233c4e1a3ed6eee1fcd41702ee7693bfe4a24a0f91c9928bb2e0dc,application/json; charset=utf-8,raw/exmo_me_klines_b770cd85221e10c1de7f.failed-1788596544189809000.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1640995200&to=1672531199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1640995200&to=1672531199,2026-09-05T08:22:24.190400+00:00,200,31923,7291f81a4ea6d0f7af51f9de6ba216d15fd946bcf65282a7e3d7e8371c09a906,application/json; charset=utf-8,raw/exmo_me_klines_b770cd85221e10c1de7f.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1672531200&to=1704067199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1672531200&to=1704067199,2026-09-05T08:19:05.801875+00:00,200,28079,b1606125814bf02f3a5adda4f4805f447af27a0f7db9bddc67b5d58640f28295,application/json; charset=utf-8,raw/exmo_me_klines_e0066cd1d8765b446553.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1704067200&to=1735689599,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1704067200&to=1735689599,2026-09-05T08:19:05.885041+00:00,200,28759,32b2a1792f3668e16b7fe8f290e1f2a7d058e9f303d1886169c9ba5d215e7336,application/json; charset=utf-8,raw/exmo_me_klines_287f074187d366869389.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1735689600&to=1767225599,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1735689600&to=1767225599,2026-09-05T08:19:05.939467+00:00,200,31276,f918667eba0136c6a9c544b74a4c4ff0f6613731efac8960c987665c49d9d8bb,application/json; charset=utf-8,raw/exmo_me_klines_9df468a060d787c2bbb7.bin,exmo_me_klines
https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1767225600&to=1788307199,https://api.exmo.me/v1.1/candles_history?symbol=USDT_USD&resolution=D&from=1767225600&to=1788307199,2026-09-05T08:19:05.961322+00:00,200,17215,990c42d426ce1b47a9158d280b66b4489a12797be80635055339f0e4228726e1,application/json; charset=utf-8,raw/exmo_me_klines_d8a1a6cffef327ef719e.bin,exmo_me_klines
https://api.exmo.me/v1.1/pair_settings,https://api.exmo.me/v1.1/pair_settings,2026-09-05T08:19:08.313025+00:00,200,222,cf5d5b6576abb8b27984c724c2c2aae0001b0004f7c2c9830e1bda89d073dfd0,application/json,raw/exmo_me_metadata_b83d831d04b9fa12fa61.bin,exmo_me_metadata
https://exmo.me/blog/uvedomleniya/exmo-2022-rewind,https://exmo.me/blog/uvedomleniya/exmo-2022-rewind,2026-09-05T08:19:06.835963+00:00,200,51422,748444c9fcec449bed3d2f5091d864311642ca04485a9cce2435fa9b09d8ca43,text/html,raw/exmo_me_split_d76a88d66741393fa5a0.bin,exmo_me_split
https://api.exmo.com/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1577836800&to=1609459199,https://api.exmo.com/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1577836800&to=1609459199,2026-09-05T08:19:08.790307+00:00,200,32637,d297485ece8b306da5bf9eee7273cd3fbb72c580b7c980eed959924ad739d7d3,application/json; charset=utf-8,raw/exmo_parity_2020_bb21791d0563057c3831.bin,exmo_parity_2020
https://api.exmo.com/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1672531200&to=1704067199,https://api.exmo.com/v1.1/candles_history?symbol=USDT_RUB&resolution=D&from=1672531200&to=1704067199,2026-09-05T08:19:08.876388+00:00,200,31660,49c26bd3a3e62d19248e118c130d3e45022a0752d9bfec15889142bca86fba08,application/json; charset=utf-8,raw/exmo_parity_2023_43b88c28289711d8de7b.bin,exmo_parity_2023
https://exmo.me/blog/user-agreement,https://exmo.me/blog/user-agreement,2026-09-05T08:19:06.629446+00:00,200,272267,c058f32f3f6bde72ccf2922c70b8db0ef96510873e251da6f73b201f3658d262,text/html,raw/exmo_terms_9d2d4dc0296c7508caf1.bin,exmo_terms
https://api.huobi.pro/market/history/kline?symbol=usdtkzt&period=1day&size=3,https://api.huobi.pro/market/history/kline?symbol=usdtkzt&period=1day&size=3,2026-09-05T08:19:09.627285+00:00,200,95,843b8c1ba6de7e526d99a58ada689d51e4d08743d15f18c401a03057e4d5979a,application/json,raw/htx_kzt_probe_29e4b2287252406395e2.bin,htx_kzt_probe
https://api.huobi.pro/v1/common/symbols,https://api.huobi.pro/v1/common/symbols,2026-09-05T08:19:09.627053+00:00,200,1450373,5a30630ffb60420e31a2bd4c630256d3ba6bd7cd507d62a0ead94308739fb141,application/json,raw/htx_metadata_88776e3824fb76f79543.bin,htx_metadata
https://api.huobi.pro/market/history/kline?symbol=btcrub&period=1day&size=2000,https://api.huobi.pro/market/history/kline?symbol=btcrub&period=1day&size=2000,2026-09-05T08:33:43.409312+00:00,200,95,54f717588a0ea3fb6f593a014ebd306f0449f7601c8bb24572259cffea40275d,application/json,raw/htx_rub_history_55c775f269782fe27e5f.bin,htx_rub_history
https://api.huobi.pro/market/history/kline?symbol=usdtrub&period=1day&size=2000,https://api.huobi.pro/market/history/kline?symbol=usdtrub&period=1day&size=2000,2026-09-05T08:33:42.600373+00:00,200,95,62e99ecf9c2db1069fb11dbf32353ee9a708a2c863bdda9dd3759b0be90705f4,application/json,raw/htx_rub_history_bd05f6264cb64d7183ad.bin,htx_rub_history
https://huobiapi.github.io/docs/spot/v1/en/,https://huobiapi.github.io/docs/spot/v1/en/,2026-09-05T08:33:44.471152+00:00,200,830811,e00712c5706508a37f06853d0f726ed9dbc06365fb2766929cb09d7200991a99,text/html; charset=utf-8,raw/htx_spot_docs_1a225a00a9a9a27c532b.bin,htx_spot_docs
