date,pair,base,quote,source_quote,quote_per_rub,rub_per_quote,rub_per_usd,quote_per_usd,published_at_utc,source
2010-06-19,RUB/KGS,RUB,KGS,KGS,1.4770871548985083,0.6770081214799479,31.125445,45.974995,2010-06-19T16:00:00+00:00,openexchangerates.org
2010-06-19,RUB/KZT,RUB,KZT,KZT,4.721214716769511,0.21180989639129344,31.125445,146.949909,2010-06-19T16:00:00+00:00,openexchangerates.org
2010-06-19,RUB/MDL,RUB,MDL,MDL,0.41332797009006617,2.419386231669962,31.125445,12.865017,2010-06-19T16:00:00+00:00,openexchangerates.org
2010-06-19,RUB/TJS,RUB,TJS,TJS,0.14075622051347378,7.104481751158385,31.125445,4.3811,2010-06-19T16:00:00+00:00,openexchangerates.org
2010-06-19,RUB/UZS,RUB,UZS,UZS,51.37865948583225,0.019463333804490397,31.125445,1599.18364,2010-06-19T16:00:00+00:00,openexchangerates.org
2010-06-20,RUB/AMD,RUB,AMD,AMD,11.965463465662902,0.08357386263137102,31.125445,372.430375,2010-06-20T16:00:00+00:00,openexchangerates.org
2010-06-20,RUB/AZN,RUB,AZN,AZN,0.02580846635285054,38.74697497821486,31.125445,0.8033,2010-06-20T16:00:00+00:00,openexchangerates.org
2010-06-20,RUB/BYN,RUB,BYN,BYR,0.00969142757637682,103.18397285839843,31.125445,0.30164999600000003,2010-06-20T16:00:00+00:00,openexchangerates.org
2010-06-20,RUB/KGS,RUB,KGS,KGS,1.4770871548985083,0.6770081214799479,31.125445,45.974995,2010-06-20T16:00:00+00:00,openexchangerates.org
2010-06-20,RUB/KZT,RUB,KZT,KZT,4.721214716769511,0.21180989639129344,31.125445,146.949909,2010-06-20T16:00:00+00:00,openexchangerates.org
2010-06-20,RUB/MDL,RUB,MDL,MDL,0.41332797009006617,2.419386231669962,31.125445,12.865017,2010-06-20T16:00:00+00:00,openexchangerates.org
2010-06-20,RUB/TJS,RUB,TJS,TJS,0.14075622051347378,7.104481751158385,31.125445,4.3811,2010-06-20T16:00:00+00:00,openexchangerates.org
2010-06-20,RUB/UZS,RUB,UZS,UZS,51.37865948583225,0.019463333804490397,31.125445,1599.18364,2010-06-20T16:00:00+00:00,openexchangerates.org
2010-06-21,RUB/AMD,RUB,AMD,AMD,12.109709191974323,0.08257836618097711,30.692688,371.679526,2010-06-21T16:00:00+00:00,openexchangerates.org
2010-06-21,RUB/AZN,RUB,AZN,AZN,0.026172259660020656,38.20839365763845,30.692688,0.803297,2010-06-21T16:00:00+00:00,openexchangerates.org
2010-06-21,RUB/BYN,RUB,BYN,BYR,0.009828615040168525,101.74373458652153,30.692688,0.3016666149,2010-06-21T16:00:00+00:00,openexchangerates.org
2010-06-21,RUB/KGS,RUB,KGS,KGS,1.4991810101480847,0.6670308610040511,30.692688,46.013895,2010-06-21T16:00:00+00:00,openexchangerates.org
2010-06-21,RUB/KZT,RUB,KZT,KZT,4.783808378073631,0.20903847331834083,30.692688,146.827938,2010-06-21T16:00:00+00:00,openexchangerates.org
2010-06-21,RUB/MDL,RUB,MDL,MDL,0.4207825655413433,2.3765243189519616,30.692688,12.914948,2010-06-21T16:00:00+00:00,openexchangerates.org
2010-06-21,RUB/TJS,RUB,TJS,TJS,0.14274689789307474,7.005406175264523,30.692688,4.381286,2010-06-21T16:00:00+00:00,openexchangerates.org
2010-06-21,RUB/UZS,RUB,UZS,UZS,52.13046869664853,0.019182639730693427,30.692688,1600.024211,2010-06-21T16:00:00+00:00,openexchangerates.org
2010-06-22,RUB/AMD,RUB,AMD,AMD,11.92720332846445,0.08384195124883005,31.063934,370.505857,2010-06-22T16:00:00+00:00,openexchangerates.org
2010-06-22,RUB/AZN,RUB,AZN,AZN,0.025862789947982762,38.66558874782176,31.063934,0.8034,2010-06-22T16:00:00+00:00,openexchangerates.org
2010-06-22,RUB/BYN,RUB,BYN,BYR,0.009702270700806924,103.06865586803627,31.063934,0.3013906967,2010-06-22T16:00:00+00:00,openexchangerates.org
2010-06-22,RUB/KGS,RUB,KGS,KGS,1.4833708763352382,0.6741402409561683,31.063934,46.079335,2010-06-22T16:00:00+00:00,openexchangerates.org
2010-06-22,RUB/KZT,RUB,KZT,KZT,4.7328083429484495,0.21129104065452586,31.063934,147.019646,2010-06-22T16:00:00+00:00,openexchangerates.org
2010-06-22,RUB/MDL,RUB,MDL,MDL,0.4138071823098774,2.4165844450016216,31.063934,12.854479,2010-06-22T16:00:00+00:00,openexchangerates.org
2010-06-22,RUB/TJS,RUB,TJS,TJS,0.14106059457890943,7.089152027078683,31.063934,4.381897,2010-06-22T16:00:00+00:00,openexchangerates.org
2010-06-22,RUB/UZS,RUB,UZS,UZS,51.769294191778805,0.019316469648890916,31.063934,1608.157938,2010-06-22T16:00:00+00:00,openexchangerates.org
2010-06-23,RUB/AMD,RUB,AMD,AMD,11.910820727554388,0.08395727069307733,31.047136,369.796871,2010-06-23T16:00:00+00:00,openexchangerates.org
2010-06-23,RUB/AZN,RUB,AZN,AZN,0.025876750757300126,38.64472821101346,31.047136,0.803399,2010-06-23T16:00:00+00:00,openexchangerates.org
2010-06-23,RUB/BYN,RUB,BYN,BYR,0.009719891767150438,102.88180403197721,31.047136,0.3017748016,2010-06-23T16:00:00+00:00,openexchangerates.org
2010-06-23,RUB/KGS,RUB,KGS,KGS,1.4854849735576257,0.6731808249834225,31.047136,46.120054,2010-06-23T16:00:00+00:00,openexchangerates.org
2010-06-23,RUB/KZT,RUB,KZT,KZT,4.73967305712192,0.21098501688790147,31.047136,147.153274,2010-06-23T16:00:00+00:00,openexchangerates.org
2010-06-23,RUB/MDL,RUB,MDL,MDL,0.41345108289537563,2.4186658140959603,31.047136,12.836472,2010-06-23T16:00:00+00:00,openexchangerates.org
2010-06-23,RUB/TJS,RUB,TJS,TJS,0.14112412816434985,7.085960515805089,31.047136,4.3815,2010-06-23T16:00:00+00:00,openexchangerates.org
2010-06-23,RUB/UZS,RUB,UZS,UZS,51.76631519248667,0.019317581254945867,31.047136,1607.195828,2010-06-23T16:00:00+00:00,openexchangerates.org
2010-06-24,RUB/AMD,RUB,AMD,AMD,11.86162165649964,0.08430550467372601,31.120043,369.134176,2010-06-24T16:00:00+00:00,openexchangerates.org
2010-06-24,RUB/AZN,RUB,AZN,AZN,0.025812946338152554,38.74025021785136,31.120043,0.8033,2010-06-24T16:00:00+00:00,openexchangerates.org
2010-06-24,RUB/BYN,RUB,BYN,BYR,0.009695208933355267,103.14372870909604,31.120043,0.30171531890000003,2010-06-24T16:00:00+00:00,openexchangerates.org
2010-06-24,RUB/KGS,RUB,KGS,KGS,1.4854179989404257,0.6732111774014569,31.120043,46.226272,2010-06-24T16:00:00+00:00,openexchangerates.org
2010-06-24,RUB/KZT,RUB,KZT,KZT,4.727452593815504,0.21153041308298026,31.120043,147.118528,2010-06-24T16:00:00+00:00,openexchangerates.org
2010-06-24,RUB/MDL,RUB,MDL,MDL,0.4117933256069087,2.4284026423356457,31.120043,12.815026,2010-06-24T16:00:00+00:00,openexchangerates.org
2010-06-24,RUB/TJS,RUB,TJS,TJS,0.14079990185103536,7.102277678133528,31.120043,4.381699,2010-06-24T16:00:00+00:00,openexchangerates.org
2010-06-24,RUB/UZS,RUB,UZS,UZS,51.716488438014046,0.019336192966747393,31.120043,1609.419344,2010-06-24T16:00:00+00:00,openexchangerates.org
2010-06-25,RUB/AMD,RUB,AMD,AMD,11.786158174451474,0.08484528929602117,31.309165,369.014771,2010-06-25T16:00:00+00:00,openexchangerates.org
2010-06-25,RUB/AZN,RUB,AZN,AZN,0.02565708794852881,38.97558452487358,31.309165,0.803302,2010-06-25T16:00:00+00:00,openexchangerates.org
2010-06-25,RUB/BYN,RUB,BYN,BYR,0.009633181530072744,103.80786419089193,31.309165,0.30160686999999997,2010-06-25T16:00:00+00:00,openexchangerates.org
2010-06-25,RUB/KGS,RUB,KGS,KGS,1.4773450840991766,0.6768899228508675,31.309165,46.254441,2010-06-25T16:00:00+00:00,openexchangerates.org
2010-06-25,RUB/KZT,RUB,KZT,KZT,4.707956280533192,0.21240639046179646,31.309165,147.40218,2010-06-25T16:00:00+00:00,openexchangerates.org
2010-06-25,RUB/MDL,RUB,MDL,MDL,0.4089974612864955,2.4450029514963605,31.309165,12.805369,2010-06-25T16:00:00+00:00,openexchangerates.org
2010-06-25,RUB/TJS,RUB,TJS,TJS,0.1399562396505943,7.145090511838095,31.309165,4.381913,2010-06-25T16:00:00+00:00,openexchangerates.org
2010-06-25,RUB/UZS,RUB,UZS,UZS,51.29108099816779,0.019496567054917827,31.309165,1605.880918,2010-06-25T16:00:00+00:00,openexchangerates.org
2010-06-26,RUB/AMD,RUB,AMD,AMD,11.786158174451474,0.08484528929602117,31.309165,369.014771,2010-06-26T16:00:00+00:00,openexchangerates.org
2010-06-26,RUB/AZN,RUB,AZN,AZN,0.02565708794852881,38.97558452487358,31.309165,0.803302,2010-06-26T16:00:00+00:00,openexchangerates.org
2010-06-26,RUB/BYN,RUB,BYN,BYR,0.009633181530072744,103.80786419089193,31.309165,0.30160686999999997,2010-06-26T16:00:00+00:00,openexchangerates.org
2010-06-26,RUB/KGS,RUB,KGS,KGS,1.4773450840991766,0.6768899228508675,31.309165,46.254441,2010-06-26T16:00:00+00:00,openexchangerates.org
2010-06-26,RUB/KZT,RUB,KZT,KZT,4.707956280533192,0.21240639046179646,31.309165,147.40218,2010-06-26T16:00:00+00:00,openexchangerates.org
2010-06-26,RUB/MDL,RUB,MDL,MDL,0.4089974612864955,2.4450029514963605,31.309165,12.805369,2010-06-26T16:00:00+00:00,openexchangerates.org
2010-06-26,RUB/TJS,RUB,TJS,TJS,0.1399562396505943,7.145090511838095,31.309165,4.381913,2010-06-26T16:00:00+00:00,openexchangerates.org
2010-06-26,RUB/UZS,RUB,UZS,UZS,51.29108099816779,0.019496567054917827,31.309165,1605.880918,2010-06-26T16:00:00+00:00,openexchangerates.org
2010-06-27,RUB/AMD,RUB,AMD,AMD,11.786158174451474,0.08484528929602117,31.309165,369.014771,2010-06-27T16:00:00+00:00,openexchangerates.org
2010-06-27,RUB/AZN,RUB,AZN,AZN,0.02565708794852881,38.97558452487358,31.309165,0.803302,2010-06-27T16:00:00+00:00,openexchangerates.org
2010-06-27,RUB/BYN,RUB,BYN,BYR,0.009633181530072744,103.80786419089193,31.309165,0.30160686999999997,2010-06-27T16:00:00+00:00,openexchangerates.org
2010-06-27,RUB/KGS,RUB,KGS,KGS,1.4773450840991766,0.6768899228508675,31.309165,46.254441,2010-06-27T16:00:00+00:00,openexchangerates.org
2010-06-27,RUB/KZT,RUB,KZT,KZT,4.707956280533192,0.21240639046179646,31.309165,147.40218,2010-06-27T16:00:00+00:00,openexchangerates.org
2010-06-27,RUB/MDL,RUB,MDL,MDL,0.4089974612864955,2.4450029514963605,31.309165,12.805369,2010-06-27T16:00:00+00:00,openexchangerates.org
2010-06-27,RUB/TJS,RUB,TJS,TJS,0.1399562396505943,7.145090511838095,31.309165,4.381913,2010-06-27T16:00:00+00:00,openexchangerates.org
2010-06-27,RUB/UZS,RUB,UZS,UZS,51.29108099816779,0.019496567054917827,31.309165,1605.880918,2010-06-27T16:00:00+00:00,openexchangerates.org
2010-06-28,RUB/AMD,RUB,AMD,AMD,11.940905672683824,0.08374574152173511,30.871948,368.639019,2010-06-28T16:00:00+00:00,openexchangerates.org
2010-06-28,RUB/AZN,RUB,AZN,AZN,0.02602032110186244,38.43150113656451,30.871948,0.803298,2010-06-28T16:00:00+00:00,openexchangerates.org
2010-06-28,RUB/BYN,RUB,BYN,BYR,0.009767086777290504,102.38467444817879,30.871948,0.30152899510000003,2010-06-28T16:00:00+00:00,openexchangerates.org
2010-06-28,RUB/KGS,RUB,KGS,KGS,1.4989320401809436,0.6671416536531469,30.871948,46.274952,2010-06-28T16:00:00+00:00,openexchangerates.org
2010-06-28,RUB/KZT,RUB,KZT,KZT,4.775758465257845,0.20939082394444536,30.871948,147.436967,2010-06-28T16:00:00+00:00,openexchangerates.org
2010-06-28,RUB/MDL,RUB,MDL,MDL,0.4168501126006043,2.398943816426716,30.871948,12.868975,2010-06-28T16:00:00+00:00,openexchangerates.org
2010-06-28,RUB/TJS,RUB,TJS,TJS,0.14193101776408798,7.045676242963041,30.871948,4.381687,2010-06-28T16:00:00+00:00,openexchangerates.org
2010-06-28,RUB/UZS,RUB,UZS,UZS,51.9884328646835,0.01923504796928231,30.871948,1604.984196,2010-06-28T16:00:00+00:00,openexchangerates.org
2010-06-29,RUB/AMD,RUB,AMD,AMD,11.743322013144088,0.08515477978724573,31.340171,368.03772,2010-06-29T16:00:00+00:00,openexchangerates.org
2010-06-29,RUB/AZN,RUB,AZN,AZN,0.025634863319667273,39.009375143919414,31.340171,0.803401,2010-06-29T16:00:00+00:00,openexchangerates.org
2010-06-29,RUB/BYN,RUB,BYN,BYR,0.00963032168841708,103.83869120413239,31.340171,0.3018159285,2010-06-29T16:00:00+00:00,openexchangerates.org
2010-06-29,RUB/KGS,RUB,KGS,KGS,1.4795651242617662,0.6758742711639363,31.340171,46.369824,2010-06-29T16:00:00+00:00,openexchangerates.org
2010-06-29,RUB/KZT,RUB,KZT,KZT,4.706099210498883,0.21249020797714807,31.340171,147.489954,2010-06-29T16:00:00+00:00,openexchangerates.org
2010-06-29,RUB/MDL,RUB,MDL,MDL,0.4106559916345064,2.4351282347537833,31.340171,12.870029,2010-06-29T16:00:00+00:00,openexchangerates.org
2010-06-29,RUB/TJS,RUB,TJS,TJS,0.139811170781423,7.1525042985540335,31.340171,4.381706,2010-06-29T16:00:00+00:00,openexchangerates.org
2010-06-29,RUB/UZS,RUB,UZS,UZS,51.29543820931928,0.01949491094937798,31.340171,1607.607805,2010-06-29T16:00:00+00:00,openexchangerates.org
2010-06-30,RUB/AMD,RUB,AMD,AMD,11.800865828397692,0.08473954492335575,31.132728,367.393146,2010-06-30T16:00:00+00:00,openexchangerates.org
2010-06-30,RUB/AZN,RUB,AZN,AZN,0.02580554457033126,38.751362028984424,31.132728,0.803397,2010-06-30T16:00:00+00:00,openexchangerates.org
2010-06-30,RUB/BYN,RUB,BYN,BYR,0.009705244066629816,103.03707904042993,31.132728,0.30215072369999996,2010-06-30T16:00:00+00:00,openexchangerates.org
2010-06-30,RUB/KGS,RUB,KGS,KGS,1.4896262544034047,0.6713093281243891,31.132728,46.376129,2010-06-30T16:00:00+00:00,openexchangerates.org
2010-06-30,RUB/KZT,RUB,KZT,KZT,4.735483507902038,0.21117167831570174,31.132728,147.42852,2010-06-30T16:00:00+00:00,openexchangerates.org
2010-06-30,RUB/MDL,RUB,MDL,MDL,0.41342117529822636,2.4188407845307824,31.132728,12.870929,2010-06-30T16:00:00+00:00,openexchangerates.org
2010-06-30,RUB/TJS,RUB,TJS,TJS,0.1407484432459629,7.1048743200126525,31.132728,4.381883,2010-06-30T16:00:00+00:00,openexchangerates.org
2010-06-30,RUB/UZS,RUB,UZS,UZS,51.64205748368727,0.019364061943424327,31.132728,1607.758129,2010-06-30T16:00:00+00:00,openexchangerates.org
2010-07-01,RUB/AMD,RUB,AMD,AMD,11.768232917213581,0.08497452481054178,31.219058,367.393146,2010-07-01T16:00:00+00:00,openexchangerates.org
2010-07-01,RUB/AZN,RUB,AZN,AZN,0.025734184548425517,38.85881824303551,31.219058,0.803397,2010-07-01T16:00:00+00:00,openexchangerates.org
2010-07-01,RUB/BYN,RUB,BYN,BYR,0.009683210931604663,103.27152915115565,31.219058,0.3023007237,2010-07-01T16:00:00+00:00,openexchangerates.org
2010-07-01,RUB/KGS,RUB,KGS,KGS,1.4855069938369057,0.6731708461480258,31.219058,46.376129,2010-07-01T16:00:00+00:00,openexchangerates.org
2010-07-01,RUB/KZT,RUB,KZT,KZT,4.7223884846237185,0.2117572502253974,31.219058,147.42852,2010-07-01T16:00:00+00:00,openexchangerates.org
2010-07-01,RUB/MDL,RUB,MDL,MDL,0.41227794253112954,2.425548148078511,31.219058,12.870929,2010-07-01T16:00:00+00:00,openexchangerates.org
2010-07-01,RUB/TJS,RUB,TJS,TJS,0.14035923185126215,7.124575895796395,31.219058,4.381883,2010-07-01T16:00:00+00:00,openexchangerates.org
2010-07-01,RUB/UZS,RUB,UZS,UZS,51.49925180317741,0.01941775783115944,31.219058,1607.758129,2010-07-01T16:00:00+00:00,openexchangerates.org
2010-07-02,RUB/AMD,RUB,AMD,AMD,11.819205735524825,0.08460805424465315,31.148466,368.150128,2010-07-02T16:00:00+00:00,openexchangerates.org
2010-07-02,RUB/AZN,RUB,AZN,AZN,0.02578948831701696,38.77548820308153,31.148466,0.803303,2010-07-02T16:00:00+00:00,openexchangerates.org
2010-07-02,RUB/BYN,RUB,BYN,BYR,0.009681049468054061,103.29458632556755,31.148466,0.30154984020000003,2010-07-02T16:00:00+00:00,openexchangerates.org
2010-07-02,RUB/KGS,RUB,KGS,KGS,1.4919515137599393,0.6702630687238967,31.148466,46.472001,2010-07-02T16:00:00+00:00,openexchangerates.org
2010-07-02,RUB/KZT,RUB,KZT,KZT,4.728957631492992,0.21146309143063463,31.148466,147.299776,2010-07-02T16:00:00+00:00,openexchangerates.org
2010-07-02,RUB/MDL,RUB,MDL,MDL,0.41093567818074894,2.4334708644114196,31.148466,12.800016,2010-07-02T16:00:00+00:00,openexchangerates.org
2010-07-02,RUB/TJS,RUB,TJS,TJS,0.14066506517528024,7.109085676346986,31.148466,4.381501,2010-07-02T16:00:00+00:00,openexchangerates.org
2010-07-02,RUB/UZS,RUB,UZS,UZS,50.47653059383406,0.019811187263376506,31.148466,1572.266497,2010-07-02T16:00:00+00:00,openexchangerates.org
2010-07-03,RUB/AMD,RUB,AMD,AMD,11.794903350938695,0.08478238186838684,31.148466,367.393146,2010-07-03T16:00:00+00:00,openexchangerates.org
2010-07-03,RUB/AZN,RUB,AZN,AZN,0.025792506122131346,38.77095134783924,31.148466,0.803397,2010-07-03T16:00:00+00:00,openexchangerates.org
2010-07-03,RUB/BYN,RUB,BYN,BYR,0.009692314340616324,103.17453240341472,31.148466,0.3019007237,2010-07-03T16:00:00+00:00,openexchangerates.org
2010-07-03,RUB/KGS,RUB,KGS,KGS,1.488873609377746,0.6716486837441736,31.148466,46.376129,2010-07-03T16:00:00+00:00,openexchangerates.org
2010-07-03,RUB/KZT,RUB,KZT,KZT,4.733090868744547,0.21127842835294014,31.148466,147.42852,2010-07-03T16:00:00+00:00,openexchangerates.org
2010-07-03,RUB/MDL,RUB,MDL,MDL,0.413212291096454,2.4200635400910064,31.148466,12.870929,2010-07-03T16:00:00+00:00,openexchangerates.org
2010-07-03,RUB/TJS,RUB,TJS,TJS,0.14067732902159613,7.108465926634736,31.148466,4.381883,2010-07-03T16:00:00+00:00,openexchangerates.org
2010-07-03,RUB/UZS,RUB,UZS,UZS,51.61596494029594,0.019373850729259786,31.148466,1607.758129,2010-07-03T16:00:00+00:00,openexchangerates.org
2010-07-04,RUB/AMD,RUB,AMD,AMD,11.819205735524825,0.08460805424465315,31.148466,368.150128,2010-07-04T16:00:00+00:00,openexchangerates.org
2010-07-04,RUB/AZN,RUB,AZN,AZN,0.02578948831701696,38.77548820308153,31.148466,0.803303,2010-07-04T16:00:00+00:00,openexchangerates.org
2010-07-04,RUB/BYN,RUB,BYN,BYR,0.009681049477685354,103.29458622280386,31.148466,0.3015498405,2010-07-04T16:00:00+00:00,openexchangerates.org
2010-07-04,RUB/KGS,RUB,KGS,KGS,1.4919515137599393,0.6702630687238967,31.148466,46.472001,2010-07-04T16:00:00+00:00,openexchangerates.org
2010-07-04,RUB/KZT,RUB,KZT,KZT,4.728957663597303,0.21146308999503777,31.148466,147.299777,2010-07-04T16:00:00+00:00,openexchangerates.org
2010-07-04,RUB/MDL,RUB,MDL,MDL,0.41093567818074894,2.4334708644114196,31.148466,12.800016,2010-07-04T16:00:00+00:00,openexchangerates.org
2010-07-04,RUB/TJS,RUB,TJS,TJS,0.14066506517528024,7.109085676346986,31.148466,4.381501,2010-07-04T16:00:00+00:00,openexchangerates.org
2010-07-04,RUB/UZS,RUB,UZS,UZS,51.574391528622954,0.019389467725373283,31.148466,1606.463181,2010-07-04T16:00:00+00:00,openexchangerates.org
2010-07-05,RUB/AMD,RUB,AMD,AMD,11.840517658127185,0.08445576695826405,31.100835,368.249986,2010-07-05T16:00:00+00:00,openexchangerates.org
2010-07-05,RUB/AZN,RUB,AZN,AZN,0.02582830975438441,38.7172064107001,31.100835,0.803282,2010-07-05T16:00:00+00:00,openexchangerates.org
2010-07-05,RUB/BYN,RUB,BYN,BYR,0.009700564644003932,103.0867827490965,31.100835,0.3016956604,2010-07-05T16:00:00+00:00,openexchangerates.org
2010-07-05,RUB/KGS,RUB,KGS,KGS,1.4962147800854866,0.6683532426693879,31.100835,46.533529,2010-07-05T16:00:00+00:00,openexchangerates.org
2010-07-05,RUB/KZT,RUB,KZT,KZT,4.737178149718488,0.21109613537743477,31.100835,147.330196,2010-07-05T16:00:00+00:00,openexchangerates.org
2010-07-05,RUB/MDL,RUB,MDL,MDL,0.4128502337638202,2.422185863583818,31.100835,12.839987,2010-07-05T16:00:00+00:00,openexchangerates.org
2010-07-05,RUB/TJS,RUB,TJS,TJS,0.1408896577857154,7.0977530623357685,31.100835,4.381786,2010-07-05T16:00:00+00:00,openexchangerates.org
2010-07-05,RUB/UZS,RUB,UZS,UZS,51.64031702042726,0.0193647145815242,31.100835,1606.056979,2010-07-05T16:00:00+00:00,openexchangerates.org
2010-07-06,RUB/AMD,RUB,AMD,AMD,11.880887800196795,0.08416879418585503,31.042345,368.810618,2010-07-06T16:00:00+00:00,openexchangerates.org
2010-07-06,RUB/AZN,RUB,AZN,AZN,0.025877651962182623,38.643382384978025,31.042345,0.803303,2010-07-06T16:00:00+00:00,openexchangerates.org
2010-07-06,RUB/BYN,RUB,BYN,BYR,0.009707455677075942,103.01360451858562,31.042345,0.3013421882,2010-07-06T16:00:00+00:00,openexchangerates.org
2010-07-06,RUB/KGS,RUB,KGS,KGS,1.4994256071827048,0.6669220501568706,31.042345,46.545687,2010-07-06T16:00:00+00:00,openexchangerates.org
2010-07-06,RUB/KZT,RUB,KZT,KZT,4.745297592691531,0.21073493926706507,31.042345,147.305165,2010-07-06T16:00:00+00:00,openexchangerates.org
2010-07-06,RUB/MDL,RUB,MDL,MDL,0.411216807235407,2.4318072180049186,31.042345,12.765134,2010-07-06T16:00:00+00:00,openexchangerates.org
2010-07-06,RUB/TJS,RUB,TJS,TJS,0.14114958132190078,7.084682721937623,31.042345,4.381614,2010-07-06T16:00:00+00:00,openexchangerates.org
2010-07-06,RUB/UZS,RUB,UZS,UZS,51.93790694614083,0.01925376009158381,31.042345,1612.274426,2010-07-06T16:00:00+00:00,openexchangerates.org
2010-07-07,RUB/AMD,RUB,AMD,AMD,11.82163521813295,0.08459066631206161,31.180892,368.609131,2010-07-07T16:00:00+00:00,openexchangerates.org
2010-07-07,RUB/AZN,RUB,AZN,AZN,0.025762540725262125,38.81604732484418,31.180892,0.803299,2010-07-07T16:00:00+00:00,openexchangerates.org
2010-07-07,RUB/BYN,RUB,BYN,BYR,0.009664439615774942,103.47211424113338,31.180892,0.30134584789999996,2010-07-07T16:00:00+00:00,openexchangerates.org
2010-07-07,RUB/KGS,RUB,KGS,KGS,1.4944340591667487,0.6691496315050326,31.180892,46.597787,2010-07-07T16:00:00+00:00,openexchangerates.org
2010-07-07,RUB/KZT,RUB,KZT,KZT,4.728888480804206,0.21146618366224143,31.180892,147.450961,2010-07-07T16:00:00+00:00,openexchangerates.org
2010-07-07,RUB/MDL,RUB,MDL,MDL,0.40891822466143685,2.445476722951021,31.180892,12.750435,2010-07-07T16:00:00+00:00,openexchangerates.org
2010-07-07,RUB/TJS,RUB,TJS,TJS,0.14052850059581362,7.115994234338186,31.180892,4.381804,2010-07-07T16:00:00+00:00,openexchangerates.org
2010-07-07,RUB/UZS,RUB,UZS,UZS,51.748847884146485,0.01932410171215338,31.180892,1613.575237,2010-07-07T16:00:00+00:00,openexchangerates.org
2010-07-08,RUB/AMD,RUB,AMD,AMD,11.780607291786094,0.08488526739171075,31.059633,365.901339,2010-07-08T16:00:00+00:00,openexchangerates.org
2010-07-08,RUB/AZN,RUB,AZN,AZN,0.02567313013647006,38.951230125984765,31.059633,0.797398,2010-07-08T16:00:00+00:00,openexchangerates.org
2010-07-08,RUB/BYN,RUB,BYN,BYR,0.009658503534153156,103.53570783133523,31.059633,0.2999895751,2010-07-08T16:00:00+00:00,openexchangerates.org
2010-07-08,RUB/KGS,RUB,KGS,KGS,1.4892475065626178,0.6714800566012923,31.059633,46.255481,2010-07-08T16:00:00+00:00,openexchangerates.org
2010-07-08,RUB/KZT,RUB,KZT,KZT,4.712476512520286,0.2122026491470381,31.059633,146.367791,2010-07-08T16:00:00+00:00,openexchangerates.org
2010-07-08,RUB/MDL,RUB,MDL,MDL,0.4074990519044446,2.4539934395589524,31.059633,12.656771,2010-07-08T16:00:00+00:00,openexchangerates.org
2010-07-08,RUB/TJS,RUB,TJS,TJS,0.14004077253585062,7.140777517090593,31.059633,4.349615,2010-07-08T16:00:00+00:00,openexchangerates.org
2010-07-08,RUB/UZS,RUB,UZS,UZS,51.569249353332665,0.01939140112644232,31.059633,1601.721959,2010-07-08T16:00:00+00:00,openexchangerates.org
2010-07-09,RUB/AMD,RUB,AMD,AMD,11.928977720370101,0.08382948006453102,30.729146,366.567298,2010-07-09T16:00:00+00:00,openexchangerates.org
2010-07-09,RUB/AZN,RUB,AZN,AZN,0.025996459517618878,38.46677657479699,30.729146,0.798849,2010-07-09T16:00:00+00:00,openexchangerates.org
2010-07-09,RUB/BYN,RUB,BYN,BYR,0.009764724795801354,102.4094401953838,30.729146,0.3000616539,2010-07-09T16:00:00+00:00,openexchangerates.org
2010-07-09,RUB/KGS,RUB,KGS,KGS,1.5080037694506707,0.6631283158955735,30.729146,46.339668,2010-07-09T16:00:00+00:00,openexchangerates.org
2010-07-09,RUB/KZT,RUB,KZT,KZT,4.771827632307126,0.20956331138820097,30.729146,146.634188,2010-07-09T16:00:00+00:00,openexchangerates.org
2010-07-09,RUB/MDL,RUB,MDL,MDL,0.4126312849696506,2.423471114347403,30.729146,12.679807,2010-07-09T16:00:00+00:00,openexchangerates.org
2010-07-09,RUB/TJS,RUB,TJS,TJS,0.14180452655599346,7.051961064198725,30.729146,4.357532,2010-07-09T16:00:00+00:00,openexchangerates.org
2010-07-09,RUB/UZS,RUB,UZS,UZS,52.21873647253328,0.01915021441635214,30.729146,1604.637177,2010-07-09T16:00:00+00:00,openexchangerates.org
2010-07-10,RUB/AMD,RUB,AMD,AMD,11.928977720370101,0.08382948006453102,30.729146,366.567298,2010-07-10T16:00:00+00:00,openexchangerates.org
2010-07-10,RUB/AZN,RUB,AZN,AZN,0.025996459517618878,38.46677657479699,30.729146,0.798849,2010-07-10T16:00:00+00:00,openexchangerates.org
2010-07-10,RUB/BYN,RUB,BYN,BYR,0.009764724795801354,102.4094401953838,30.729146,0.3000616539,2010-07-10T16:00:00+00:00,openexchangerates.org
2010-07-10,RUB/KGS,RUB,KGS,KGS,1.5080037694506707,0.6631283158955735,30.729146,46.339668,2010-07-10T16:00:00+00:00,openexchangerates.org
2010-07-10,RUB/KZT,RUB,KZT,KZT,4.771827632307126,0.20956331138820097,30.729146,146.634188,2010-07-10T16:00:00+00:00,openexchangerates.org
2010-07-10,RUB/MDL,RUB,MDL,MDL,0.4126312849696506,2.423471114347403,30.729146,12.679807,2010-07-10T16:00:00+00:00,openexchangerates.org
2010-07-10,RUB/TJS,RUB,TJS,TJS,0.14180452655599346,7.051961064198725,30.729146,4.357532,2010-07-10T16:00:00+00:00,openexchangerates.org
