config_id,cutoff,year,mode,policy,rows,dates,signals,weeks,weeks_1_2,signals_per_week,silent_weeks,brier,base_hit,hit_rate,lift,forward_delta_bps,forward_signal_bps
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,oxr_delayed,legacy,156,156,33,33,0.9090909090909091,1.0,3,0.2270678043402574,0.36538461538461536,0.5454545454545454,1.492822966507177,55.98102762923604,93.14560392095515
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,bank_delayed,cadence90_cd3,156,156,39,33,0.9696969696969697,1.1818181818181819,1,0.23280455874771364,0.36538461538461536,0.41025641025641024,1.1228070175438596,20.37889267226317,57.543468963982285
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,both_delayed,cadence90_cd3,156,156,39,33,0.9696969696969697,1.1818181818181819,1,0.2327715912214876,0.36538461538461536,0.41025641025641024,1.1228070175438596,20.37889267226317,57.543468963982285
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,normal,cadence90_cd3,156,156,39,33,0.9696969696969697,1.1818181818181819,1,0.2275043958410963,0.36538461538461536,0.41025641025641024,1.1228070175438596,20.37889267226317,57.543468963982285
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,oxr_delayed,cadence90_cd3,156,156,39,33,0.9696969696969697,1.1818181818181819,1,0.2270678043402574,0.36538461538461536,0.41025641025641024,1.1228070175438596,20.37889267226317,57.543468963982285
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,bank_delayed,cadence90_cd2,156,156,43,33,0.9090909090909091,1.303030303030303,3,0.23280455874771364,0.36538461538461536,0.46511627906976744,1.2729498164014688,48.871757980525686,86.0363342722448
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,both_delayed,cadence90_cd2,156,156,43,33,0.9090909090909091,1.303030303030303,3,0.2327715912214876,0.36538461538461536,0.46511627906976744,1.2729498164014688,48.871757980525686,86.0363342722448
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,normal,cadence90_cd2,156,156,43,33,0.9393939393939394,1.303030303030303,2,0.2275043958410963,0.36538461538461536,0.5116279069767442,1.4002447980416157,38.945978520297274,76.11055481201639
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,oxr_delayed,cadence90_cd2,156,156,43,33,0.9393939393939394,1.303030303030303,2,0.2270678043402574,0.36538461538461536,0.5116279069767442,1.4002447980416157,38.945978520297274,76.11055481201639
blend_treasH_tabm_periodic_kzt_120m_s0_allaug_kztcal,2026-01-01,2026,bank_delayed,cadence85_cd2,156,156,43,33,0.9090909090909091,1.303030303030303,3,0.23280455874771364,0.36538461538461536,0.46511627906976744,1.2729498164014688,48.871757980525686,86.0363342722448
